item_name,price,category,color
İşlemeli askılı dökümlü top,1090.0,Keten karışımlı,Kahverengi
Bambula işlemeli şort etek,1490.0,Keten karışımlı,Kahverengi
Bambula işlemeli şort etek,1490.0,Keten karışımlı,Siyah
Bambula işlemeli şort etek,1490.0,Keten karışımlı,Ekru
Bengalinden halter yaka üst,1090.0,Keten karışımlı,Kahverengi
Dökümlü barrel pantolon,1190.0,Keten karışımlı,Krem rengi
Dökümlü barrel pantolon,1190.0,Keten karışımlı,Ekru
Dökümlü barrel pantolon,1190.0,Keten karışımlı,Açık mavi
Önü açık dökümlü bluz,1190.0,Keten karışımlı,Kahverengi
Önü açık dökümlü bluz,1190.0,Keten karışımlı,Beyaz
Önü açık dökümlü bluz,1190.0,Keten karışımlı,Altın rengi
Keten görünümlü gömlek,1190.0,Keten karışımlı,Krem rengi
Keten görünümlü gömlek,1190.0,Keten karışımlı,Koyu lacivert
Keten görünümlü gömlek,1190.0,Keten karışımlı,Açık mavi
Keten görünümlü gömlek,1190.0,Keten karışımlı,Kahverengi
Keten görünümlü gömlek,1190.0,Keten karışımlı,Haki
Yuvarlak epoksi güneş gözlüğü,790.0,Keten karışımlı,Haki
Kemerli dökümlü şort,1490.0,Keten karışımlı,Ekru
Kemerli dökümlü şort,1490.0,Keten karışımlı,Koyu lacivert
Kemerli dökümlü şort,1490.0,Keten karışımlı,Kahverengi
Keten görünümlü çapraz sırtlı midi elbise,1790.0,Keten karışımlı,Lacivert
Keten görünümlü çapraz sırtlı midi elbise,1790.0,Keten karışımlı,Kahverengi
Keten görünümlü çapraz sırtlı midi elbise,1790.0,Keten karışımlı,Haki
Geniş paça keten görünümlü pantolon,1190.0,Keten karışımlı,Koyu lacivert
Geniş paça keten görünümlü pantolon,1190.0,Keten karışımlı,Ekru
Kombinasyon sepet tote çanta,1590.0,Keten karışımlı,Altın rengi
Kombinasyon sepet tote çanta,1590.0,Keten karışımlı,Beyaz
Vücuda oturan rustik blazer,2290.0,Keten karışımlı,Beyaz
Vücuda oturan rustik blazer,2290.0,Keten karışımlı,Siyah
Keten karışımlı şık şort,1190.0,Keten karışımlı,Ekru
Keten karışımlı şık şort,1190.0,Keten karışımlı,Mavi
Keten karışımlı şık şort,1190.0,Keten karışımlı,Kahverengi
Basic askılı top,490.0,Keten karışımlı,Beyaz
Basic askılı top,490.0,Keten karışımlı,Siyah
Dökümlü pareo pantolon,1490.0,Keten karışımlı,Krem rengi
Dökümlü pareo pantolon,1490.0,Keten karışımlı,Haki
Kruvaze halter top,790.0,Keten karışımlı,Ekru
Kruvaze halter top,790.0,Keten karışımlı,Siyah
Kruvaze halter top,790.0,Keten karışımlı,Kahverengi
Kruvaze halter top,790.0,Keten karışımlı,Haki
Ayarlanabilir düğmeli keten karışımlı geniş paça pantolon,1590.0,Keten karışımlı,Kahverengi
Ayarlanabilir düğmeli keten karışımlı geniş paça pantolon,1590.0,Keten karışımlı,Ekru
Ayarlanabilir düğmeli keten karışımlı geniş paça pantolon,1590.0,Keten karışımlı,Mavi
Ayarlanabilir düğmeli keten karışımlı geniş paça pantolon,1590.0,Keten karışımlı,Haki
Düğmeli yelek,990.0,Keten karışımlı,Kahverengi
Düğmeli yelek,990.0,Keten karışımlı,Ekru
Düğmeli yelek,990.0,Keten karışımlı,Mavi
Düğmeli yelek,990.0,Keten karışımlı,Altın rengi
Düğmeli yelek,990.0,Keten karışımlı,Krem rengi
Düğmeli yelek,990.0,Keten karışımlı,Haki
Makrome omuz çantası,1590.0,Keten karışımlı,Ekru
Bambula volanlı şort etek,1190.0,Keten karışımlı,Ekru
Bambula volanlı şort etek,1190.0,Keten karışımlı,Lacivert
Bambula volanlı şort etek,1190.0,Keten karışımlı,Açık mavi
Çok bantlı topuklu sandalet,1790.0,Keten karışımlı,KAHVERENGİ
Çok bantlı topuklu sandalet,1790.0,Keten karışımlı,ALTIN
Düğmeli dökümlü top,1090.0,Keten karışımlı,Beyaz
Parmak arası düz sandalet,1590.0,Keten karışımlı,KOMBİNE
