product_name,price,tuik_category,basic_inflation_1d,basic_inflation_7d,basic_inflation_15d,basic_inflation_30d
Osmanlı Bahçesi Roka Yetiştirme Seti,149.96,1,0.0,,-25.001250312578136,-25.001250312578136
Osmanlı Bahçesi Kekik Yetiştirme Seti,149.96,1,0.0,-25.001250312578136,-25.001250312578136,-25.001250312578136
Osmanlı Bahçesi Maydanoz Yetiştirme Seti,149.96,1,0.0,-25.001250312578136,-25.001250312578136,-25.001250312578136
Osmanlı Bahçesi Çengelköy Salatalığı Yetiştirme Seti,149.96,1,0.0,,,-25.001250312578136
Osmanlı Bahçesi Tatlı Kıl Biber Yetiştirme Seti,149.96,1,0.0,,,-25.001250312578136
Osmanlı Bahçesi Fesleğen Yetiştirme Seti,149.96,1,0.0,,,-25.001250312578136
Migros Toz Şeker 5 Kg,199.95,1,0.0,8.081081081081075,8.081081081081075,8.081081081081075
Migros Toz Şeker 1 Kg,47.95,1,0.0,0.0,2.1299254526091587,2.1299254526091587
Türk Şeker Kristal Toz Şeker 5 Kg,189.0,1,0.0,-9.978566325315546,-9.978566325315546,-5.476369092273063
Bor Şeker Toz Şeker 2 Kg,94.95,1,0.0,0.0,0.0,0.0
Bor Şeker Toz Şeker 1 Kg,49.95,1,0.0,0.0,0.0,0.0
Irmak Toz Şeker 1 Kg,54.95,1,0.0,5.7747834456207885,10.01001001001001,10.01001001001001
Bor Şeker Küp Şeker 1 Kg,54.95,1,0.0,0.0,0.0,10.01001001001001
Migros Toz Şeker 3 Kg,130.95,1,0.0,0.0,0.7695267410542517,0.7695267410542517
Migros Küp Şeker 1 Kg,52.95,1,0.0,0.0,1.9249278152069296,1.9249278152069296
Irmak Kahverengi Toz Şeker 500 G,84.95,1,0.0,6.2539086929330825,13.342228152101402,13.342228152101402
Migros Esmer Küp Şeker 500 G,65.95,1,0.0,0.0,1.5396458814472669,1.5396458814472669
Torku Şeker Küpü Küp Şeker 1 Kg,59.95,1,0.0,0.0,0.0,0.0
Torku Toz Şeker 5 Kg,219.95,1,0.0,-6.3843370929985115,-6.3843370929985115,-6.3843370929985115
Bor Şeker Toz Şeker 5 Kg,219.95,1,0.0,12.823800974608876,12.823800974608876,0.0
Irmak Küp  Şeker 1 Kg,59.95,1,0.0,3.4512510785159622,9.099181073703368,9.099181073703368
Irmak Kristal Toz Şeker 3 Kg,159.95,1,0.0,6.668889629876626,12.680521310320536,12.680521310320536
Irmak Toz Şeker 5 Kg,239.95,1,0.0,4.348771472059144,9.092975676290068,23.082841754295973
