product_name,price,tuik_category,basic_inflation_1d,basic_inflation_7d,basic_inflation_15d,basic_inflation_30d
Muz Yerli Kg,89.95,1,0.5027932960893887,0.5027932960893887,12.507817385866163,0.5027932960893887
Muz İthal Kg,139.95,1,0.0,7.695267410542517,-6.668889629876626,27.285129604365604
Limon Kg,114.5,1,0.0,-4.543559816590248,14.557278639319655,14.557278639319655
Avokado Adet,34.95,1,-30.03003003003003,0.0,-12.515644555694616,-36.39672429481347
Mandalina Murcott,37.95,1,8.583690987124463,-13.651877133105804,-5.006257822277847,-15.57285873192436
Elma Starking Kg,89.95,1,0.0,0.0,-10.005002501250624,-18.190086402910413
Ananas Adet,139.95,1,,27.285129604365604,27.285129604365604,27.285129604365604
Portakal Kg,64.95,1,0.0,0.0,8.340283569641366,44.493882091212456
Çilek Kg,194.95,1,-35.00583430571762,-2.500625156289072,-35.00583430571762,-40.91529019548417
Elma Granny Smith Kg,145.95,1,0.0,4.287245444801716,4.287245444801716,4.287245444801716
Elma Fuji Kg,89.95,1,-10.005002501250624,0.0,-18.190086402910413,-10.005002501250624
Armut Deveci Kg,119.95,1,0.0,0.0,0.0,0.8406893652795292
Kivi Kg,149.95,1,7.145409074669526,0.0,15.390534821085032,11.115227862171176
Armut Santa Maria Kg,139.95,1,0.0,7.695267410542517,7.695267410542517,40.02001000500249
Elma Gala Kg,99.95,1,0.0,0.0,0.0,0.0
Elma Golden Kg,109.95,1,0.0,0.0,0.0,0.0
Elma Pink Lady Kg,109.95,1,0.0,0.0,0.0,0.0
Ceviz Kabuklu Kg,199.95,1,-33.338889814969164,-20.004000800160032,-33.338889814969164,-20.004000800160032
Çağla Badem 250 G Paket Adet,129.95,1,0.0,30.01500750375186,,
Verita Gurme Yemeye Hazır Avokado Adet,129.95,1,0.0,0.0,,
Nar Kg,189.95,1,,11.768167107972934,11.768167107972934,46.1716044632551
Excelente Blueberry 125 G,199.95,1,0.0,0.0,0.0,
Excelente Yemeye Hazır Avokado 2'li Paket,159.95,1,0.0,0.0,0.0,
Ayva Kg,199.95,1,0.0,0.0,0.0,0.0
Yaban Mersini 125 G,179.95,1,,,0.0,
Mango Adet,69.95,1,-30.01500750375187,16.680567139282733,,
Erik Can 100 G Paket Adet,149.95,1,0.0,,,
Excelente Lime 3'lü Paket 195 G,79.95,1,0.0,0.0,0.0,0.0
Verita Yaban Mersini Blueberry 125 G,269.95,1,0.0,,0.0,
M Life Organik Ceviz Kg,289.95,1,3.572066440435792,3.572066440435792,3.572066440435792,
Kiraz Yer (Altın Çilek) 100 G,39.95,1,-55.58643690939411,-33.361134278565466,-33.361134278565466,-66.69445602334306
Excelente Yemeye Hazır Mango Adet,79.95,1,0.0,0.0,0.0,
Lime Paket (4 Adet),79.95,1,,33.361134278565466,,
M Life Organik Kivi Kg,149.95,1,,7.145409074669526,7.145409074669526,
Üzüm Red Globe İthal Kg,339.95,1,0.0,0.0,,0.0
Yer Fıstığı Kg,199.95,1,,0.0,0.0,33.34444814938313
Verita Redberry 125 Gr,319.95,1,,,,6.667777962993833
Excelente Demirhindi Paket 225 G,159.95,1,0.0,0.0,0.0,0.0
Yemeye Hazır Avokado 2'li Paket Adet,119.95,1,0.0,0.0,,
Üzüm Çekirdeksiz Kırmızı İthal 500 G Paket Adet,189.95,1,-5.0012503125781445,-5.0012503125781445,-5.0012503125781445,5.557099194220617
Verita Yer Kirazı (Altın Çilek) 100 G,169.95,1,0.0,0.0,0.0,0.0
Verita Taze Hindistan Cevizi Adet,199.95,1,0.0,0.0,0.0,17.6522506619594
Yerli Ceviz Kg,399.95,1,0.0,0.0,33.338889814969164,
El Kırması Kabuklu Badem Paket Adet 500 G,349.95,1,0.0,0.0,16.669444907484582,16.669444907484582
Verita Demirhindi 225 G,239.95,1,0.0,0.0,0.0,0.0
Hindistan Cevizi Adet,69.95,1,0.0,,0.0,0.0
Verita Pitahaya Adet,449.95,1,0.0,-10.001000100010002,0.0,25.0034727045423
Verita Limes 3'lü Paket,99.95,1,0.0,,,
Verita Nar Tanesi 125 G Paket,179.95,1,0.0,0.0,0.0,
Verita Frambuaz 125 Gr,449.95,1,,,,
Muz Organik Kg,139.95,1,,,,
Teremyağ Gurme Kase Margarin 250 G,79.5,5,17.083946980854186,17.083946980854186,55.88235294117647,95.0920245398773
Becel Kase Margarin Klasik 250 G,73.5,5,13.076923076923078,84.21052631578948,13.076923076923078,13.076923076923078
Teremyağ Paket Margarin 3 x 250 G,174.0,1,14.549045424621458,14.549045424621458,52.69855199648968,14.549045424621458
Bizim Yağ Klasik Paket 3 x 250 G,99.0,1,0.0,0.0,,0.0
Teremyağ Kase Margarin 250 G,76.5,5,15.996967399545106,15.996967399545106,54.54545454545454,93.67088607594935
Luna Tereyağı Lezzeti Kase Margarin 250 G,68.0,5,17.74891774891775,17.74891774891775,17.74891774891775,17.74891774891775
Becel Kase Margarin Tereyağı Keyfi 500 G,142.0,5,14.979757085020244,14.979757085020244,14.979757085020244,14.979757085020244
Becel Kase Margarin Zeytinyağlı 500 G,162.75,5,15.01766784452297,15.01766784452297,81.03448275862067,15.01766784452297
Teremyağ Paket Margarin 250 G,42.0,1,-22.22222222222222,-22.22222222222222,3.7037037037037033,-22.22222222222222
Bizim Paket Margarin 250 G,51.95,1,14.17582417582418,14.17582417582418,14.17582417582418,53.92592592592593
