Title,Monthly Inflation(%)
DEL.DOVE DEO 150 ML EVENTONE WOMEN,8.000320012800511
DEL.DOVE SAMPUAN 600 ML YOGUN ONARICI,0.0
DEL.DR.OETKER GLUTENSIZ KAK.PUDING 147 GR,0.0
DEL.DR.OETKER SAKIZLI MUHALLEBİ 450 GR 2+1,0.0
DEL.ERIS UN 2 KG,0.0
DEL.EST DOGAL DIS MACUNU 60 ML KARADUT OZLU,0.0
DEL.EST DOGAL DIS MACUNU 75 ML KARANFIL OZLU,0.0
DEL.EST GUL SUYU 350 ML,0.0
DEL.ETI BROWNI INTENSE 150 GR 3'LU PAKET,12.248038159716893
DEL.EVONY MESANE PEDI 10 LU  YOGUN,0.0
DEL.FEBREZE AEROSOL 300 ML DAG ESINTISI,0.0
DEL.GLADE 500 ML MULTI SPRAY TROPIKAL%TEMIZ CARSAF,0.0
DEL.GURSOY SUTLU FINDIK KREMA 400 GR %40,0.0
DEL.H.SAKIR 900GR BANYO SABUNU BEYAZ,0.0
DEL.HANUTA 2'Lİ GOFRET 44 GR,0.0
DEL.HASPILIC TAB.FLETO KG,0.0
DEL.KENT MEYVELI TOPPING SOS 320 GR,0.0
DEL.KOSKA TAHIN 550 GR BIDON,-10.00050002500125
DEL.MAGIC DOSE 8 ML DEKORATIF AYNA KOKUSU MANGO,0.0
DEL.OLD SPICE  DEO 150 ML MEN BEARGLOVE,0.0
DEL.OLD SPICE  DEO 150 ML MEN SLUGGER,0.0
DEL.OLD SPICE  DEO 150 ML MEN WOLFTHORN,0.0
DEL.OLD SPICE  STICK 50 ML MEN  SLUGGER,0.0
DEL.OLD SPICE  STICK 50 ML MEN WHITEWATER,0.0
DEL.ONEO ÇİLEK ARO.BOTTLE SAKIZ 60 GR,101.49253731343283
DEL.ORAL B D100 YETISKIN SARJLI D.FIRCASI CROSS BE,0.0
DEL.ORKID SUPER ULTRA EXTRA UZUN 36 LI,0.0
DEL.PANTENE 600 ML SAMPUAN GUC PARLAK,38.89104950275015
DEL.PANTENE 600 ML SAMPUAN KLASIK BAKIM 2IN1,38.89104950275015
DEL.PERMATIK BANYO 10LU,42.86020430030717
DEL.PEROS 1440ML ORKIDE ASKI KONSANTRE YUMUSATICI,0.0
DEL.PEROS 1440ML YASEMIN SAFLIGI K,0.0
DEL.PEROS MATİK 6 KG BEYAZ,0.0
DEL.PERSIL JEL 26 YIKAMA 1690 ML GUL,0.0
DEL.REMOVE 24LU YUZ AGDA BANDI HASSAS CILTLER,0.0
DEL.REXONA STICK 50ML EXTRA COOL MEN,4.166840285011875
DEL.REXONA STICK 50ML MEN QUANTUM X,4.166840285011875
DEL.RUFFLES & DORITOS 2'LI SET 310 GR,0.0
DEL.SECRET MILANO 100 ML BAYAN DERI PEMBE,0.0
DEL.SELPAK T.KAGIDI 16 LI,0.0
DEL.SEPETCIOGLU 180 GR CEKME HELVA SADE,14.287755393627663
DEL.SEPETCIOGLU 40 GR A.FISTIKLI CEKME HELVA,16.672224074691577
DEL.SEPETCIOGLU 40 GR CIK.KAPLI CEKME HELVA,20.01334222815209
DEL.SEYIDOGLU 1000 GR RECEL CILEK,-6.250390649415588
DEL.SEYIDOGLU RECEL 380 GR AHUDUDU,0.0
DEL.SIGNAL 75ML D.MACUNU BEYAZLATICI SYSTEM X,0.0
DEL.SITIL SUNGERLI HAZIR 200 GR BOYA KOYU KAHVE,0.0
DEL.SOLEN  40GR BOOMBASTIC FANTASTIK BAR,0.0
DEL.SOLEN 125 GR BISCOLATA MOOD BITTER,0.0
DEL.SOLEN 82 GR BISCOLATA STARZ SUTLU,0.0
DEL.SOLEN BISCOLATA MOOD CIKO  40 GR,0.0
DEL.TARIS 750 ML Z.YAGI NAT. SIZMA CAM,6.666814818107068
DEL.TORKU KREM PEYNIR 180 GR,0.0
DEL.TUKAS 700 GR RENDELENMIS DOMATES CAM,-9.092562284051645
DEL.ULKER 55 GR DANKEK 8 KEK DUBLE CIKO.,0.0
DEL.UNIFOOD 300 GR GRANUL ICECEK LIMON  AROMALI,0.0
DEL.XTRACARE BURUN BANDI COCUK 5+YA? 12 LI,0.0
DEL.YUMOS EXTRA 1440 ML MYSTIC,0.0
DERBY KOPUK NORMAL 200 ML,0.0
DERBY LADY 2 BICAKLI 5 LI POSET,0.0
DERBY SAMURAI 3 10'LU POSET,0.0
DERBY SAMURAI 3 PLATINUM BLISTER 3 LU,0.0
DERBY TEK BICAKLI 5'LI POSET,0.0
DEREOTU DEMET,0.0
DERMOKIL AYAK MASKESI KIL&KENEVIR TOHUMU 35 ML,0.0
DETAN DEFANS SU BAZLI LOSYON 100 ML,0.0
DETAN KARINCA ILACI 250 ML,0.0
DETAN MAXI 250ML,0.0
DETAN SUPER MAT CIHAZ+YEDEK,0.0
DIFAS DIS FIRCASI COCUK SWEET ANIMALS,0.0
DIFAS DIS FIRCASI COCUK Z TAKIMI,0.0
DIFAS DIS FIRCASI DOUBLE POWER 2 LI,0.0
DIFAS DIS FIRCASI PRO-CLINIC SLIM SOFT,0.0
DIFAS DIS FIRCASI PRO-CLINIC STIL BAMBOO,0.0
DIFAS DIS FIRCASI PRO-CLINIC STIL BAMBOO 2 LI,0.0
DIFAS DIS FIRCASI PRO-CLINIC ULTRA SOFT,0.0
DIFAS DIS FIRCASI SEYEHAT SETI,0.0
DIFAS DIS FIRCASI ULTRA CLEAN 3LU ORTA/SERT,0.0
DIFAS TARAK D-STYLE  BUYUK NEON 2021,0.0
DIFAS TARAK D-STYLE ZIGZAG NEON 2014,0.0
DIMES MILKSHAKE 310 ML CILEKLI BEYAZ CIKOLATALI,0.0
DIMES MILKSHAKE 310 ML MUZLU S. VE CIK.KURABI,0.0
DIS FIRCALIK KUTUSU (TEKLI),0.0
"DIXI YUZEY TEMIZLEYICI 2,5 KG CAM",3.2260145815859085
DOGAL YUFKA 5 YAPRAK,0.0
DOLMA BİBER,-48.001920076803074
DOMATES,25.00208350695893
DOMATES KOKTEYL,21.740075655463283
DOMATES PEMBE,11.111728429357186
DOMATES SALKIM KG,6.250390649415588
DOMESTOS 1850 ML DAG ESINTISI,0.0
DOMESTOS 1850ML KAR BEYAZI,0.0
DOMESTOS 3240ML DAG ESINTISI,0.0
DOMESTOS 3240ML KAR BEYAZI,0.0
DOMESTOS 750 ML DAG ESINTISI,0.0
DOMESTOS 750ML KAR BEYAZI,0.0
DOMESTOS 750ML OKALIPTUS FERAHLIGI,0.0
DOMESTOS DAĞ ESİNTİSİ 750 ML+KAR BEYAZ 750 ML,0.0
DOMESTOS YUZEY TEMIZLEYICI  1500ML CAM,-20.6365584570204
DORITOS EXTREME SUPER 113  GR,0.0
DORITOS MEGA 218 GR,14.230604372053163
DORITOS NACHO PARTI 169 GR,2.79643591501027
DORITOS NACHO SUPER 113 GR,0.0
DORITOS TACO PARTI 169 GR,2.79643591501027
DORITOS TACO SUPER 121 GR,0.0
DOVE CREAM BAR  FRESH TOUCH 90GR,0.0
DOVE CREAM BAR ORGINAL 4LU,0.0
DOVE CREAM BAR ORGINAL 90 GR,0.0
DOVE CREAM BAR PINK 90GR,0.0
DOVE DEO WOMEN 150 ML ORIGINAL,0.0
DP SAMPUAN 500 ML COREK OTU YAGI TUZSUZ,8.334027835652984
DP SAMPUAN 500 ML PAMUKSUTU,8.334027835652984
DR OETKER BUGDAY NISASTASI 150 GR,0.0
DR OETKER CREM OLE MUZLU 110 GR,0.0
DR OETKER CREM OLE VANILYALI 110 GR,0.0
DR OETKER GOURMET KAKAO 50 GR,0.0
DR OETKER H.KABARTMA TOZU 15 LI,0.0
DR OETKER H.KABARTMA TOZU 5 LI,22.0
DR OETKER KAKAO 50 GR,0.0
DR OETKER KAKAO KILITLI 100 GR,25.01250125012502
DR OETKER KARBONAT 5 LI,0.0
DR OETKER KAZANDIBI 150 GR,25.53191489361702
DR OETKER KEKUN SADE 450 GR,0.0
DR OETKER KREM SANTI SADE 75 GR,23.88059701492537
DR OETKER MISIR NISASTASI 150 GR,0.0
DR OETKER MUHALLEBI 210 GR,0.0
DR OETKER PANCAKE 134 GR,0.0
DR OETKER PASTA KREMASI KAKAOLU 160 GR,0.0
DR OETKER PASTA KREMASI VAN.140 GR,0.0
DR OETKER PASTA SUSU INCI 10 GR,0.0
DR OETKER PASTA SUSU KAK.10 GR,0.0
DR OETKER PASTA SUSU KELEBEK 10 GR,0.0
DR OETKER PASTACI KREMASI 156 GR,0.0
DR OETKER PUD.BITTER CIKO.111 GR,24.321234638468127
DR OETKER PUD.CIKO.FINDIKLI 102 GR,24.321234638468127
DR OETKER PUD.CIKO.PARCALI 115 GR,0.0
DR OETKER PUD.CILEKLI 120 GR,25.048095421315896
DR OETKER PUD.KAKAOLU 147 GR,24.321234638468127
DR OETKER PUD.MUZLU 120 GR,25.048095421315896
DR OETKER PUD.VANILYANI 120 GR,25.048095421315896
DR OETKER PUDRA SEKERI 150 GR,0.0
DR OETKER SEKERLI VANILIN 15 LI,0.0
DR OETKER SEKERLI VANILIN 5 LI,21.052631578947366
DR OETKER SOS CIKO.BITTER 125 GR,25.02717982170036
DR OETKER SOS CIKOLATALI 128 GR,25.02717982170036
DR OETKER SOS MEYVELI 80 GR,23.52941176470588
DR OETKER TAVUK GOGSU 125 GR,25.53191489361702
DR OETKER WAFFLE 210 GR,0.0
DR.OETKER 6 GR. JELATIN,0.0
DR.OETKER AKTIF MAYA 90 GR,0.0
DR.OETKER SADE IRMIK HELVASI 400 GR,0.0
DURACELL  PIL 9 VOLT TEKLI,0.0
DURACELL 2032 PIL DUGME 3 VOLT 2 LI,25.001562597662353
DURACELL PIL D BUYUK BOY 2LI,0.0
DURACELL PIL INCE KALEM 4LU AAA,30.00150007500375
DURACELL PIL KALEM 4LU AA,30.00150007500375
"DURU 1,5 LT SIVI SABUN AVOKADO",0.0
"DURU 1,5 LT SIVI SABUN KIRAZ CICEGI",0.0
"DURU 1,5 LT SIVI SABUN MANDALINA&GREYFURT",0.0
"DURU 1,5 LT SIVI SABUN OKYANUS",0.0
DURU BEYAZ 600 GR GUL ( 4X150 GR),0.0
DURU BEYAZ 600 GR KLASIK (4X150 GR),0.0
DURU BEYAZ 600 GR LAVANTA (4X150 GR),0.0
DURU BULGUR BASBASI 1000 GR,-7.693491306354813
DURU BULGUR CIGKOFTELIK 1000 GR,-7.693491306354813
DURU BULGUR IRI PILAVLIK 1000 GR,-7.693491306354813
DURU BULGUR KOFTELIK KISIRLIK 1000 GR,-7.693491306354813
DURU DUS JELI 450 ML CICEK TAZELIGI,12.500781298831177
DURU DUS JELI 450 ML D.TUZ&YOSUN,0.0
DURU DUS JELI 450 ML YASEMIN&AMBER,12.500781298831177
DURU FRESH DUS SABUNU OKYANUS ESINTI 4X150 GR,0.0
DURU FRESH DUS SABUNU ZEYTINYAGLI 4X150 GR,0.0
DURU GRANUL MATIK SABUN LAVANTA 1000 GR,0.0
DURU KOLONYASI 400 ML LIMON,0.0
DURU KOLONYASI 900 ML LIMON,0.0
DURU SAF VE DOGAL 4X70 GR ZEYTINYAGLI,0.0
ECE 3 GOZLU KOPUK TABAK 5 LI,0.0
ECE 3 GOZLU PLASTIK TABAK 8 LI,0.0
ECE ADANA SIS 20 LI 25 CM,0.0
ECE BATTAL BOY LUKS IZGARA(29*40),0.0
ECE COP SIS 100 LU 25 CM,0.0
ECE DEMET ÇIRA,0.0
ECE JELATINLI KURDAN 200 LU,0.0
ECE KAGIT BARDAK  12 OZ 10LU,0.0
ECE KAGIT BARDAK 4 OZ 25 LI,0.0
ECE KAGIT BARDAK 50 LI 7 OZ(TOPTAN),0.0
ECE KAGIT BARDAK 7 OZ 10'LU *30,0.0
ECE KAGIT TABAK LUX 10LU,0.0
ECE KOFTECI MASASI,0.0
ECE KRISTAL BARDAK 10 LU,0.0
ECE LUKS BICAK 10'LU,0.0
ECE LUKS CATAL 10 LU,0.0
ECE LUKS KASIK 10 LU,0.0
ECE LUX UZUN KOFTECI MAŞASI,0.0
ECE PARTY KORUKLU 50 LI JELATINLI PIPET,0.0
ECE PIPET LUKS PIPET 40 LI,0.0
ECE PLASTIK BARDAK 180 CC 10 LU OTOMAT,0.0
ECE PLASTIK BARDAK 180 CC 10LU  EKO OTOMAT,0.0
ECE PLASTIK BARDAK 180 CC 50 LI OTOMAT,0.0
ECE PLASTIK KARISTIRICI 50 LI,0.0
ECE PLASTIK TABAK BUYUK 10 LU,0.0
ECE PLASTIK TABAK KUCUK 10 LU,0.0
ECE YELPAZE,0.0
EKER KAYMAK (100GR),0.0
EKER KAYMAK (200GR),0.0
EKER KEFIR 200 ML ANANAS,25.00893176134335
EKER KEFIR 200ML SADE,25.00893176134335
EKER KEFIR 290 ML HAVUC ZERDECAL MANDALINA 290ML,12.503125781445359
EKER KEFIR 290ML PANCARLI LIMONLU ZENCEFIL,12.503125781445359
EKER PUDING CIKOLATALI 500 GR,12.501562695336919
EKER TATLI 125 GR ANTEP FISTIKLI SUTLU CIK.,0.0
EKER TATLI 125 GR PORTAKALLI BADEMLI BITTER CIK.,27.78549597110308
EKER TATLI 150 GR KAZANDIBI,0.0
EKER TATLI 150 GR SAKIZLI MUHALLEBI,0.0
EKER TATLI 150 GR SUPANGLE,0.0
EKER TATLI 150 GR SUTLAC,0.0
EKER TATLI 150 GR TAVUK GOGSU,0.0
EKER TATLI 500 GR SUTLAC,12.501562695336919
EKICI KASAR PEYNIRI 600 GR,3.8463017808377242
EKICI TAM YAGLI PEYNIR KG,0.0
EKMEK ADET 200 GR (KEPEK-SADE-PAPY. ),32.20338983050847
ELIDOR 350 ML SAC KREMI ANINDA ONARICI,17.648096946879228
ELIDOR 350 ML SAC KREMI ESMER PARLAKLIK,17.648096946879228
ELIDOR 350 ML SAC KREMI GUCLU VE PARLAK,17.648096946879228
ELIDOR 350 ML SAC KREMI SAC DOKULMESINE KARSI,17.648096946879228
ELIDOR 350 ML SAC KREMI SAGLIKLI UZAYAN SAÇLAR,17.648096946879228
ELIDOR 400 ML SAMPUAN KEPEGE KARSI 2IN1,0.0
ELIDOR 7/24 ONARICI BAKIM 265 ML,13.636983499249967
ELIDOR SAMPUAN 400+200 SAC KREMI GUCLU PARLAK,0.0
ELIDOR SAMPUAN 400+200 SAC KREMI ONARICI BAKIM,0.0
ELITLED 3LU BLISTER AMPUL,0.0
ELITLED RGB KUMANDALI AMPUL,-28.57346953353812
ELMA GOLDEN,0.0
ELMA GRANNY SMİTH,0.0
ELMA STARKİNG,0.0
ELMA STARKİNG EKONOMIK,0.0
EMOTION 50 ML ROLL ON NATURAL BLOOM,0.0
EMOTION 50 ML ROLL ON OCEAN FRESH,0.0
EMOTION 50 ML ROLL ON ROMANCE,100.0105274239394
EMOTION DEODORANT 150 ML AQUA KISS,0.0
EMOTION DEODORANT 150 ML DETOX FLORAL,0.0
EMOTION DEODORANT 150 ML DETOX FRESH,68.42825560585327
EMOTION DEODORANT 150 ML LOVE,0.0
EMOTION DEODORANT 150 ML ROMANCE,0.0
EMOTION DEODORANT 150ML NATURAL BREEZE,0.0
EMOTION DEODORANT 150ML VIOLET,0.0
ENSAR ASLAN YILDIZ ERKEK PENYE BOXER,0.0
ERNET CENK TABLET NAFTALIN 100 GR,0.0
ERNET TUZ RUHU 1000GR,0.0
ERİK  CAN  KG,0.0
ERİK MALTA,0.0
EST 1500 ML DOGAL ZEYTINYAGLI  S.SABUN BODRUM MAND,0.0
EST 1500 ML DOGAL ZEYTINYAGLI  S.SABUN KIRAZ CI,0.0
EST 1500 ML DOGAL ZEYTINYAGLI  S.SABUN OKYANUS,0.0
EST 500 ML DOGAL ZEYTINYAGLI SIVI SABUN AYVALIK ZE,0.0
EST 500 ML DOGAL ZEYTINYAGLI SIVI SABUN BODRUM MAN,0.0
EST 500 ML DOGAL ZEYTINYAGLI SIVI SABUN OKYANUS,0.0
EST 500 ML FRAMBUAZLI SIRKE&SAC TONIK,8.696030262185312
EST 750 ML DOGAL SIVI SABUN ZEYTINYAGLI,0.0
EST DOGAL DIS MACUNU 90 ML BAMBU/KARBON,0.0
EST DOGAL DIS MACUNU 90 ML MISVAK OZLU,0.0
EST DOGAL EL VE VUCUT KREMI 50 ML ZEYTINYAGLI,0.0
EST DOGAL EL VE VUCUT LOSYONU 250 ML  ZEYTINYAGLI,0.0
EST DOGAL SAMPUAN 600 ML  ZEYTINYAGLI,0.0
EST KOLONYA 1 LT LIMON,0.0
EST KOLONYA 150 ML SPREY PET LIMON,0.0
ETI 34 GR CIK.GOFRETLI SUTLU CIK.,0.0
ETI 40 GR FORM MAHLEP CIYA COREK OTLU BISK,10.714285714285714
ETI 50 GR BROWNI INTENSE,0.0
ETI 50 GR KARAM BITTER,0.0
ETI AHENK GURME 50 GR,0.0
ETI BIDOLU 81 GR YER FISTIKLI KAKAOLU,14.285714285714285
ETI BIDOLU YER FISTIKLI 81 GR,14.285714285714285
ETI BROWNI INT. MINI 160 GR KARAMELLI,-11.823529411764703
ETI BROWNI INTENSE CIK.160 GR,-11.823529411764703
ETI BROWNI INTENSE GOLD 48 GR,0.0
ETI BROWNI KLASIK 40 GR,0.0
ETI BROWNI PATISSERIE CIK.SOSLU KEK 165 GR,17.514689336167027
ETI BURCAK 100 GR LIMONLU KREMALI YULAFLI,0.0
ETI BURCAK 100 GR. H. CEVIZLI KREMALI BISK.,0.0
ETI BURCAK 131 GR,0.0
ETI BURCAK 273 GR COREK OTLU TUZLU BISK. MP,0.0
ETI BURCAK 3 LU 393 GR,-0.0666777796299369
ETI BURCAK 91 GR COREK OTLU TUZLU BISK.,0.0
ETI BURCAK 91 GR ZEYTINLI TUZLU BISK.,0.0
ETI BURCAK BITTER CIK.114 GR,5.263157894736842
ETI BURCAK KURABI 198 GR. YULAFLI YER FIST.,13.333333333333334
ETI BURCAK SUTLU KREMALI 100 GR,0.0
ETI BURCAK SUTLU KREMALI 300 GR,0.0
ETI CANGA DARK 45 GR,0.0
ETI CANGA GOLD 45 GR,0.0
ETI CANGA SUTLU 45 GR,0.0
ETI CICIBEBE 172 GR,10.638297872340425
ETI CICIBEBE 700 GR,11.959999999999992
ETI CIK.ICIBOL ANTEP FIST.30 GR,0.0
ETI CIK.KARE ANTEP FIST. 60 GR,0.0
ETI CIK.KARE KARAM 60 GR %54 KAKAO,34.026805361072206
ETI CIK.KARE KARAM BITTER 60 GR,34.026805361072206
ETI CIK.KARE SUTLU 65 GR,34.026805361072206
ETI CIK.UZUN ANTEP FISTIKLI 34 GR,0.0
ETI CIK.UZUN SUTLU 34 GR,0.0
ETI CIN LOKMALIK 114 GR,0.0
ETI CIN PORTAKALLI 25 GR,16.666666666666664
ETI CIN PORTAKALLI 325 GR,16.666666666666664
ETI CRAX 50 GR ACI BAHARATLI KRAKER,0.0
ETI CRAX 50 GR CHILI LIME MISKET LIMONLU ACILI,0.0
ETI CRAX BAHARATLI 80 GR,7.894736842105263
ETI CRAX PEYNIRLI KRAKER 175 GR,0.0
ETI CRAX PEYNIRLI KRAKER 80 GR,0.0
ETI ETIBOR 400 GR,0.0
ETI FORM 138 GR KIZARMIS KEPEKLI EKMEK,12.903225806451612
ETI FORM 41 GR TAHILLI BUGDAYLI PATLAGI,8.333333333333332
ETI FORM 45 GR,11.11111111111111
ETI FORM CIK.KAPL.BISKUVI 50 GR,8.108108108108109
ETI FORM LIMON LIFLI BISK.50 GR,8.333333333333332
ETI FRIGO ALASKA BITTER CIK.60 GR,13.684210526315791
ETI FRIGO ALASKA SUTLU CIK.60 GR,13.684210526315791
ETI GONG 64 GR MISIR VE PIRINC PATLAK,8.333333333333332
ETI GONG BALLI HARDALLI 68GR,8.333333333333332
ETI GONG PEYNIRLI ACILI 68GR,8.333333333333332
ETI HOSBES CILEKLI 142 GR,9.921984396879377
ETI HOSBES FINDIKLI 142 GR,9.921984396879377
ETI HOSBES KAKAOLU 142 GR,9.921984396879377
ETI KAKAOLU BISK.125 GR,0.0
ETI KRAKER BALIK 85 GR,0.0
ETI LIFALIF 250 GR INCE OGUTULMUS KIRMIZI MEYVELI,0.0
ETI LIFALIF 35 GR BITTER CIKO.MUSLI BAR,13.636363636363635
ETI LIFALIF 35 GR KURU YEMIS MUSLI BAR,13.636363636363635
ETI LIFALIF 35 GR YULAF BAR KIRMIZI MEY.,13.636363636363635
ETI LIFALIF 350 GR MEYV.FINDIKLI MUSLI,0.0
ETI LIFALIF 350 GR YULAF EZMESI INCE ÖGUTULMUŞ,7.086726675239332
ETI LIFALIF YULAF EZMESI 500 GR,7.086726675239332
ETI MAXIMUS SUTLU BAR 50 GR,0.0
ETI NERO 110 GR KAKAOLU BISKUVI,20.0
ETI PETIT BEURRE 400 GR,0.0
ETI PETITO BAMBU 15 GR,0.0
ETI PETITO SUTLU 18 GR,0.0
ETI PETITO TOPCU 16 GR,0.0
ETI POPKEK MINI KAKAOLU 180 GR,9.921984396879377
ETI POPKEK MINI LIMONLU 180 GR,9.921984396879377
ETI POPKEK MINI MUZLU 180 GR,9.921984396879377
ETI POPKEK MUZLU 60 GR,0.0
ETI PUF HIND.CEV.16 GR,0.0
ETI PUF KAKAOLU 18 GR,0.0
ETI PUF RENKLI 18 GR,0.0
ETI SOSBOM 50 GR CIK.SOSLU KAP.KEK,0.0
ETI SULTANI 123 GR,0.0
ETI SULTANI 3 LU 369 GR,0.0
ETI SUT BURGER BALLI 35 GR,21.95121951219512
ETI SUT BURGER CILEKLI 35 GR,21.95121951219512
ETI SUT BURGER KAKAOLU 35GR,21.95121951219512
ETI SUT BURGER MUZLU  35 GR,21.95121951219512
ETI TUTKU 138 GR KAKAO KREMALI BISK.,0.0
ETI TUTKU RULO 150 GR,0.0
ETI YULAFLI 3 LU 375 GR,0.0
ETI YULAFLI BISK.125 GR,0.0
FAIRY H1A KAPSUL 36 LI,0.0
FAIRY SIVI 1500 ML LIMON,0.0
FAIRY SIVI 650 ML ELMA,0.0
FAIRY SIVI 650 ML LIMON,0.0
FAKIR 1000 ML AHSAP TEMIZLEYICI,14.287755393627663
FAMILIA  HAVLU 6 LI,0.0
FAMILIA HAVLU 16 LI  COCONAT,0.0
FAMILIA PECETE 100 LU,0.0
FAMILIA PECETE 200 LU,0.0
FAMILIA T.KAGIDI 16'LI  COCONUT,0.0
FAMILIA T.KAGIDI 32 LI,0.0
FAMILIA T.KAGIDI 40 LI COCONAT,0.0
FATIH KURU BOYA KALEMI 12 LI,25.003125390673837
FAX SABUN 600GR KLASIK,0.0
FE STOP SIGAR FILTRESI,0.0
FE TIRNAK MAKASI,0.0
FEAST DONDURULMUS ELMA DILIMLI PATATES 1000 GR,0.0
FEAST DONDURULMUS VISNE  400 GR,0.0
FELIX KEDI KONSERVE 400 GR ETLI-TAVUKLU,-25.71575518601063
FELIX KEDI KONSERVE SOMONLU 400GR,-25.71575518601063
FELIX POUCH 4 LU AVANTAJ PAKET SOMONLU 85 GR,-50.00333355557037
FELIX POUCH CIFTE LEZZET ETLI-KANATLI 85 GR,-30.31221582297667
FELIX POUCH ETLI 85 GR,-32.36245954692558
FELIX POUCH KUZU ETLI 85 GR,-30.31221582297667
FELIX POUCH SENSATION TAVUK-HAVUC 85 GR,-30.31221582297667
FELIX POUCH SENSATION TON BALIKLI 85 GR,-30.31221582297667
FELIX POUCH SOMONLI 85 GR,-30.31221582297667
FELIX POUCH YAVRU TAVUKLU 85 GR,-30.31221582297667
FERIDE SERPME PUDRA 75 GR,0.0
FIDE KELLE PACA CORBASI 480 ML,15.385798907608276
FIDE TAVUK SUYU 480 ML,15.559013114025339
FIDE TON BALIGI 2X160 GR.,0.0
FIDE TON BALIGI EKO 3*80 GR,0.0
FIDE TON BALIGI KLASIK 3*80 GR,0.0
FILIZ CICEK TOPRAK 10 LT,0.0
FILIZ IRMIK 500 GR,13.161358252171624
FILIZ MAKARNA 500 GR ARPA SEHRIYE,8.064516129032258
FILIZ MAKARNA 500 GR BONCUK,8.064516129032258
FILIZ MAKARNA 500 GR BURGU,8.064516129032258
FILIZ MAKARNA 500 GR ERISTE,8.064516129032258
FILIZ MAKARNA 500 GR FIRIN,8.064516129032258
FILIZ MAKARNA 500 GR FIYONK,8.064516129032258
FILIZ MAKARNA 500 GR INCE UZUN,8.064516129032258
FILIZ MAKARNA 500 GR KALEM,8.064516129032258
FILIZ MAKARNA 500 GR KELEBEK,8.064516129032258
FILIZ MAKARNA 500 GR KUSKUS,8.064516129032258
FILIZ MAKARNA 500 GR MANTI,8.064516129032258
FILIZ MAKARNA 500 GR SPAGETTI,8.064516129032258
FILIZ MAKARNA 500 GR TEL SEHRIYE,8.064516129032258
FILIZ MAKARNA 500 GR YASSI SPAGETTI,8.064516129032258
FILIZ MAKARNA 500 GR YUKSUK,8.064516129032258
FINISH 40 ULTIMATE QUANTUM TABLET,0.0
FINISH MAKINE TEMZ.LIMONLU 250 ML,-26.317174588136215
FINISH PARLATICI 400GR LIMON,-24.659223234468122
FINISH PARLATICI 400GR NORMAL,-24.659223234468122
FINISH QUANTUM 36 LI,0.0
FINISH QUANTUM TABLET 50 LI,0.0
FINISH ULTIMATE 40 LI PLUS,0.0
FIRST 60 DK AHUD. LIMON AROM. SAKIZ 27 GR,0.0
FIRST 60 DK KARPUZ SEFTALI AROM.SAKIZ 27 GR,0.0
FISKOBIRLIK FINDIK EZMESI 300 GR,-10.714668381013608
FLEXI PLASTIK BIÇAK 10 LU,0.0
FRISKIES MINI MENU 1.5KG KOPEK MAMASI,-40.00080001600032
FRISKIES POUCH 85 GR YAVRU KEDILER ICIN,-33.344448149383126
FRISKIES POUCH ETLI 85 GR,-33.344448149383126
FRISKIES POUCH SOMONLU 85 GR,-33.344448149383126
GARNIER NEM BOMB.KAGIT MASKE KOMURLU YOSUN,10.00050002500125
GARNIER NEM BOMBASI KAGIT MASKE MAVI,10.00050002500125
GARNIER NEM BOMBASI KAGIT MASKE PEMBE,10.00050002500125
GARNIER SAF TEMIZ ARINDIRICI TEM.JELI 200ML,0.0
GEZER.Y23. MERDANE TERLIK 8025,0.0
GILLETTE 200ML TRAS JELI NORMAL,42.86020430030717
GILLETTE BLUE II PLUS 5+2 POSET,42.86020430030717
GILLETTE BLUE II REGULAR 5 LI POSET,44.00352028162254
GILLETTE MACH3 BICAK 2 LI,42.85889219968162
GILLETTE MACH3 BICAK 4 LU,0.0
GILLETTE MACH3 MAKINE + 2 YEDEK BICAK,43.33477782592753
GILLETTE VENUS 2 4'LU POSET,42.86326618088299
GILLETTE VENUS BREEZE MAKINA UP,42.85808479307238
GILLETTE VENUS RIVIERA 3 BICAKLI 2LI POSET,43.480151310926566
GILLETTE VENUS SIMPLY 3 BICAKLI 4LU POSET,43.752734545909114
GLADE AEROSOL ASKIN BUYUSU 300ML,-25.00178584184585
GLADE AEROSOL OKYANUS SERINLIGI  300 ML,-25.00178584184585
GLADE AEROSOL SABAH TAZELIGI 300ML,-25.00178584184585
GLADE AEROSOL TROPIKAL 300ML,-25.00178584184585
GLADE AEROSOL VANILYA 300 ML,-25.00178584184585
GLADE BANYO 10 ML CIHAZ+YEDEK TEMIZ CARSAF FER,-25.001388966053668
GLADE BANYO 10 ML YEDEK LAVANTA,-27.780864540504503
GLISS 360ML SAC KREMI INTENSE THERAPY,0.0
GLISS 360ML SAC KREMI MILLION GLOSS,0.0
GLISS 360ML SAC KREMI SUPREME LENGTH,0.0
GLISS 500 ML SAMP. BIO-TECH,5.555864214678593
GLISS 500 ML SAMP.FIBER  THERAPY,5.555864214678593
GLISS 500ML SAMP.SUPREME LENGTH,5.555864214678593
"GMAX ANTIFRIZ  -56 1,5LT",0.0
GOLDEN DAISY ANTIK KILIM 80X125 CM,0.0
GOLDEN DAISY YASTIK ALEZI JAKARLI,0.0
GOURMET GOLD KEDI KONS. KIYILMIS HINDI ETLI 85 GR,-33.33888981496916
