District,Rooms,Price,tuik_category,per_item_inflation_1d,per_item_inflation_7d,per_item_inflation_15d,per_item_inflation_30d
Akdeniz / Barış,1+1,16625.0,04,1.7857142857142818,2.307692307692308,,
Akdeniz / Barış,2+0,15000.0,04,0.0,,,
Akdeniz / Barış,2+1,17083.333333333332,04,0.0,3.1187122736418362,,
Akdeniz / Barış,2.5+1,20000.0,04,,,,
Akdeniz / Barış,3+1,22564.864864864863,04,0.36062026685899223,4.105609648291934,,
Akdeniz / Barış,4+1,184500.0,04,0.0,-10.740203193033382,,
Akdeniz / Barış,Stüdyo (1+0),10000.0,04,0.0,0.0,,
Akdeniz / Camiişerif,1+1,12500.0,04,0.0,-23.78048780487805,,
Akdeniz / Camiişerif,2+1,34250.0,04,-9.630606860158311,-0.8443908323280992,,
Akdeniz / Camiişerif,3+0,16500.0,04,0.0,0.0,,
Akdeniz / Camiişerif,3+1,16346.153846153846,04,-0.7009345794392515,0.7109004739336485,,
Akdeniz / Karaduvar,2+1,19000.0,04,0.0,,,
Akdeniz / Karaduvar,3+1,55000.0,04,0.0,21.74875484228002,,
Akdeniz / Köyler,2+1,12000.0,04,0.0,0.0,,
Akdeniz / Merkez,2+1,135000.0,04,0.0,0.0,,
Akdeniz / Merkez,2.5+1,13000.0,04,0.0,0.0,,
Akdeniz / Mithatpaşa,2+1,24333.333333333332,04,-0.341296928327655,96.63299663299662,,
Akdeniz / Mithatpaşa,3+1,13500.0,04,0.0,-20.588235294117645,,
Akdeniz / Nusratiye,1+1,13100.0,04,24.170616113744074,13.41991341991342,,
Akdeniz / Nusratiye,2+1,16125.0,04,-2.272727272727273,1.2033523152816554,,
Akdeniz / Nusratiye,3+1,16423.076923076922,04,-0.8268301746562684,-3.0216253579539902,,
Akdeniz / Çankaya,1+1,13000.0,04,0.0,5.4054054054054,,
Akdeniz / Çankaya,2+1,16141.666666666666,04,1.2749356499356426,-1.1918011500649246,,
Akdeniz / Çankaya,3+1,16500.0,04,0.0,0.6097560975609756,,
Akdeniz / Çankaya,Stüdyo (1+0),10000.0,04,0.0,0.0,,
