District,Rooms,Price,tuik_category,per_item_inflation_1d,per_item_inflation_7d,per_item_inflation_15d,per_item_inflation_30d
Akdeniz / Adanalıoğlu,2+1,16000.0,04,0.0,,,
Akdeniz / Barış,1+1,15961.538461538461,04,0.020084354288002332,,,11.619150080688538
Akdeniz / Barış,2+1,18863.636363636364,04,4.555952131009863,,,10.745418964597055
Akdeniz / Barış,2.5+1,17000.0,04,-2.857142857142857,,,-9.333333333333334
Akdeniz / Barış,3+1,18462.5,04,0.9162578836720491,,,-16.118373776888056
Akdeniz / Barış,4+1,306000.0,04,0.0,,,28.369166229680125
Akdeniz / Camiişerif,1+1,14000.0,04,0.0,,,36.58536585365854
Akdeniz / Camiişerif,2+1,36125.0,04,0.0,,,18.442622950819672
Akdeniz / Camiişerif,3+1,17100.0,04,1.9205298013245058,,,2.0895522388059704
Akdeniz / Karaduvar,2+1,17500.0,04,0.0,,,-77.41935483870968
Akdeniz / Karaduvar,3+1,18375.0,04,0.0,,,-75.82236842105263
Akdeniz / Köyler,3+1,14000.0,04,0.0,,,-36.36363636363637
Akdeniz / Merkez,2+1,14000.0,04,0.0,,,
Akdeniz / Merkez,3+1,15000.0,04,0.0,,,-16.666666666666664
Akdeniz / Merkez,4+1,170000.0,04,0.0,,,
Akdeniz / Mithatpaşa,2+1,9000.0,04,-41.935483870967744,,,-62.38805970149254
Akdeniz / Mithatpaşa,3+1,15083.333333333334,04,0.0,,,20.66666666666667
Akdeniz / Nusratiye,1+1,15625.0,04,0.0,,,-0.47770700636942676
Akdeniz / Nusratiye,2+1,30083.333333333332,04,6.355218855218848,,,83.84259259259258
Akdeniz / Nusratiye,3+1,16133.333333333334,04,0.0,,,-2.783357245337157
Akdeniz / Nusratiye,4+1,16375.0,04,-7.746478873239436,,,-0.7575757575757576
Akdeniz / Yenitaşkent,1+1,12500.0,04,0.0,,,0.0
Akdeniz / Çankaya,1+1,14500.0,04,0.0,,,1.1627906976744142
Akdeniz / Çankaya,2+1,17180.0,04,-1.506961506961498,,,6.049382716049383
Akdeniz / Çankaya,3+1,17450.0,04,0.0,,,-22.444444444444443
Akdeniz / Çankaya,Stüdyo (1+0),9500.0,04,0.0,,,-5.0
Akdeniz / Çay,2+1,14500.0,04,0.0,,,
Akdeniz / Çay,3+1,12000.0,04,0.0,,,-15.789473684210526
Akdeniz / Özgürlük,2+1,15000.0,04,0.0,,,27.840909090909083
Anamur / Göktaş,2+1,22250.0,04,0.0,,,1.1363636363636365
Anamur / Göktaş,3+1,24615.30769230769,04,3.799802918776163,,,6.844407345575954
Anamur / Göktaş,4+1,31000.0,04,0.0,,,0.0
Anamur / Köyler,2+1,30000.0,04,0.0,,,
Anamur / Köyler,3+1,16000.0,04,,,,3.225806451612903
Anamur / Merkez,1+1,16500.0,04,0.0,,,0.0
Anamur / Yıldırımbeyazıt,2+1,18500.0,04,0.0,,,-15.909090909090908
Anamur / Ören,3+1,15000.0,04,0.0,,,0.0
Anamur / İskele,1+1,20200.0,04,-2.2580645161290382,,,3.5897435897435894
