District,Rooms,Price,tuik_category,per_item_inflation_1d,per_item_inflation_7d,per_item_inflation_15d,per_item_inflation_30d
Akdeniz / Barış,1+1,15625.0,04,-0.3623188405797112,,,
Akdeniz / Barış,2+1,16250.0,04,-0.15360983102918588,,,
Akdeniz / Barış,3+1,15777.475,04,-2.9076889193342823,,,
Akdeniz / Barış,4+1,204300.0,04,0.0,,,
Akdeniz / Barış,Stüdyo (1+0),10000.0,04,0.0,,,
Akdeniz / Camiişerif,1+1,15875.0,04,-6.61764705882353,,,
Akdeniz / Camiişerif,2+1,31428.571428571428,04,-7.563025210084037,,,
Akdeniz / Camiişerif,3+0,16500.0,04,0.0,,,
Akdeniz / Camiişerif,3+1,16250.0,04,0.0,,,
Akdeniz / Karaduvar,3+1,54233.333333333336,04,0.0,,,
Akdeniz / Köyler,2+1,12000.0,04,0.0,,,
Akdeniz / Merkez,2+1,135000.0,04,0.0,,,
Akdeniz / Merkez,2.5+1,13000.0,04,0.0,,,
Akdeniz / Mithatpaşa,2+1,12875.0,04,0.0,,,
Akdeniz / Mithatpaşa,3+1,15000.0,04,0.0,,,
Akdeniz / Nusratiye,1+1,11500.0,04,0.0,,,
Akdeniz / Nusratiye,2+1,15812.4375,04,0.30314945205019217,,,
Akdeniz / Nusratiye,3+1,16583.333333333332,04,2.3888276368981964,,,
Akdeniz / Çankaya,1+1,12000.0,04,0.0,,,
Akdeniz / Çankaya,1.5+1,12000.0,04,0.0,,,
Akdeniz / Çankaya,2+1,16427.272727272728,04,0.0,,,
Akdeniz / Çankaya,3+1,16785.714285714286,04,-0.15932023366967296,,,
Akdeniz / Çankaya,Stüdyo (1+0),10000.0,04,0.0,,,
Akdeniz / Çay,3+1,14250.0,04,0.0,,,
Akdeniz / Özgürlük,2+1,1069160.0,04,0.0,,,
Akdeniz / Özgürlük,2.5+1,13500.0,04,0.0,,,
Akdeniz / Özgürlük,4+1,16000.0,04,0.0,,,
Anamur / Göktaş,2+1,20800.0,04,5.3164556962025316,,,
Anamur / Göktaş,3+1,22333.333333333332,04,0.0,,,
Anamur / Köyler,2+1,15000.0,04,0.0,,,
Anamur / Köyler,3+1,15500.0,04,0.0,,,
Anamur / Merkez,1+1,16500.0,04,0.0,,,
Anamur / Yıldırımbeyazıt,3+1,20166.666666666668,04,-10.370370370370365,,,
Anamur / Ören,3+1,15000.0,04,0.0,,,
