District,Rooms,Price,tuik_category,per_item_inflation_1d,per_item_inflation_7d,per_item_inflation_15d,per_item_inflation_30d
Akdeniz / Barış,1+1,16208.333333333334,04,0.0,1.0389610389610466,,11.354961832061079
Akdeniz / Barış,2+1,18875.0,04,0.0,3.189066059225506,,10.380116959064328
Akdeniz / Barış,2.5+1,17000.0,04,0.0,-2.857142857142857,,-2.857142857142857
Akdeniz / Barış,3+1,18193.18181818182,04,-0.6207324643078653,1.5218769816106699,,-17.261848489166542
Akdeniz / Barış,4+1,306000.0,04,0.0,-32.0,,28.369166229680125
Akdeniz / Camiişerif,1+1,14000.0,04,0.0,0.0,,36.58536585365854
Akdeniz / Camiişerif,2+1,16750.0,04,-51.213592233009706,-53.14685314685315,,-49.37027707808564
Akdeniz / Camiişerif,3+1,16909.090909090908,04,0.0,4.862579281183926,,0.35068788777987003
Akdeniz / Karaduvar,2+1,20000.0,04,14.285714285714285,29.03225806451613,,-81.7351598173516
Akdeniz / Karaduvar,3+1,18875.0,04,5.841121495327109,0.9358288770053476,,-75.16447368421053
Akdeniz / Köyler,3+1,14000.0,04,0.0,0.0,,-36.36363636363637
Akdeniz / Merkez,2+1,14000.0,04,-96.33507853403141,0.0,,
Akdeniz / Merkez,3+1,15000.0,04,0.0,0.0,,-16.666666666666664
Akdeniz / Merkez,4+1,170000.0,04,0.0,0.0,,
Akdeniz / Mithatpaşa,1+1,8500.0,04,0.0,,,
Akdeniz / Mithatpaşa,3+1,14833.333333333334,04,0.0,-1.6574585635359116,,18.66666666666667
Akdeniz / Nusratiye,1+1,17500.0,04,14.754098360655737,19.047619047619047,,11.464968152866243
Akdeniz / Nusratiye,2+1,29346.153846153848,04,3.880190605854328,-4.565353345841147,,84.69607315761164
Akdeniz / Nusratiye,3+1,16588.235294117647,04,0.0,1.9072475406544882,,-1.3532173432753363
Akdeniz / Nusratiye,4+1,16833.333333333332,04,0.0,-5.164319248826297,,2.020202020202013
Akdeniz / Yenitaşkent,1+1,12500.0,04,0.0,0.0,,0.0
Akdeniz / Çankaya,1+1,14500.0,04,0.0,-4.605263157894736,,1.1627906976744142
Akdeniz / Çankaya,2+1,17305.882352941175,04,-0.6170615259886525,-1.3909837439249302,,21.02015631427395
Akdeniz / Çankaya,3+1,17846.153846153848,04,0.0,1.9780219780219859,,-20.683760683760678
Akdeniz / Çay,2+1,14500.0,04,0.0,,,
Akdeniz / Çay,3+1,12000.0,04,0.0,0.0,,0.0
Akdeniz / Özgürlük,2+1,15000.0,04,0.0,15.384615384615385,,29.310344827586203
Anamur / Göktaş,2+1,22250.0,04,0.0,0.0,,8.536585365853659
Anamur / Göktaş,3+1,24730.69230769231,04,0.0,6.905009975615172,,7.964823171371606
Anamur / Göktaş,4+1,31000.0,04,0.0,0.0,,0.0
Anamur / Köyler,2+1,30000.0,04,0.0,0.0,,
Anamur / Köyler,3+1,16000.0,04,0.0,3.225806451612903,,3.225806451612903
Anamur / Merkez,1+1,16500.0,04,0.0,0.0,,0.0
Anamur / Yıldırımbeyazıt,2+1,18500.0,04,6.730769230769239,0.0,,-15.909090909090908
Anamur / Yıldırımbeyazıt,3+1,30000.0,04,0.0,,,48.148148148148145
Anamur / Ören,3+1,15000.0,04,0.0,0.0,,0.0
Anamur / İskele,1+1,20000.0,04,0.0,-3.225806451612909,,0.0
Anamur / İskele,2+1,20115.384615384617,04,0.0,1.5533980582524314,,-10.59829059829059
Anamur / İskele,3+1,26409.090909090908,04,0.0,-4.6258905413835025,,4.750017335829691
Anamur / İskele,4+1,20000.0,04,0.0,,,
Aydıncık,2+1,11200.0,04,0.0,15.862068965517247,,-37.77777777777778
Aydıncık,3+1,19625.0,04,2.74869109947644,2.74869109947644,,12.142857142857142
Aydıncık / Köyler,2+1,10000.0,04,0.0,0.0,,203.03030303030303
Aydıncık / Köyler,3+1,5000.0,04,0.0,-80.0,,-80.0
Bozyazı,2+1,21650.0,04,0.0,0.0,,39.67741935483871
Bozyazı,3+1,15750.0,04,0.0,250.0,,-42.72727272727273
Bozyazı,4+1,25000.0,04,0.0,0.0,,0.0
Bozyazı,5+1,20000.0,04,0.0,0.0,,0.0
Bozyazı / Tekmen,3.5+1,4750.0,04,0.0,-20.833333333333336,,-20.833333333333336
Erdemli / Akdeniz,1+1,16083.333333333334,04,0.0,0.6730607437321244,,3.2682574114244383
Erdemli / Akdeniz,1.5+1,15000.0,04,0.0,0.0,,
Erdemli / Akdeniz,2+1,19630.434782608696,04,0.0,0.31813361611876306,,-1.6135726885960429
Erdemli / Akdeniz,2.5+1,18000.0,04,0.0,0.0,,-2.7027027027027026
Erdemli / Akdeniz,3+1,19902.17391304348,04,0.6113057215468175,1.0369484744671575,,-8.222255225931011
Erdemli / Akdeniz,3.5+1,28500.0,04,0.0,0.0,,29.545454545454547
Erdemli / Akdeniz,4+1,30625.0,04,-2.9489436619718283,-3.543307086614173,,9.865470852017937
Erdemli / Akdeniz,5+1,60000.0,04,0.0,-7.6923076923076925,,
Erdemli / Alata,1+1,17152.17391304348,04,-1.7434620174346174,-1.424287856071955,,0.22138346519562815
Erdemli / Alata,2+1,25105.263157894737,04,19.84924623115579,18.919667590027707,,27.115256495669556
Erdemli / Alata,2.5+1,26000.0,04,0.0,0.0,,
Erdemli / Alata,3+1,50411.76470588235,04,-0.5800464037123003,5.661724149119101,,4.448761605756494
Erdemli / Alata,4+1,33333.333333333336,04,0.0,0.0,,9.51403148528406
