District,Rooms,Price,tuik_category,per_item_inflation_1d,per_item_inflation_7d,per_item_inflation_15d,per_item_inflation_30d
Akdeniz / Barış,1+1,14454.545454545454,04,-0.5991143526960139,-0.6939625260235927,-1.8518518518518596,-7.490909090909094
Akdeniz / Barış,2+0,13500.0,04,0.0,0.0,-10.0,
Akdeniz / Barış,2+1,17933.333333333332,04,-0.8865860679332248,4.87329434697855,5.729402872260011,10.358974358974352
Akdeniz / Barış,2.5+1,17500.0,04,0.0,0.0,-6.666666666666667,
Akdeniz / Barış,3+1,23088.88888888889,04,3.3743180983069156,4.4639748844072,5.004994418003416,46.34083647027734
Akdeniz / Barış,4+1,306166.6666666667,04,28.439084076210463,28.439084076210463,-1.7647058823529411,49.86131505955295
Akdeniz / Barış,Stüdyo (1+0),10000.0,04,0.0,0.0,0.0,0.0
Akdeniz / Camiişerif,1+1,11833.333333333334,04,-5.333333333333329,15.44715447154472,-5.333333333333329,-25.459317585301832
Akdeniz / Camiişerif,2+1,36000.0,04,0.0,30.612244897959183,22.033898305084744,14.54545454545455
Akdeniz / Camiişerif,3+1,16650.0,04,0.0,-2.838196286472147,-1.7962466487935733,2.4615384615384617
Akdeniz / Karaduvar,2+1,18250.0,04,0.0,-83.33333333333334,12.307692307692308,
Akdeniz / Karaduvar,3+1,17500.0,04,0.0,-76.97368421052632,-86.74242424242425,-67.7320221266134
Akdeniz / Merkez,2+1,14500.0,04,0.0,,,-89.25925925925927
Akdeniz / Merkez,3+1,18000.0,04,0.0,0.0,0.0,
Akdeniz / Mithatpaşa,2+1,24285.714285714286,04,0.0,0.5917159763313696,-0.19569471624265433,88.62690707350902
Akdeniz / Mithatpaşa,3+1,13900.0,04,0.0,11.200000000000001,2.9629629629629632,-7.333333333333333
Akdeniz / Nusratiye,1+1,18250.0,04,30.357142857142854,16.24203821656051,39.31297709923664,58.69565217391305
Akdeniz / Nusratiye,2+1,16800.0,04,0.0,5.734265734265736,5.0,6.245479231143206
Akdeniz / Nusratiye,3+1,15800.0,04,-5.779816513761469,-6.040688575899841,-8.626506024096392,-4.723618090452255
Akdeniz / Nusratiye,4+1,16166.666666666666,04,0.0,-2.020202020202024,7.777777777777774,
Akdeniz / Yenitaşkent,1+1,12500.0,04,0.0,0.0,0.0,
Akdeniz / Çankaya,1+1,14000.0,04,0.0,-2.3255813953488413,0.0,16.666666666666664
Akdeniz / Çankaya,2+1,17433.333333333332,04,0.0,21.911421911421904,6.89831374552886,6.1243313041874075
Akdeniz / Çankaya,2+2,19000.0,04,,,,
Akdeniz / Çankaya,3+1,20600.0,04,0.0,-8.444444444444445,-4.923076923076929,22.723404255319146
Akdeniz / Çankaya,Stüdyo (1+0),12500.0,04,0.0,25.0,25.0,25.0
Akdeniz / Çay,3+1,12000.0,04,0.0,0.0,-15.789473684210526,-15.789473684210526
Akdeniz / Özgürlük,2+1,11166.666666666666,04,-2.8985507246376865,-3.7356321839080513,-7.713498622589536,-98.95556636362501
Anamur / Göktaş,2+1,19500.0,04,0.0,-4.878048780487805,-6.25,-6.25
Anamur / Göktaş,3+1,22470.58823529412,04,0.0,-1.3726924566461443,-2.4648924678385513,0.6145741878841201
Anamur / Göktaş,4+1,31000.0,04,0.0,0.0,0.0,
Anamur / Köyler,2+1,30000.0,04,0.0,,,100.0
Anamur / Köyler,3+1,15500.0,04,0.0,0.0,0.0,0.0
Anamur / Merkez,1+1,16500.0,04,0.0,0.0,0.0,0.0
Anamur / Yıldırımbeyazıt,2+1,22000.0,04,0.0,0.0,0.0,
Anamur / Yıldırımbeyazıt,3+1,20250.0,04,0.0,0.0,0.0,0.41322314049586173
Anamur / Ören,3+1,15000.0,04,0.0,0.0,0.0,0.0
Anamur / İskele,1+1,20000.0,04,0.0,0.0,3.7037037037037006,2.564102564102564
Anamur / İskele,2+1,21791.666666666668,04,0.10306242638398544,-2.684742158426357,-0.6458966565349434,3.624708624708637
Anamur / İskele,3+1,25480.76923076923,04,0.0,1.0678871090770414,0.3838577705944782,4.660347551342805
Aydıncık,1+1,15000.0,04,0.0,0.0,0.0,50.0
Aydıncık,1.5+1,12500.0,04,0.0,0.0,,
Aydıncık,2+1,18000.0,04,0.0,0.0,0.0,46.93877551020408
Aydıncık,3+1,18500.0,04,0.0,6.730769230769239,1.8348623853210941,6.859205776173286
Aydıncık / Köyler,2+1,2500.0,04,0.0,-24.242424242424242,-24.242424242424242,-85.71428571428571
Aydıncık / Köyler,3+1,25000.0,04,0.0,0.0,,
Bozyazı,1+1,20000.0,04,0.0,0.0,0.0,
Bozyazı,2+1,15500.0,04,0.0,-16.964285714285722,-29.545454545454547,
Bozyazı,3+1,27500.0,04,0.0,0.0,0.0,17.02127659574468
Bozyazı,4+1,25000.0,04,0.0,0.0,0.0,0.0
Bozyazı,5+1,20000.0,04,0.0,0.0,0.0,0.0
Bozyazı / Tekmen,3.5+1,7000.0,04,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664
Erdemli / Akdeniz,1+1,15921.42857142857,04,0.6005140099040897,2.6753136553730434,4.349352644283515,2.937101690218894
Erdemli / Akdeniz,2+1,20058.823529411766,04,-2.011494252873564,3.3475685356109763,6.721672949711942,9.638562492592236
Erdemli / Akdeniz,2.5+1,18500.0,04,0.0,0.0,-7.112970711297077,-7.883817427385886
Erdemli / Akdeniz,3+1,21484.848484848484,04,2.5529760613292796,-0.9238413166679684,-0.9220019746335564,-3.8440347531256656
Erdemli / Akdeniz,3.5+1,22000.0,04,0.0,0.0,0.0,
Erdemli / Akdeniz,4+1,27875.0,04,0.0,0.0,3.9280958721704353,6.641870350690748
Erdemli / Akdeniz,4.5+1,35000.0,04,0.0,0.0,,
Erdemli / Akdeniz,5+1,65000.0,04,0.0,,,
Erdemli / Alata,1+1,17250.0,04,-0.9290540540540553,0.9466437177280563,0.31152647975077274,3.6727879799666012
