Product Name,Rooms,Product Cost,tuik_category,per_item_inflation_1d,per_item_inflation_7d,per_item_inflation_15d,per_item_inflation_30d
Aziziye / Dadaşkent,1+1,13937.5,04,5.687203791469194,,,
Aziziye / Dadaşkent,2+1,20400.0,04,0.0,,,
Aziziye / Dadaşkent,3+1,15666.666666666666,04,0.0,,,
Aziziye / Dadaşkent,Stüdyo (1+0),14750.0,04,0.0,,,
Aziziye / Merkez,1+1,16290.625,04,0.3609760793184772,,,
Aziziye / Merkez,2+0,19625.0,04,0.413844996237764,,,
Aziziye / Merkez,2+1,16159.25925925926,04,-0.9084714967067888,,,
Aziziye / Merkez,3+1,15771.311475409837,04,0.03111188010797914,,,
Aziziye / Merkez,4+1,24300.0,04,0.11235955056180047,,,
Aziziye / Merkez,4.5+1,40000.0,04,0.0,,,
Aziziye / Merkez,5+1,38000.0,04,,,,
Aziziye / Merkez,Stüdyo (1+0),16000.0,04,0.0,,,
Aşkale,2+1,15250.0,04,0.0,,,
Aşkale,2.5+1,18500.0,04,0.0,,,
Aşkale,3+1,11833.333333333334,04,0.0,,,
Horasan,2+1,14500.0,04,0.0,,,
Horasan,3+1,15500.0,04,0.0,,,
Horasan / Bağbaşı,1+1,15750.0,04,0.0,,,
Horasan / Bağbaşı,3+1,16000.0,04,-1.5384615384615385,,,
Hınıs,2+1,12000.0,04,0.0,,,
Karaçoban,3+1,8000.0,04,0.0,,,
Oltu,1+1,18750.0,04,0.0,,,
Oltu,1.5+1,17500.0,04,0.0,,,
Oltu,2+1,8500.0,04,0.0,,,
Oltu,3+1,15166.666666666666,04,0.0,,,
Oltu / Yağan,3+1,15000.0,04,0.0,,,
Palandöken,1+1,15550.0,04,5.107022155463757,,,
Palandöken,2+0,15000.0,04,0.0,,,
Palandöken,2+1,14551.724137931034,04,1.1037905364935376,,,
Palandöken,3+1,15042.672413793103,04,-0.17959456489340495,,,
Palandöken,4+1,23250.0,04,0.9373458312777546,,,
Palandöken / Yenişehir,1+1,13750.0,04,0.0,,,
Palandöken / Yenişehir,2+1,13934.21052631579,04,0.0,,,
Palandöken / Yenişehir,2.5+1,10250.0,04,0.0,,,
Palandöken / Yenişehir,3+1,13444.081818181818,04,-1.1300181854440727,,,
Palandöken / Yenişehir,4+0,20000.0,04,0.0,,,
Palandöken / Yenişehir,4+1,19791.666666666668,04,8.282674772036483,,,
Palandöken / Yıldızkent,1+1,18496.0,04,1.6487140030775993,,,
Palandöken / Yıldızkent,10+2,7000.0,04,0.0,,,
Palandöken / Yıldızkent,2+0,16500.0,04,0.0,,,
Palandöken / Yıldızkent,2+1,18296.98795180723,04,1.0429735370571513,,,
Palandöken / Yıldızkent,3+1,21491.370689655174,04,0.7015029197051982,,,
Palandöken / Yıldızkent,4+1,27528.846153846152,04,-0.6787715347960426,,,
Palandöken / Yıldızkent,5+1,65000.0,04,0.0,,,
Palandöken / Yıldızkent,6+3,6500.0,04,0.0,,,
Palandöken / Yıldızkent,Stüdyo (1+0),18750.0,04,0.0,,,
Pasinler,1+1,17500.0,04,0.0,,,
Pasinler,2+1,11500.0,04,0.0,,,
Pasinler,3+1,14375.0,04,0.2906976744186004,,,
Tortum,3+1,20000.0,04,0.0,,,
Yakutiye / Lalapaşa,1+1,15633.333333333334,04,0.0,,,
Yakutiye / Lalapaşa,2+1,13403.57142857143,04,0.0,,,
Yakutiye / Lalapaşa,3+1,17545.833333333332,04,-0.668344079257761,,,
Yakutiye / Lalapaşa,3+2,25000.0,04,0.0,,,
Yakutiye / Lalapaşa,4+1,21383.333333333332,04,0.0,,,
Yakutiye / Lalapaşa,5+1,40000.0,04,0.0,,,
Yakutiye / Lalapaşa,6+1,25000.0,04,0.0,,,
Yakutiye / Lalapaşa,7+2,25000.0,04,0.0,,,
Yakutiye / Lalapaşa,Stüdyo (1+0),8166.666666666667,04,0.0,,,
Yakutiye / Merkez,1+1,15562.5,04,3.3671586715867217,,,
Yakutiye / Merkez,2+1,14630.952380952382,04,1.4863748967795303,,,
Yakutiye / Merkez,2.5+1,16500.0,04,0.0,,,
Yakutiye / Merkez,3+1,17371.739130434784,04,-1.1137235490657122,,,
Yakutiye / Merkez,4+1,24306.451612903227,04,1.6297628414072167,,,
Yakutiye / Merkez,5+1,39500.0,04,0.0,,,
Yakutiye / Merkez,6+1,42000.0,04,0.0,,,
Yakutiye / Merkez,7+2,25000.0,04,0.0,,,
Yakutiye / Merkez,Stüdyo (1+0),9666.666666666666,04,0.0,,,
Yakutiye / Terminal,1+1,8383.333333333334,04,-0.9842519685039228,,,
Yakutiye / Terminal,2+0,20500.0,04,0.0,,,
Yakutiye / Terminal,2+1,13776.315789473685,04,2.791650659495462,,,
Yakutiye / Terminal,3+1,17038.421487603307,04,0.41245444108628976,,,
Yakutiye / Terminal,4+1,23400.0,04,14.947368421052623,,,
Yakutiye / Terminal,5+1,18000.0,04,0.0,,,
Yakutiye / Terminal,Stüdyo (1+0),13500.0,04,0.0,,,
Yakutiye / Yağan,1+1,13812.5,04,0.0,,,
Yakutiye / Yağan,2+1,11000.0,04,3.6649214659685847,,,
Yakutiye / Yağan,3+1,13389.285714285714,04,5.879030360084717,,,
Yakutiye / Yağan,4+1,20125.0,04,-0.3712871287128713,,,
Yakutiye / Yağan,Stüdyo (1+0),15000.0,04,0.0,,,
Yakutiye / İstasyon,1+1,16500.0,04,0.0,,,
Yakutiye / İstasyon,2+0,21500.0,04,0.0,,,
Yakutiye / İstasyon,2+1,19630.95238095238,04,4.908229156726154,,,
Yakutiye / İstasyon,3+1,20541.525423728814,04,0.7240697795640645,,,
Yakutiye / İstasyon,4+1,27678.571428571428,04,-0.2574002574002612,,,
Yakutiye / İstasyon,Stüdyo (1+0),17500.0,04,0.0,,,
