Product Name,Rooms,Product Cost,tuik_category,per_item_inflation_1d,per_item_inflation_7d,per_item_inflation_15d,per_item_inflation_30d
Aziziye / Dadaşkent,1+1,15750.0,04,0.0,-7.352941176470589,-5.688622754491018,5.351170568561873
Aziziye / Dadaşkent,2+0,20000.0,04,0.0,0.0,0.0,
Aziziye / Dadaşkent,2+1,18333.333333333332,04,-4.761904761904768,-4.761904761904768,-2.869757174392942,-4.761904761904768
Aziziye / Dadaşkent,3+1,17500.0,04,0.0,-16.666666666666664,-14.634146341463413,-14.634146341463413
Aziziye / Dadaşkent,Stüdyo (1+0),8500.0,04,0.0,0.0,0.0,0.0
Aziziye / Merkez,1+1,17677.083333333332,04,0.7566953006568822,1.0841076959733074,1.6883136338441649,6.127932258986727
Aziziye / Merkez,2+0,20730.76923076923,04,-1.8661811561219859,-2.824519230769227,1.9546027742749101,-0.6512656672401153
Aziziye / Merkez,2+1,17564.285714285714,04,0.3887517899034268,1.6724592521572341,3.049456069347569,2.6984384788510165
Aziziye / Merkez,2.5+1,22000.0,04,0.0,0.0,0.0,
Aziziye / Merkez,3+0,21250.0,04,0.0,0.0,0.0,
Aziziye / Merkez,3+1,15547.777777777777,04,1.0107572522301986,-2.953762076163926,1.3725064048103512,3.3006297108350102
Aziziye / Merkez,4+1,25142.85714285714,04,3.6818851251840883,-6.8783068783068835,-1.1235955056179796,11.216429699842008
Aziziye / Merkez,5+1,21000.0,04,,,,-41.66666666666667
Aziziye / Merkez,Stüdyo (1+0),17000.0,04,0.0,0.0,0.0,0.0
Aşkale,2+1,10166.666666666666,04,0.0,-5.426356589147292,-1.6129032258064633,5.172413793103449
Aşkale,3+1,11750.0,04,5.223880597014931,-4.081632653061225,38.23529411764706,13.709677419354833
Horasan,2+1,15000.0,04,0.0,3.4482758620689653,3.4482758620689653,3.4482758620689653
Horasan,3+1,15000.0,04,-0.8264462809917356,-0.8264462809917356,-10.44776119402985,20.0
Horasan / Bağbaşı,3+1,15857.142857142857,04,0.0,2.9684601113172526,-16.54135338345865,
Hınıs,3+1,14000.0,04,0.0,0.0,0.0,0.0
Karaçoban / Göksu,2+1,30000.0,04,0.0,0.0,,
Oltu,1+1,20000.0,04,5.263157894736842,3.896103896103896,3.896103896103896,8.108108108108109
Oltu,2+0,16000.0,04,0.0,0.0,,
Oltu,2+1,16000.0,04,0.0,0.0,68.42105263157895,100.0
Oltu,3+1,14000.0,04,0.0,-9.67741935483871,,-3.4482758620689653
Oltu / Yağan,2+1,21000.0,04,0.0,0.0,,40.0
Palandöken,1+1,14428.57142857143,04,9.931972789115653,3.6428937916880564,2.648796290414793,18.835179919599973
Palandöken,2+1,14681.818181818182,04,0.9467781965254178,4.4756808709233225,-0.3330701443908987,2.6413463494000418
Palandöken,3+1,16253.225806451614,04,-0.11844641910208262,1.30126887677598,1.4651781718466694,1.7986331611346305
Palandöken,3.5+1,8500.0,04,0.0,0.0,0.0,-63.04347826086957
Palandöken,4+1,22364.285714285714,04,-1.7705392096684087,-2.2885675647560557,-0.34320034320034976,-4.7760976143842555
Palandöken,5+1,24166.666666666668,04,0.0,-7.936507936507932,89.54248366013073,89.54248366013073
Palandöken,6+1,30000.0,04,0.0,0.0,,
Palandöken / Köyler,4+1,27500.0,04,0.0,0.0,0.0,0.0
Palandöken / Yenişehir,1+1,9750.0,04,8.333333333333332,-36.75675675675675,,
Palandöken / Yenişehir,2+1,13300.0,04,0.0,0.37735849056603776,0.9836065573770455,-4.07766990291262
Palandöken / Yenişehir,2.5+1,19500.0,04,0.0,,85.71428571428571,85.71428571428571
Palandöken / Yenişehir,3+1,13683.139534883721,04,-2.495442744296527,0.39077008548876807,1.728767565208316,2.850675085775666
Palandöken / Yenişehir,3.5+1,32000.0,04,0.0,0.0,,
Palandöken / Yenişehir,4+1,25977.272727272728,04,2.5418660287081414,6.72268907563025,5.20156730743946,2.595863851788025
Palandöken / Yıldızkent,1+1,20465.0,04,0.2640174197060504,-0.5779366607085644,-1.9702508508760825,1.8497013934970201
Palandöken / Yıldızkent,10+2,7000.0,04,0.0,0.0,0.0,
Palandöken / Yıldızkent,2+0,20000.0,04,0.0,0.0,-5.5118110236220526,4.347826086956515
Palandöken / Yıldızkent,2+1,18855.339805825242,04,0.9431530983283041,-1.3608045968585605,-1.3652556330269159,1.279206678373102
Palandöken / Yıldızkent,3+1,22665.432098765432,04,-0.46310879968484936,1.7947206254956847,2.583382973479681,1.056741908532287
Palandöken / Yıldızkent,4+1,31210.9375,04,-0.028057510313025877,-2.8008358140599974,-0.7206759443339961,5.891827968682041
Palandöken / Yıldızkent,5+1,65000.0,04,0.0,0.0,0.0,29.03225806451613
Palandöken / Yıldızkent,Stüdyo (1+0),20125.0,04,0.0,3.870967741935484,3.7371134020618557,7.129277566539921
Pasinler,2+1,12500.0,04,0.0,-1.9607843137254901,0.0,5.633802816901403
Pasinler,3+1,18125.0,04,0.0,0.0,-2.027027027027027,25.541125541125542
Pazaryolu,2+1,17000.0,04,0.0,0.0,0.0,
Uzundere,3+1,17500.0,04,0.0,0.0,,
Yakutiye / Cedit,3+1,15000.0,04,0.0,0.0,,
Yakutiye / Lalapaşa,1+1,16004.545454545454,04,0.0,1.321311239538613,-4.336249524534046,7.671137128128959
Yakutiye / Lalapaşa,2+0,18250.0,04,0.0,0.0,0.0,-1.3513513513513513
Yakutiye / Lalapaşa,2+1,15206.521739130434,04,0.23774629539162206,-5.887976207336075,0.042906178489697834,3.3717041300458868
Yakutiye / Lalapaşa,3+1,18556.603773584906,04,-1.031446540880502,7.222676478604524,4.109777015437401,1.2393028120008678
Yakutiye / Lalapaşa,4+1,22109.090909090908,04,0.0,-0.13459564275123795,-7.798752073295957,-14.488141910303973
Yakutiye / Lalapaşa,6+1,26000.0,04,0.0,0.0,0.0,
Yakutiye / Lalapaşa,Stüdyo (1+0),10000.0,04,0.0,-23.076923076923077,-10.447761194029846,-1.2345679012345678
Yakutiye / Merkez,1+1,18000.0,04,-10.638297872340418,-6.319702602230482,3.2786885245901702,13.004484304932728
Yakutiye / Merkez,2+1,16267.64705882353,04,0.0,7.532473844733103,-1.557355165969563,4.783555934451077
Yakutiye / Merkez,3+1,18108.0,04,-0.31196094982934564,-1.351492619722451,-0.23497424155695007,5.246121518308212
Yakutiye / Merkez,4+1,24142.85714285714,04,-2.879630208007998,-4.54908220271349,-6.406544996853368,4.914640455250892
Yakutiye / Merkez,5+1,34666.666666666664,04,-6.306306306306313,-6.306306306306313,-6.306306306306313,-3.368176538908253
Yakutiye / Merkez,6+1,42000.0,04,0.0,0.0,0.0,0.0
Yakutiye / Merkez,Stüdyo (1+0),8000.0,04,0.0,-23.809523809523807,-30.434782608695656,-23.809523809523807
Yakutiye / Terminal,1+1,9488.636363636364,04,1.0197027307293474,6.83501683501683,6.084133258046295,19.10422213769494
Yakutiye / Terminal,2+1,15740.47619047619,04,0.0,-3.8120180416121,-3.2261554715444034,0.13632232656771337
Yakutiye / Terminal,3+1,17579.20224719101,04,0.7437599029929178,-0.22693329427971184,1.3575625063265413,-0.10268909484884153
Yakutiye / Terminal,4+1,19583.333333333332,04,0.0,1.7316017316017254,-1.4675052410901528,-7.0227497527200855
Yakutiye / Terminal,5+1,18000.0,04,0.0,0.0,0.0,0.0
Yakutiye / Terminal,Stüdyo (1+0),14500.0,04,0.0,0.0,0.0,0.0
Yakutiye / Yağan,2+1,10125.0,04,0.11235955056179449,6.578947368421052,1.25,-3.8258575197889146
Yakutiye / Yağan,2.5+1,9500.0,04,0.0,-23.847695390781563,-24.0,-38.70967741935484
Yakutiye / Yağan,3+1,15823.684210526315,04,16.538065532069524,12.774586801078414,9.128856624319413,19.800763739000484
Yakutiye / Yağan,4+1,19562.5,04,0.0,0.0,-4.573170731707317,33.38068181818182
Yakutiye / Yağan,Stüdyo (1+0),15000.0,04,0.0,0.0,0.0,0.0
Yakutiye / İstasyon,1+1,18593.75,04,2.219626168224299,5.683836589698046,6.612627986348121,8.974358974358974
Yakutiye / İstasyon,2+0,25000.0,04,,,,
Yakutiye / İstasyon,2+1,20808.333333333332,04,-1.4990138067061203,-2.384675527756071,-0.037678087837042955,0.6723891273247409
Yakutiye / İstasyon,3+1,20758.13953488372,04,-1.6201917778022685,-2.3496018198444277,-2.1973193885103495,1.195227487922806
Yakutiye / İstasyon,4+1,31388.88888888889,04,0.0,10.914801727522581,5.2876776147216455,8.653846153846153
Yakutiye / İstasyon,Stüdyo (1+0),22000.0,04,0.0,0.0,0.0,0.0
