Product Name,Rooms,Product Cost,tuik_category,per_item_inflation_1d,per_item_inflation_7d,per_item_inflation_15d,per_item_inflation_30d
Aziziye / Dadaşkent,1+1,16375.0,04,0.0,-0.1524390243902439,5.361930294906171,13.58381502890174
Aziziye / Dadaşkent,2+0,20000.0,04,,,,
Aziziye / Dadaşkent,2+1,18400.0,04,0.0,-4.415584415584416,12.366412213740457,-8.760330578512402
Aziziye / Dadaşkent,3+1,20500.0,04,0.0,0.0,0.8196721311475469,17.142857142857142
Aziziye / Dadaşkent,Stüdyo (1+0),8500.0,04,0.0,0.0,0.0,
Aziziye / Merkez,1+1,17131.451612903227,04,0.387318545596354,0.736209410676823,3.1124347633041616,4.644911076272291
Aziziye / Merkez,1.5+1,16000.0,04,0.0,,,
Aziziye / Merkez,2+0,20333.333333333332,04,0.0,-0.8130081300813068,-4.474272930648778,0.11723329425556432
Aziziye / Merkez,2+1,17517.721518987342,04,-0.06793133051802361,0.6944216753344017,1.4183877415056696,3.9020103575074945
Aziziye / Merkez,3+0,21000.0,04,0.0,0.0,,
Aziziye / Merkez,3+1,15236.792452830188,04,0.51759726990778,2.2474044061787817,1.9392176663953111,0.6991768741668645
Aziziye / Merkez,3.5+1,27500.0,04,0.0,0.0,,
Aziziye / Merkez,4+1,23357.14285714286,04,-1.912260967379071,-16.132341626057958,-1.8836472745457478,7.3069350251586105
Aziziye / Merkez,4.5+1,50000.0,04,0.0,0.0,0.0,0.0
Aziziye / Merkez,Stüdyo (1+0),17000.0,04,0.0,0.0,0.0,6.25
Aşkale,2+1,10875.0,04,0.384615384615379,12.500000000000009,1.953125000000006,-7.051282051282051
Aşkale,3+1,8500.0,04,0.0,-2.857142857142857,-17.74193548387097,-18.072289156626507
Horasan,2+1,14500.0,04,0.0,0.0,0.0,0.0
Horasan,3+1,15500.0,04,0.0,1.639344262295082,24.0,20.388349514563107
Horasan / Bağbaşı,1+1,18500.0,04,0.0,0.0,0.0,29.82456140350877
Horasan / Bağbaşı,3+1,21000.0,04,0.0,,,90.9090909090909
Hınıs,2+1,15000.0,04,0.0,7.142857142857142,7.142857142857142,-6.25
Hınıs,3+1,14000.0,04,0.0,0.0,0.0,0.0
Narman,3+1,15000.0,04,0.0,0.0,,
Oltu,1+1,18500.0,04,0.0,0.0,,0.0
Oltu,1.5+1,18500.0,04,0.0,0.0,0.0,5.714285714285714
Oltu,3+1,14500.0,04,0.0,0.0,0.0,-3.3333333333333335
Oltu,Stüdyo (1+0),14000.0,04,0.0,0.0,,0.0
