Product Name,Rooms,Product Cost,tuik_category,per_item_inflation_1d,per_item_inflation_7d,per_item_inflation_15d,per_item_inflation_30d
Aziziye / Dadaşkent,1+1,15550.0,04,0.0,7.861271676300582,-7.623762376237616,17.914691943127963
Aziziye / Dadaşkent,2+1,18333.333333333332,04,0.0,-9.090909090909102,-5.254091300602934,-10.13071895424837
Aziziye / Dadaşkent,3+1,20000.0,04,0.0,14.285714285714285,14.285714285714285,27.65957446808511
Aziziye / Merkez,1+1,16397.5,04,-0.20752696024731948,0.16167737243970712,-0.24421633837250425,0.8762036376604847
Aziziye / Merkez,2+0,20343.75,04,0.8290816326530633,0.16852286049238155,0.8561643835616476,3.5305343511450387
Aziziye / Merkez,2+1,16791.666666666668,04,0.10349824052992304,-0.4044035048303634,3.538134038023936,3.363418319954535
Aziziye / Merkez,3+1,15137.5,04,-1.044125658253135,0.04295816535589188,-1.2375008864619514,-2.390404696597858
Aziziye / Merkez,4+1,23642.85714285714,04,0.0,8.61955808357032,4.498816101026039,-2.7042915931804883
Aziziye / Merkez,4.5+1,50000.0,04,0.0,0.0,25.0,25.0
Aziziye / Merkez,5+1,38000.0,04,0.0,0.0,0.0,
Aziziye / Merkez,6+1,55000.0,04,0.0,0.0,0.0,
Aziziye / Merkez,Stüdyo (1+0),16333.333333333334,04,0.0,2.083333333333337,2.083333333333337,2.083333333333337
Aşkale,2+1,10125.0,04,0.0,-13.461538461538462,-19.801980198019802,-33.60655737704918
Aşkale,3+1,11000.0,04,0.0,6.024096385542169,8.196721311475416,-7.042253521126765
Horasan,2+1,14500.0,04,0.0,0.0,0.0,0.0
Horasan,3+1,12500.0,04,0.0,-2.912621359223301,11.11111111111111,-19.35483870967742
Horasan / Bağbaşı,1+1,18500.0,04,0.0,29.82456140350877,25.423728813559322,42.30769230769231
Hınıs,2+1,16000.0,04,0.0,0.0,33.33333333333333,33.33333333333333
Hınıs,3+1,14000.0,04,0.0,0.0,,
Karaçoban,3+1,8000.0,04,0.0,0.0,0.0,0.0
Oltu,1+1,18500.0,04,0.0,0.0,-1.3333333333333335,4.964539007092199
Oltu,1.5+1,18500.0,04,0.0,5.714285714285714,5.714285714285714,
Oltu,2+1,8000.0,04,0.0,-5.88235294117647,,-5.88235294117647
Oltu,3+1,14500.0,04,0.0,-3.3333333333333335,-17.142857142857142,8.749999999999995
Oltu,Stüdyo (1+0),14000.0,04,0.0,0.0,0.0,-6.666666666666667
Oltu / Yağan,2+1,15000.0,04,,,,
Oltu / Yağan,3+1,13000.0,04,0.0,0.0,,-13.333333333333334
Palandöken,1+1,11483.333333333334,04,-3.1453171674573834,-25.593952483801296,-27.95901296528649,-26.152197213290457
Palandöken,2+0,12000.0,04,0.0,0.0,0.0,-20.0
Palandöken,2+1,13766.666666666666,04,2.4672639558924905,-2.880658436213996,-4.764257772287426,0.4594594594594501
Palandöken,3+1,15271.610169491525,04,-0.9337070964326316,0.40775695686987873,-0.5405880449928239,0.40681614898134594
