Product Name,Rooms,Product Cost,tuik_category,per_item_inflation_1d,per_item_inflation_7d,per_item_inflation_15d,per_item_inflation_30d
Aziziye / Dadaşkent,1+1,16833.333333333332,04,40.27777777777777,20.77727952167413,,
Aziziye / Dadaşkent,2+1,19250.0,04,-5.637254901960785,-5.637254901960785,,
Aziziye / Dadaşkent,3+1,16000.0,04,2.127659574468089,2.127659574468089,,
Aziziye / Dadaşkent,Stüdyo (1+0),14000.0,04,0.0,-5.084745762711865,,
Aziziye / Merkez,1+1,16414.387596899225,04,0.4431434492829795,0.7597166891953204,,
Aziziye / Merkez,2+0,19381.57894736842,04,0.13596193065941042,-1.240362051625886,,
Aziziye / Merkez,2+1,15974.63768115942,04,-0.044545012827371645,-1.1425126309180966,,
Aziziye / Merkez,3+1,15582.608695652174,04,-1.2084131148509323,-1.1964939000277988,,
Aziziye / Merkez,4+1,21714.285714285714,04,-13.142857142857146,-10.64079952968842,,
Aziziye / Merkez,4.5+1,30000.0,04,-25.0,-25.0,,
Aziziye / Merkez,5+1,38000.0,04,0.0,0.0,,
Aziziye / Merkez,Stüdyo (1+0),16000.0,04,0.0,0.0,,
Aşkale,2+1,12625.0,04,-2.8846153846153846,-17.21311475409836,,
Aşkale,2.5+1,19000.0,04,0.0,2.7027027027027026,,
Aşkale,3+1,10666.666666666666,04,-6.2271062271062325,-9.859154929577475,,
Horasan,2+1,14500.0,04,0.0,0.0,,
Horasan,3+1,15500.0,04,0.0,0.0,,
Horasan / Bağbaşı,1+1,14750.0,04,-3.278688524590164,-6.349206349206349,,
Horasan / Bağbaşı,3+1,16375.0,04,3.968253968253968,2.34375,,
Hınıs,2+1,12000.0,04,0.0,0.0,,
Karaçoban,3+1,8000.0,04,0.0,0.0,,
Oltu,1+1,18750.0,04,0.0,0.0,,
Oltu,1.5+1,17500.0,04,0.0,0.0,,
Oltu,2+1,8500.0,04,0.0,0.0,,
Oltu,3+1,15500.0,04,2.197802197802202,2.197802197802202,,
Oltu,Stüdyo (1+0),14000.0,04,0.0,,,
Palandöken,1+1,15544.444444444445,04,4.7469302186283375,-0.035727045373342425,,
Palandöken,2+0,12000.0,04,0.0,-20.0,,
Palandöken,2+1,14043.103448275862,04,-1.513613888109163,-3.495260663507107,,
Palandöken,3+1,15130.578512396694,04,-0.3223403794807135,0.5843782021270848,,
Palandöken,4+1,23287.5,04,-1.8064206995687633,0.16129032258064516,,
Palandöken / Yenişehir,1+1,11000.0,04,0.0,-20.0,,
Palandöken / Yenişehir,2+1,14029.411764705883,04,0.21008403361344918,0.6832194634227626,,
Palandöken / Yenişehir,2.5+1,10250.0,04,0.0,0.0,,
Palandöken / Yenişehir,3+1,13403.051020408164,04,-0.640005644512959,-0.30519598384296986,,
Palandöken / Yenişehir,4+0,20000.0,04,0.0,0.0,,
Palandöken / Yenişehir,4+1,20272.727272727272,04,0.0,2.430622009569368,,
Palandöken / Yıldızkent,1+1,19055.102040816328,04,1.0933323709177944,3.0228267777699376,,
Palandöken / Yıldızkent,10+2,7000.0,04,0.0,0.0,,
Palandöken / Yıldızkent,2+0,16250.0,04,-4.411764705882353,-1.5151515151515151,,
Palandöken / Yıldızkent,2+1,18559.036144578313,04,2.075321205675875,1.4321930662101108,,
Palandöken / Yıldızkent,3+1,21397.122950819674,04,0.6641836439882477,-0.4385375888605654,,
Palandöken / Yıldızkent,4+1,27236.60714285714,04,-1.0840008191871853,-1.061573773763785,,
Palandöken / Yıldızkent,5+1,65000.0,04,0.0,0.0,,
Palandöken / Yıldızkent,6+3,6500.0,04,0.0,0.0,,
Palandöken / Yıldızkent,Stüdyo (1+0),19250.0,04,0.0,2.666666666666667,,
Pasinler,1+1,17500.0,04,0.0,0.0,,
Pasinler,2+1,13000.0,04,0.0,13.043478260869565,,
Pasinler,3+1,14500.0,04,0.0,0.8695652173913043,,
Yakutiye / Lalapaşa,1+1,15216.666666666666,04,0.0,-2.665245202558643,,
Yakutiye / Lalapaşa,2+1,13112.5,04,-0.10987401113389447,-2.1715960564881485,,
Yakutiye / Lalapaşa,3+1,17270.0,04,-0.32788256451006575,-1.5720731417715441,,
Yakutiye / Lalapaşa,3+2,25000.0,04,0.0,0.0,,
