Product Name,Rooms,Product Cost,tuik_category,per_item_inflation_1d,per_item_inflation_7d,per_item_inflation_15d,per_item_inflation_30d
Aziziye / Dadaşkent,1+1,13937.5,04,0.0,,,
Aziziye / Dadaşkent,2+1,20400.0,04,0.0,,,
Aziziye / Dadaşkent,3+1,14875.0,04,-5.053191489361699,,,
Aziziye / Dadaşkent,Stüdyo (1+0),14750.0,04,0.0,,,
Aziziye / Merkez,1+1,16290.625,04,0.0,,,
Aziziye / Merkez,2+0,19625.0,04,0.0,,,
Aziziye / Merkez,2+1,16547.560975609755,04,2.4029673026503278,,,
Aziziye / Merkez,3+1,15713.934426229509,04,-0.36380645496595865,,,
Aziziye / Merkez,4+1,24300.0,04,0.0,,,
Aziziye / Merkez,4.5+1,40000.0,04,0.0,,,
Aziziye / Merkez,5+1,38000.0,04,0.0,,,
Aziziye / Merkez,Stüdyo (1+0),16000.0,04,0.0,,,
Aşkale,2+1,15250.0,04,0.0,,,
Aşkale,2.5+1,18500.0,04,0.0,,,
Aşkale,3+1,11833.333333333334,04,0.0,,,
Horasan,2+1,14500.0,04,0.0,,,
Horasan,3+1,15500.0,04,0.0,,,
Horasan / Bağbaşı,1+1,15250.0,04,-3.1746031746031744,,,
Horasan / Bağbaşı,3+1,16000.0,04,0.0,,,
Hınıs,2+1,12000.0,04,0.0,,,
Karaçoban,3+1,8000.0,04,0.0,,,
Oltu,1+1,18750.0,04,0.0,,,
Oltu,1.5+1,17500.0,04,0.0,,,
Oltu,2+1,8500.0,04,0.0,,,
Oltu,3+1,15166.666666666666,04,0.0,,,
Oltu / Yağan,3+1,15000.0,04,0.0,,,
Palandöken,1+1,15550.0,04,0.0,,,
Palandöken,2+0,15000.0,04,0.0,,,
Palandöken,2+1,14577.586206896553,04,0.17772511848341838,,,
Palandöken,3+1,15066.379310344828,04,0.15759763890083145,,,
Palandöken,4+1,23250.0,04,0.0,,,
Palandöken / Yenişehir,1+1,12166.666666666666,04,-11.51515151515152,,,
Palandöken / Yenişehir,2+1,13934.21052631579,04,0.0,,,
Palandöken / Yenişehir,2.5+1,10250.0,04,0.0,,,
Palandöken / Yenişehir,3+1,13383.774774774774,04,-0.44857688477828067,,,
Palandöken / Yenişehir,4+0,20000.0,04,0.0,,,
Palandöken / Yenişehir,4+1,19791.666666666668,04,0.0,,,
Palandöken / Yıldızkent,1+1,18496.0,04,0.0,,,
Palandöken / Yıldızkent,10+2,7000.0,04,0.0,,,
Palandöken / Yıldızkent,2+0,16500.0,04,0.0,,,
Palandöken / Yıldızkent,2+1,18340.243902439026,04,0.2364102263483386,,,
Palandöken / Yıldızkent,3+1,21512.70338983051,04,0.09926170128182424,,,
Palandöken / Yıldızkent,4+1,27905.66037735849,04,1.3687977382215553,,,
Palandöken / Yıldızkent,5+1,65000.0,04,0.0,,,
Palandöken / Yıldızkent,6+3,6500.0,04,0.0,,,
Palandöken / Yıldızkent,Stüdyo (1+0),18750.0,04,0.0,,,
Pasinler,1+1,17500.0,04,0.0,,,
Pasinler,2+1,11500.0,04,0.0,,,
Pasinler,3+1,14375.0,04,0.0,,,
Tortum,3+1,20000.0,04,0.0,,,
Yakutiye / Lalapaşa,1+1,15633.333333333334,04,0.0,,,
Yakutiye / Lalapaşa,2+1,13126.923076923076,04,-2.0639898337740172,,,
Yakutiye / Lalapaşa,3+1,17451.408450704224,04,-0.538161287841032,,,
Yakutiye / Lalapaşa,3+2,25000.0,04,0.0,,,
Yakutiye / Lalapaşa,4+1,21383.333333333332,04,0.0,,,
Yakutiye / Lalapaşa,6+1,25000.0,04,0.0,,,
