Product Name,Product Cost,Product Original Cost,Currency,Product ID,Variation ID,Brand,In Stock,Campaign Label,Top Category,Category,Subcategory,Category Path,Source Category,Source Category URL,Product URL,Image URL
Siemens DW15701 Gizli Damacanalı Gri Su Sebili,11999.0,11999.0,TRY,0002223534001,1900814,Siemens,True,,Elektronik,Elektronik Diğer,,Elektronik > Elektronik Diğer,Elektronik Diğer,https://www.dr.com.tr/kategori/elektronik-diger,https://www.dr.com.tr/elektronik/siemens-dw15701-gizli-damacanali-gri-su-sebili/elektronik-diger/urunno=0002223534001,https://i.dr.com.tr/cache/180x245-0/originals/0002223534001-1.jpg
Amplify Disney Moana Lisanslı Kablolu Çocuk Kulaklığı,499.0,699.0,TRY,0001848820001,1171360,Volkano,True,Sepette,Elektronik,Ev Elektroniği,Kulaklıklar,Elektronik > Ev Elektroniği > Kulaklıklar,Ev Elektroniği,https://www.dr.com.tr/kategori/elektronik/ev-elektronigi/grupno=00995,https://www.dr.com.tr/elektronik/volkano-disney-moana-cocuk-klk/ev-elektronigi/kulakliklar/kulakustu-kulakliklar/urunno=0001848820001,https://i.dr.com.tr/cache/180x245-0/originals/0001848820001-1.jpg
Apple AirPods Max 2 Gece Yarısı,36999.0,36999.0,TRY,0002220049001,1893736,Apple,True,,Elektronik,Ev Elektroniği,Kulaklıklar,Elektronik > Ev Elektroniği > Kulaklıklar,Ev Elektroniği,https://www.dr.com.tr/kategori/elektronik/ev-elektronigi/grupno=00995,https://www.dr.com.tr/elektronik/apple-airpods-max-2/ev-elektronigi/kulakliklar/kablosuz-kulakliklar/urunno=0002220049001,https://i.dr.com.tr/cache/180x245-0/originals/0002220049001-1.jpg
Apple AirPods Max 2 Mavi,36999.0,36999.0,TRY,0002220049003,1893738,Apple,True,,Elektronik,Ev Elektroniği,Kulaklıklar,Elektronik > Ev Elektroniği > Kulaklıklar,Ev Elektroniği,https://www.dr.com.tr/kategori/elektronik/ev-elektronigi/grupno=00995,https://www.dr.com.tr/elektronik/apple-airpods-max-2/ev-elektronigi/kulakliklar/kablosuz-kulakliklar/urunno=0002220049003,https://i.dr.com.tr/cache/180x245-0/originals/0002220049003-1.jpg
Apple AirPods Max 2 Mor,36799.0,36799.0,TRY,0002220049005,1893740,Apple,True,,Elektronik,Ev Elektroniği,Kulaklıklar,Elektronik > Ev Elektroniği > Kulaklıklar,Ev Elektroniği,https://www.dr.com.tr/kategori/elektronik/ev-elektronigi/grupno=00995,https://www.dr.com.tr/elektronik/apple-airpods-max-2/ev-elektronigi/kulakliklar/kablosuz-kulakliklar/urunno=0002220049005,https://i.dr.com.tr/cache/180x245-0/originals/0002220049005-1.jpg
Apple AirPods Max 2 Turuncu,36799.0,39999.0,TRY,0002220049004,1893739,Apple,True,Sepette,Elektronik,Ev Elektroniği,Kulaklıklar,Elektronik > Ev Elektroniği > Kulaklıklar,Ev Elektroniği,https://www.dr.com.tr/kategori/elektronik/ev-elektronigi/grupno=00995,https://www.dr.com.tr/elektronik/apple-airpods-max-2/ev-elektronigi/kulakliklar/kablosuz-kulakliklar/urunno=0002220049004,https://i.dr.com.tr/cache/180x245-0/originals/0002220049004-1.jpg
Apple AirPods Max 2 Yıldız Işığı,36999.0,36999.0,TRY,0002220049002,1893737,Apple,True,,Elektronik,Ev Elektroniği,Kulaklıklar,Elektronik > Ev Elektroniği > Kulaklıklar,Ev Elektroniği,https://www.dr.com.tr/kategori/elektronik/ev-elektronigi/grupno=00995,https://www.dr.com.tr/elektronik/apple-airpods-max-2/ev-elektronigi/kulakliklar/kablosuz-kulakliklar/urunno=0002220049002,https://i.dr.com.tr/cache/180x245-0/originals/0002220049002-1.jpg
Apple AirPods Pro (2. Nesil) Magsafe Şarj Kutusu (Usb-C) MTJV3TU/A,11999.0,12999.0,TRY,0002084239001,1628445,Apple,True,Sepette,Elektronik,Ev Elektroniği,Kulaklıklar,Elektronik > Ev Elektroniği > Kulaklıklar,Ev Elektroniği,https://www.dr.com.tr/kategori/elektronik/ev-elektronigi/grupno=00995,https://www.dr.com.tr/elektronik/apple-airpods-pro-2-nesil-usb-c-kutulu/ev-elektronigi/kulakliklar/kulakici-kulakliklar/urunno=0002084239001,https://i.dr.com.tr/cache/180x245-0/originals/0002084239001-1.jpg
Apple AirPods Pro 3 MFHP4TU/A,13499.0,15499.0,TRY,0002187966001,1831534,Apple,True,Sepette,Elektronik,Ev Elektroniği,Kulaklıklar,Elektronik > Ev Elektroniği > Kulaklıklar,Ev Elektroniği,https://www.dr.com.tr/kategori/elektronik/ev-elektronigi/grupno=00995,https://www.dr.com.tr/elektronik/apple-airpods-pro-3-mfhp4tu-a/ev-elektronigi/kulakliklar/kablosuz-kulakliklar/urunno=0002187966001,https://i.dr.com.tr/cache/180x245-0/originals/0002187966001-1.jpg
B&W PX8 Dark Forest Küstü Kulaklık Koyu Yeşil,31999.0,48999.0,TRY,0002147163001,1748403,B&W,True,Sepette,Elektronik,Ev Elektroniği,Kulaklıklar,Elektronik > Ev Elektroniği > Kulaklıklar,Ev Elektroniği,https://www.dr.com.tr/kategori/elektronik/ev-elektronigi/grupno=00995,https://www.dr.com.tr/elektronik/b-w-px8-dark-forest-kustu-klklk-koyuyesl/ev-elektronigi/kulakliklar/kablosuz-kulakliklar/urunno=0002147163001,https://i.dr.com.tr/cache/180x245-0/originals/0002147163001-1.jpg
B&W PX8 Kulaküstü Kulaklık Bordo,37999.0,48999.0,TRY,0002113633001,1681408,B&W,True,Sepette,Elektronik,Ev Elektroniği,Kulaklıklar,Elektronik > Ev Elektroniği > Kulaklıklar,Ev Elektroniği,https://www.dr.com.tr/kategori/elektronik/ev-elektronigi/grupno=00995,https://www.dr.com.tr/elektronik/b-w-px8-kulakustu-kulaklik-bordo/ev-elektronigi/kulakliklar/kablosuz-kulakliklar/urunno=0002113633001,https://i.dr.com.tr/cache/180x245-0/originals/0002113633001-1.jpg
B&W Pi5 S2 True Wireless Kulaklık Gri,9999.0,14999.0,TRY,0002135604001,1726533,B&W,True,Sepette,Elektronik,Ev Elektroniği,Kulaklıklar,Elektronik > Ev Elektroniği > Kulaklıklar,Ev Elektroniği,https://www.dr.com.tr/kategori/elektronik/ev-elektronigi/grupno=00995,https://www.dr.com.tr/elektronik/b-w-pi5-s2-true-wireless-kulaklik-gri/ev-elektronigi/kulakliklar/kablosuz-kulakliklar/urunno=0002135604001,https://i.dr.com.tr/cache/180x245-0/originals/0002135604001-1.jpg
B&W Pi5 S2 True Wireless Kulaklık Lila,9999.0,13999.0,TRY,0002045297001,1556498,B&W,True,Sepette,Elektronik,Ev Elektroniği,Kulaklıklar,Elektronik > Ev Elektroniği > Kulaklıklar,Ev Elektroniği,https://www.dr.com.tr/kategori/elektronik/ev-elektronigi/grupno=00995,https://www.dr.com.tr/elektronik/b-w-pi5-s2-true-wireless-kulaklik-lila/ev-elektronigi/kulakliklar/kablosuz-kulakliklar/urunno=0002045297001,https://i.dr.com.tr/cache/180x245-0/originals/0002045297001-1.jpg
B&W Pi6 TWS Kulaklık Gri-Mavi,11999.0,19999.0,TRY,0002135954001,1726543,B&W,True,Sepette,Elektronik,Ev Elektroniği,Kulaklıklar,Elektronik > Ev Elektroniği > Kulaklıklar,Ev Elektroniği,https://www.dr.com.tr/kategori/elektronik/ev-elektronigi/grupno=00995,https://www.dr.com.tr/elektronik/b-w-pi6-tws-kulaklik-gri-mavi/ev-elektronigi/kulakliklar/kablosuz-kulakliklar/urunno=0002135954001,https://i.dr.com.tr/cache/180x245-0/originals/0002135954001-1.jpg
B&W Pi6 TWS Kulaklık Koyu Gri,11999.0,19999.0,TRY,0002135954004,1726546,B&W,True,Sepette,Elektronik,Ev Elektroniği,Kulaklıklar,Elektronik > Ev Elektroniği > Kulaklıklar,Ev Elektroniği,https://www.dr.com.tr/kategori/elektronik/ev-elektronigi/grupno=00995,https://www.dr.com.tr/elektronik/b-w-pi6-tws-kulaklik-koyu-gri/ev-elektronigi/kulakliklar/kablosuz-kulakliklar/urunno=0002135954004,https://i.dr.com.tr/cache/180x245-0/originals/0002135954004-1.jpg
B&W Pi6 TWS Kulaklık Yeşil,11999.0,19999.0,TRY,0002135954002,1726544,B&W,True,Sepette,Elektronik,Ev Elektroniği,Kulaklıklar,Elektronik > Ev Elektroniği > Kulaklıklar,Ev Elektroniği,https://www.dr.com.tr/kategori/elektronik/ev-elektronigi/grupno=00995,https://www.dr.com.tr/elektronik/b-w-pi6-tws-kulaklik-yesil/ev-elektronigi/kulakliklar/kablosuz-kulakliklar/urunno=0002135954002,https://i.dr.com.tr/cache/180x245-0/originals/0002135954002-1.jpg
B&W Pi7 S2 TWS Kulaklık Lacivert,12999.0,17999.0,TRY,0002041510001,1549498,B&W,True,Sepette,Elektronik,Ev Elektroniği,Kulaklıklar,Elektronik > Ev Elektroniği > Kulaklıklar,Ev Elektroniği,https://www.dr.com.tr/kategori/elektronik/ev-elektronigi/grupno=00995,https://www.dr.com.tr/elektronik/b-w-pi7-s2-tws-kulaklik-lacivert/ev-elektronigi/kulakliklar/kablosuz-kulakliklar/urunno=0002041510001,https://i.dr.com.tr/cache/180x245-0/originals/0002041510001-1.jpg
B&W Pi7 S2 True Wireless Kulaklık Beyaz,12999.0,17999.0,TRY,0002045299001,1556500,B&W,True,Sepette,Elektronik,Ev Elektroniği,Kulaklıklar,Elektronik > Ev Elektroniği > Kulaklıklar,Ev Elektroniği,https://www.dr.com.tr/kategori/elektronik/ev-elektronigi/grupno=00995,https://www.dr.com.tr/elektronik/b-w-pi7-s2-true-wireless-kulaklik-beyaz/ev-elektronigi/kulakliklar/kablosuz-kulakliklar/urunno=0002045299001,https://i.dr.com.tr/cache/180x245-0/originals/0002045299001-1.jpg
B&W Pi7 S2 True Wireless Kulaklık Siyah,12999.0,17999.0,TRY,0002045300001,1556501,B&W,True,Sepette,Elektronik,Ev Elektroniği,Kulaklıklar,Elektronik > Ev Elektroniği > Kulaklıklar,Ev Elektroniği,https://www.dr.com.tr/kategori/elektronik/ev-elektronigi/grupno=00995,https://www.dr.com.tr/elektronik/b-w-pi7-s2-true-wireless-kulaklik-siyah/ev-elektronigi/kulakliklar/kablosuz-kulakliklar/urunno=0002045300001,https://i.dr.com.tr/cache/180x245-0/originals/0002045300001-1.jpg
B&W Pi8 TWS Kulaklık Yeşil,20999.0,26999.0,TRY,0002135606003,1726540,B&W,True,Sepette,Elektronik,Ev Elektroniği,Kulaklıklar,Elektronik > Ev Elektroniği > Kulaklıklar,Ev Elektroniği,https://www.dr.com.tr/kategori/elektronik/ev-elektronigi/grupno=00995,https://www.dr.com.tr/elektronik/b-w-pi8-tws-kulaklik-yesil/ev-elektronigi/kulakliklar/kablosuz-kulakliklar/urunno=0002135606003,https://i.dr.com.tr/cache/180x245-0/originals/0002135606003-1.jpg
B&W Px7 S2e Kulaküstü Kulaklık Turuncu,17999.0,25999.0,TRY,0002147162001,1748402,B&W,True,Sepette,Elektronik,Ev Elektroniği,Kulaklıklar,Elektronik > Ev Elektroniği > Kulaklıklar,Ev Elektroniği,https://www.dr.com.tr/kategori/elektronik/ev-elektronigi/grupno=00995,https://www.dr.com.tr/elektronik/b-w-px7-s2e-kulakustu-kulaklik-turuncu/ev-elektronigi/kulakliklar/kablosuz-kulakliklar/urunno=0002147162001,https://i.dr.com.tr/cache/180x245-0/originals/0002147162001-1.jpg
B&W Px7 S2e Kulaküstü Kulaklık Yeşil,17999.0,25999.0,TRY,0002113632001,1681407,B&W,True,Sepette,Elektronik,Ev Elektroniği,Kulaklıklar,Elektronik > Ev Elektroniği > Kulaklıklar,Ev Elektroniği,https://www.dr.com.tr/kategori/elektronik/ev-elektronigi/grupno=00995,https://www.dr.com.tr/elektronik/b-w-px7-s2e-kulakustu-kulaklik-yesil/ev-elektronigi/kulakliklar/kablosuz-kulakliklar/urunno=0002113632001,https://i.dr.com.tr/cache/180x245-0/originals/0002113632001-1.jpg
Baseus Bowie WX5 True Wireless Bluetooth Kulaklık Mavi,999.0,1250.0,TRY,0002062448001,1692459,Baseus,True,Sepette,Elektronik,Ev Elektroniği,Kulaklıklar,Elektronik > Ev Elektroniği > Kulaklıklar,Ev Elektroniği,https://www.dr.com.tr/kategori/elektronik/ev-elektronigi/grupno=00995,https://www.dr.com.tr/elektronik/os-baseus-bowie-wx5-true-wireless-earphones-blue/ev-elektronigi/kulakliklar/kablosuz-kulakliklar/urunno=0002062448001,https://i.dr.com.tr/cache/180x245-0/originals/0002062448001-1.jpg
Beats Solo 3 Wireless Kırmızı MP162ZE/A Kulak Üstü Bluetooth Kulaklık,6499.0,8749.0,TRY,0001845302005,1164117,Beats,True,Sepette,Elektronik,Ev Elektroniği,Kulaklıklar,Elektronik > Ev Elektroniği > Kulaklıklar,Ev Elektroniği,https://www.dr.com.tr/kategori/elektronik/ev-elektronigi/grupno=00995,https://www.dr.com.tr/elektronik/beats-solo3-wireless-headpklk/ev-elektronigi/kulakliklar/kablosuz-kulakliklar/urunno=0001845302005,https://i.dr.com.tr/cache/180x245-0/originals/0001845302005-1.jpg
Behringer Bh40 Profesyonel Stüdyo Kulaklık Siyah,1799.0,2799.0,TRY,0002167507001,1790919,Behringer,True,Sepette,Elektronik,Ev Elektroniği,Kulaklıklar,Elektronik > Ev Elektroniği > Kulaklıklar,Ev Elektroniği,https://www.dr.com.tr/kategori/elektronik/ev-elektronigi/grupno=00995,https://www.dr.com.tr/elektronik/behringer-bh40-prfsynel-studyo-klklk-siyah/ev-elektronigi/kulakliklar/kulakustu-kulakliklar/urunno=0002167507001,https://i.dr.com.tr/cache/180x245-0/originals/0002167507001-1.jpg
Behrınger Bh30 Premium Dj Kulaklık Siyah,949.0,1499.0,TRY,0002167508001,1790917,Behringer,True,Sepette,Elektronik,Ev Elektroniği,Kulaklıklar,Elektronik > Ev Elektroniği > Kulaklıklar,Ev Elektroniği,https://www.dr.com.tr/kategori/elektronik/ev-elektronigi/grupno=00995,https://www.dr.com.tr/elektronik/behringer-bh30-premium-dj-klklk-siyah/ev-elektronigi/kulakliklar/kulakustu-kulakliklar/urunno=0002167508001,https://i.dr.com.tr/cache/180x245-0/originals/0002167508001-1.jpg
Behrınger H60 Premium Fidelity Kulaklık Siyah,2099.0,3499.0,TRY,0002167510001,1790918,Behringer,True,Sepette,Elektronik,Ev Elektroniği,Kulaklıklar,Elektronik > Ev Elektroniği > Kulaklıklar,Ev Elektroniği,https://www.dr.com.tr/kategori/elektronik/ev-elektronigi/grupno=00995,https://www.dr.com.tr/elektronik/behringer-h60-premium-fidelity-klklk-siyah/ev-elektronigi/kulakliklar/kulakustu-kulakliklar/urunno=0002167510001,https://i.dr.com.tr/cache/180x245-0/originals/0002167510001-1.jpg
Bood Cat Ear 2 Siyah Kablosuz Üstü Kulaklık,299.0,599.0,TRY,0002126679002,1706848,Bood,True,Sepette,Elektronik,Ev Elektroniği,Kulaklıklar,Elektronik > Ev Elektroniği > Kulaklıklar,Ev Elektroniği,https://www.dr.com.tr/kategori/elektronik/ev-elektronigi/grupno=00995,https://www.dr.com.tr/elektronik/bood-cat-ear-2-kblsz-kustu-klklk-siyah/ev-elektronigi/kulakliklar/kablosuz-kulakliklar/urunno=0002126679002,https://i.dr.com.tr/cache/180x245-0/originals/0002126679002-1.jpg
Bood UK-18 Akım Korumalı Uzatma Kablosu Beyaz,599.0,899.0,TRY,0002225640001,1904878,Bood,True,Sepette,Elektronik,Ev Elektroniği,Aydınlatma Ve Prizler,Elektronik > Ev Elektroniği > Aydınlatma Ve Prizler,Ev Elektroniği,https://www.dr.com.tr/kategori/elektronik/ev-elektronigi/grupno=00995,https://www.dr.com.tr/elektronik/bood-uk-18-2metre-2500w-akim-korumali-uzatma-kablosu-beyaz/ev-elektronigi/aydinlatma-ve-prizler/urunno=0002225640001,https://i.dr.com.tr/cache/180x245-0/originals/0002225640001-1.jpg
Bowers & Wilkins Pi5 S2 True Wireless - Cloud Grey Kulak Içi Kulaklık,9999.0,13999.0,TRY,0002045298001,1556499,B&W,True,Sepette,Elektronik,Ev Elektroniği,Kulaklıklar,Elektronik > Ev Elektroniği > Kulaklıklar,Ev Elektroniği,https://www.dr.com.tr/kategori/elektronik/ev-elektronigi/grupno=00995,https://www.dr.com.tr/elektronik/b-w-pi5-s2-sage-green-kablosuz-kulakici-kulaklik-/ev-elektronigi/kulakliklar/kablosuz-kulakliklar/urunno=0002045298001,https://i.dr.com.tr/cache/180x245-0/originals/0002045298001-1.jpg
Bowers&Wilkins PX8 ANC Siyah Kulak Üstü Bluetooth Kulaklık,31999.0,39999.0,TRY,0002041512001,1549502,B&W,True,Sepette,Elektronik,Ev Elektroniği,Kulaklıklar,Elektronik > Ev Elektroniği > Kulaklıklar,Ev Elektroniği,https://www.dr.com.tr/kategori/elektronik/ev-elektronigi/grupno=00995,https://www.dr.com.tr/elektronik/b-w-px8-kulakustu-kulaklik-siyah/ev-elektronigi/kulakliklar/kablosuz-kulakliklar/urunno=0002041512001,https://i.dr.com.tr/cache/180x245-0/originals/0002041512001-1.jpg
Bowers&Wilkins Pi8 TWS Kulak İçi ANC Bluetooth Kulaklık Beyaz,20999.0,27199.0,TRY,0002135606002,1726538,B&W,True,Sepette,Elektronik,Ev Elektroniği,Kulaklıklar,Elektronik > Ev Elektroniği > Kulaklıklar,Ev Elektroniği,https://www.dr.com.tr/kategori/elektronik/ev-elektronigi/grupno=00995,https://www.dr.com.tr/elektronik/b-w-pi8-tws-kulaklik-beyaz/ev-elektronigi/kulakliklar/kablosuz-kulakliklar/urunno=0002135606002,https://i.dr.com.tr/cache/180x245-0/originals/0002135606002-1.jpg
Bowers&Wilkins Pi8 TWS Kulak İçi ANC Bluetooth Kulaklık Mavi,20999.0,26999.0,TRY,0002135606004,1726541,B&W,True,Sepette,Elektronik,Ev Elektroniği,Kulaklıklar,Elektronik > Ev Elektroniği > Kulaklıklar,Ev Elektroniği,https://www.dr.com.tr/kategori/elektronik/ev-elektronigi/grupno=00995,https://www.dr.com.tr/elektronik/b-w-pi8-tws-kulaklik-lacivert/ev-elektronigi/kulakliklar/kablosuz-kulakliklar/urunno=0002135606004,https://i.dr.com.tr/cache/180x245-0/originals/0002135606004-1.jpg
Bowers&Wilkins Px7 S2e Gri Kulak Üstü Bluetooth Kulaklık,18999.0,25999.0,TRY,0002113631001,1681405,B&W,True,Sepette,Elektronik,Ev Elektroniği,Kulaklıklar,Elektronik > Ev Elektroniği > Kulaklıklar,Ev Elektroniği,https://www.dr.com.tr/kategori/elektronik/ev-elektronigi/grupno=00995,https://www.dr.com.tr/elektronik/b-w-px7-s2e-kulakustu-kulaklik-gri/ev-elektronigi/kulakliklar/kulakustu-kulakliklar/urunno=0002113631001,https://i.dr.com.tr/cache/180x245-0/originals/0002113631001-1.jpg
Bowers&Wilkins Px7 S2e Lacivert Kulak Üstü Bluetooth Kulaklık,18999.0,25999.0,TRY,0002113630001,1681406,B&W,True,Sepette,Elektronik,Ev Elektroniği,Kulaklıklar,Elektronik > Ev Elektroniği > Kulaklıklar,Ev Elektroniği,https://www.dr.com.tr/kategori/elektronik/ev-elektronigi/grupno=00995,https://www.dr.com.tr/elektronik/b-w-px7-s2e-kulakustu-kulaklik-mavi/ev-elektronigi/kulakliklar/kulakustu-kulakliklar/urunno=0002113630001,https://i.dr.com.tr/cache/180x245-0/originals/0002113630001-1.jpg
Bowers&Wilkins Px7 S2e Siyah Kulak Üstü Bluetooth Kulaklık,18999.0,25999.0,TRY,0002113629001,1681404,B&W,True,Sepette,Elektronik,Ev Elektroniği,Kulaklıklar,Elektronik > Ev Elektroniği > Kulaklıklar,Ev Elektroniği,https://www.dr.com.tr/kategori/elektronik/ev-elektronigi/grupno=00995,https://www.dr.com.tr/elektronik/b-w-px7-s2e-kulakustu-kulaklik-siyah/ev-elektronigi/kulakliklar/kulakustu-kulakliklar/urunno=0002113629001,https://i.dr.com.tr/cache/180x245-0/originals/0002113629001-1.jpg
Crown Well Ahşap Radyo,3499.0,3499.0,TRY,0001838074001,1129394,Crown Well,True,,Elektronik,Ev Elektroniği,Radyolar,Elektronik > Ev Elektroniği > Radyolar,Ev Elektroniği,https://www.dr.com.tr/kategori/elektronik/ev-elektronigi/grupno=00995,https://www.dr.com.tr/elektronik/crown-well-radyo-ahsap-c0351/ev-elektronigi/radyolar/urunno=0001838074001,https://i.dr.com.tr/cache/180x245-0/originals/0001838074001-1.jpg
Crown Well C0104 Ahşap Radyo,3499.0,3499.0,TRY,0001918577001,1308391,Crown Well,True,,Elektronik,Ev Elektroniği,Radyolar,Elektronik > Ev Elektroniği > Radyolar,Ev Elektroniği,https://www.dr.com.tr/kategori/elektronik/ev-elektronigi/grupno=00995,https://www.dr.com.tr/elektronik/crown-well-radyo-ahsap-c0350/ev-elektronigi/radyolar/urunno=0001918577001,https://i.dr.com.tr/cache/180x245-0/originals/0001918577001-1.jpg
Crown Well C1307 Hoparlörlü Çantalı Pikap Gri - Siyah,3299.0,4499.0,TRY,0002086013001,1638962,Crown Well,True,Sepette,Elektronik,Ev Elektroniği,Pikaplar,Elektronik > Ev Elektroniği > Pikaplar,Ev Elektroniği,https://www.dr.com.tr/kategori/elektronik/ev-elektronigi/grupno=00995,https://www.dr.com.tr/elektronik/crown-well-c1307-hprlr-cnt-pkp/ev-elektronigi/pikaplar/urunno=0002086013001,https://i.dr.com.tr/cache/180x245-0/originals/0002086013001-1.jpg
Crown Well C1331 Hoparlörlü Çantalı Pikap Siyah,3299.0,4499.0,TRY,0002094074002,1646160,Crown Well,True,Sepette,Elektronik,Ev Elektroniği,Pikaplar,Elektronik > Ev Elektroniği > Pikaplar,Ev Elektroniği,https://www.dr.com.tr/kategori/elektronik/ev-elektronigi/grupno=00995,https://www.dr.com.tr/elektronik/crown-well-c1331-hprlr-cnt-pkp/ev-elektronigi/pikaplar/urunno=0002094074002,https://i.dr.com.tr/cache/180x245-0/originals/0002094074002-1.jpg
Crown Well C1333 Hoparlörlü Pikap,9999.0,12999.0,TRY,0002100661001,1660275,Crown Well,True,Sepette,Elektronik,Ev Elektroniği,Pikaplar,Elektronik > Ev Elektroniği > Pikaplar,Ev Elektroniği,https://www.dr.com.tr/kategori/elektronik/ev-elektronigi/grupno=00995,https://www.dr.com.tr/elektronik/crown-well-c1333-hprlr-pkp/ev-elektronigi/pikaplar/urunno=0002100661001,https://i.dr.com.tr/cache/180x245-0/originals/0002100661001-1.jpg
Crown Well CW002 Hoparlörlü Çantalı Pikap Açık Yeşil,3999.0,4499.0,TRY,0002144035001,1743852,Crown Well,True,Sepette,Elektronik,Ev Elektroniği,Pikaplar,Elektronik > Ev Elektroniği > Pikaplar,Ev Elektroniği,https://www.dr.com.tr/kategori/elektronik/ev-elektronigi/grupno=00995,https://www.dr.com.tr/elektronik/crown-well-cw002-hplr-cnt-pkp/ev-elektronigi/pikaplar/urunno=0002144035001,https://i.dr.com.tr/cache/180x245-0/originals/0002144035001-1.jpg
Crown Well CW002 Hoparlörlü Çantalı Pikap Bordo,3999.0,4499.0,TRY,0002132371001,1721073,Crown Well,True,Sepette,Elektronik,Ev Elektroniği,Pikaplar,Elektronik > Ev Elektroniği > Pikaplar,Ev Elektroniği,https://www.dr.com.tr/kategori/elektronik/ev-elektronigi/grupno=00995,https://www.dr.com.tr/elektronik/crown-well-cw002-hplr-cnt-pkp/ev-elektronigi/pikaplar/urunno=0002132371001,https://i.dr.com.tr/cache/180x245-0/originals/0002132371001-1.jpg
Crown Well CW002 Hoparlörlü Çantalı Pikap Siyah,3999.0,4499.0,TRY,0002132369001,1721072,Crown Well,True,Sepette,Elektronik,Ev Elektroniği,Pikaplar,Elektronik > Ev Elektroniği > Pikaplar,Ev Elektroniği,https://www.dr.com.tr/kategori/elektronik/ev-elektronigi/grupno=00995,https://www.dr.com.tr/elektronik/crown-well-cw002-hplr-cnt-pkp/ev-elektronigi/pikaplar/urunno=0002132369001,https://i.dr.com.tr/cache/180x245-0/originals/0002132369001-1.jpg
"Crown Well CW021-P Nostajik Radyo, Pembe",1999.0,2499.0,TRY,0002210536002,1875825,Crown Well,True,Sepette,Elektronik,Ev Elektroniği,Radyolar,Elektronik > Ev Elektroniği > Radyolar,Ev Elektroniği,https://www.dr.com.tr/kategori/elektronik/ev-elektronigi/grupno=00995,https://www.dr.com.tr/elektronik/crown-well-cw021-p-nostajik-radyo/ev-elektronigi/radyolar/urunno=0002210536002,https://i.dr.com.tr/cache/180x245-0/originals/0002210536002-1.jpg
"Crown Well CW022-B Nostajik Radyo, Siyah",1999.0,2499.0,TRY,0002210537002,1875827,Crown Well,True,Sepette,Elektronik,Ev Elektroniği,Radyolar,Elektronik > Ev Elektroniği > Radyolar,Ev Elektroniği,https://www.dr.com.tr/kategori/elektronik/ev-elektronigi/grupno=00995,https://www.dr.com.tr/elektronik/crown-well-cw022-b-nostajik-radyo/ev-elektronigi/radyolar/urunno=0002210537002,https://i.dr.com.tr/cache/180x245-0/originals/0002210537002-1.jpg
"Crown Well CW022-T Nostajik Radyo, Turkuaz",1999.0,2499.0,TRY,0002210537003,1875828,Crown Well,True,Sepette,Elektronik,Ev Elektroniği,Radyolar,Elektronik > Ev Elektroniği > Radyolar,Ev Elektroniği,https://www.dr.com.tr/kategori/elektronik/ev-elektronigi/grupno=00995,https://www.dr.com.tr/elektronik/crown-well-cw022-t-nostajik-radyo/ev-elektronigi/radyolar/urunno=0002210537003,https://i.dr.com.tr/cache/180x245-0/originals/0002210537003-1.jpg
"Crown Well CW027 Karaoke Hoparlör, Krem",1499.0,1999.0,TRY,0002210539003,1875832,Crown Well,True,Sepette,Elektronik,Ev Elektroniği,Ses Sistemleri & Speaker,Elektronik > Ev Elektroniği > Ses Sistemleri & Speaker,Ev Elektroniği,https://www.dr.com.tr/kategori/elektronik/ev-elektronigi/grupno=00995,https://www.dr.com.tr/elektronik/crown-well-cw027-karaoke-hoparlor/ev-elektronigi/ses-sistemleri-speaker/urunno=0002210539003,https://i.dr.com.tr/cache/180x245-0/originals/0002210539003-1.jpg
"Crown Well CW028 Karaoke Hoparlör, Siyah",1499.0,1999.0,TRY,0002210539004,1875833,Crown Well,True,Sepette,Elektronik,Ev Elektroniği,Ses Sistemleri & Speaker,Elektronik > Ev Elektroniği > Ses Sistemleri & Speaker,Ev Elektroniği,https://www.dr.com.tr/kategori/elektronik/ev-elektronigi/grupno=00995,https://www.dr.com.tr/elektronik/crown-well-cw028-karaoke-hoparlor/ev-elektronigi/ses-sistemleri-speaker/urunno=0002210539004,https://i.dr.com.tr/cache/180x245-0/originals/0002210539004-1.jpg
Crown Well CW029-BL Retro Radyo Siyah,1499.0,1999.0,TRY,0002216033003,1885569,Crown Well,True,Sepette,Elektronik,Ev Elektroniği,Radyolar,Elektronik > Ev Elektroniği > Radyolar,Ev Elektroniği,https://www.dr.com.tr/kategori/elektronik/ev-elektronigi/grupno=00995,https://www.dr.com.tr/elektronik/crown-well-cw029-bl-retro-radyo/ev-elektronigi/radyolar/urunno=0002216033003,https://i.dr.com.tr/cache/180x245-0/originals/0002216033003-1.jpg
Crown Well CW030-B Retro Radyo Mavi,1499.0,1999.0,TRY,0002216034002,1885566,Crown Well,True,Sepette,Elektronik,Ev Elektroniği,Radyolar,Elektronik > Ev Elektroniği > Radyolar,Ev Elektroniği,https://www.dr.com.tr/kategori/elektronik/ev-elektronigi/grupno=00995,https://www.dr.com.tr/elektronik/crown-well-cw030-b-retro-radyo/ev-elektronigi/radyolar/urunno=0002216034002,https://i.dr.com.tr/cache/180x245-0/originals/0002216034002-1.jpg
