Location,Rooms,Monthly Inflation(%)
Akseki/Güzelsu,2+1,0.0
Aksu,1+1,0.9167882279138392
Aksu,1.5+1,12.82051282051282
Aksu,2+0,0.0
Aksu,2+1,2.404082550734823
Aksu,3+1,7.082791427547283
Aksu,4+1,-2.8126569563033637
Aksu,4+2,0.0
Aksu,5+1,57.09342560553633
Aksu,6+1,0.0
Aksu,7+1,0.0
Aksu,Stüdyo (1+0),-35.55555555555556
Aksu/Köyler,1+1,0.47981936212249915
Aksu/Köyler,2+1,-6.053020821481397
Aksu/Köyler,3+1,2.882405182321606
Aksu/Köyler,3.5+1,24.285714285714285
Aksu/Köyler,4+1,-30.674518201284794
Aksu/Köyler,4+2,43.75
Aksu/Köyler,6+2,-28.125
Aksu/Pınarlı,1+1,-40.833333333333336
Aksu/Pınarlı,2+1,-12.962962962962965
Aksu/Pınarlı,6+1,0.0
Aksu/Pınarlı,Stüdyo (1+0),0.0
Aksu/Çalkaya,3+1,0.0
Alanya,1+1,2.00915350736396
Alanya,1.5+1,0.0
Alanya,2+0,54.166666666666664
Alanya,2+1,2.3846365137277323
Alanya,2+2,11.11111111111111
Alanya,2.5+1,0.0
Alanya,3+1,5.66598192681965
Alanya,3+2,-80.55555555555556
Alanya,3.5+1,0.0
Alanya,4+1,-17.15335681426107
Alanya,4+2,14.285714285714285
Alanya,4.5+2,0.0
Alanya,5+1,26.410835214446955
Alanya,6+1,69.6969696969697
Alanya,Stüdyo (1+0),-14.285714285714285
Alanya/Beldeler,1+1,6.904732190019132
Alanya/Beldeler,2+1,5.134606847617335
Alanya/Beldeler,2.5+1,-18.64406779661017
Alanya/Beldeler,3+0,0.0
Alanya/Beldeler,3+1,4.231062009498466
Alanya/Beldeler,3+2,7.999999999999992
Alanya/Beldeler,3.5+1,7.142857142857142
Alanya/Beldeler,4+1,-10.005564830272684
Alanya/Beldeler,4+2,17.647058823529413
Alanya/Beldeler,4.5+1,5.714285714285714
Alanya/Beldeler,5+1,-24.0
Alanya/Beldeler,6+2,0.0
Alanya/Beldeler,Stüdyo (1+0),10.668789808917198
Alanya/Demirtaş,1+1,25.33333333333333
Alanya/Demirtaş,3+1,0.0
Alanya/Köyler,1+1,0.0
Alanya/Köyler,2+1,28.125
Alanya/Köyler,3+1,72.04301075268818
Alanya/Köyler,4+1,0.0
Alanya/İncekum (Yeşilköy),1+1,8.333333333333332
Alanya/İncekum (Yeşilköy),2+1,-11.818181818181818
Alanya/İncekum (Yeşilköy),3+1,10.294117647058822
