Location,Rooms,Monthly Inflation(%)
Akseki/Güzelsu,2+1,0.0
Aksu,1+1,0.9882786012922492
Aksu,1.5+1,15.789473684210526
Aksu,2+0,0.0
Aksu,2+1,2.272158435371617
Aksu,3+1,-4.673226094989516
Aksu,4+1,-7.406369141063013
Aksu,4+2,0.0
Aksu,5+1,110.83591331269349
Aksu,6+1,0.0
Aksu,7+1,0.0
Aksu,Stüdyo (1+0),-23.333333333333332
Aksu/Köyler,1+1,-5.023577024468126
Aksu/Köyler,2+1,-4.353924141938321
Aksu/Köyler,3+1,-2.830329053651898
Aksu/Köyler,3.5+1,24.285714285714285
Aksu/Köyler,4+1,-15.433403805496829
Aksu/Köyler,4+2,72.93233082706767
Aksu/Köyler,6+2,-28.125
Aksu/Pınarlı,1+1,-26.666666666666668
Aksu/Pınarlı,2+1,-6.25
Aksu/Pınarlı,6+1,0.0
Aksu/Pınarlı,Stüdyo (1+0),0.0
Aksu/Çalkaya,3+1,0.0
Alanya,1+1,0.5865133065784848
Alanya,1.5+1,0.0
Alanya,2+0,9.090909090909092
Alanya,2+1,5.067455859450519
Alanya,2+2,11.11111111111111
Alanya,2.5+1,0.0
Alanya,3+1,6.584302109897836
Alanya,3+2,-80.55555555555556
Alanya,3.5+1,0.0
Alanya,4+1,4.603008194441481
Alanya,4+2,28.57142857142857
Alanya,4.5+2,0.0
Alanya,5+1,109.06389301634472
Alanya,6+1,24.242424242424242
Alanya,Stüdyo (1+0),21.008403361344538
Alanya/Beldeler,1+1,2.120269765930237
Alanya/Beldeler,2+1,6.903798837589443
Alanya/Beldeler,2.5+1,-18.64406779661017
Alanya/Beldeler,3+0,0.0
Alanya/Beldeler,3+1,-2.868831927861737
Alanya/Beldeler,3+2,7.999999999999992
Alanya/Beldeler,3.5+1,7.142857142857142
Alanya/Beldeler,4+1,-9.73446327683616
Alanya/Beldeler,4+2,42.857142857142854
Alanya/Beldeler,4.5+1,5.714285714285714
Alanya/Beldeler,5+1,-17.985611510791372
Alanya/Beldeler,5+2,0.0
Alanya/Beldeler,7+1,0.0
Alanya/Beldeler,Stüdyo (1+0),7.747933884297517
Alanya/Demirtaş,1+1,-28.05755395683453
Alanya/Demirtaş,3+1,0.0
Alanya/Köyler,1+1,-3.225806451612903
Alanya/Köyler,2+1,36.111111111111114
Alanya/Köyler,3+1,70.0
Alanya/Köyler,4+1,0.0
Alanya/İncekum (Yeşilköy),1+1,8.333333333333332
Alanya/İncekum (Yeşilköy),2+1,-5.769230769230769
Alanya/İncekum (Yeşilköy),3+1,10.294117647058822
Alanya/İncekum (Yeşilköy),4+1,8.59375
Demre/Kale(Demre),1+1,-30.042016806722692
Demre/Kale(Demre),2+0,-83.4862385321101
Demre/Kale(Demre),2+1,-13.881748071979436
Demre/Kale(Demre),3+0,0.0
Demre/Kale(Demre),3+1,-13.600288600288604
Demre/Kale(Demre),4+1,-15.492957746478877
Demre/Kale(Demre),5+1,0.0
Demre/Kale(Demre),5+2,0.0
Demre/Kale(Demre),6+3,0.0
Demre/Köyler,1+1,0.0
Demre/Köyler,2+1,0.0
Döşemealtı/Düzlerçamı,1+1,0.0
Döşemealtı/Düzlerçamı,2+1,0.0
Döşemealtı/Düzlerçamı,3+1,0.0
Döşemealtı/Düzlerçamı,4+1,0.0
