Location,Rooms,Monthly Inflation(%)
Akseki/Güzelsu,2+1,0.0
Aksu,1+1,0.9903097992116342
Aksu,1.5+1,-2.631578947368421
Aksu,2+1,1.1098459366260267
Aksu,2.5+1,0.0
Aksu,3+1,-7.509154231595172
Aksu,4+1,14.20196671709532
Aksu,4+2,0.0
Aksu,5+1,68.42105263157895
Aksu,Stüdyo (1+0),0.0
Aksu/Köyler,1+1,4.946117712075152
Aksu/Köyler,2+1,9.084315503173164
Aksu/Köyler,3+1,22.34392113910186
Aksu/Köyler,3.5+1,0.0
Aksu/Köyler,4+1,17.420132610006018
Aksu/Köyler,4+2,43.75
Aksu/Köyler,6+2,-3.125
Aksu/Pınarlı,1+1,-16.666666666666664
Aksu/Pınarlı,2+1,0.0
Aksu/Pınarlı,3+1,0.0
Aksu/Pınarlı,6+1,0.0
Aksu/Çalkaya,1+1,-25.0
Aksu/Çalkaya,2+1,-1.9607843137254901
Aksu/Çalkaya,3+1,0.0
Alanya,1+1,1.4444494729812822
Alanya,10 Üzeri,0.0
Alanya,2+0,-11.11111111111111
Alanya,2+1,-1.8807145403246597
Alanya,2+2,-40.0
Alanya,2.5+1,0.0
Alanya,3+1,4.498677217191955
Alanya,3.5+1,-6.25
Alanya,4+1,3.0337169067353407
Alanya,4+2,-41.05263157894737
Alanya,4.5+2,20.0
Alanya,5+1,4.430076628352479
Alanya,6+1,-12.389380530973455
Alanya,6+2,0.0
Alanya,Stüdyo (1+0),34.41964958424089
Alanya/Beldeler,1+1,0.5355798501910228
Alanya/Beldeler,1.5+1,0.0
Alanya/Beldeler,2+1,-1.3563880353463795
Alanya/Beldeler,2.5+1,44.0
Alanya/Beldeler,3+0,0.0
Alanya/Beldeler,3+1,9.551689528270316
Alanya/Beldeler,3+2,12.5
Alanya/Beldeler,3.5+1,-6.25
Alanya/Beldeler,4+1,15.505387378142643
Alanya/Beldeler,4+2,0.0
Alanya/Beldeler,4.5+1,0.0
Alanya/Beldeler,5+1,20.000000000000007
Alanya/Beldeler,5+2,0.0
Alanya/Beldeler,7+1,0.0
Alanya/Beldeler,Stüdyo (1+0),-29.92940387440346
Alanya/Demirtaş,1+1,16.27906976744186
Alanya/Demirtaş,3+1,0.0
Alanya/Köyler,1+1,-6.25
Alanya/Köyler,1.5+1,0.0
Alanya/Köyler,2+1,236.16071428571422
Alanya/Köyler,3+1,-47.51958224543081
Alanya/Köyler,4+1,0.0
Alanya/İncekum (Yeşilköy),1+1,0.0
Alanya/İncekum (Yeşilköy),2+1,-9.836065573770492
Alanya/İncekum (Yeşilköy),3+1,29.221732745961816
Alanya/İncekum (Yeşilköy),4+1,3.8461538461538507
Demre/Kale(Demre),1+1,0.2976190476190433
Demre/Kale(Demre),2+0,-91.0
Demre/Kale(Demre),2+1,-3.0974708724069338
Demre/Kale(Demre),3+0,0.0
Demre/Kale(Demre),3+1,-15.574712643678163
Demre/Kale(Demre),4+1,16.66666666666666
Demre/Kale(Demre),5+1,0.0
Demre/Kale(Demre),5+2,0.0
Demre/Kale(Demre),6+3,-6.25
Demre/Köyler,1+1,0.0
Demre/Köyler,2+0,0.0
Demre/Köyler,2+1,807.1428571428571
Demre/Köyler,3+1,0.0
Döşemealtı/Düzlerçamı,2+1,0.0
Döşemealtı/Düzlerçamı,5+1,-25.92592592592592
Döşemealtı/Düzlerçamı,6+1,0.0
Döşemealtı/Köyler,1+1,0.0
Döşemealtı/Köyler,2+1,36.36363636363637
Döşemealtı/Köyler,3+1,-42.073170731707314
Döşemealtı/Merkez,1+1,2.9421260288216873
Döşemealtı/Merkez,2+1,2.277447412798443
Döşemealtı/Merkez,3+1,-16.840761374187554
Döşemealtı/Merkez,4+1,-3.346534653465352
Döşemealtı/Merkez,5+1,2.6179401993355595
Döşemealtı/Merkez,5+2,-44.583333333333336
Döşemealtı/Merkez,6+1,0.0
Döşemealtı/Merkez,7+1,20.0
Döşemealtı/Merkez,8+1,0.0
Döşemealtı/Yeniköy,1+1,-2.2254418663183366
Döşemealtı/Yeniköy,2+0,2.127659574468085
Döşemealtı/Yeniköy,2+1,2.452236395031464
Döşemealtı/Yeniköy,3+1,3.8037570660138744
Döşemealtı/Yeniköy,4+1,-3.880597014925369
Döşemealtı/Yeniköy,5+1,-52.43243243243243
Döşemealtı/Yeniköy,Stüdyo (1+0),0.0
