Location,Rooms,Monthly Inflation(%)
Aksu,1+1,0.662510536294744
Aksu,1.5+1,-2.631578947368421
Aksu,2+1,-0.013743271828603083
Aksu,2.5+1,0.0
Aksu,3+1,-10.655287840570209
Aksu,4+1,16.154221571498283
Aksu,4+2,0.0
Aksu,5+1,55.017301038062286
Aksu,Stüdyo (1+0),-9.090909090909092
Aksu/Köyler,1+1,6.596767147225857
Aksu/Köyler,2+1,6.93935693935693
Aksu/Köyler,3+1,20.563442768411708
Aksu/Köyler,3.5+1,17.56756756756757
Aksu/Köyler,4+1,20.11251758087202
Aksu/Köyler,4+2,43.75
Aksu/Köyler,6+2,-3.125
Aksu/Pınarlı,1+1,0.0
Aksu/Pınarlı,2+1,0.0
Aksu/Pınarlı,3+1,0.0
Aksu/Pınarlı,6+1,0.0
Aksu/Çalkaya,1+1,-25.0
Aksu/Çalkaya,2+1,-1.9607843137254901
Aksu/Çalkaya,3+1,0.0
Alanya,1+1,5.002426789705332
Alanya,2+0,-21.311475409836063
Alanya,2+1,-1.0458410980641994
Alanya,2+2,-40.0
Alanya,3+1,1.6638116372356226
Alanya,3.5+1,-6.25
Alanya,4+1,3.539446409532479
Alanya,4+2,-41.05263157894737
Alanya,4+4,0.0
Alanya,4.5+2,20.0
Alanya,5+1,3.2433712121212133
Alanya,6+1,-12.389380530973455
Alanya,6+2,0.0
Alanya,Stüdyo (1+0),20.0
Alanya/Beldeler,1+1,1.2959382523183522
Alanya/Beldeler,1.5+1,0.0
Alanya/Beldeler,2+1,0.90322733292652
Alanya/Beldeler,2.5+1,44.0
Alanya/Beldeler,3+1,13.835376532399298
Alanya/Beldeler,3+2,4.166666666666674
Alanya/Beldeler,3.5+1,-6.25
Alanya/Beldeler,4+1,14.71208434712086
Alanya/Beldeler,4+2,0.0
Alanya/Beldeler,4.5+1,0.0
Alanya/Beldeler,5+1,20.000000000000007
Alanya/Beldeler,5+2,0.0
Alanya/Beldeler,7+1,0.0
Alanya/Beldeler,Stüdyo (1+0),-32.46453785242054
Alanya/Demirtaş,1+1,16.27906976744186
Alanya/Demirtaş,3+1,0.0
Alanya/Köyler,1+1,0.0
Alanya/Köyler,2+0,0.0
Alanya/Köyler,2+1,84.82142857142856
Alanya/Köyler,3+1,-29.974651457541185
Alanya/Köyler,4+1,0.0
Alanya/İncekum (Yeşilköy),1+1,0.0
Alanya/İncekum (Yeşilköy),2+1,5.769230769230769
Alanya/İncekum (Yeşilköy),3+1,29.221732745961816
Alanya/İncekum (Yeşilköy),4+1,3.8461538461538507
Demre/Kale(Demre),1+1,32.89795918367348
Demre/Kale(Demre),2+0,-91.0
Demre/Kale(Demre),2+1,7.5627363355104755
Demre/Kale(Demre),3+0,0.0
Demre/Kale(Demre),3+1,-16.570881226053647
Demre/Kale(Demre),4+1,16.66666666666666
Demre/Kale(Demre),5+1,0.0
Demre/Kale(Demre),5+2,0.0
