Location,Rooms,Monthly Inflation(%)
Akseki/Güzelsu,2+1,0.0
Aksu,1+1,1.9351250702217988
Aksu,1.5+1,15.789473684210526
Aksu,2+0,0.0
Aksu,2+1,3.5401831524046314
Aksu,3+1,-2.335557984024143
Aksu,4+1,-12.457178449081278
Aksu,4+2,0.0
Aksu,5+1,57.09342560553633
Aksu,7+1,-20.0
Aksu,Stüdyo (1+0),0.0
Aksu/Köyler,1+1,4.794267221451688
Aksu/Köyler,2+1,2.3685991427926893
Aksu/Köyler,3+1,2.7978085783854705
Aksu/Köyler,3.5+1,24.285714285714285
Aksu/Köyler,4+1,-16.87141687141687
Aksu/Köyler,4+2,43.75
Aksu/Köyler,6+2,-28.125
Aksu/Pınarlı,1+1,-26.666666666666668
Aksu/Pınarlı,2+1,-2.083333333333337
Aksu/Pınarlı,6+1,0.0
Aksu/Çalkaya,3+1,0.0
Alanya,1+1,0.12675880825957647
Alanya,1.5+1,0.0
Alanya,2+0,68.18181818181817
Alanya,2+1,4.907321073297075
Alanya,2+2,11.11111111111111
Alanya,2.5+1,0.0
Alanya,3+1,5.382476137959043
Alanya,3.5+1,0.0
Alanya,4+1,10.470820907592207
Alanya,4+2,18.51851851851852
Alanya,4.5+2,0.0
Alanya,5+1,23.348837209302324
Alanya,6+1,69.6969696969697
Alanya,Stüdyo (1+0),-12.562814070351758
Alanya/Beldeler,1+1,2.4821836506808763
Alanya/Beldeler,2+1,7.0229743585063344
Alanya/Beldeler,2.5+1,-18.64406779661017
Alanya/Beldeler,3+0,0.0
Alanya/Beldeler,3+1,-5.495926548558116
Alanya/Beldeler,3+2,19.33701657458563
Alanya/Beldeler,3.5+1,7.142857142857142
Alanya/Beldeler,4+1,-7.250144425187754
Alanya/Beldeler,4+2,42.857142857142854
Alanya/Beldeler,4.5+1,0.0
Alanya/Beldeler,5+1,-9.95260663507109
Alanya/Beldeler,5+2,0.0
Alanya/Beldeler,7+1,0.0
Alanya/Beldeler,Stüdyo (1+0),3.048780487804878
Alanya/Demirtaş,1+1,16.27906976744186
Alanya/Demirtaş,3+1,0.0
Alanya/Köyler,1+1,-3.225806451612903
Alanya/Köyler,2+1,36.111111111111114
Alanya/Köyler,3+1,93.28
Alanya/Köyler,4+1,0.0
Alanya/İncekum (Yeşilköy),1+1,0.0
Alanya/İncekum (Yeşilköy),2+1,11.11111111111111
Alanya/İncekum (Yeşilköy),3+1,10.294117647058822
Alanya/İncekum (Yeşilköy),4+1,13.541666666666675
Alanya/İncekum (Yeşilköy),5+1,0.0
Demre/Kale(Demre),1+1,15.608465608465607
Demre/Kale(Demre),2+0,-83.4862385321101
Demre/Kale(Demre),2+1,-1.5732374650038123
Demre/Kale(Demre),3+0,0.0
Demre/Kale(Demre),3+1,-16.48471615720524
Demre/Kale(Demre),4+1,61.9718309859155
Demre/Kale(Demre),5+1,0.0
Demre/Kale(Demre),5+2,0.0
Demre/Kale(Demre),6+3,0.0
Demre/Köyler,1+1,0.0
Demre/Köyler,2+1,0.0
Döşemealtı/Düzlerçamı,1+1,0.0
Döşemealtı/Düzlerçamı,2+1,0.0
Döşemealtı/Düzlerçamı,3+1,0.0
Döşemealtı/Düzlerçamı,4+1,0.0
Döşemealtı/Düzlerçamı,5+1,0.0
Döşemealtı/Düzlerçamı,6+1,0.0
Döşemealtı/Köyler,1+1,0.0
Döşemealtı/Köyler,2+1,17.441860465116278
Döşemealtı/Köyler,3+1,-48.924731182795696
Döşemealtı/Merkez,1+1,3.7584511758981867
Döşemealtı/Merkez,2+1,19.70876123234915
Döşemealtı/Merkez,3+1,4.636785162287483
Döşemealtı/Merkez,4+1,-2.4824468085106384
Döşemealtı/Merkez,5+1,17.41071428571429
Döşemealtı/Merkez,5+2,0.0
Döşemealtı/Merkez,6+1,50.0
Döşemealtı/Merkez,7+1,0.0
Döşemealtı/Merkez,Stüdyo (1+0),-48.0
Döşemealtı/Yeniköy,1+1,0.6051797081859025
Döşemealtı/Yeniköy,2+0,-26.08695652173913
Döşemealtı/Yeniköy,2+1,0.16763466013244774
Döşemealtı/Yeniköy,3+1,6.78571767092255
Döşemealtı/Yeniköy,4+1,18.190805734058333
Döşemealtı/Yeniköy,6+1,0.0
Döşemealtı/Yeniköy,Stüdyo (1+0),11.11111111111111
Döşemealtı/Yeşilbayır,1+1,-1.023890784982935
Döşemealtı/Yeşilbayır,2+1,0.05194805194804211
Döşemealtı/Yeşilbayır,2.5+1,0.0
Döşemealtı/Yeşilbayır,3+1,4.315476190476191
Döşemealtı/Yeşilbayır,3.5+1,0.0
Döşemealtı/Yeşilbayır,4+1,17.70908033724198
Döşemealtı/Yeşilbayır,4+2,0.0
Döşemealtı/Yeşilbayır,5+1,-4.595015576323983
Döşemealtı/Yeşilbayır,5.5+1,0.0
Döşemealtı/Yeşilbayır,6+1,16.57142857142857
Döşemealtı/Yeşilbayır,7+1,124.13793103448276
Döşemealtı/Yeşilbayır,8+2,0.0
Döşemealtı/Çığlık,4+1,0.0
Elmalı,2+1,2.7906976744186047
Elmalı,3+1,-8.269230769230775
Finike,1+1,-9.460661996813272
Finike,2+0,11.11111111111111
