Location,Rooms,Monthly Inflation(%)
Akseki/Güzelsu,2+1,0.0
Aksu,1+1,0.961598712728523
Aksu,1.5+1,-2.631578947368421
Aksu,2+1,0.9629157475577891
Aksu,2.5+1,0.0
Aksu,3+1,-4.610210153146368
Aksu,4+1,6.284916201117319
Aksu,4+2,0.0
Aksu,5+1,55.017301038062286
Aksu,Stüdyo (1+0),0.0
Aksu/Köyler,1+1,5.572256030500769
Aksu/Köyler,2+1,3.856927386339154
Aksu/Köyler,3+1,24.76394849785407
Aksu/Köyler,3.5+1,0.0
Aksu/Köyler,4+1,15.73236889692585
Aksu/Köyler,4+2,43.75
Aksu/Köyler,6+2,-3.125
Aksu/Pınarlı,1+1,0.0
Aksu/Pınarlı,2+1,0.0
Aksu/Pınarlı,3+1,0.0
Aksu/Pınarlı,6+1,0.0
Aksu/Çalkaya,1+1,3.4482758620689653
Aksu/Çalkaya,2+1,-1.9607843137254901
Aksu/Çalkaya,3+1,0.0
Alanya,1+1,0.1606188673012023
Alanya,2+0,0.0
Alanya,2+1,-0.06594703750961182
Alanya,2+2,-40.0
Alanya,2.5+1,0.0
Alanya,3+1,2.8984840197497395
Alanya,3.5+1,-6.25
Alanya,4+1,6.1431518398213605
Alanya,4+2,-41.05263157894737
Alanya,4.5+2,20.0
Alanya,5+1,3.6473429951690934
Alanya,6+1,-29.03225806451613
Alanya,6+2,0.0
Alanya,Stüdyo (1+0),-5.128205128205128
Alanya/Beldeler,1+1,0.7082693238760285
Alanya/Beldeler,1.5+1,0.0
Alanya/Beldeler,2+1,-0.8608448254637092
Alanya/Beldeler,2.5+1,44.0
Alanya/Beldeler,3+0,0.0
Alanya/Beldeler,3+1,12.828416666666662
Alanya/Beldeler,3+2,12.5
Alanya/Beldeler,3.5+1,-6.25
Alanya/Beldeler,4+1,14.632212323335981
Alanya/Beldeler,4+2,0.0
Alanya/Beldeler,4.5+1,0.0
Alanya/Beldeler,5+1,20.000000000000007
Alanya/Beldeler,5+2,0.0
Alanya/Beldeler,7+1,0.0
Alanya/Beldeler,Stüdyo (1+0),-16.181358346495603
Alanya/Demirtaş,1+1,16.27906976744186
Alanya/Demirtaş,3+1,0.0
Alanya/Köyler,1+1,-3.225806451612903
Alanya/Köyler,1.5+1,0.0
Alanya/Köyler,2+1,27.500000000000004
Alanya/Köyler,3+1,-47.51958224543081
Alanya/Köyler,4+1,0.0
Alanya/İncekum (Yeşilköy),1+1,0.0
Alanya/İncekum (Yeşilköy),2+1,0.0
Alanya/İncekum (Yeşilköy),3+1,16.171617161716167
Alanya/İncekum (Yeşilköy),4+1,3.8461538461538507
Alanya/İncekum (Yeşilköy),5+1,0.0
Demre/Kale(Demre),1+1,-13.589743589743595
Demre/Kale(Demre),2+0,-91.0
Demre/Kale(Demre),2+1,10.39171252832632
Demre/Kale(Demre),3+0,0.0
Demre/Kale(Demre),3+1,-15.074798619102411
Demre/Kale(Demre),4+1,56.25
Demre/Kale(Demre),5+2,0.0
Demre/Kale(Demre),6+3,-6.25
Demre/Köyler,1+1,0.0
Demre/Köyler,2+0,0.0
Demre/Köyler,2+1,0.0
Demre/Köyler,3+1,0.0
Döşemealtı/Düzlerçamı,2+1,0.0
Döşemealtı/Düzlerçamı,5+1,-25.92592592592592
Döşemealtı/Düzlerçamı,6+1,0.0
Döşemealtı/Köyler,1+1,0.0
Döşemealtı/Köyler,2+1,36.36363636363637
Döşemealtı/Köyler,3+1,-42.073170731707314
Döşemealtı/Merkez,1+1,2.826560400352172
Döşemealtı/Merkez,2+1,-1.2242308912147206
Döşemealtı/Merkez,3+1,-6.388152077807252
Döşemealtı/Merkez,3+2,0.0
Döşemealtı/Merkez,4+1,-2.8275555555555707
Döşemealtı/Merkez,5+1,2.6179401993355595
Döşemealtı/Merkez,5+2,0.0
Döşemealtı/Merkez,6+1,0.0
Döşemealtı/Merkez,7+1,20.0
Döşemealtı/Merkez,8+1,0.0
Döşemealtı/Merkez,Stüdyo (1+0),0.0
Döşemealtı/Yeniköy,1+1,0.20324438255108923
Döşemealtı/Yeniköy,2+0,6.382978723404255
Döşemealtı/Yeniköy,2+1,3.6681173976118657
Döşemealtı/Yeniköy,3+1,2.8003931002650293
Döşemealtı/Yeniköy,4+1,19.480519480519483
Döşemealtı/Yeniköy,5+1,-44.630071599045344
Döşemealtı/Yeniköy,Stüdyo (1+0),0.0
Döşemealtı/Yeşilbayır,1+1,2.208201892744489
Döşemealtı/Yeşilbayır,2+1,-11.147011308562197
Döşemealtı/Yeşilbayır,2.5+1,0.0
Döşemealtı/Yeşilbayır,3+1,-1.4542079207920828
Döşemealtı/Yeşilbayır,3.5+1,0.0
Döşemealtı/Yeşilbayır,4+1,-1.1472785485592316
Döşemealtı/Yeşilbayır,5+1,35.0987432675045
Döşemealtı/Yeşilbayır,6+1,-0.4878048780487805
Döşemealtı/Yeşilbayır,7+1,3.4482758620689653
Döşemealtı/Yeşilbayır,8+2,0.0
Döşemealtı/Çığlık,4+1,0.0
Elmalı,2+1,-52.517985611510795
Elmalı,3+1,1.5587529976019165
Finike,1+1,-8.816425120772942
Finike,1.5+1,0.0
Finike,2+0,0.0
Finike,2+1,7.122965530045184
Finike,3+1,5.367464905037153
Finike,3.5+1,0.0
Finike/Beldeler,1+1,-2.0879940343027656
Finike/Beldeler,2+1,3.2912845532697697
Finike/Beldeler,3+1,16.091758708581146
Finike/Beldeler,4+1,3.571428571428571
Gazipaşa,1+1,-1.8994576946252353
Gazipaşa,2+0,0.0
Gazipaşa,2+1,2.5263570149253742
Gazipaşa,3+1,-0.679475164011252
Gazipaşa,3+2,0.0
Gazipaşa,4+1,4.0
Gazipaşa/Köyler,1+1,0.0
Gazipaşa/Köyler,2+1,0.0
Gazipaşa/Köyler,3+1,18.75
Kaş,1+1,12.366230677764571
Kaş,2+1,21.741649625085206
Kaş,3+1,4.10958904109589
Kaş,4+1,0.0
Kaş,5+1,-38.36477987421384
Kaş,Stüdyo (1+0),16.239316239316246
Kaş/Kalkan,1+1,82.71236959761549
Kaş/Kalkan,2+1,-14.857934847534358
Kaş/Kalkan,2.5+1,0.0
Kaş/Kalkan,3+1,-13.775895554596469
Kaş/Kalkan,4+1,39.21337311257375
Kaş/Kalkan,5+1,-23.11439346323068
Kaş/Kalkan,5+2,0.0
Kaş/Kalkan,6+1,0.0
Kaş/Kalkan,7+2,0.0
Kaş/Kalkan,Stüdyo (1+0),0.0
Kaş/Köyler,1+1,19.285584328946555
Kaş/Köyler,2,0.0
Kaş/Köyler,2+1,-16.805787423483583
Kaş/Köyler,2+2,0.0
Kaş/Köyler,2.5+1,-6.666666666666667
Kaş/Köyler,3+1,43.80165289256198
Kaş/Köyler,4+1,12.5
Kaş/Köyler,5+4,0.0
Kaş/Köyler,Stüdyo (1+0),26.76056338028169
Kemer,1+1,142.2945853843241
Kemer,2+1,11.953697141507204
Kemer,3+1,23.23785001609269
Kemer,3.5+1,0.0
Kemer,4+1,66.79257160843564
Kemer,4+4,0.0
Kemer,4.5+1,0.0
Kemer,5+1,0.0
Kemer,6+1,-20.0
Kemer,Stüdyo (1+0),17.169230769230772
Kemer/Göynük,1+1,38.75878220140514
Kemer/Göynük,1.5+1,0.0
Kemer/Göynük,10 Üzeri,0.0
Kemer/Göynük,2+1,18.0637544273908
Kemer/Göynük,3+1,0.0
Kemer/Göynük,4+1,122.22222222222223
Kemer/Göynük,5+1,0.0
Kemer/Göynük,7+2,0.0
Kemer/Göynük,9+1,0.0
Kemer/Göynük,Stüdyo (1+0),26.86593896456681
Kemer/Köyler,1+1,33.33333333333333
Kemer/Köyler,2+1,14.473684210526311
Kemer/Köyler,2.5+1,0.0
Kemer/Köyler,3+1,0.0
Kemer/Köyler,5+1,0.0
Kemer/Köyler,Stüdyo (1+0),0.0
Kemer/Tekirova,1+1,-9.803921568627452
Kemer/Tekirova,2+1,6.153846153846154
Kemer/Tekirova,3+1,125.0
Kepez/Ahatlı,1+1,0.5195277142467528
Kepez/Ahatlı,1.5+1,0.0
Kepez/Ahatlı,2+0,3.2266151096195057
Kepez/Ahatlı,2+1,1.2644262582001544
Kepez/Ahatlı,3+0,-58.06451612903226
Kepez/Ahatlı,3+1,0.04614093959731861
Kepez/Ahatlı,4+1,-44.0
Kepez/Ahatlı,4+4,11.11111111111111
Kepez/Ahatlı,5+1,-0.7751937984496124
Kepez/Ahatlı,5+2,-6.25
Kepez/Ahatlı,Stüdyo (1+0),-2.2853123646568725
Kepez/Altınova,3+1,0.0
Kepez/Dokuma,1+1,-4.566210045662109
Kepez/Dokuma,1.5+1,0.0
Kepez/Dokuma,2+1,-3.498017529215358
Kepez/Dokuma,2.5+1,0.0
Kepez/Dokuma,3+1,6.894023731298692
Kepez/Dokuma,4+1,2.898550724637681
Kepez/Dokuma,5+1,-26.666666666666668
Kepez/Dokuma,Stüdyo (1+0),32.222222222222214
Kepez/Duraliler,1+1,8.685602946920094
Kepez/Duraliler,2+0,-1.0389610389610295
Kepez/Duraliler,2+1,-0.7332046567856441
Kepez/Duraliler,3+1,-12.231597257519802
Kepez/Duraliler,4+1,-20.430107526881716
Kepez/Duraliler,4+2,-22.539682539682545
Kepez/Duraliler,5+1,0.0
Kepez/Duraliler,6+1,-26.923076923076923
Kepez/Duraliler,Stüdyo (1+0),5.676475049294713
Kepez/Düdenbaşı,1+1,2.3694948027551797
Kepez/Düdenbaşı,2+1,-0.9097265756859652
Kepez/Düdenbaşı,3+1,13.851036027627412
Kepez/Erenköy,1+1,1.8394000874378476
Kepez/Erenköy,2+0,-7.589285714285721
Kepez/Erenköy,2+1,1.6159321737155963
Kepez/Erenköy,2+2,-32.5
Kepez/Erenköy,3+0,0.0
Kepez/Erenköy,3+1,-0.17037391539566193
Kepez/Erenköy,4+1,11.93339500462536
Kepez/Erenköy,5+1,-1.4925373134328357
Kepez/Erenköy,Stüdyo (1+0),-33.33333333333333
Kepez/Köyler,1+1,-23.684210526315788
Kepez/Köyler,2+1,28.57142857142857
Kepez/Köyler,3+1,30.69908814589666
Kepez/Köyler,3+2,-1.9230769230769231
Kepez/Köyler,4+1,23.216601815823605
Kepez/Köyler,4.5+1,0.0
Kepez/Köyler,5+1,-18.877551020408166
Kepez/Merkez,1+1,0.7776239719892531
Kepez/Merkez,2+1,-10.956984727476533
Kepez/Merkez,3+1,69.52380952380952
Kepez/Merkez,4+1,33.076923076923066
Kepez/Merkez,Stüdyo (1+0),51.42857142857142
Kepez/Sütçüler,1+1,0.3382255122729215
Kepez/Sütçüler,2+1,5.2461216583001455
Kepez/Sütçüler,3+1,2.698500832870625
Kepez/Sütçüler,4+1,34.831460674157306
Kepez/Sütçüler,4+2,0.0
Kepez/Sütçüler,5+1,0.0
Kepez/Varsak,1+1,2.098302461399019
Kepez/Varsak,2+0,0.0
Kepez/Varsak,2+1,0.30714549132279795
Kepez/Varsak,3+1,-2.680199262900644
Kepez/Varsak,4+1,-23.214285714285715
Kepez/Varsak,5+1,-13.0
Kepez/Varsak,5+2,40.0
Kepez/Varsak,Stüdyo (1+0),0.0
Kepez/Yeniemek,1+1,-0.6370760825929797
Kepez/Yeniemek,2+1,5.9000681548416685
Kepez/Yeniemek,3+1,-0.44469149527515084
Kepez/Yeniemek,5+1,0.0
Kepez/Yeniemek,6+1,0.0
Kepez/Yeniemek,Stüdyo (1+0),23.076923076923077
Konyaaltı/Arapsuyu,1+1,3.8184318105263118
Konyaaltı/Arapsuyu,2+0,-16.9811320754717
Konyaaltı/Arapsuyu,2+1,-0.18209332779257356
Konyaaltı/Arapsuyu,3+1,3.2575129733907637
Konyaaltı/Arapsuyu,3+2,14.320987654320987
Konyaaltı/Arapsuyu,4+1,-6.396759877900954
Konyaaltı/Arapsuyu,4+2,-23.41269841269841
Konyaaltı/Arapsuyu,5+1,4.607120344232187
Konyaaltı/Arapsuyu,5+2,0.0
Konyaaltı/Arapsuyu,6+1,-5.808477237048664
Konyaaltı/Arapsuyu,7+1,-7.8431372549019605
Konyaaltı/Arapsuyu,Stüdyo (1+0),10.890216030077141
Konyaaltı/Doyran,2+1,2.564102564102564
Konyaaltı/Köyler,1+1,-6.242171189979118
Konyaaltı/Köyler,10 Üzeri,0.0
Konyaaltı/Köyler,2+0,33.33333333333333
Konyaaltı/Köyler,2+1,-18.53035143769968
Konyaaltı/Köyler,3+1,-37.41258741258741
Konyaaltı/Köyler,3+2,0.0
Konyaaltı/Köyler,4+1,-12.5
Konyaaltı/Köyler,5+1,-32.5
Konyaaltı/Köyler,6+2,0.0
Konyaaltı/Köyler,8+3,0.0
Konyaaltı/Merkez,1+1,2.7672482697867724
Konyaaltı/Merkez,2+0,-44.52554744525548
Konyaaltı/Merkez,2+1,4.983854599633155
Konyaaltı/Merkez,3+1,7.35777333934668
Konyaaltı/Merkez,4+1,-9.143457698371007
Konyaaltı/Merkez,5+1,-4.193548387096771
Konyaaltı/Merkez,Stüdyo (1+0),2.642276422764228
Korkuteli,1+1,46.666666666666664
Korkuteli,2+0,-6.756756756756757
Korkuteli,2+1,-12.13683223992503
Korkuteli,3+1,-3.3886085075702956
