Location,Rooms,Monthly Inflation(%)
Akseki/Güzelsu,2+1,0.0
Aksu,1+1,0.7231176756516449
Aksu,1.5+1,15.789473684210526
Aksu,2+0,0.0
Aksu,2+1,3.4482190214984305
Aksu,3+1,-3.4378069122484285
Aksu,4+1,-2.4840705512974366
Aksu,4+2,0.0
Aksu,5+1,109.53846153846155
Aksu,7+1,0.0
Aksu,Stüdyo (1+0),-23.333333333333332
Aksu/Köyler,1+1,-1.5726179463459702
Aksu/Köyler,2+1,3.1555454526668143
Aksu/Köyler,3+1,0.517761469542113
Aksu/Köyler,3.5+1,24.285714285714285
Aksu/Köyler,4+1,-25.053533190578154
Aksu/Köyler,4+2,87.5
Aksu/Köyler,6+2,-28.125
Aksu/Pınarlı,1+1,-26.666666666666668
Aksu/Pınarlı,2+1,-2.083333333333337
Aksu/Pınarlı,3+1,0.0
Aksu/Pınarlı,6+1,0.0
Aksu/Pınarlı,Stüdyo (1+0),0.0
Aksu/Çalkaya,3+1,0.0
Alanya,1+1,-1.6125885813599639
Alanya,1.5+1,0.0
Alanya,2+0,9.090909090909092
Alanya,2+1,3.943163648368457
Alanya,2+2,11.11111111111111
Alanya,2.5+1,0.0
Alanya,3+1,4.120791406635186
Alanya,3.5+1,0.0
Alanya,4+1,-3.117311025054023
Alanya,4+2,14.285714285714285
Alanya,4.5+2,0.0
Alanya,5+1,10.13953488372093
Alanya,6+1,69.6969696969697
Alanya,Stüdyo (1+0),21.008403361344538
Alanya/Beldeler,1+1,1.4428406965687006
Alanya/Beldeler,2+0,0.0
Alanya/Beldeler,2+1,7.965989989879098
Alanya/Beldeler,2.5+1,-18.64406779661017
Alanya/Beldeler,3+0,0.0
Alanya/Beldeler,3+1,-4.706835068975794
Alanya/Beldeler,3+2,7.999999999999992
Alanya/Beldeler,3.5+1,7.142857142857142
Alanya/Beldeler,4+1,-7.1952535059331275
Alanya/Beldeler,4+2,42.857142857142854
Alanya/Beldeler,4.5+1,5.714285714285714
Alanya/Beldeler,5+1,-16.57142857142857
Alanya/Beldeler,5+2,0.0
Alanya/Beldeler,7+1,0.0
Alanya/Beldeler,Stüdyo (1+0),14.969135802469136
Alanya/Demirtaş,1+1,16.883116883116877
Alanya/Demirtaş,3+1,0.0
Alanya/Köyler,1+1,-27.419354838709676
Alanya/Köyler,2+1,36.111111111111114
Alanya/Köyler,3+1,51.0
Alanya/Köyler,4+1,0.0
Alanya/İncekum (Yeşilköy),1+1,0.0
Alanya/İncekum (Yeşilköy),2+1,15.384615384615385
Alanya/İncekum (Yeşilköy),3+1,10.294117647058822
Alanya/İncekum (Yeşilköy),4+1,13.541666666666675
Demre/Kale(Demre),1+1,11.767728674203498
Demre/Kale(Demre),2+0,-83.4862385321101
Demre/Kale(Demre),2+1,-13.881748071979436
Demre/Kale(Demre),3+0,0.0
Demre/Kale(Demre),3+1,-15.674603174603174
Demre/Kale(Demre),4+1,-15.492957746478877
Demre/Kale(Demre),5+1,0.0
