Location,Rooms,Monthly Inflation(%)
Akseki/Güzelsu,2+1,0.0
Aksu,1+1,1.04597025841307
Aksu,1.5+1,15.789473684210526
Aksu,2+0,0.0
Aksu,2+1,3.876846880744282
Aksu,3+1,0.8746388859883665
Aksu,4+1,-10.72874493927125
Aksu,4+2,0.0
Aksu,5+1,57.09342560553633
Aksu,7+1,0.0
Aksu,Stüdyo (1+0),-32.35294117647059
Aksu/Köyler,1+1,0.9591715474068442
Aksu/Köyler,2+1,0.7721406319537044
Aksu/Köyler,3+1,6.29201265322262
Aksu/Köyler,3.5+1,24.285714285714285
Aksu/Köyler,4+1,-16.87141687141687
Aksu/Köyler,4+2,43.75
Aksu/Köyler,6+2,-28.125
Aksu/Pınarlı,1+1,-26.666666666666668
Aksu/Pınarlı,2+1,-2.083333333333337
Aksu/Pınarlı,6+1,0.0
Aksu/Pınarlı,Stüdyo (1+0),0.0
Aksu/Çalkaya,3+1,0.0
Alanya,1+1,1.2057320726899274
Alanya,1.5+1,0.0
Alanya,2+0,-33.33333333333333
Alanya,2+1,5.453217880555598
Alanya,2+2,11.11111111111111
Alanya,2.5+1,0.0
Alanya,3+1,4.6288206116229
Alanya,3.5+1,0.0
Alanya,4+1,5.173629233486097
Alanya,4+2,14.285714285714285
Alanya,4.5+2,0.0
Alanya,5+1,23.348837209302324
Alanya,6+1,-9.090909090909092
Alanya,Stüdyo (1+0),-35.483870967741936
Alanya/Beldeler,1+1,1.2637298148480087
Alanya/Beldeler,2+1,7.545911406932302
Alanya/Beldeler,2.5+1,-18.64406779661017
Alanya/Beldeler,3+0,0.0
Alanya/Beldeler,3+1,-6.41871122785448
Alanya/Beldeler,3+2,0.0
Alanya/Beldeler,3.5+1,7.142857142857142
Alanya/Beldeler,4+1,-10.181818181818192
Alanya/Beldeler,4+2,42.857142857142854
Alanya/Beldeler,4.5+1,5.714285714285714
Alanya/Beldeler,5+1,-13.142857142857142
Alanya/Beldeler,5+2,0.0
Alanya/Beldeler,7+1,0.0
Alanya/Beldeler,Stüdyo (1+0),4.320987654320987
Alanya/Demirtaş,1+1,16.27906976744186
Alanya/Demirtaş,3+1,0.0
Alanya/Köyler,1+1,-27.419354838709676
Alanya/Köyler,2+1,36.111111111111114
Alanya/Köyler,3+1,51.0
Alanya/Köyler,4+1,0.0
Alanya/İncekum (Yeşilköy),1+1,0.0
Alanya/İncekum (Yeşilköy),2+1,15.384615384615385
Alanya/İncekum (Yeşilköy),3+1,10.294117647058822
Alanya/İncekum (Yeşilköy),4+1,-10.9375
Demre/Kale(Demre),1+1,3.1879194630872485
Demre/Kale(Demre),2+0,-83.4862385321101
Demre/Kale(Demre),2+1,-4.453269228215104
Demre/Kale(Demre),3+0,0.0
Demre/Kale(Demre),3+1,-17.635658914728683
Demre/Kale(Demre),4+1,-15.492957746478877
Demre/Kale(Demre),5+1,0.0
Demre/Kale(Demre),5+2,0.0
Demre/Kale(Demre),6+3,0.0
Demre/Köyler,1+1,-33.33333333333333
Demre/Köyler,2+1,0.0
Döşemealtı/Düzlerçamı,1+1,0.0
Döşemealtı/Düzlerçamı,2+1,0.0
Döşemealtı/Düzlerçamı,3+1,0.0
Döşemealtı/Düzlerçamı,4+1,0.0
Döşemealtı/Düzlerçamı,5+1,0.0
Döşemealtı/Düzlerçamı,6+1,0.0
Döşemealtı/Köyler,1+1,0.0
Döşemealtı/Köyler,2+1,17.441860465116278
Döşemealtı/Köyler,3+1,-48.924731182795696
Döşemealtı/Merkez,1+1,8.989610072118332
Döşemealtı/Merkez,2+1,6.394379614193861
Döşemealtı/Merkez,3+1,-2.3454136146764344
Döşemealtı/Merkez,4+1,3.9228423390081306
Döşemealtı/Merkez,5+1,-10.90785907859079
Döşemealtı/Merkez,5+2,0.0
Döşemealtı/Merkez,6+1,50.0
Döşemealtı/Merkez,7+1,-16.666666666666664
Döşemealtı/Merkez,Stüdyo (1+0),0.0
Döşemealtı/Yeniköy,1+1,-0.7967635193442053
Döşemealtı/Yeniköy,2+0,-26.08695652173913
Döşemealtı/Yeniköy,2+1,0.17254965091844976
Döşemealtı/Yeniköy,3+1,6.994400432833782
Döşemealtı/Yeniköy,4+1,28.418284789644005
Döşemealtı/Yeniköy,6+1,0.0
Döşemealtı/Yeniköy,Stüdyo (1+0),11.11111111111111
Döşemealtı/Yeşilbayır,1+1,1.0956175298804838
Döşemealtı/Yeşilbayır,2+1,-5.468645540847707
Döşemealtı/Yeşilbayır,2.5+1,0.0
Döşemealtı/Yeşilbayır,3+1,1.2632520996833219
Döşemealtı/Yeşilbayır,3.5+1,0.0
Döşemealtı/Yeşilbayır,4+1,17.864420595027863
Döşemealtı/Yeşilbayır,4+2,0.0
Döşemealtı/Yeşilbayır,5+1,-6.914893617021277
Döşemealtı/Yeşilbayır,5.5+1,0.0
Döşemealtı/Yeşilbayır,6+1,16.57142857142857
Döşemealtı/Yeşilbayır,7+1,244.82758620689654
Döşemealtı/Yeşilbayır,8+2,0.0
Döşemealtı/Çığlık,4+1,0.0
Elmalı,2+1,2.7906976744186047
Elmalı,3+1,-4.051724137931032
Finike,1+1,-7.8439397039765435
Finike,2+1,4.7980193675765594
Finike,3+1,4.699860400186135
Finike,3.5+1,0.0
Finike/Beldeler,1+1,-14.353251533041117
Finike/Beldeler,2+1,-4.37956204379562
Finike/Beldeler,3+1,4.829325614055194
Finike/Beldeler,4+1,-3.4482758620689653
Gazipaşa,1+1,2.2337407564887406
Gazipaşa,2+1,7.062085090392876
Gazipaşa,3+1,27.117531188443873
Gazipaşa,4+1,26.82926829268293
Gazipaşa/Köyler,1+1,0.0
Gazipaşa/Köyler,3+1,-4.0
Kaş,1+1,3.9647577092511015
Kaş,2+1,13.250135648399347
Kaş,3+1,6.189410887397463
Kaş,4+1,-5.263157894736848
Kaş,5+1,0.0
Kaş,Stüdyo (1+0),32.35294117647058
Kaş/Kalkan,1+1,-26.082460153482874
Kaş/Kalkan,2+1,-12.460608793686577
Kaş/Kalkan,3+1,-6.876140904132962
Kaş/Kalkan,4+1,-0.9105960264900711
Kaş/Kalkan,5+1,74.07013815090329
Kaş/Kalkan,5+2,0.0
Kaş/Kalkan,6+1,0.0
Kaş/Kalkan,7+2,0.0
Kaş/Kalkan,Stüdyo (1+0),0.0
Kaş/Köyler,1+1,8.427640156453723
Kaş/Köyler,2,0.0
Kaş/Köyler,2+1,-9.756372659598467
Kaş/Köyler,2+2,0.0
Kaş/Köyler,2.5+1,0.0
Kaş/Köyler,3+1,38.26530612244898
Kaş/Köyler,3+2,0.0
Kaş/Köyler,5+4,0.0
Kaş/Köyler,Stüdyo (1+0),26.76056338028169
Kemer,1+1,142.03233256351038
Kemer,2+1,25.195718165841186
Kemer,3+1,35.66507684154743
Kemer,3.5+1,0.0
Kemer,4+1,77.53001715265866
Kemer,5+1,0.0
Kemer,6+1,0.0
Kemer,Stüdyo (1+0),2.7397260273972655
Kemer/Göynük,1+1,11.032547699214362
Kemer/Göynük,1.5+1,0.0
Kemer/Göynük,2+1,3.157894736842099
Kemer/Göynük,3+1,65.06666666666668
Kemer/Göynük,4+1,0.0
Kemer/Göynük,5+1,0.0
Kemer/Göynük,7+2,0.0
Kemer/Göynük,9+1,0.0
Kemer/Göynük,Stüdyo (1+0),6.924060457911022
Kemer/Köyler,1+1,16.470588235294123
Kemer/Köyler,2+1,-1.375661375661385
Kemer/Köyler,2.5+1,0.0
Kemer/Köyler,3+0,0.0
Kemer/Köyler,3+1,0.0
Kemer/Köyler,Stüdyo (1+0),0.0
Kemer/Tekirova,1+1,-6.294706723891279
Kemer/Tekirova,2+1,-30.434782608695656
Kemer/Tekirova,3+1,-70.37037037037037
Kemer/Tekirova,5+1,0.0
Kepez/Ahatlı,1+1,1.7571321318273336
Kepez/Ahatlı,1.5+1,0.0
Kepez/Ahatlı,2+0,4.457351033654809
Kepez/Ahatlı,2+1,3.5303668724162787
Kepez/Ahatlı,2.5+1,0.0
Kepez/Ahatlı,3+0,0.0
Kepez/Ahatlı,3+1,7.092604712041887
Kepez/Ahatlı,4+4,0.0
Kepez/Ahatlı,5+1,20.863309352517987
Kepez/Ahatlı,5+2,-6.25
Kepez/Ahatlı,Stüdyo (1+0),-0.8741533440624326
Kepez/Dokuma,1+1,3.3878630817406346
Kepez/Dokuma,1.5+1,4.761904761904762
Kepez/Dokuma,2+1,-2.038283693730445
Kepez/Dokuma,3+1,2.185792349726787
Kepez/Dokuma,4+1,-10.83333333333334
Kepez/Dokuma,Stüdyo (1+0),7.8125
Kepez/Duraliler,1+1,6.067736743489763
Kepez/Duraliler,2+0,11.98788706739528
Kepez/Duraliler,2+1,2.903299943800872
Kepez/Duraliler,3+1,11.766670377379498
Kepez/Duraliler,3.5+1,0.0
Kepez/Duraliler,4+2,68.33333333333333
Kepez/Duraliler,5+1,-15.079365079365084
Kepez/Duraliler,Stüdyo (1+0),-0.2692729629999017
Kepez/Düdenbaşı,1+1,-1.4649830651328908
Kepez/Düdenbaşı,2+1,-0.8045759756426965
Kepez/Düdenbaşı,3+1,8.494157370320105
Kepez/Düdenbaşı,4+1,0.0
Kepez/Erenköy,1+1,0.9198422869998493
Kepez/Erenköy,2+0,4.166666666666666
Kepez/Erenköy,2+1,3.1297732041091813
Kepez/Erenköy,2+2,0.0
Kepez/Erenköy,3+1,-1.2962928730141785
Kepez/Erenköy,4+1,-11.736272235112148
Kepez/Erenköy,5+1,1.5015015015015014
Kepez/Erenköy,Stüdyo (1+0),9.090909090909092
Kepez/Köyler,1+1,-47.368421052631575
Kepez/Köyler,2+1,46.455026455026456
Kepez/Köyler,3+1,-26.978723404255316
Kepez/Köyler,3+2,0.0
Kepez/Köyler,4+1,-12.82051282051282
Kepez/Köyler,5+1,-3.6363636363636362
Kepez/Merkez,1+1,5.550936907573651
Kepez/Merkez,2+1,7.637879655319221
Kepez/Merkez,3+1,17.725752508361204
Kepez/Merkez,4+1,-18.8
Kepez/Merkez,5+1,0.0
Kepez/Merkez,Stüdyo (1+0),0.0
Kepez/Sütçüler,1+1,0.8800457519570913
Kepez/Sütçüler,2+1,1.8179833367822869
Kepez/Sütçüler,3+1,5.149552883132906
Kepez/Sütçüler,4+1,13.372093023255813
Kepez/Sütçüler,4+2,0.0
Kepez/Sütçüler,6+1,0.0
Kepez/Sütçüler,Stüdyo (1+0),0.0
Kepez/Varsak,1+1,0.0831383706024047
Kepez/Varsak,2+0,0.0
Kepez/Varsak,2+1,2.7598566879418867
Kepez/Varsak,3+1,-2.4319143809103103
Kepez/Varsak,4+1,11.702127659574472
Kepez/Varsak,4+2,0.0
Kepez/Varsak,5+2,-14.285714285714285
Kepez/Varsak,Stüdyo (1+0),0.0
Kepez/Yeniemek,1+1,2.875905797101452
Kepez/Yeniemek,2+1,-1.450608554538081
Kepez/Yeniemek,3+1,0.9238545032728392
Kepez/Yeniemek,5+1,0.0
Kepez/Yeniemek,Stüdyo (1+0),0.0
Konyaaltı/Arapsuyu,1+1,-0.10150470659860468
Konyaaltı/Arapsuyu,2+0,-5.035971223021588
Konyaaltı/Arapsuyu,2+1,1.2286381666878634
Konyaaltı/Arapsuyu,2+2,0.0
Konyaaltı/Arapsuyu,3+1,1.1914459879525685
Konyaaltı/Arapsuyu,3+2,10.0
Konyaaltı/Arapsuyu,4+1,0.2233928160464662
Konyaaltı/Arapsuyu,4+2,-2.3972602739726026
Konyaaltı/Arapsuyu,5+1,1.050937322476799
Konyaaltı/Arapsuyu,5+2,-2.7777777777777777
Konyaaltı/Arapsuyu,6+1,-2.777777777777788
Konyaaltı/Arapsuyu,7+1,2.43902439024391
Konyaaltı/Arapsuyu,Stüdyo (1+0),-3.133903133903134
Konyaaltı/Doyran,2+1,10.0
Konyaaltı/Köyler,1+1,-13.179128563743948
Konyaaltı/Köyler,2+1,15.384615384615385
Konyaaltı/Köyler,3+1,-20.48081368469718
Konyaaltı/Köyler,3+2,42.857142857142854
Konyaaltı/Köyler,4+1,28.571428571428566
Konyaaltı/Köyler,5+1,48.148148148148145
Konyaaltı/Köyler,6+2,16.666666666666664
Konyaaltı/Köyler,Stüdyo (1+0),0.0
Konyaaltı/Merkez,1+1,-0.6531984374386893
Konyaaltı/Merkez,2+0,-1.7241379310344764
Konyaaltı/Merkez,2+1,7.70058347201884
Konyaaltı/Merkez,3+1,2.025605645909192
Konyaaltı/Merkez,4+1,-7.15951492537313
Konyaaltı/Merkez,5+1,-1.2550607287449422
Konyaaltı/Merkez,Stüdyo (1+0),-11.926605504587156
Korkuteli,1+1,-36.92307692307693
Korkuteli,2+0,-5.555555555555555
Korkuteli,2+1,4.781015120985726
Korkuteli,3+1,-3.223718280683589
Korkuteli,3.5+1,0.0
Korkuteli,5+1,0.0
Korkuteli/Bozova,2+1,0.0
Korkuteli/Köyler,2+1,22.22222222222222
Korkuteli/Köyler,3+1,-72.17391304347827
Kumluca,1+1,2.8631578947368452
Kumluca,2+0,-8.823529411764707
Kumluca,2+1,1.7971970321516837
Kumluca,3+1,13.536622606116142
Kumluca,Stüdyo (1+0),0.0
Kumluca/Beldeler,1+1,0.0
Kumluca/Beldeler,2+1,-36.07142857142857
Kumluca/Beldeler,3+1,0.0
Kumluca/Beykonak,3+1,153.33333333333334
Kumluca/Beykonak,4+1,19.047619047619047
Kumluca/Köyler,1+1,13.88888888888889
Kumluca/Köyler,1.5+1,0.0
Kumluca/Köyler,2+1,22.0
Kumluca/Köyler,3+1,-24.66666666666667
Kumluca/Mavikent,2+1,-15.555555555555555
Kumluca/Mavikent,4+2,37.5
Kumluca/Mavikent,5+1,33.33333333333333
Kumluca/Mavikent,6+1,10.38961038961039
Manavgat,1+1,3.8518982793887595
Manavgat,1.5+1,-12.962962962962962
Manavgat,2+0,6.0
Manavgat,2+1,1.7275378084246789
Manavgat,2.5+1,0.0
Manavgat,3+1,0.06554178631037796
Manavgat,3+2,0.0
Manavgat,4+1,11.29104813315341
Manavgat,4+2,33.33333333333333
Manavgat,4.5+1,0.0
Manavgat,5+1,23.01699716713882
Manavgat,5+2,-3.3333333333333335
Manavgat,Stüdyo (1+0),4.660203054971189
Manavgat/Ilıca,1+1,-4.119478497762218
Manavgat/Ilıca,2+0,31.03448275862069
Manavgat/Ilıca,2+1,-0.17825311942958605
Manavgat/Ilıca,2.5+1,0.0
Manavgat/Ilıca,3+1,6.3296903460837814
Manavgat/Ilıca,4+1,-8.516853932584265
Manavgat/Ilıca,4.5+1,0.0
Manavgat/Ilıca,5+1,-26.436781609195403
Manavgat/Ilıca,6+1,26.923076923076923
Manavgat/Köyler,1+1,0.0
Manavgat/Köyler,2+0,0.0
Manavgat/Köyler,2+1,14.715973401245058
Manavgat/Köyler,3+1,-14.78253809304717
Manavgat/Köyler,3+2,0.0
Manavgat/Köyler,4+1,-22.76867030965391
Manavgat/Köyler,4+3,0.0
Manavgat/Köyler,6+1,0.0
Manavgat/Sarılar,1+1,4.787234042553192
Manavgat/Sarılar,2+1,-1.502666020358691
Manavgat/Sarılar,2.5+1,0.0
Manavgat/Sarılar,3+1,3.5502958579881656
Manavgat/Sarılar,4+1,3.4220532319391634
Manavgat/Taşağıl,1+1,-26.22950819672131
Manavgat/Taşağıl,2+1,-14.002828854314005
Manavgat/Taşağıl,3+1,10.990990990990996
Manavgat/Taşağıl,4+1,0.0
Manavgat/Taşağıl,5+1,0.0
Manavgat/Çolaklı,2+1,65.72638480978074
Manavgat/Çolaklı,3+1,-7.878787878787883
Manavgat/Çolaklı,5.5+1,-9.523809523809524
Manavgat/Çolaklı,Stüdyo (1+0),221.42857142857144
Muratpaşa/Bahçelievler,1+1,-3.195392630601921
Muratpaşa/Bahçelievler,2+0,0.0
Muratpaşa/Bahçelievler,2+1,15.368050433888774
Muratpaşa/Bahçelievler,3+1,-0.4140786749482462
Muratpaşa/Bahçelievler,4+1,-18.181818181818183
Muratpaşa/Bahçelievler,4+2,-3.7037037037037033
Muratpaşa/Bahçelievler,Stüdyo (1+0),0.1100110011001102
Muratpaşa/Eskisanayi,1+1,-2.5020914137957204
Muratpaşa/Eskisanayi,2+1,-1.508586264293435
Muratpaşa/Eskisanayi,3+1,6.2230991691572575
Muratpaşa/Eskisanayi,4+1,6.666666666666667
Muratpaşa/Eskisanayi,5+1,3.3333333333333335
Muratpaşa/Eskisanayi,Stüdyo (1+0),10.849056603773585
Muratpaşa/Fener,1+1,6.126121831034766
Muratpaşa/Fener,1.5+1,28.000000000000004
Muratpaşa/Fener,2+1,2.222739971308085
Muratpaşa/Fener,3+1,-0.3447835244146435
Muratpaşa/Fener,4+1,11.773720682302763
Muratpaşa/Fener,4+2,9.090909090909092
Muratpaşa/Fener,5+1,-12.592250922509225
Muratpaşa/Fener,6+1,0.0
Muratpaşa/Fener,Stüdyo (1+0),0.44075266994406453
Muratpaşa/Gençlik,1+1,1.9219512195121937
Muratpaşa/Gençlik,2+1,4.176062365471904
Muratpaşa/Gençlik,3+1,0.2887073668845599
Muratpaşa/Gençlik,4+1,41.75152749490835
Muratpaşa/Gençlik,Stüdyo (1+0),-1.557632398753894
Muratpaşa/Güzeloluk,0,0.0
Muratpaşa/Güzeloluk,1+1,-1.7857142857142878
Muratpaşa/Güzeloluk,2+1,-2.2750563640090253
Muratpaşa/Güzeloluk,3+1,14.585895858958576
Muratpaşa/Güzeloluk,4+1,-20.652173913043477
Muratpaşa/Güzeloluk,5+1,111.11111111111111
Muratpaşa/Güzeloluk,6+1,0.0
Muratpaşa/Kızıltoprak,1+1,5.443737843921418
Muratpaşa/Kızıltoprak,2+1,7.9428489635518975
Muratpaşa/Kızıltoprak,3+1,3.8409932265312965
Muratpaşa/Kızıltoprak,4+1,68.18181818181817
Muratpaşa/Kızıltoprak,4+2,0.0
Muratpaşa/Kızıltoprak,5+1,0.0
Muratpaşa/Kızıltoprak,Stüdyo (1+0),0.0
Muratpaşa/Lara,1+1,12.752405887615447
Muratpaşa/Lara,2+0,5.263157894736842
Muratpaşa/Lara,2+1,1.9767397739952262
Muratpaşa/Lara,2+2,0.0
Muratpaşa/Lara,3+1,5.86425475699354
Muratpaşa/Lara,3+3,0.0
Muratpaşa/Lara,4+1,10.437817258883248
Muratpaşa/Lara,4+2,0.0
Muratpaşa/Lara,5+1,-11.688859714928732
Muratpaşa/Lara,5+2,-42.30769230769231
Muratpaşa/Lara,6+1,-20.408163265306122
Muratpaşa/Lara,6+3,0.0
Muratpaşa/Lara,8+2,0.0
Muratpaşa/Lara,Stüdyo (1+0),4.865403204546125
Muratpaşa/Meltem,1+1,-0.07874066481823777
Muratpaşa/Meltem,2+0,-32.20338983050847
Muratpaşa/Meltem,2+1,7.45979929875468
Muratpaşa/Meltem,3+1,-1.3757650532750307
Muratpaşa/Meltem,Stüdyo (1+0),25.35714285714286
Muratpaşa/Merkez,2+1,-4.078549848942599
Muratpaşa/Merkez,3+1,-12.172573189522343
Muratpaşa/Merkez,4+1,0.0
Muratpaşa/Yenigün,1+1,-3.0625832223701757
Muratpaşa/Yenigün,2+1,6.240267652370046
Muratpaşa/Yenigün,3+1,14.270321233753108
Muratpaşa/Yenigün,4+1,51.49999999999999
Muratpaşa/Yenigün,Stüdyo (1+0),0.0
Muratpaşa/Çarşı,1+1,-0.1710066070734521
Muratpaşa/Çarşı,2+0,0.0
Muratpaşa/Çarşı,2+1,5.949197860962572
Muratpaşa/Çarşı,3+1,-9.374291176565897
Muratpaşa/Çarşı,4+1,52.86885245901639
Muratpaşa/Çarşı,5+1,0.0
Muratpaşa/Çarşı,Stüdyo (1+0),12.970340858787077
Serik,1+1,-3.5072125152377156
Serik,10+1,0.0
Serik,2+0,-2.2222222222222223
Serik,2+1,1.8340824052959097
Serik,2.5+1,0.0
Serik,3+1,-4.2289787605469735
Serik,3+2,-8.737864077669903
Serik,4+0,0.0
Serik,4+1,-1.7961570593149538
Serik,5+1,30.70539419087137
Serik,6+1,8.000000000000005
Serik,7+1,0.0
Serik,8+1,0.0
Serik/Belek,1+1,0.45857672930257454
Serik/Belek,1.5+1,0.0
Serik/Belek,10 Üzeri,4.331450094161953
Serik/Belek,2+0,0.0
Serik/Belek,2+1,17.396335583413688
Serik/Belek,2.5+1,14.285714285714285
Serik/Belek,3+1,-8.806023987735596
Serik/Belek,3.5+1,0.0
Serik/Belek,4+1,1.0064516129032168
Serik/Belek,4+2,0.0
Serik/Belek,5+1,25.0
Serik/Belek,6+1,21.314496314496314
Serik/Belek,Stüdyo (1+0),90.0
Serik/Köyler,1+1,0.0
Serik/Köyler,2+1,10.0
Serik/Köyler,3+1,-16.666666666666664
Serik/Köyler,4+1,18.571428571428573
Serik/Köyler,Stüdyo (1+0),0.0
Serik/Yukarıkocayatak,2+1,-1.294498381877025
Serik/Yukarıkocayatak,3+1,14.285714285714285
