Location,Rooms,Monthly Inflation(%)
Akseki/Güzelsu,2+1,0.0
Aksu,1+1,1.583719447477525
Aksu,1.5+1,-5.263157894736842
Aksu,2+1,2.832522370193917
Aksu,3+1,-1.8976785017557563
Aksu,4+1,0.3092971071623436
Aksu,5+1,100.69204152249137
Aksu,Stüdyo (1+0),0.0
Aksu/Köyler,1+1,7.5352455031599455
Aksu/Köyler,2+1,-0.28962546723765825
Aksu/Köyler,3+1,0.9397457158651125
Aksu/Köyler,3.5+1,0.0
Aksu/Köyler,4+1,3.298611111111106
Aksu/Köyler,4+2,43.75
Aksu/Köyler,6+2,-28.125
Aksu/Pınarlı,1+1,-23.333333333333332
Aksu/Pınarlı,2+1,16.071428571428573
Aksu/Pınarlı,3+1,0.0
Aksu/Pınarlı,6+1,0.0
Aksu/Çalkaya,3+1,0.0
Alanya,1+1,1.0514083163602328
Alanya,1.5+1,0.0
Alanya,2+0,9.090909090909092
Alanya,2+1,1.3826554877385404
Alanya,2+2,11.11111111111111
Alanya,2.5+1,0.0
Alanya,3+1,2.11251468904724
Alanya,3.5+1,0.0
Alanya,4+1,15.78205475738682
Alanya,4+2,14.285714285714285
Alanya,4.5+2,0.0
Alanya,5+1,27.980132450331112
Alanya,6+1,81.81818181818183
Alanya,Stüdyo (1+0),13.846153846153847
Alanya/Beldeler,1+1,-0.09906482247814105
Alanya/Beldeler,2+1,2.0317477719801253
Alanya/Beldeler,2.5+1,-25.0
Alanya/Beldeler,3+0,0.0
Alanya/Beldeler,3+1,7.932224440008881
Alanya/Beldeler,3+2,0.0
Alanya/Beldeler,3.5+1,-6.25
Alanya/Beldeler,4+1,-4.198800342759208
Alanya/Beldeler,4+2,42.857142857142854
Alanya/Beldeler,4.5+1,0.0
Alanya/Beldeler,5+1,9.316770186335404
Alanya/Beldeler,5+2,0.0
Alanya/Beldeler,6+1,0.0
Alanya/Beldeler,7+1,0.0
Alanya/Beldeler,Stüdyo (1+0),21.26984126984127
Alanya/Demirtaş,1+1,16.27906976744186
Alanya/Demirtaş,3+1,0.0
Alanya/Köyler,1+1,-3.225806451612903
Alanya/Köyler,2+1,50.0
Alanya/Köyler,3+1,30.64516129032258
Alanya/Köyler,4+1,0.0
Alanya/İncekum (Yeşilköy),1+1,8.333333333333332
Alanya/İncekum (Yeşilköy),2+1,8.641975308641971
Alanya/İncekum (Yeşilköy),3+1,25.412541254125415
Alanya/İncekum (Yeşilköy),4+1,-65.625
Demre/Kale(Demre),1+1,0.0
Demre/Kale(Demre),2+0,-83.4862385321101
Demre/Kale(Demre),2+1,27.76588151320485
Demre/Kale(Demre),3+0,0.0
Demre/Kale(Demre),3+1,-13.461538461538462
Demre/Kale(Demre),4+1,-15.492957746478877
Demre/Kale(Demre),5+1,0.0
Demre/Kale(Demre),5+2,0.0
Demre/Kale(Demre),6+3,0.0
Demre/Köyler,1+1,0.0
Demre/Köyler,2+1,0.0
Döşemealtı/Düzlerçamı,1+1,0.0
Döşemealtı/Düzlerçamı,2+1,0.0
Döşemealtı/Düzlerçamı,3+1,0.0
Döşemealtı/Düzlerçamı,4+1,0.0
Döşemealtı/Düzlerçamı,5+1,0.0
Döşemealtı/Düzlerçamı,6+1,0.0
Döşemealtı/Köyler,1+1,0.0
Döşemealtı/Köyler,2+1,22.093023255813954
Döşemealtı/Köyler,3+1,-48.924731182795696
Döşemealtı/Merkez,1+1,4.205136629976443
Döşemealtı/Merkez,2+1,-3.8086190917516283
Döşemealtı/Merkez,3+1,-12.467175190696507
Döşemealtı/Merkez,4+1,22.8127739086122
Döşemealtı/Merkez,5+1,3.6305147058823506
Döşemealtı/Merkez,5+2,0.0
Döşemealtı/Merkez,6+1,50.0
Döşemealtı/Merkez,7+1,-16.666666666666664
Döşemealtı/Merkez,8+1,0.0
Döşemealtı/Merkez,Stüdyo (1+0),-4.3478260869565215
Döşemealtı/Yeniköy,1+1,2.467464856393239
Döşemealtı/Yeniköy,2+0,-13.043478260869565
Döşemealtı/Yeniköy,2+1,1.9611786454795248
Döşemealtı/Yeniköy,3+1,4.962002113115316
Döşemealtı/Yeniköy,4+1,-2.653631284916193
Döşemealtı/Yeniköy,6+1,0.0
Döşemealtı/Yeniköy,Stüdyo (1+0),11.11111111111111
Döşemealtı/Yeşilbayır,1+1,-4.049844236760127
Döşemealtı/Yeşilbayır,2+1,1.6042780748663124
Döşemealtı/Yeşilbayır,2.5+1,0.0
Döşemealtı/Yeşilbayır,3+1,-2.2987067167292374
Döşemealtı/Yeşilbayır,3.5+1,0.0
Döşemealtı/Yeşilbayır,4+1,11.429792856865268
Döşemealtı/Yeşilbayır,4+2,0.0
Döşemealtı/Yeşilbayır,5+1,10.701107011070118
