Location,Rooms,Monthly Inflation(%)
Aksu,1+1,1.9952915044881878
Aksu,1.5+1,-2.631578947368421
Aksu,2+1,1.0619103677179802
Aksu,2.5+1,0.0
Aksu,3+1,-10.458550724637675
Aksu,4+1,11.879361514398001
Aksu,4+2,0.0
Aksu,5+1,55.36332179930796
Aksu,Stüdyo (1+0),-9.090909090909092
Aksu/Köyler,1+1,6.547202240753705
Aksu/Köyler,2+1,2.277819268110528
Aksu/Köyler,3+1,14.991659716430366
Aksu/Köyler,3.5+1,-5.405405405405405
Aksu/Köyler,4+1,20.11251758087202
Aksu/Köyler,4+2,0.0
Aksu/Köyler,4.5+1,0.0
Aksu/Köyler,6+2,-3.125
Aksu/Pınarlı,1+1,0.0
Aksu/Pınarlı,2+1,28.57142857142857
Aksu/Pınarlı,6+1,0.0
Aksu/Çalkaya,1+1,-25.0
Aksu/Çalkaya,3+1,0.0
Alanya,1+1,2.6236225420013195
Alanya,2+0,0.0
Alanya,2+1,-2.9964608185063235
Alanya,2+2,-40.0
Alanya,3+1,1.0441060946436425
Alanya,3+2,41.17647058823529
Alanya,3.5+1,-16.666666666666664
Alanya,4+1,1.2164043094763852
Alanya,4+2,-41.05263157894737
Alanya,4.5+2,20.0
Alanya,5+1,13.573487031700285
Alanya,6+1,-12.389380530973455
Alanya,6+2,0.0
Alanya,Stüdyo (1+0),58.82352941176471
Alanya/Beldeler,1+1,0.3801210783415664
Alanya/Beldeler,1.5+1,0.0
Alanya/Beldeler,2+1,1.8760404475120236
Alanya/Beldeler,2.5+1,47.5
Alanya/Beldeler,3+1,11.27383571690502
Alanya/Beldeler,3+2,4.166666666666674
Alanya/Beldeler,3.5+1,-12.5
Alanya/Beldeler,4+1,19.065420560747654
Alanya/Beldeler,4+2,0.0
Alanya/Beldeler,4.5+1,0.0
Alanya/Beldeler,5+1,20.000000000000007
Alanya/Beldeler,5+2,0.0
Alanya/Beldeler,7+1,0.0
Alanya/Beldeler,Stüdyo (1+0),3.6988110964332894
Alanya/Demirtaş,1+1,-7.4074074074074066
Alanya/Demirtaş,3+1,0.0
Alanya/Köyler,1+1,0.0
Alanya/Köyler,2+1,33.33333333333333
Alanya/Köyler,3+1,-23.706070287539934
Alanya/Köyler,4+1,-22.727272727272727
Alanya/İncekum (Yeşilköy),1+1,-73.91304347826086
Alanya/İncekum (Yeşilköy),2+1,12.941176470588237
Alanya/İncekum (Yeşilköy),3+1,44.27312775330397
Alanya/İncekum (Yeşilköy),4+1,13.513513513513514
Demre/Kale(Demre),1+1,180.2065404475043
Demre/Kale(Demre),2+0,-91.0
Demre/Kale(Demre),2+1,-14.841927960611557
Demre/Kale(Demre),3+0,0.0
Demre/Kale(Demre),3+1,-16.809933142311376
Demre/Kale(Demre),4+1,16.66666666666666
Demre/Kale(Demre),5+1,0.0
Demre/Kale(Demre),5+2,0.0
Demre/Kale(Demre),6+3,0.0
Demre/Köyler,1+1,10.0
Demre/Köyler,2+0,0.0
Demre/Köyler,2+1,-80.9090909090909
Demre/Köyler,3+1,0.0
Döşemealtı/Düzlerçamı,5+1,-25.92592592592592
Döşemealtı/Düzlerçamı,6+1,0.0
Döşemealtı/Köyler,2+1,114.28571428571428
Döşemealtı/Köyler,3+1,-31.654676258992804
Döşemealtı/Merkez,1+1,0.5062944718117113
Döşemealtı/Merkez,2+1,1.6777256298214485
Döşemealtı/Merkez,3+1,-16.56112482558763
Döşemealtı/Merkez,4+1,1.2104787714543896
Döşemealtı/Merkez,5+1,0.705073086844363
Döşemealtı/Merkez,5+2,0.0
Döşemealtı/Merkez,6+1,31.25
Döşemealtı/Merkez,6+2,0.0
