Location,Rooms,Monthly Inflation(%)
Akseki/Güzelsu,2+1,0.0
Aksu,1+1,1.9135555919210128
Aksu,1.5+1,-2.631578947368421
Aksu,2+1,0.5358013835910121
Aksu,2.5+1,0.0
Aksu,3+1,-8.12808160952112
Aksu,4+1,9.594594594594595
Aksu,4+2,0.0
Aksu,5+1,55.017301038062286
Aksu,Stüdyo (1+0),-38.775510204081634
Aksu/Köyler,1+1,1.3263752989780335
Aksu/Köyler,2+1,6.1915787668296005
Aksu/Köyler,3+1,-3.9297210300429146
Aksu/Köyler,3.5+1,0.0
Aksu/Köyler,4+1,7.59493670886076
Aksu/Köyler,4+2,43.75
Aksu/Köyler,6+2,-3.125
Aksu/Pınarlı,1+1,0.0
Aksu/Pınarlı,2+1,0.0
Aksu/Pınarlı,3+1,0.0
Aksu/Pınarlı,6+1,0.0
Aksu/Çalkaya,1+1,3.4482758620689653
Aksu/Çalkaya,2+1,-7.4074074074074066
Aksu/Çalkaya,3+1,0.0
Alanya,1+1,-0.22695687593350905
Alanya,2+0,0.0
Alanya,2+1,1.353724288909439
Alanya,2+2,-40.0
Alanya,2.5+1,0.0
Alanya,3+0,0.0
Alanya,3+1,3.4861148524820447
Alanya,3.5+1,-6.25
Alanya,4+1,2.1475030064470793
Alanya,4+2,-41.05263157894737
Alanya,4.5+2,0.0
Alanya,5+1,1.218487394957984
Alanya,6+1,-24.42748091603054
Alanya,6+2,681.25
Alanya,Stüdyo (1+0),12.864077669902905
Alanya/Beldeler,1+1,0.6461911822278332
Alanya/Beldeler,1.5+1,0.0
Alanya/Beldeler,2+1,-0.6302596954263472
Alanya/Beldeler,2.5+1,44.0
Alanya/Beldeler,3+0,0.0
Alanya/Beldeler,3+1,13.979767318478103
Alanya/Beldeler,3+2,12.5
Alanya/Beldeler,3.5+1,-6.25
Alanya/Beldeler,4+1,9.175162187210372
Alanya/Beldeler,4+2,0.0
Alanya/Beldeler,4.5+1,0.0
Alanya/Beldeler,5+1,20.000000000000007
Alanya/Beldeler,5+2,0.0
Alanya/Beldeler,7+1,0.0
Alanya/Beldeler,Stüdyo (1+0),-22.76077097505669
Alanya/Demirtaş,1+1,16.27906976744186
Alanya/Demirtaş,3+1,0.0
Alanya/Köyler,1+1,-3.614457831325301
Alanya/Köyler,1.5+1,5.0
Alanya/Köyler,2+1,6.25
Alanya/Köyler,3+1,-47.51958224543081
Alanya/Köyler,4+1,0.0
Alanya/İncekum (Yeşilköy),1+1,0.0
Alanya/İncekum (Yeşilköy),2+1,0.0
Alanya/İncekum (Yeşilköy),3+1,16.171617161716167
Alanya/İncekum (Yeşilköy),4+1,-3.7037037037037077
Demre/Kale(Demre),1+1,0.2976190476190433
Demre/Kale(Demre),2+0,-83.4862385321101
Demre/Kale(Demre),2+1,5.50017188037126
Demre/Kale(Demre),3+0,0.0
Demre/Kale(Demre),3+1,-13.24786324786325
Demre/Kale(Demre),4+1,0.0
Demre/Kale(Demre),5+2,0.0
Demre/Kale(Demre),6+3,-6.25
Demre/Köyler,1+1,0.0
Demre/Köyler,2+0,0.0
Demre/Köyler,2+1,0.0
Demre/Köyler,3+1,0.0
Döşemealtı/Düzlerçamı,1+1,0.0
Döşemealtı/Düzlerçamı,2+1,0.0
Döşemealtı/Düzlerçamı,4+1,0.0
Döşemealtı/Düzlerçamı,5+1,-3.030303030303023
Döşemealtı/Düzlerçamı,6+1,0.0
Döşemealtı/Köyler,1+1,0.0
Döşemealtı/Köyler,2+1,36.36363636363637
Döşemealtı/Köyler,3+1,-42.073170731707314
Döşemealtı/Merkez,1+1,4.192772882794055
Döşemealtı/Merkez,2+1,0.7939952513467378
Döşemealtı/Merkez,3+1,-8.507317073170725
Döşemealtı/Merkez,4+1,12.799339388934763
Döşemealtı/Merkez,5+1,1.8870431893687714
Döşemealtı/Merkez,5+2,0.0
Döşemealtı/Merkez,6+1,0.0
Döşemealtı/Merkez,7+1,20.0
Döşemealtı/Merkez,8+1,0.0
Döşemealtı/Merkez,Stüdyo (1+0),-52.17391304347826
Döşemealtı/Yeniköy,1+1,1.463261088354795
Döşemealtı/Yeniköy,2+0,2.127659574468085
Döşemealtı/Yeniköy,2+1,2.341051554304715
Döşemealtı/Yeniköy,3+1,4.873742804731485
Döşemealtı/Yeniköy,4+1,14.74550898203592
Döşemealtı/Yeniköy,Stüdyo (1+0),0.0
Döşemealtı/Yeşilbayır,1+1,-0.23752969121140144
Döşemealtı/Yeşilbayır,2+1,-3.5326842837273955
Döşemealtı/Yeşilbayır,2.5+1,0.0
Döşemealtı/Yeşilbayır,3+1,11.292875989445914
Döşemealtı/Yeşilbayır,3.5+1,0.0
Döşemealtı/Yeşilbayır,4+1,-8.247019738127808
Döşemealtı/Yeşilbayır,4+2,0.0
Döşemealtı/Yeşilbayır,5+1,13.451086956521738
Döşemealtı/Yeşilbayır,6+1,-0.4878048780487805
Döşemealtı/Yeşilbayır,7+1,124.13793103448276
Döşemealtı/Yeşilbayır,8+2,0.0
Döşemealtı/Çığlık,4+1,0.0
Elmalı,2+1,12.82051282051282
Elmalı,3+1,1.2789768185451478
Finike,1+1,-9.945945945945951
Finike,1.5+1,0.0
Finike,2+0,11.11111111111111
Finike,2+1,12.448817332538251
Finike,3+1,0.3642987249544693
Finike,3.5+1,0.0
Finike/Beldeler,1+1,1.3782604282959519
Finike/Beldeler,2+1,7.9144021739130554
Finike/Beldeler,3+1,9.748974956490958
Finike/Beldeler,4+1,3.571428571428571
Gazipaşa,1+1,0.11787947914734566
Gazipaşa,2+1,-1.3397508493771315
Gazipaşa,3+1,-4.022185702547241
Gazipaşa,4+1,11.428571428571434
Gazipaşa/Köyler,1+1,0.0
Gazipaşa/Köyler,3+1,18.75
Kaş,1+1,17.772087067861722
Kaş,2+1,46.48573416840641
Kaş,3+1,4.10958904109589
Kaş,4+1,0.0
Kaş,5+1,-38.36477987421384
Kaş,Stüdyo (1+0),-2.564102564102564
Kaş/Kalkan,1+1,21.917607388945896
Kaş/Kalkan,2+1,-7.437522745703751
Kaş/Kalkan,2.5+1,0.0
Kaş/Kalkan,3+1,-0.4658385093167612
Kaş/Kalkan,4+1,25.721851530474837
Kaş/Kalkan,5+1,0.0
Kaş/Kalkan,5+2,0.0
Kaş/Kalkan,6+1,0.0
Kaş/Kalkan,7+2,0.0
Kaş/Kalkan,Stüdyo (1+0),0.0
Kaş/Köyler,1+1,17.005721551176094
Kaş/Köyler,2,0.0
Kaş/Köyler,2+1,-12.702322308233633
Kaş/Köyler,2+2,0.0
Kaş/Köyler,2.5+1,-6.666666666666667
Kaş/Köyler,3+1,40.873015873015866
Kaş/Köyler,4+1,0.0
Kaş/Köyler,5+4,0.0
Kaş/Köyler,Stüdyo (1+0),26.76056338028169
Kemer,1+1,132.44296577946767
Kemer,2+1,6.113033448673582
Kemer,3+1,25.636331938633187
Kemer,3.5+1,0.0
Kemer,4+1,80.88410991636798
Kemer,4+4,0.0
Kemer,4.5+1,0.0
Kemer,5+1,0.0
Kemer,6+1,-20.0
Kemer,Stüdyo (1+0),3.384615384615387
