Location,Rooms,Monthly Inflation(%)
Akseki/Güzelsu,2+1,0.0
Aksu,1+1,3.1613780832375196
Aksu,1.5+1,-2.631578947368421
Aksu,2+1,2.6278304068028984
Aksu,2.5+1,0.0
Aksu,3+1,-9.073441085059462
Aksu,4+1,9.35960591133005
Aksu,4+2,0.0
Aksu,5+1,64.30317848410758
Aksu,Stüdyo (1+0),0.0
Aksu/Köyler,1+1,6.565656565656564
Aksu/Köyler,2+1,4.320987654320999
Aksu/Köyler,3+1,5.649717514124295
Aksu/Köyler,3.5+1,0.0
Aksu/Köyler,4+1,-0.13054830287206645
Aksu/Köyler,4+2,43.75
Aksu/Köyler,6+2,-28.125
Aksu/Pınarlı,1+1,0.0
Aksu/Pınarlı,2+1,0.0
Aksu/Pınarlı,3+1,0.0
Aksu/Pınarlı,6+1,0.0
Aksu/Çalkaya,3+1,0.0
Alanya,1+1,0.4135047686654485
Alanya,1.5+1,0.0
Alanya,2+0,9.090909090909092
Alanya,2+1,0.27931189405394447
Alanya,2+2,0.0
Alanya,2.5+1,0.0
Alanya,3+1,2.1448308951252013
Alanya,3.5+1,0.0
Alanya,4+1,2.665470283964957
Alanya,4+2,0.0
Alanya,4.5+2,0.0
Alanya,5+1,37.54448398576511
Alanya,Stüdyo (1+0),14.0625
Alanya/Beldeler,1+1,-1.2368033530124989
Alanya/Beldeler,1.5+1,0.0
Alanya/Beldeler,2+1,-0.8076682710606617
Alanya/Beldeler,2.5+1,-25.0
Alanya/Beldeler,3+0,0.0
Alanya/Beldeler,3+1,9.762178967288452
Alanya/Beldeler,3+2,12.5
Alanya/Beldeler,3.5+1,-6.25
Alanya/Beldeler,4+1,-3.0182421227197236
Alanya/Beldeler,4+2,0.0
Alanya/Beldeler,4.5+1,0.0
Alanya/Beldeler,5+1,35.13513513513514
Alanya/Beldeler,5+2,0.0
Alanya/Beldeler,6+1,0.0
Alanya/Beldeler,7+1,0.0
Alanya/Beldeler,Stüdyo (1+0),-16.920731707317074
Alanya/Demirtaş,1+1,16.27906976744186
Alanya/Demirtaş,3+1,0.0
Alanya/Köyler,1+1,-3.225806451612903
Alanya/Köyler,1.5+1,5.0
Alanya/Köyler,2+1,-1.6666666666666667
Alanya/Köyler,3+1,-52.959999999999994
Alanya/Köyler,4+1,0.0
Alanya/İncekum (Yeşilköy),1+1,8.333333333333332
Alanya/İncekum (Yeşilköy),2+1,3.8461538461538463
Alanya/İncekum (Yeşilköy),3+1,6.9306930693069315
Alanya/İncekum (Yeşilköy),4+1,-35.9375
Demre/Kale(Demre),1+1,18.31932773109243
Demre/Kale(Demre),2+0,-83.4862385321101
Demre/Kale(Demre),2+1,-5.560592323964944
Demre/Kale(Demre),3+0,0.0
Demre/Kale(Demre),3+1,-14.423076923076922
Demre/Kale(Demre),4+1,-3.614457831325301
Demre/Kale(Demre),5+2,0.0
Demre/Kale(Demre),6+3,-6.25
Demre/Köyler,1+1,0.0
Demre/Köyler,2+0,0.0
Demre/Köyler,2+1,0.0
Demre/Köyler,3+1,0.0
Döşemealtı/Düzlerçamı,1+1,0.0
Döşemealtı/Düzlerçamı,2+1,0.0
Döşemealtı/Düzlerçamı,4+1,0.0
Döşemealtı/Düzlerçamı,5+1,-3.030303030303023
Döşemealtı/Düzlerçamı,6+1,0.0
Döşemealtı/Köyler,1+1,0.0
Döşemealtı/Köyler,2+1,19.318181818181817
Döşemealtı/Köyler,3+1,-41.1214953271028
Döşemealtı/Merkez,1+1,4.445325811138393
Döşemealtı/Merkez,2+1,-3.4093376764386485
Döşemealtı/Merkez,3+1,-2.4990967120317937
Döşemealtı/Merkez,4+1,11.890999174236168
Döşemealtı/Merkez,4.5+1,0.0
Döşemealtı/Merkez,5+1,1.85932721712538
Döşemealtı/Merkez,5+2,0.0
Döşemealtı/Merkez,6+1,50.0
Döşemealtı/Merkez,7+1,20.0
Döşemealtı/Merkez,8+1,0.0
Döşemealtı/Merkez,Stüdyo (1+0),0.0
Döşemealtı/Yeniköy,1+1,3.0160644775294863
Döşemealtı/Yeniköy,2+0,-8.333333333333332
Döşemealtı/Yeniköy,2+1,1.0274482612368196
Döşemealtı/Yeniköy,2+2,0.0
Döşemealtı/Yeniköy,3+1,7.63388187360077
Döşemealtı/Yeniköy,4+1,9.798361688720862
Döşemealtı/Yeniköy,6+1,0.0
Döşemealtı/Yeniköy,Stüdyo (1+0),0.0
Döşemealtı/Yeşilbayır,1+1,12.149532710280383
Döşemealtı/Yeşilbayır,2+1,-14.64401294498382
Döşemealtı/Yeşilbayır,2.5+1,0.0
Döşemealtı/Yeşilbayır,3+1,-3.896748572846862
Döşemealtı/Yeşilbayır,4+1,-2.126792935905276
Döşemealtı/Yeşilbayır,4+2,0.0
Döşemealtı/Yeşilbayır,5+1,2.8938906752411575
Döşemealtı/Yeşilbayır,5.5+1,0.0
Döşemealtı/Yeşilbayır,6+1,-8.65671641791045
Döşemealtı/Yeşilbayır,7+1,124.13793103448276
Döşemealtı/Yeşilbayır,8+2,0.0
Döşemealtı/Çığlık,4+1,0.0
Elmalı,1+1,0.0
Elmalı,2+1,29.629629629629623
Elmalı,3+1,8.401253918495307
Finike,1+1,22.08181623473978
Finike,1.5+1,0.0
Finike,2+0,11.11111111111111
Finike,2+1,0.9392067786228367
Finike,3+1,6.609195402298844
Finike,3.5+1,0.0
Finike/Beldeler,1+1,-2.4041178956148674
Finike/Beldeler,2+1,7.234314980793859
Finike/Beldeler,3+1,9.498069498069494
Finike/Beldeler,4+1,7.142857142857142
Gazipaşa,1+1,0.22803372976667383
Gazipaşa,2+1,7.471189520708714
Gazipaşa,3+1,-1.2773297282177936
Gazipaşa,4+1,2.631578947368426
Gazipaşa/Köyler,1+1,0.0
