Location,Rooms,Monthly Inflation(%)
Akseki/Güzelsu,2+1,0.0
Aksu,1+1,2.337267264718283
Aksu,2+1,1.5130946440230955
Aksu,2.5+1,0.0
Aksu,3+1,-9.337672076704699
Aksu,4+1,14.940828402366865
Aksu,4+2,0.0
Aksu,5+1,55.017301038062286
Aksu,6+1,0.0
Aksu,Stüdyo (1+0),0.0
Aksu/Köyler,1+1,21.218432699817757
Aksu/Köyler,2+1,8.679048776254136
Aksu/Köyler,3+1,8.35831334932055
Aksu/Köyler,3.5+1,0.0
Aksu/Köyler,4+1,-8.19843342036554
Aksu/Köyler,4+2,43.75
Aksu/Köyler,6+2,-28.125
Aksu/Pınarlı,1+1,0.0
Aksu/Pınarlı,2+1,0.0
Aksu/Pınarlı,3+1,0.0
Aksu/Pınarlı,6+1,0.0
Aksu/Çalkaya,3+1,0.0
Alanya,1+1,-1.7096956523177917
Alanya,1.5+1,0.0
Alanya,2+0,68.18181818181817
Alanya,2+1,-0.19381174614272442
Alanya,2+2,0.0
Alanya,2.5+1,0.0
Alanya,3+1,1.724451331463232
Alanya,3.5+1,0.0
Alanya,4+1,4.162102957283672
Alanya,4+2,0.0
Alanya,4.5+2,0.0
Alanya,5+1,-2.9743589743589745
Alanya,7+1,0.0
Alanya,Stüdyo (1+0),21.293103448275854
Alanya/Beldeler,1+1,-1.1012302959427924
Alanya/Beldeler,1.5+1,0.0
Alanya/Beldeler,2+1,0.9191873647277651
Alanya/Beldeler,2.5+1,-25.0
Alanya/Beldeler,3+0,0.0
Alanya/Beldeler,3+1,10.615675113409807
Alanya/Beldeler,3+2,12.5
Alanya/Beldeler,3.5+1,-6.25
Alanya/Beldeler,4+1,3.372588323728388
Alanya/Beldeler,4+2,0.0
Alanya/Beldeler,4.5+1,0.0
Alanya/Beldeler,5+1,35.13513513513514
Alanya/Beldeler,5+2,0.0
Alanya/Beldeler,7+1,0.0
Alanya/Beldeler,Stüdyo (1+0),-3.048780487804878
Alanya/Demirtaş,1+1,16.27906976744186
Alanya/Demirtaş,3+1,0.0
Alanya/Köyler,1+1,-3.225806451612903
Alanya/Köyler,1.5+1,5.0
Alanya/Köyler,2+1,-13.541666666666666
Alanya/Köyler,3+1,-54.05714285714286
Alanya/Köyler,4+1,0.0
Alanya/İncekum (Yeşilköy),1+1,8.333333333333332
Alanya/İncekum (Yeşilköy),2+1,3.8461538461538463
Alanya/İncekum (Yeşilköy),3+1,6.9306930693069315
Alanya/İncekum (Yeşilköy),4+1,-35.9375
