Location,Rooms,Monthly Inflation(%)
Akseki/Güzelsu,2+1,0.0
Aksu,1+1,1.9171502369733713
Aksu,1.5+1,-2.631578947368421
Aksu,2+0,0.0
Aksu,2+1,2.715774065986507
Aksu,2.5+1,0.0
Aksu,3+1,-2.955559359528076
Aksu,4+1,10.510510510510516
Aksu,4+2,0.0
Aksu,5+1,54.12844036697246
Aksu,Stüdyo (1+0),0.0
Aksu/Köyler,1+1,6.353630646083467
Aksu/Köyler,2+1,3.664143880208317
Aksu/Köyler,3+1,17.660576812593362
Aksu/Köyler,3.5+1,0.0
Aksu/Köyler,4+1,20.155038759689923
Aksu/Köyler,4+2,43.75
Aksu/Köyler,6+2,-3.125
Aksu/Pınarlı,1+1,0.0
Aksu/Pınarlı,2+1,0.0
Aksu/Pınarlı,3+1,0.0
Aksu/Pınarlı,6+1,0.0
Aksu/Çalkaya,2+1,-7.4074074074074066
Aksu/Çalkaya,3+1,46.666666666666664
Alanya,1+1,0.2697459940593348
Alanya,1.5+1,0.0
Alanya,2+0,0.0
Alanya,2+1,1.8196238456627438
Alanya,2+2,0.0
Alanya,2.5+1,0.0
Alanya,3+1,5.9888729706173915
Alanya,3.5+1,0.0
Alanya,4+1,7.794956436641422
Alanya,4+2,-41.05263157894737
Alanya,4.5+2,0.0
Alanya,5+1,4.965753424657544
Alanya,6+1,-29.03225806451613
Alanya,Stüdyo (1+0),18.75
Alanya/Beldeler,1+1,2.713729368144412
Alanya/Beldeler,1.5+1,0.0
Alanya/Beldeler,2+1,-1.0562496082408594
Alanya/Beldeler,2.5+1,20.0
Alanya/Beldeler,3+0,0.0
Alanya/Beldeler,3+1,13.765543713572036
Alanya/Beldeler,3+2,12.5
Alanya/Beldeler,3.5+1,-6.25
Alanya/Beldeler,4+1,7.204242091790079
Alanya/Beldeler,4+2,0.0
Alanya/Beldeler,4.5+1,0.0
Alanya/Beldeler,5+1,33.33333333333333
Alanya/Beldeler,5+2,0.0
Alanya/Beldeler,7+1,0.0
Alanya/Beldeler,Stüdyo (1+0),-15.24390243902439
Alanya/Demirtaş,1+1,16.27906976744186
Alanya/Demirtaş,3+1,0.0
Alanya/Köyler,1+1,12.903225806451612
Alanya/Köyler,1.5+1,5.0
Alanya/Köyler,2+1,6.25
Alanya/Köyler,3+1,-54.05714285714286
Alanya/Köyler,4+1,0.0
Alanya/İncekum (Yeşilköy),1+1,8.333333333333332
Alanya/İncekum (Yeşilköy),2+1,-3.7037037037037033
Alanya/İncekum (Yeşilköy),3+1,6.9306930693069315
Alanya/İncekum (Yeşilköy),4+1,-34.92063492063492
Demre/Kale(Demre),1+1,15.661861074705108
Demre/Kale(Demre),2+0,-83.4862385321101
Demre/Kale(Demre),2+1,3.626473254759746
Demre/Kale(Demre),3+0,-39.473684210526315
Demre/Kale(Demre),3+1,-16.460905349794242
Demre/Kale(Demre),4+1,0.0
Demre/Kale(Demre),5+2,0.0
Demre/Kale(Demre),6+3,-6.25
Demre/Köyler,1+1,11.11111111111111
Demre/Köyler,2+0,0.0
Demre/Köyler,2+1,0.0
Demre/Köyler,3+1,0.0
Döşemealtı/Düzlerçamı,1+1,0.0
Döşemealtı/Düzlerçamı,2+1,0.0
Döşemealtı/Düzlerçamı,4+1,0.0
Döşemealtı/Düzlerçamı,5+1,-3.030303030303023
Döşemealtı/Düzlerçamı,6+1,0.0
Döşemealtı/Köyler,1+1,0.0
Döşemealtı/Köyler,2+1,-12.5
Döşemealtı/Köyler,3+1,-42.073170731707314
Döşemealtı/Merkez,1+1,2.3770113479015187
Döşemealtı/Merkez,2+1,-1.282414337149565
Döşemealtı/Merkez,3+1,-15.162939297124604
Döşemealtı/Merkez,4+1,8.986870120652942
Döşemealtı/Merkez,5+1,3.923019985196155
Döşemealtı/Merkez,5+2,0.0
Döşemealtı/Merkez,6+1,307.14285714285717
Döşemealtı/Merkez,7+1,20.0
Döşemealtı/Merkez,8+1,0.0
Döşemealtı/Merkez,Stüdyo (1+0),0.0
Döşemealtı/Yeniköy,1+1,1.4936567269274146
Döşemealtı/Yeniköy,2+0,-15.384615384615385
Döşemealtı/Yeniköy,2+1,6.9593932508060234
Döşemealtı/Yeniköy,3+1,5.444423476127583
Döşemealtı/Yeniköy,4+1,8.713318284424378
Döşemealtı/Yeniköy,Stüdyo (1+0),0.0
Döşemealtı/Yeşilbayır,1+1,9.294871794871808
Döşemealtı/Yeşilbayır,2+1,15.170940170940176
Döşemealtı/Yeşilbayır,2.5+1,0.0
Döşemealtı/Yeşilbayır,3+1,8.33333333333333
Döşemealtı/Yeşilbayır,3.5+1,0.0
Döşemealtı/Yeşilbayır,4+1,-4.788418708240537
Döşemealtı/Yeşilbayır,4+2,0.0
Döşemealtı/Yeşilbayır,5+1,-16.101694915254235
Döşemealtı/Yeşilbayır,5.5+1,0.0
Döşemealtı/Yeşilbayır,6+1,-13.00813008130081
Döşemealtı/Yeşilbayır,7+1,124.13793103448276
Döşemealtı/Yeşilbayır,8+2,0.0
Döşemealtı/Çığlık,4+1,0.0
Elmalı,2+1,31.57894736842105
Elmalı,3+1,4.605263157894736
Finike,1+1,-9.831829368334695
Finike,1.5+1,0.0
Finike,2+0,11.11111111111111
Finike,2+1,-1.1490151298886553
Finike,3+1,3.614457831325301
Finike/Beldeler,1+1,-0.10081220398304286
Finike/Beldeler,2+1,7.11880221013806
Finike/Beldeler,3+1,11.270196370867522
Finike/Beldeler,4+1,7.142857142857142
Gazipaşa,1+1,1.299625648336839
Gazipaşa,2+1,2.2329261198371158
Gazipaşa,3+1,-5.374339857098485
Gazipaşa,4+1,4.0
Gazipaşa/Köyler,1+1,0.0
Gazipaşa/Köyler,2+1,-9.090909090909092
Gazipaşa/Köyler,3+1,18.75
