Location,Rooms,Monthly Inflation(%)
Akseki/Güzelsu,2+1,0.0
Aksu,1+1,0.3143294742975468
Aksu,1.5+1,12.82051282051282
Aksu,2+0,-42.857142857142854
Aksu,2+1,3.554601869761436
Aksu,2.5+1,12.0
Aksu,3+1,9.950243922853415
Aksu,4+1,-19.630334329980972
Aksu,4+2,0.0
Aksu,5+1,57.09342560553633
Aksu,6+1,0.0
Aksu,7+1,0.0
Aksu,Stüdyo (1+0),-35.55555555555556
Aksu/Köyler,1+1,1.0628715546748284
Aksu/Köyler,2+1,-6.789708380520951
Aksu/Köyler,3+1,1.3888888888888873
Aksu/Köyler,3.5+1,24.285714285714285
Aksu/Köyler,4+1,-22.555317630264096
Aksu/Köyler,4+2,43.75
Aksu/Köyler,6+2,-28.125
Aksu/Pınarlı,1+1,0.0
Aksu/Pınarlı,2+1,-12.962962962962965
Aksu/Pınarlı,6+1,0.0
Aksu/Pınarlı,Stüdyo (1+0),0.0
Aksu/Çalkaya,3+1,0.0
Alanya,1+1,0.2984942462164576
Alanya,1.5+1,0.0
Alanya,2+0,0.0
Alanya,2+1,4.305510210451202
Alanya,2+2,11.11111111111111
Alanya,2.5+1,0.0
Alanya,3+1,4.327904332494502
Alanya,3+2,-80.55555555555556
Alanya,3.5+1,0.0
Alanya,4+1,-14.793212017717064
Alanya,4+2,14.285714285714285
Alanya,4.5+2,0.0
Alanya,5+1,36.45224171539961
Alanya,6+1,69.6969696969697
Alanya,Stüdyo (1+0),-2.857142857142857
Alanya/Beldeler,1+1,4.970960445395751
Alanya/Beldeler,2+1,6.890593803907554
Alanya/Beldeler,2.5+1,-18.64406779661017
Alanya/Beldeler,3+0,0.0
Alanya/Beldeler,3+1,-1.239032714029207
Alanya/Beldeler,3+2,7.999999999999992
Alanya/Beldeler,3.5+1,7.142857142857142
Alanya/Beldeler,4+1,-9.340659340659341
Alanya/Beldeler,4.5+1,5.714285714285714
Alanya/Beldeler,5+1,21.94244604316546
Alanya/Beldeler,6+2,0.0
Alanya/Beldeler,7+1,0.0
Alanya/Beldeler,Stüdyo (1+0),33.12101910828025
Alanya/Demirtaş,1+1,25.33333333333333
Alanya/Demirtaş,3+1,0.0
Alanya/Köyler,1+1,0.0
Alanya/Köyler,2+1,28.571428571428577
Alanya/Köyler,3+1,34.003350083752096
Alanya/Köyler,4+1,0.0
Alanya/İncekum (Yeşilköy),1+1,8.333333333333332
Alanya/İncekum (Yeşilköy),2+1,-6.730769230769231
Alanya/İncekum (Yeşilköy),3+1,518.872549019608
Alanya/İncekum (Yeşilköy),4+1,8.59375
Demre/Kale(Demre),1+1,11.55717761557177
Demre/Kale(Demre),2+0,0.0
Demre/Kale(Demre),2+1,-15.164597949271453
Demre/Kale(Demre),3+0,0.0
Demre/Kale(Demre),3+1,-1.839339339339334
Demre/Kale(Demre),4+1,-14.285714285714283
Demre/Kale(Demre),5+1,-7.142857142857142
Demre/Kale(Demre),5+2,0.0
Demre/Kale(Demre),6+3,0.0
Demre/Köyler,1+1,0.0
Demre/Köyler,2+1,0.0
Döşemealtı/Düzlerçamı,1+1,0.0
Döşemealtı/Düzlerçamı,2+1,0.0
Döşemealtı/Düzlerçamı,3+1,0.0
Döşemealtı/Düzlerçamı,4+1,0.0
Döşemealtı/Düzlerçamı,5+1,-7.187500000000006
Döşemealtı/Köyler,1+1,0.0
Döşemealtı/Köyler,2+1,-15.833333333333332
Döşemealtı/Köyler,3+1,-5.263157894736842
Döşemealtı/Merkez,1+1,0.8538254573033063
Döşemealtı/Merkez,2+1,6.625258799171839
Döşemealtı/Merkez,3+1,-4.654895666131617
Döşemealtı/Merkez,3+2,0.0
Döşemealtı/Merkez,4+1,12.029142259414229
Döşemealtı/Merkez,5+1,7.252298263534229
Döşemealtı/Merkez,5+2,0.0
Döşemealtı/Merkez,6+1,14.285714285714285
Döşemealtı/Merkez,6+3,0.0
Döşemealtı/Merkez,Stüdyo (1+0),0.0
Döşemealtı/Yeniköy,1+1,0.7628680734214118
Döşemealtı/Yeniköy,2+0,-22.727272727272727
Döşemealtı/Yeniköy,2+1,-0.566772168649639
Döşemealtı/Yeniköy,3+1,4.976274280305755
Döşemealtı/Yeniköy,4+1,51.675485008818356
Döşemealtı/Yeniköy,5+1,55.172413793103445
Döşemealtı/Yeniköy,6+1,0.0
Döşemealtı/Yeniköy,Stüdyo (1+0),16.666666666666664
Döşemealtı/Yeşilbayır,1+1,4.128440366972477
Döşemealtı/Yeşilbayır,2+1,-3.315326766232407
Döşemealtı/Yeşilbayır,2.5+1,0.0
Döşemealtı/Yeşilbayır,3+1,-1.2065468280058849
Döşemealtı/Yeşilbayır,4+1,22.92397660818712
Döşemealtı/Yeşilbayır,4+2,0.0
Döşemealtı/Yeşilbayır,5+1,-12.694013303769399
Döşemealtı/Yeşilbayır,5.5+1,0.0
Döşemealtı/Yeşilbayır,6+1,-14.215686274509803
Döşemealtı/Yeşilbayır,7+1,189.6551724137931
Elmalı,2+1,0.0
Elmalı,3+1,-8.715880893300254
Finike,1+1,-8.321055862492335
Finike,2+1,3.4224565563285827
Finike,3+1,2.31980115990058
Finike,3.5+1,0.0
Finike/Beldeler,1+1,-5.043624364786399
Finike/Beldeler,2+1,3.1928764509461076
Finike/Beldeler,3+1,0.9736557410602097
Finike/Beldeler,4+1,-3.4482758620689653
Gazipaşa,1+1,7.731188347509437
Gazipaşa,2+1,1.714025085518813
Gazipaşa,3+1,2.381300219138057
Gazipaşa,4+1,17.307692307692307
Gazipaşa/Köyler,1+1,0.0
Gazipaşa/Köyler,3+1,32.35294117647058
Kaş,1+1,-6.210790464240899
Kaş,2+1,8.530051900217641
Kaş,3+1,8.029197080291956
Kaş,4+1,-17.951127819548876
Kaş,5+1,-56.25
Kaş,Stüdyo (1+0),33.33333333333333
Kaş/Kalkan,1+1,-24.15973047958779
Kaş/Kalkan,2+1,-19.303650664743145
Kaş/Kalkan,2.5+1,0.0
Kaş/Kalkan,3+1,6.5973814008207565
Kaş/Kalkan,4+1,-0.5261849028748684
Kaş/Kalkan,5+1,2.9541169076052722
Kaş/Kalkan,5+2,0.0
Kaş/Kalkan,6+1,-70.0
Kaş/Kalkan,7+2,0.0
Kaş/Kalkan,Stüdyo (1+0),-52.41379310344828
Kaş/Köyler,1+1,-3.3003092067899207
Kaş/Köyler,2,0.0
Kaş/Köyler,2+1,-3.564727954971856
Kaş/Köyler,2+2,-1.9607843137254901
Kaş/Köyler,3+1,-29.874999999999996
Kaş/Köyler,3+2,0.0
Kaş/Köyler,5+4,0.0
Kaş/Köyler,Stüdyo (1+0),12.676056338028168
Kemer,1+1,57.137776513265514
Kemer,2+1,41.97953901146308
Kemer,3+1,25.039255948786078
Kemer,3.5+1,0.0
Kemer,4+1,112.97071129707112
Kemer,4+4,-10.0
Kemer,5+1,0.0
Kemer,6+1,0.0
Kemer,Stüdyo (1+0),-5.660377358490567
Kemer/Göynük,1+1,7.880255337882454
Kemer/Göynük,1.5+1,0.0
Kemer/Göynük,2+1,3.4934497816593955
Kemer/Göynük,3+1,88.79310344827587
Kemer/Göynük,4+1,-1.7241379310344827
Kemer/Göynük,5+1,0.0
Kemer/Göynük,7+2,0.0
Kemer/Göynük,Stüdyo (1+0),5.4519505364441105
Kemer/Köyler,2+1,-6.578947368421052
Kemer/Köyler,2.5+1,0.0
