Location,Rooms,Monthly Inflation(%)
Akseki/Güzelsu,2+1,0.0
Aksu,1+1,1.3562053696337109
Aksu,1.5+1,15.789473684210526
Aksu,2+0,0.0
Aksu,2+1,3.4392648396163983
Aksu,3+1,-8.019211231181297
Aksu,4+1,-5.970149253731335
Aksu,4+2,0.0
Aksu,5+1,57.09342560553633
Aksu,7+1,-20.0
Aksu,Stüdyo (1+0),0.0
Aksu/Köyler,1+1,9.532374100719421
Aksu/Köyler,2+1,2.311025517573423
Aksu/Köyler,3+1,-1.2935600780596503
Aksu/Köyler,3.5+1,40.54054054054054
Aksu/Köyler,4+1,-20.634920634920633
Aksu/Köyler,4+2,43.75
Aksu/Köyler,6+2,-28.125
Aksu/Pınarlı,1+1,-26.666666666666668
Aksu/Pınarlı,2+1,16.071428571428573
Aksu/Pınarlı,3+1,0.0
Aksu/Pınarlı,6+1,0.0
Aksu/Çalkaya,3+1,0.0
Alanya,1+1,2.4855682544571254
Alanya,1.5+1,0.0
Alanya,2+1,2.5534387250493418
Alanya,2+2,11.11111111111111
Alanya,2.5+1,0.0
Alanya,3+1,1.8094990422915704
Alanya,3.5+1,0.0
Alanya,4+1,16.26930423983204
Alanya,4+2,14.285714285714285
Alanya,4.5+2,0.0
Alanya,5+1,14.959568733153636
Alanya,6+1,69.6969696969697
Alanya,Stüdyo (1+0),-2.7027027027027026
Alanya/Beldeler,1+1,2.227764019959168
Alanya/Beldeler,2+1,7.157012031250049
Alanya/Beldeler,2.5+1,-18.181818181818176
Alanya/Beldeler,3+0,0.0
Alanya/Beldeler,3+1,6.947754134284933
Alanya/Beldeler,3+2,0.0
Alanya/Beldeler,3.5+1,-6.25
Alanya/Beldeler,4+1,-0.36018957345972114
Alanya/Beldeler,4+2,42.857142857142854
Alanya/Beldeler,4.5+1,0.0
Alanya/Beldeler,5+1,9.316770186335404
Alanya/Beldeler,5+2,0.0
Alanya/Beldeler,6+1,0.0
Alanya/Beldeler,7+1,0.0
Alanya/Beldeler,Stüdyo (1+0),9.375
Alanya/Demirtaş,1+1,16.27906976744186
Alanya/Demirtaş,3+1,0.0
Alanya/Köyler,1+1,-3.225806451612903
Alanya/Köyler,2+1,31.54761904761905
Alanya/Köyler,3+1,119.35483870967742
Alanya/Köyler,4+1,0.0
Alanya/İncekum (Yeşilköy),1+1,8.333333333333332
Alanya/İncekum (Yeşilköy),2+1,8.641975308641971
Alanya/İncekum (Yeşilköy),3+1,25.412541254125415
Alanya/İncekum (Yeşilköy),4+1,-65.625
Demre/Kale(Demre),1+1,20.164609053497944
Demre/Kale(Demre),2+0,-83.4862385321101
Demre/Kale(Demre),2+1,2.8605015673981193
Demre/Kale(Demre),3+0,0.0
Demre/Kale(Demre),3+1,-10.97122302158273
Demre/Kale(Demre),4+1,-15.492957746478877
