Product Title,Category,Weekly Inflation(%)
BASKILI KISA KOLLU GECELİK,Women,0.0
BASKILI KISA KOLLU TİŞÖRT,Women,0.0
BASKILI KISA KOLLU TİŞÖRT ERKEK BEBEK,Women,0.0
BASKILI OVERSIZE KISA KOLLU TİŞÖRT,Women,0.0
BASKILI OVERSİZE KIZ ÇOCUK TİŞÖRT,Women,0.0
BASKILI PENYE 3'LÜ BOXER ERKEK ÇOCUK,Women,0.0
BASKILI PENYE 3'LÜ SLİP KÜLOT KIZ ÇOCUK,Women,0.0
BASKILI PENYE KISA KOLLU TİŞÖRT,Women,0.0
BASKILI PİJAMA TAKIMI ERKEK BEBEK,Women,0.0
BASKILI PİKE TİŞÖRT ERKEK ÇOCUK,Women,0.0
BASKILI RİBANA TİŞÖRT KIZ ÇOCUK,Women,0.0
BASKILI TİŞÖRT ERKEK ÇOCUK,Women,0.0
BASKILI TİŞÖRT ETEK 2'Lİ TAKIM KIZ ÇOCUK,Women,0.0
BASKILI TİŞÖRT KIZ BEBEK,Women,0.0
BASKILI TİŞÖRT KIZ ÇOCUK,Women,0.0
BASKILI WAFFLE SWEATSHİRT ERKEK BEBEK,Women,0.0
BASKILI ŞORT ERKEK BEBEK,Women,0.0
BASKILI ŞORT ERKEK ÇOCUK,Women,0.0
BASİC KISA KOLLU TİŞÖRT,Women,0.0
BATMAN NAKIŞLI PAMUKLU CAP ŞAPKA ERKEK ÇOCUK,Women,0.0
BAĞCIKLI PİJAMA ALTI,Women,0.0
BAĞLAMALI UZUN KOLLU TİŞÖRT,Women,0.0
BAĞLAMALI UZUN KOLLU ÜST,Women,0.0
BEBE YAKA DOKULU GÖMLEK,Women,0.0
BEBE YAKA PENYE TİŞÖRT KIZ BEBEK,Women,0.0
BELMANDO KAPRİ,Women,0.0
BELİ LASTİKLİ 2'Lİ ŞORT ERKEK BEBEK,Women,0.0
BELİ LASTİKLİ BASIC MODAL HAREM PANTOLON,Women,25.00028409413743
BELİ LASTİKLİ BASKILI ŞORT ERKEK BEBEK,Women,0.0
BELİ LASTİKLİ JEAN PANTOLON ERKEK BEBEK,Women,0.0
BELİ LASTİKLİ MODAL ŞORT ERKEK ÇOCUK,Women,0.0
BELİ LASTİKLİ PANTOLON,Women,0.0
BELİ LASTİKLİ PİLELİ JEAN ŞORT ETEK KIZ BEBEK,Women,0.0
BELİ LASTİKLİ UZUN JEAN PANTOLON,Women,0.0
BELİ LASTİKLİ WIDE LEG PANTOLON,Women,0.0
BELİ LASTİKLİ ŞORT ERKEK BEBEK,Women,0.0
BELİ SARAN SPORCU TAYT,Women,1.7910741818149203
BERMUDA,Women,0.0
BERMUDA ŞORT,Women,0.0
BIKER BELİ SARAN SPORCU TAYT,Women,0.0
BIKER FİTİLLİ KAŞKORSE ŞORT KIZ BEBEK,Women,0.0
BLUZ KIZ ÇOCUK,Women,0.0
BODYSUİT,Women,0.0
BOMBER HIRKA ERKEK ÇOCUK,Women,0.0
BOXER,Women,50.00250012500624
BOXER PAMUKLU SLİP KÜLOT,Women,0.0
BOXY FIT,Women,27.500343754296928
BOXY FIT ATLET,Women,0.0
BOXY FIT BASKILI UZUN KOLLU GÖMLEK,Women,0.0
BOXY FIT BASKILI ÇİZGİLİ KISA KOLLU GÖMLEK,Women,0.0
BOXY FIT BLAZER CEKET,Women,0.0
BOXY FIT BÜRÜMCÜK ATLET,Women,11.111419761660047
BOXY FIT BÜYÜK BEDEN PİKE SWEATSHİRT,Women,0.0
BOXY FIT DOKULU,Women,0.0
BOXY FIT DOKULU KETEN KARIŞIMLI TİŞÖRT,Women,0.0
BOXY FIT DOKUMA,Women,0.0
BOXY FIT FLANEL,Women,0.0
BOXY FIT KETEN KARIŞIMLI GÖMLEK,Women,1.263201121363749e-14
BOXY FIT KISA KOLLU 2'Lİ TAKIM,Women,0.0
BOXY FIT KISA KOLLU POLO TİŞÖRT,Women,0.0
BOXY FIT KISA KOLLU TİŞÖRT,Women,-22.82262568907779
BOXY FIT KRİNKIL,Women,0.0
BOXY FIT KRİNKIL KUMAŞ,Women,0.0
BOXY FIT MONT,Women,0.0
BOXY FIT PENYE,Women,0.0
BOXY FIT PİKE,Women,0.0
BOXY FIT PİKE SWEATSHİRT,Women,0.0
BOXY FIT SIRT BASKILI TİŞÖRT,Women,0.0
BOXY FIT WAFFLE KISA KOLLU TİŞÖRT,Women,0.0
BOXY FIT ÇİZGİLİ,Women,0.0
BOXY FİT BASIC GÖMLEK,Women,0.0
BOYFRIEND JEAN ŞORT,Women,25.00039063110361
BOYUN YASTIĞI,Women,0.0
BRAWL STARS NEW REGULAR FIT TİŞÖRT,Women,0.0
BRAZİLİAN KÜLOT,Women,0.0
BRAZİLİAN KÜLOT SLİP KÜLOT,Women,0.0
BRİEF,Women,0.0
BÜYÜK BEDEN BOXY FIT T-SHIRT,Women,0.0
BÜYÜK BEDEN ESNEK KUMAŞ TİŞÖRT,Women,0.0
BÜYÜK BEDEN KAPÜŞONLU FERMUARLI SWEATSHİRT,Women,0.0
BÜYÜK BEDEN LASTİKLİ EŞOFMAN ALTI,Women,0.0
BÜYÜK YAKA İÇİ YUMUŞAK TÜYLÜ HIRKA,Women,0.0
BÜYÜLEYİCİ KADIN GOURMAND 100 ML PARFÜM,Women,0.0
BÜYÜLEYİCİ KADIN VANİLLA - FLORAL 50 ML PARFÜM,Women,0.0
BİKER BELİ SARAN SPORCU TAYT,Women,0.0
BİODANCE COLLAGEN GEL TONER GENİŞ GÖZENEK KARŞITI KOLAJEN SULU JEL TONİK PED 60LI,Women,0.0
BİODANCE COLLAGEN MASK TO FOAM YÜZ TEMİZLEME KÖPÜĞÜ 150 ML,Women,0.0
BİODANCE REAL DEEP MASK * HYDRO CERA-NOL KIZARIKLIK KARŞITI 5 ÇEŞİT SERAMİDLİ ŞEFFAFLAŞAN MASKE,Women,0.0
BİODANCE SEA KELP GEL TONER YATIŞTIRICI TONİK PED 60 ADET,Women,0.0
BİODANCE VİTA NİACİNAMİDE LEKE KARŞITI JEL PED 60 ADET,Women,0.0
BİSİKLET YAKA ATLET KIZ ÇOCUK,Women,0.0
BİSİKLET YAKA BASKILI KISA KOLLU TİŞÖRT ERKEK BEBEK,Women,0.0
BİSİKLET YAKA BASKILI SWEATSHİRT ERKEK BEBEK,Women,0.0
BİSİKLET YAKA BASİC DÜZ KISA KOLLU TİŞÖRT ERKEK BEBEK,Women,0.0
BİSİKLET YAKA BASİC DÜZ UZUN KOLLU TİŞÖRT ERKEK BEBEK,Women,0.0
BİSİKLET YAKA BRA,Women,0.0
BİSİKLET YAKA FLORAL FİTİLLİ KAŞKORSE UZUN KOLLU TİŞÖRT KIZ BEBEK,Women,0.0
BİSİKLET YAKA KAPİTONE DÜĞMELİ YELEK KIZ BEBEK,Women,0.0
BİSİKLET YAKA LEOPAR DESENLİ FİTİLLİ KAŞKORSE 2'Lİ UZUN KOLLU TİŞÖRT KIZ BEBEK,Women,0.0
BİSİKLET YAKA PAMUKLU HIRKA KIZ BEBEK,Women,0.0
BİSİKLET YAKA SIRT BASKILI KISA KOLLU TİŞÖRT ERKEK ÇOCUK,Women,0.0
BİSİKLET YAKA SPORCU SÜTYENİ,Women,0.0
BİSİKLET YAKA TİŞÖRT ERKEK ÇOCUK,Women,0.0
BİSİKLET YAKA UZUN KOLLU ÜST,Women,0.0
BİSİKLET YAKA ÇAPRAZ DOKUMA KISA KOLLU TİŞÖRT,Women,0.0
BİSİKLET YAKA ÇAPRAZ DOKUMA TİŞÖRT,Women,0.0
BİSİKLET YAKA ÇİZGİLİ TRİKO TİŞÖRT,Women,0.0
BİSİKLET YAKA ÇİÇEKLİ KISA KOLLU TİŞÖRT,Women,0.0
BİSİKLET YAKA ÇİÇEKLİ TİŞÖRT,Women,0.0
CARLO SKINNY FIT NORMAL BEL DAR PAÇA PANTOLON,Women,0.0
CARROT FIT DÜZ PAÇA PANTOLON,Women,0.0
CARROT FIT GABARDİN PANTOLON ERKEK ÇOCUK,Women,0.0
CARROT FIT PANTOLON,Women,0.0
CARROT FIT STANDART PAÇA GABARDİN PANTOLON ERKEK ÇOCUK,Women,0.0
CARROT FIT YÜKSEK BEL CROP PANTOLON,Women,0.0
CARROT FIT YÜKSEK BEL KREP PANTOLON,Women,0.0
CARROT FIT YÜKSEK BEL PANTOLON,Women,0.0
CEKET,Women,137.0146181393934
CHARM DETAYLI ÇAPRAZ ÇANTA KIZ ÇOCUK,Women,0.0
CINNAMOROLL OVERSIZE PENYE TİŞÖRT KIZ BEBEK,Women,0.0
CINNAMOROLL OVERSIZE TİŞÖRT KIZ ÇOCUK,Women,0.0
CINNAMOROLL RELAX FIT TİŞÖRT KIZ ÇOCUK,Women,0.0
CINNAMOROLL ÇİZGİLİ POLO TİŞÖRT KIZ ÇOCUK,Women,0.0
COMFORT FIT SPORCU TİŞÖRT,Women,0.0
COMFORT MOM YÜKSEK BEL BİLEK BOY JEAN PANTOLON,Women,0.0
COMFORT MOM YÜKSEK BEL KISA PAÇA JEAN PANTOLON,Women,0.0
COMFORT STRAIGHT NORMAL BEL JEAN YIKAMALI PANTOLON,Women,0.0
COMFORT STRAIGHT NORMAL BEL UZUN JEAN YIKAMALI PANTOLON,Women,0.0
COMFORT STRAIGHT PANTOLON,Women,0.0
"COSRX - AHA 7 WHİTEHEAD POWER LİQUİD (BEYAZ NOKTA, PÜRÜZ VE KOMEDON ÖNLEYİCİ %7 ASİTLİ TONİK) 100ML",Women,0.0
COSRX ADVANCED SNAİL MUCİN POWER GEL CLEANSER – 150ML SALYANGOZ ÖZLÜ TEMİZLEYİCİ JEL,Women,0.0
CROP CEPLİ AKIŞKAN KUMAŞ KISA KOLLU GÖMLEK,Women,0.0
CROP FLARE FIT YÜKSEK BEL JEAN PANTOLON,Women,0.0
CROP FLARE FIT YÜKSEK BEL JEAN YIKAMALI PANTOLON,Women,0.0
CROP SPORCU ATLET,Women,0.0
CROP TOP ATLET,Women,0.0
CROPPED FIT GÖMLEK,Women,-30.00030000300003
CROPPED FIT TENCEL KISA KOLLU GÖMLEK,Women,0.0
CROPPED FIT TÜL KISA KOLLU POLO TİŞÖRT,Women,0.0
CULOTTE BELİ LASTİKLİ KISA PAÇA BİLEK BOY JEAN PANTOLON,Women,0.0
CULOTTE YÜKSEK BEL GABARDİN PANTOLON,Women,0.0
CULOTTE YÜKSEK BEL JEAN KAR YIKAMALI PANTOLON,Women,0.0
CULOTTE YÜKSEK BEL JEAN PANTOLON,Women,0.0
CULOTTE YÜKSEK BEL JEAN YIKAMALI PANTOLON,Women,0.0
CULOTTE YÜKSEK BEL PANTOLON,Women,0.0
DAD FİT SUNİ DERİ MONT,Women,0.0
DANTEL BRAZİLİAN KÜLOT,Women,0.0
DANTEL DETAYLI 3'LÜ KÜLOT,Women,0.0
DANTEL DETAYLI ATLET,Women,0.0
DANTEL DETAYLI BRAZİLİAN KÜLOT,Women,0.0
DANTEL DETAYLI KAPLI PEDLİ STRAPLEZ SÜTYEN,Women,0.0
DANTEL DETAYLI KAPLI YARIM DOLGULU BALENLİ STRAPLEZ SÜTYEN,Women,0.0
DANTEL DETAYLI PAMUKLU TANGA,Women,0.0
DANTEL DETAYLI RİBANA ÇIKARILABİLİR PEDLİ BALENSİZ BRALET,Women,0.0
DANTEL DETAYLI SATEN KAPSIZ PEDSİZ BALENSİZ BRALET,Women,0.0
DANTEL DETAYLI ÇIKARILABİLİR PEDLİ BALENSİZ BRALET,Women,0.0
DANTEL DETAYLI ÇIKARILABİLİR PEDLİ BALENSİZ TİŞÖRT BRA,Women,0.0
DANTEL HİPSTER KÜLOT,Women,0.0
DANTEL KAPLI YARIM DOLGULU BALENLİ TİŞÖRT BRA,Women,0.0
DANTEL SLİP KÜLOT,Women,0.0
DANTELLİ KAPLI PEDLİ BALENLİ TİŞÖRT BRA,Women,0.0
DANTELLİ KAPSIZ PEDSİZ BALENLİ BALKONET SÜTYEN,Women,0.0
DANTELLİ KAPSIZ PEDSİZ BALENSİZ BRALET,Women,0.0
DANTELLİ PİJAMA TAKIMI TÜL ÜST ALT,Women,0.0
DANTELLİ SATEN ÜST,Women,0.0
DANTELLİ ŞORT PİJAMA ALTI,Women,0.0
DENİM JEAN PANTOLON,Women,0.0
DESENLİ 2'Lİ PİJAMA TAKIMI ERKEK BEBEK,Women,0.0
DESENLİ 5'Lİ PAMUKLU PATİK ÇORAP ERKEK ÇOCUK,Women,0.0
DESENLİ CAP ŞAPKA KIZ ÇOCUK,Women,0.0
DESENLİ DOKUMA CAP ŞAPKA ERKEK ÇOCUK,Women,0.0
DESENLİ ELBİSE KIZ BEBEK,Women,0.0
DESENLİ ELBİSE KIZ ÇOCUK,Women,0.0
DESENLİ FERMUARLI CEKET,Women,0.0
DESENLİ FİTİLLİ KAŞKORSE 2'Lİ TAKIM KIZ BEBEK,Women,0.0
DESENLİ FİTİLLİ KAŞKORSE TİŞÖRT KIZ ÇOCUK,Women,0.0
DESENLİ JEAN PANTOLON,Women,0.0
DESENLİ PENYE 2'Lİ SLİP KÜLOT ERKEK ÇOCUK,Women,0.0
DESENLİ PENYE 3'LÜ BOXER ERKEK ÇOCUK,Women,0.0
DESENLİ PENYE 3'LÜ SLİP KÜLOT KIZ ÇOCUK,Women,0.0
DESENLİ PENYE 5'Lİ BOXER ERKEK ÇOCUK,Women,0.0
DESENLİ PİJAMA TAKIMI,Women,0.0
DESENLİ PİJAMA TAKIMI ÜST ALT,Women,0.0
DESENLİ PİJAMA ÜSTÜ,Women,0.0
DESENLİ RİBANA 3'LÜ SLİP KÜLOT KIZ ÇOCUK,Women,0.0
DESENLİ SATEN FULAR KIZ ÇOCUK,Women,0.0
DESENLİ SOFTSHELL PİJAMA TAKIMI,Women,0.0
DESENLİ TİŞÖRT ERKEK ÇOCUK,Women,0.0
DESENLİ ŞORT PİJAMA ALTI,Women,0.0
DISNEY LILO & STITCH 2'Lİ TAKIM KIZ BEBEK,Women,0.0
DISNEY LILO & STITCH 2'Lİ TAKIM KIZ ÇOCUK,Women,0.0
DISNEY LILO & STITCH OVERSIZE TİŞÖRT KIZ ÇOCUK,Women,0.0
DISNEY LILO & STITCH PAMUKLU CAP ŞAPKA KIZ ÇOCUK,Women,0.0
DISNEY LILO & STITCH RELAX FIT BİSİKLET YAKA KISA KOLLU TİŞÖRT KIZ ÇOCUK,Women,0.0
DISNEY LILO & STITCH TİŞÖRT KIZ ÇOCUK,Women,0.0
DISNEY MICKEY & MINNIE 2'Lİ TAKIM ERKEK BEBEK,Women,0.0
DISNEY MICKEY & MINNIE DESENLİ JEAN CAP ŞAPKA KIZ ÇOCUK,Women,0.0
DISNEY MICKEY & MINNIE FITTED NAKIŞLI TİŞÖRT,Women,0.0
DISNEY MICKEY & MINNIE FİTİLLİ KAŞKORSE 2'Lİ PİJAMA TAKIMI KIZ ÇOCUK,Women,0.0
DISNEY MICKEY & MINNIE TİŞÖRT KIZ ÇOCUK,Women,0.0
DOKULU ÇİZGİLİ ŞORT ERKEK ÇOCUK,Women,0.0
DOKULU ŞORT ERKEK ÇOCUK,Women,0.0
DOKUMA ETİKETLİ KULAKLI TRİKO BERE KIZ BEBEK,Women,0.0
DOKUMA PANTOLON,Women,0.0
DR ALTHEA PRE REFRESHİNG CLEANSİNG BALM TEMİZLEME BALMI,Women,0.0
DR. ALTHEA - 15% CALAMİNE SPOT POWDER,Women,0.0
DR. ALTHEA - SOFT MELTİNG LİP BALM,Women,0.0
DR. ALTHEA GENTLE PORE VEGAN CLEANSİNG OİL TEMİZLEME YAĞI,Women,0.0
DUBLE PAÇA EŞOFMAN ALTI ERKEK BEBEK,Women,0.0
DÜZ PAÇA AKIŞKAN KUMAŞ PANTOLON ERKEK ÇOCUK,Women,0.0
DÜZ PAÇA BASİC DÜZ GABARDİN PANTOLON ERKEK ÇOCUK,Women,0.0
DÜZ PAÇA BASİC DÜZ JEAN PANTOLON ERKEK BEBEK,Women,0.0
DÜZ PAÇA JEAN PANTOLON ERKEK BEBEK,Women,0.0
DÜZ PAÇA JEAN PANTOLON ERKEK ÇOCUK,Women,0.0
DÜĞMELİ RİBANALI MONT,Women,0.0
DÜŞÜK BEL CROP FLARE FIT PANTOLON,Women,7.407489712848669
DÜŞÜK BEL JEAN PANTOLON,Women,5.5556172846364955
DÜŞÜK BEL JEAN YIKAMALI PANTOLON,Women,0.0
DÜŞÜK BEL LOW RISE WIDELEG PANTOLON,Women,0.0
DÜŞÜK BEL PANTOLON,Women,-25.00019230917161
DİAGO COMFORT FİT YÜKSEK BEL GENİŞ PAÇA PANTOLON,Women,0.0
DİK YAKA CEKET,Women,-1.7241468490354337
DİKİŞSİZ 2'Lİ PAMUKLU UZUN ÇORAP ERKEK BEBEK,Women,0.0
DİKİŞSİZ 3'LÜ MODAL HAVLU ÇORAP ERKEK ÇOCUK,Women,0.0
DİKİŞSİZ 4'LÜ PAMUKLU UZUN ÇORAP ERKEK ÇOCUK,Women,0.0
DİKİŞSİZ 5'Lİ MODAL HAVLU ÇORAP ERKEK ÇOCUK,Women,0.0
DİKİŞSİZ PAMUKLU HAVLU ÇORAP KIZ BEBEK,Women,0.0
DİKİŞSİZ SEAMLESS 2'Lİ BOXER KIZ ÇOCUK,Women,0.0
DİNAZOR BASKILI 7'Lİ PAMUKLU PATİK ÇORAP ERKEK ÇOCUK,Women,0.0
DİNAZOR BASKILI SU GEÇİRMEZ YAĞMURLUK ERKEK BEBEK,Women,0.0
DİNAZOR DESENLİ PAMUKLU CAP ŞAPKA ERKEK ÇOCUK,Women,0.0
DİNOZOR BASKILI 2'Lİ TAKIM ERKEK BEBEK,Women,0.0
DİNOZOR BASKILI KETEN GÖRÜNÜMLÜ UZUN KOLLU GÖMLEK ERKEK BEBEK,Women,0.0
DİNOZOR BASKILI KISA KOLLU TİŞÖRT ERKEK BEBEK,Women,0.0
DİNOZOR BASKILI PENYE 3'LÜ BOXER ERKEK ÇOCUK,Women,0.0
DİNOZOR BASKILI TİŞÖRT ERKEK BEBEK,Women,0.0
DİSNEY LİLO & STİTCH ERKEK BEBEK TİŞÖRT,Women,0.0
ELBİSE,Women,-59.6676282629934
ELBİSE KIZ BEBEK,Women,0.0
ELBİSE KIZ ÇOCUK,Women,0.0
EQQUALBERRY ALOE PDRN CALMİNG TONER BARİYER DESTEKLEYİCİ KURULUK KAYNAKLI KIZARIKLIK VE STRES KARŞITI TONİK,Women,0.0
EQQUALBERRY BAKUCHİOL PLUMPİNG CAPSULE CREAM GENİŞ GÖZENEK VE SARKMA KARŞITI KREM 50ML,Women,0.0
"EQQUALBERRY BAKUCHİOL PLUMPİNG CAPSULE TONER 150 ML-HYALURONİK ASİT,MADECASSOSİDE VE SERAMİD İÇERİKLİ TONİK",Women,0.0
EQQUALBERRY HYALTOİN FLOODİNG TONER – YOĞUN NEMLENDİRİCİ VE SERİNLETİCİ BARİYER GÜÇLENDİRİCİ TONİK,Women,0.0
EQQUALBERRY NAD+ PEPTİDE BOOSTİNG CREAM ELASTİKİYET VE SIKILIK KORUYUCU NAD+ VE PEPTİTLİ KREM,Women,0.0
EQQUALBERRY NAD+ PEPTİDE BOOSTİNG TONER CANLILIK VE ENERJİ VERİCİ ELASTİKİYET KORUYUCU TONİK,Women,0.0
EQQUALBERRY PURPLE PDRN PORE MİNİMİZİNG GENİŞ GÖZENEK ÖNLEYİCİ VE ELASTİKİYET KORUYUCU MOR PİRİNÇLİ SERUM 30ML,Women,0.0
EQQUALBERRY PURPLE RİCE PORE PURİFYİNG PACK GENİŞ GÖZENEK ÖNLEYİCİ VE ÖLÜ DERİ ARINDIRICI MOR PİRİNÇLİ TEMİZLEYİCİ 130GR,Women,0.0
EQQUALBERRY PURPLE RİCE PORE PURİFYİNG PACK GÖZENEK ÖNLEYİCİ VE ARINDIRICI MOR PİRİNÇLİ TEMİZLEYİCİ 130GR,Women,0.0
EQQUALBERRY VİTAMİN ILLUMİNATİNG SERUM KOYU LEKE ÖNLEYİCİ VE PARLATICI ASEROLALI C VİTAMİNİ SERUMU,Women,0.0
EQQUALBERRY VİTAMİN ILLUMİNATİNG TONER PARLATICI VE PÜRÜZLÜ DOKU KARŞITI C VİTAMİNLİ TONİK,Women,0.0
ERKEK BASKILI BEYZBOL BASKETBOL ŞAPKASI,Women,0.0
ERKEK BEBEK 2'Lİ TAKIM,Women,0.0
ERKEK BEBEK JEAN TULUM,Women,0.0
ERKEK BEBEK TULUM,Women,0.0
ERKEK DESENLİ PAMUKLU CAP ŞAPKA,Women,0.0
ERKEK ETİKET BASKILI DOKUMA BEYZBOL BASKETBOL ŞAPKASI,Women,0.0
ERKEK ETİKET BASKILI JEAN BEYZBOL BASKETBOL ŞAPKASI,Women,0.0
ERKEK ETİKET BASKILI JEAN CAP ŞAPKA,Women,0.0
ERKEK ETİKET BASKILI PAMUKLU CAP ŞAPKA,Women,0.0
ERKEK ETİKET BASKILI SÜET CAP ŞAPKA,Women,0.0
ERKEK HASIR ŞAPKA,Women,0.0
ERKEK KRAVAT,Women,0.0
ERKEK MARVEL AVENGERS ETİKET BASKILI DOKUMA BEYZBOL BASKETBOL ŞAPKASI,Women,0.0
ERKEK NAKIŞLI DOKUMA CAP ŞAPKA,Women,0.0
ERKEK NAKIŞLI KETEN KARIŞIMLI CAP ŞAPKA,Women,0.0
ERKEK NAKIŞLI NAKIŞ JEAN BEYZBOL BASKETBOL ŞAPKASI,Women,0.0
ERKEK NAKIŞLI PAMUKLU CAP ŞAPKA,Women,0.0
ERKEK PAMUKLU CAP ŞAPKA,Women,0.0
ERKEK STAR WARS CAP ŞAPKA,Women,0.0
ESNEK KIRIŞMAZ SLIM FIT POLO TİŞÖRT,Women,0.0
ESNEK TAILORED FIT PANTOLON,Women,0.0
EŞOFMAN ALTI,Women,0.0
FERAH KADIN GOURMAND 100 ML PARFÜM,Women,0.0
FERMUARLI BELİ LASTİKLİ MONT,Women,0.0
FERMUARLI KETEN KARIŞIMLI MONT,Women,0.0
FERMUARLI MONT,Women,0.0
FERMUARLI NAKIŞLI DENIM CEKET ERKEK BEBEK,Women,0.0
FERMUARLI YELEK ERKEK BEBEK,Women,0.0
FIRFIRLI 3'LÜ PAMUKLU UZUN ÇORAP KIZ ÇOCUK,Women,0.0
FITTED,Women,-7.385077301177981
FITTED ATLET,Women,0.0
FITTED BASIC CROP TİŞÖRT,Women,0.0
FITTED BASIC TİŞÖRT,Women,0.0
FITTED BASKILI RİBANA TİŞÖRT,Women,0.0
FITTED BASKILI TİŞÖRT,Women,0.0
FITTED BEBE YAKA KISA KOLLU GÖMLEK,Women,0.0
FITTED BENGALİN,Women,0.0
FITTED BENGALİN GÖMLEK,Women,-6.493585203630172
FITTED BENGALİN KLASİK GÖMLEK,Women,1.6241208834642785e-14
FITTED BÜRÜMCÜK,Women,16.667013896122835
FITTED BÜRÜMCÜK GÖMLEK,Women,16.667013896122835
FITTED BİSİKLET YAKA YELEK,Women,10.43698186756441
FITTED DANTEL BLUZ,Women,0.0
FITTED DANTEL DETAYLI BLUZ,Women,0.0
FITTED DANTEL TİŞÖRT,Women,0.0
FITTED DANTEL UZUN KOLLU BLUZ,Women,3.4483115342572432
FITTED DANTEL UZUN KOLLU TİŞÖRT,Women,0.0
FITTED DÜĞMELİ BLUZ,Women,0.0
FITTED FİTİLLİ KAŞKORSE ATLET,Women,-1.5152020218855642
FITTED FİTİLLİ KAŞKORSE KISA KOLLU TİŞÖRT,Women,0.0
FITTED KARELİ PAMUKLU GÖMLEK,Women,0.0
FITTED KAYIK YAKA FİTİLLİ KAŞKORSE TİŞÖRT,Women,0.0
FITTED KAYIK YAKA KAŞKORSE TİŞÖRT,Women,0.0
FITTED KETEN KARIŞIMLI,Women,0.0
FITTED KETEN KARIŞIMLI YELEK,Women,0.0
FITTED KISA KOLLU GÖMLEK,Women,0.0
FITTED KISA KOLLU TİŞÖRT,Women,-11.428800004571512
FITTED MODAL KISA KOLLU TİŞÖRT,Women,0.0
FITTED MODAL TUNİK,Women,0.0
FITTED OMZU AÇIK DANTEL TİŞÖRT,Women,0.0
FITTED OMZU AÇIK TÜL TİŞÖRT,Women,0.0
FITTED PAMUKLU,Women,0.0
FITTED PANTOLON,Women,11.11131687623845
FITTED POLO YAKA RİBANA TİŞÖRT,Women,0.0
FITTED POPLİN,Women,-3.503229340501153
FITTED PUANTİYELİ BÜRÜMCÜK ATLET,Women,0.0
FITTED RİBANA ATLET,Women,0.0
FITTED RİBANA KISA KOLLU TİŞÖRT,Women,0.8522920975476845
FITTED RİBANA TİŞÖRT,Women,-6.250234383789399
FITTED RİBANA UZUN KOLLU TİŞÖRT,Women,8.019057053232387
FITTED RİBANA ÇİZGİLİ TİŞÖRT,Women,0.0
FITTED SUNİ DERİ BLAZER CEKET,Women,0.0
FITTED TÜL UZUN KOLLU TİŞÖRT,Women,0.0
FITTED UZUN KOLLU TİŞÖRT,Women,1.724182521961765
FITTED V YAKA KREP BLAZER CEKET,Women,0.0
FITTED VİSKON KISA KOLLU TİŞÖRT,Women,0.0
FITTED VİSKON TİŞÖRT,Women,0.0
FITTED YARIM BALIKÇI YAKA TİŞÖRT,Women,0.0
FITTED ÇİZGİLİ FİTİLLİ KAŞKORSE TİŞÖRT,Women,0.0
FITTED ÇİZGİLİ POPLİN GÖMLEK,Women,0.0
FITTED İÇİ YUMUŞAK TÜYLÜ BAĞLAMALI HIRKA,Women,0.0
FLAMLI PAMUK KISA KOLLU TİŞÖRT,Women,0.0
FLAMLI PAMUK UZUN KOLLU GÖMLEK,Women,0.0
FLAMLI PAMUK UZUN KOLLU TUNİK,Women,0.0
FLAMLI POPLİN ELBİSE KIZ BEBEK,Women,0.0
FLANEL ELBİSE,Women,14.285918370262433
FLANEL KIZ ÇOCUK,Women,0.0
FLARE FIT FERMUARLI NORMAL BEL BENGALİN PANTOLON,Women,0.0
FLARE FIT JEAN PANTOLON KIZ ÇOCUK,Women,0.0
FLARE FIT MODAL PANTOLON,Women,0.0
FLARE FIT PANTOLON,Women,16.379522148993313
FLARE FIT RİBANA PANTOLON,Women,-1.4211032353106416e-14
FLARE FIT İSPANYOL PAÇA SPORCU PANTOLON,Women,0.0
FLORAL 2'Lİ BİKİNİ KIZ ÇOCUK,Women,0.0
FLORAL MAYO KIZ ÇOCUK,Women,0.0
FLORIDA YÜKSEK BEL BELMANDO PANTOLON,Women,0.0
FİT RELAX FIT GENİŞ PAÇA KAPRİ,Women,0.0
FİTTED V YAKA KAŞKORSE TİŞÖRT,Women,0.0
FİTİLLİ KAŞKORSE 2'Lİ ELBİSE KIZ ÇOCUK,Women,0.0
FİTİLLİ KAŞKORSE 2'Lİ PİJAMA TAKIM,Women,0.0
FİTİLLİ KAŞKORSE 2'Lİ TAKIM KIZ BEBEK,Women,0.0
FİTİLLİ KAŞKORSE BALON KOLLU TİŞÖRT KIZ ÇOCUK,Women,0.0
FİTİLLİ KAŞKORSE BASIC TİŞÖRT,Women,0.0
FİTİLLİ KAŞKORSE KIZ ÇOCUK ATLET.,Women,0.0
FİTİLLİ KAŞKORSE TİŞÖRT KIZ ÇOCUK,Women,0.0
FİTİLLİ KAŞKORSE UZUN KOLLU TUNİK,Women,0.0
FİTİLLİ KAŞKORSE ZIMBA DETAYLI TİŞÖRT KIZ ÇOCUK,Women,0.0
FİYONK BASKILI FİTİLLİ KAŞKORSE TİŞÖRT KIZ ÇOCUK,Women,0.0
FİYONKLU BLUZ KIZ ÇOCUK,Women,0.0
FİYONKLU ELBİSE KIZ BEBEK,Women,0.0
GABARDİN 2'Lİ TAKIM ERKEK BEBEK,Women,0.0
GABARDİN BERMUDA,Women,0.0
GABARDİN ELBİSE KIZ ÇOCUK,Women,0.0
GABARDİN KIZ ÇOCUK,Women,0.0
