Location,Rooms,Weekly Inflation(%)
Akseki/Güzelsu,2+1,0.0
Aksu,1+1,0.24572060749583993
Aksu,1.5+1,0.0
Aksu,2+0,0.0
Aksu,2+1,-0.2491819722267561
Aksu,2.5+1,0.0
Aksu,3+1,0.2897108374937944
Aksu,4+1,-11.590628853267571
Aksu,5+1,0.0
Aksu,Stüdyo (1+0),0.0
Aksu/Köyler,1+1,6.024190401872807
Aksu/Köyler,2+1,-3.7177985948477756
Aksu/Köyler,3+1,10.469652051802147
Aksu/Köyler,3.5+1,0.0
Aksu/Köyler,4+1,0.0
Aksu/Köyler,4+2,0.0
Aksu/Köyler,6+2,-25.806451612903224
Aksu/Pınarlı,1+1,0.0
Aksu/Pınarlı,2+1,0.0
Aksu/Pınarlı,3+1,12.5
Aksu/Pınarlı,6+1,0.0
Aksu/Çalkaya,3+1,0.0
Alanya,1+1,0.82162819643
Alanya,1.5+1,0.0
Alanya,2+0,125.0
Alanya,2+1,0.10034306460692728
Alanya,2+2,5.555555555555555
Alanya,2.5+1,-6.9306930693069315
Alanya,3+1,0.6400959035362136
Alanya,3.5+1,0.0
Alanya,4+1,6.490306256524842
Alanya,4+2,0.0
Alanya,5+1,12.308011623080116
Alanya,Stüdyo (1+0),-2.5806451612903225
Alanya/Beldeler,1+1,-1.8919695616434278
Alanya/Beldeler,2+1,0.8489775723739341
Alanya/Beldeler,2.5+1,-16.666666666666664
Alanya/Beldeler,3+0,0.0
Alanya/Beldeler,3+1,-2.7567901179975562
Alanya/Beldeler,3+2,11.11111111111111
Alanya/Beldeler,3.5+1,0.0
Alanya/Beldeler,4+1,-5.093378607809841
Alanya/Beldeler,4+2,0.0
Alanya/Beldeler,4.5+1,0.0
Alanya/Beldeler,5+1,-12.0
Alanya/Beldeler,6+1,0.0
Alanya/Beldeler,7+1,0.0
Alanya/Beldeler,Stüdyo (1+0),0.0
Alanya/Demirtaş,1+1,0.0
Alanya/Demirtaş,3+1,0.0
Alanya/Köyler,1+1,0.0
Alanya/Köyler,2+1,-9.019607843137255
Alanya/Köyler,3+1,1.9900497512437811
Alanya/Köyler,4+1,0.0
Alanya/İncekum (Yeşilköy),1+1,8.333333333333332
Alanya/İncekum (Yeşilköy),2+1,12.820512820512816
Alanya/İncekum (Yeşilköy),3+1,-7.954545454545451
Alanya/İncekum (Yeşilköy),4+1,-32.417582417582416
Demre/Kale(Demre),1+1,-3.857566765578631
Demre/Kale(Demre),2+0,0.0
Demre/Kale(Demre),2+1,-8.479960899315742
Demre/Kale(Demre),3+0,0.0
Demre/Kale(Demre),3+1,-0.24630541871920822
Demre/Kale(Demre),4+1,0.0
Demre/Kale(Demre),5+2,0.0
Demre/Kale(Demre),6+3,0.0
Demre/Köyler,1+1,0.0
Demre/Köyler,2+0,0.0
Demre/Köyler,2+1,0.0
Demre/Köyler,3+1,0.0
Döşemealtı/Düzlerçamı,1+1,0.0
Döşemealtı/Düzlerçamı,2+1,0.0
Döşemealtı/Düzlerçamı,3+1,0.0
Döşemealtı/Düzlerçamı,4+1,0.0
Döşemealtı/Düzlerçamı,5+1,0.0
Döşemealtı/Düzlerçamı,6+1,0.0
Döşemealtı/Köyler,1+1,0.0
Döşemealtı/Köyler,2+1,-12.5
Döşemealtı/Köyler,3+1,0.0
Döşemealtı/Merkez,1+1,-0.32390171258376077
Döşemealtı/Merkez,2+1,-5.061840512022148
Döşemealtı/Merkez,3+1,13.285487774346999
Döşemealtı/Merkez,4+1,-2.2695461200585654
Döşemealtı/Merkez,5+1,1.3677666188426605
Döşemealtı/Merkez,5+2,0.0
Döşemealtı/Merkez,6+1,-5.263157894736842
Döşemealtı/Merkez,7+1,0.0
Döşemealtı/Merkez,8+1,0.0
Döşemealtı/Merkez,Stüdyo (1+0),0.0
Döşemealtı/Yeniköy,1+1,3.495612116008546
Döşemealtı/Yeniköy,2+0,-8.333333333333332
Döşemealtı/Yeniköy,2+1,-0.38948170731707976
Döşemealtı/Yeniköy,3+1,0.7848120969779845
Döşemealtı/Yeniköy,4+1,6.088280060882805
Döşemealtı/Yeniköy,6+1,0.0
Döşemealtı/Yeniköy,Stüdyo (1+0),0.0
Döşemealtı/Yeşilbayır,1+1,-14.880952380952381
Döşemealtı/Yeşilbayır,2+1,8.681975463982381
Döşemealtı/Yeşilbayır,2.5+1,0.0
Döşemealtı/Yeşilbayır,3+1,-14.295874822190612
Döşemealtı/Yeşilbayır,3.5+1,0.0
Döşemealtı/Yeşilbayır,4+1,12.24707135250266
Döşemealtı/Yeşilbayır,4+2,0.0
Döşemealtı/Yeşilbayır,5+1,-5.149700598802395
Döşemealtı/Yeşilbayır,5.5+1,0.0
Döşemealtı/Yeşilbayır,6+1,-12.990196078431374
Döşemealtı/Yeşilbayır,7+1,-14.871794871794867
Döşemealtı/Yeşilbayır,8+2,0.0
Döşemealtı/Çığlık,4+1,0.0
Elmalı,1+1,0.0
Elmalı,2+1,13.636363636363635
Elmalı,3+1,5.414364640883986
Finike,1+1,-0.7849293563579277
Finike,1.5+1,0.0
Finike,2+0,0.0
Finike,2+1,2.5793001962066757
Finike,3+1,8.212341197822134
Finike,3.5+1,0.0
Finike/Beldeler,1+1,-2.460018378478628
Finike/Beldeler,2+1,-0.48053719441822673
Finike/Beldeler,3+1,0.03386550556361753
Finike/Beldeler,4+1,3.4482758620689653
Gazipaşa,1+1,-1.1106427325206978
Gazipaşa,2+1,1.9737945961154282
Gazipaşa,3+1,-2.4918073332096724
Gazipaşa,4+1,0.0
Gazipaşa/Köyler,1+1,0.0
Gazipaşa/Köyler,3+1,0.0
Kaş,1+1,-1.06544901065449
Kaş,2+1,-2.3182897862232794
Kaş,3+1,-10.197368421052632
Kaş,4+1,0.0
Kaş,5+1,0.0
Kaş,Stüdyo (1+0),57.89473684210527
Kaş/Kalkan,1+1,-0.6444313262495098
Kaş/Kalkan,2+1,-3.885598900740291
Kaş/Kalkan,3+1,0.6291245198194872
Kaş/Kalkan,4+1,2.6944052133666156
Kaş/Kalkan,5+1,0.0
Kaş/Kalkan,5+2,0.0
Kaş/Kalkan,6+1,0.0
Kaş/Kalkan,7+2,0.0
Kaş/Kalkan,Stüdyo (1+0),-36.15023474178403
Kaş/Köyler,1+1,6.112469437652812
Kaş/Köyler,2,0.0
Kaş/Köyler,2+1,7.689348136748383
Kaş/Köyler,2+2,17.647058823529413
