Location,Rooms,Weekly Inflation(%)
Aksu,1+1,0.20832968777927813
Aksu,1.5+1,-11.842105263157894
Aksu,2+1,1.5228329352500232
Aksu,3+1,-0.456677110851715
Aksu,4+0,0.0
Aksu,4+1,-0.29940119760478606
Aksu,5+1,0.0
Aksu,7+1,0.0
Aksu/Köyler,1+1,-0.2834227823674781
Aksu/Köyler,2+1,-0.6479345112045185
Aksu/Köyler,3+1,20.448179271708693
Aksu/Köyler,4+1,1.7480409885473125
Aksu/Köyler,4+2,0.0
Aksu/Köyler,6+1,18.75
Aksu/Köyler,6+2,0.0
Aksu/Pınarlı,1+1,0.0
Aksu/Çalkaya,1+1,-27.500000000000004
Aksu/Çalkaya,2+1,5.88235294117647
Aksu/Çalkaya,3+1,0.0
Alanya,1+1,-0.9393398585750143
Alanya,2+1,4.604074284950591
Alanya,3+1,19.785715188045646
Alanya,3+2,0.0
Alanya,3.5+1,0.0
Alanya,4+1,8.947227015799857
Alanya,4+2,41.05263157894737
Alanya,5+1,-7.727272727272721
Alanya,6+1,23.451327433628315
Alanya,Stüdyo (1+0),-40.0
Alanya/Beldeler,1+1,3.3033431875472634
Alanya/Beldeler,2+1,5.407439392092572
Alanya/Beldeler,2.5+1,0.0
Alanya/Beldeler,3+1,3.665038867849309
Alanya/Beldeler,4+1,7.654584221748394
Alanya/Beldeler,5+1,0.0
Alanya/Beldeler,Stüdyo (1+0),8.3223249669749
Alanya/Demirtaş,1+1,-20.37037037037037
Alanya/Köyler,1+1,2.2222222222222263
Alanya/Köyler,3+1,66.34980988593155
Alanya/İncekum (Yeşilköy),1+1,0.0
Alanya/İncekum (Yeşilköy),2+1,3.8461538461538463
Alanya/İncekum (Yeşilköy),3+1,2.0202020202020203
Alanya/İncekum (Yeşilköy),4+1,3.8461538461538507
Demre/Kale(Demre),1+1,124.0
Demre/Kale(Demre),2+0,-45.5
Demre/Kale(Demre),2+1,0.0
Demre/Kale(Demre),3+0,0.0
Demre/Kale(Demre),3+1,7.40210124164278
Demre/Kale(Demre),5+1,0.0
Demre/Kale(Demre),6+3,0.0
Demre/Köyler,1+1,0.0
Demre/Köyler,2+1,0.0
Döşemealtı/Düzlerçamı,5+1,-23.61111111111111
Döşemealtı/Köyler,0,0.0
Döşemealtı/Köyler,2+1,114.28571428571428
Döşemealtı/Köyler,3+1,14.95327102803739
Döşemealtı/Merkez,1,0.0
Döşemealtı/Merkez,1+1,1.259888529306006
Döşemealtı/Merkez,2+0,0.0
Döşemealtı/Merkez,2+1,-0.08119382926896154
Döşemealtı/Merkez,3+1,2.912311265969799
Döşemealtı/Merkez,4+1,-4.9663677130044865
Döşemealtı/Merkez,5+1,0.0
Döşemealtı/Merkez,5+2,0.0
Döşemealtı/Merkez,7+1,0.0
Döşemealtı/Merkez,8+1,0.0
Döşemealtı/Merkez,Stüdyo (1+0),0.0
Döşemealtı/Yeniköy,1+1,-0.1751296555568691
Döşemealtı/Yeniköy,2+0,0.0
Döşemealtı/Yeniköy,2+1,2.399863856113118
Döşemealtı/Yeniköy,3+1,4.057840686847127
Döşemealtı/Yeniköy,4+1,-1.67495854063018
Döşemealtı/Yeniköy,5+1,20.809248554913296
Döşemealtı/Yeniköy,Stüdyo (1+0),0.0
Döşemealtı/Yeşilbayır,1+1,-0.2684049079754512
Döşemealtı/Yeşilbayır,2+1,0.42772861356931613
Döşemealtı/Yeşilbayır,2.5+1,0.0
Döşemealtı/Yeşilbayır,3+1,5.961251862891213
Döşemealtı/Yeşilbayır,3.5+1,0.0
Döşemealtı/Yeşilbayır,4+1,5.87294535761883
Döşemealtı/Yeşilbayır,5+1,-0.22624434389139836
Döşemealtı/Yeşilbayır,6+1,0.0
Döşemealtı/Yeşilbayır,7+1,-6.451612903225806
Döşemealtı/Yeşilbayır,8+2,0.0
Döşemealtı/Yeşilbayır,Stüdyo (1+0),-8.0
Elmalı,2+1,-0.8474576271186501
Elmalı,3+1,-3.7229437229437154
Elmalı,Stüdyo (1+0),0.0
Finike,1+1,-4.007285974499086
Finike,2+0,0.0
Finike,2+1,-0.4788192879675525
Finike,3+1,3.8011695906432705
Finike,Stüdyo (1+0),-10.0
Finike/Beldeler,1+1,0.4040967672258633
Finike/Beldeler,2+1,0.7561336717428063
Finike/Beldeler,3+1,-0.42194092827004215
Finike/Beldeler,4+1,0.0
Gazipaşa,1+1,-5.461098894578942
Gazipaşa,2+1,5.8694092322411
Gazipaşa,3+1,0.15556938394524136
Gazipaşa,4+1,0.0
Gazipaşa/Köyler,1+1,0.0
Gazipaşa/Köyler,2+1,66.66666666666666
Gazipaşa/Köyler,3+1,0.0
Kaş,1+1,0.0
Kaş,2+1,-0.5327375837772713
Kaş,3+1,11.28048780487805
Kaş,4+1,0.0
Kaş,5+1,0.0
Kaş,Stüdyo (1+0),17.09401709401709
Kaş/Kalkan,1+1,13.578431372549025
Kaş/Kalkan,2+1,-8.08658121656724
Kaş/Kalkan,3+1,-18.09881847475833
Kaş/Kalkan,3+2,0.0
Kaş/Kalkan,4+1,-0.10368278772363201
Kaş/Kalkan,5+1,47.97247023809525
Kaş/Kalkan,6+3,-11.11111111111111
Kaş/Kalkan,7+2,0.0
Kaş/Köyler,1+1,-2.5629113433991466
Kaş/Köyler,2,0.0
Kaş/Köyler,2+1,6.430401629981794
Kaş/Köyler,2.5+1,0.0
Kaş/Köyler,3+1,11.258278145695364
Kaş/Köyler,3+2,0.0
Kaş/Köyler,4+1,0.0
Kaş/Köyler,5+4,0.0
Kaş/Köyler,Stüdyo (1+0),0.0
Kemer,1+1,10.108303249097483
Kemer,2+1,13.292507204610951
Kemer,3+1,4.303147077713552
Kemer,3.5+1,0.0
