Location,Rooms,Weekly Inflation(%)
Akseki/Güzelsu,2+1,0.0
Aksu,1+1,-0.3096324739645235
Aksu,1.5+1,0.0
Aksu,2+1,-0.19601618207507554
Aksu,2.5+1,0.0
Aksu,3+1,-3.2221838126417555
Aksu,4+1,-7.509881422924909
Aksu,4+2,0.0
Aksu,5+1,0.0
Aksu,Stüdyo (1+0),-21.052631578947366
Aksu/Köyler,1+1,4.140969162995595
Aksu/Köyler,2+1,-5.7236617797477
Aksu/Köyler,3+1,13.527851458885943
Aksu/Köyler,3.5+1,0.0
Aksu/Köyler,4+1,6.25
Aksu/Köyler,4+2,0.0
Aksu/Köyler,6+2,-25.806451612903224
Aksu/Pınarlı,1+1,0.0
Aksu/Pınarlı,2+1,-3.0303030303030303
Aksu/Pınarlı,3+1,12.5
Aksu/Pınarlı,6+1,0.0
Aksu/Çalkaya,3+1,0.0
Alanya,1+1,1.0503705042214266
Alanya,1.5+1,0.0
Alanya,2+0,29.166666666666668
Alanya,2+1,-1.5070145770302368
Alanya,2+2,5.555555555555555
Alanya,2.5+1,-6.9306930693069315
Alanya,3+1,0.06150231385190591
Alanya,3.5+1,0.0
Alanya,4+1,7.7816836701424394
Alanya,4+2,0.0
Alanya,4.5+2,0.0
Alanya,5+1,23.033196907685312
Alanya,Stüdyo (1+0),0.8278145695364191
Alanya/Beldeler,1+1,-4.557276182064297
Alanya/Beldeler,1.5+1,0.0
Alanya/Beldeler,2+1,1.3418373760970042
Alanya/Beldeler,2.5+1,-16.666666666666664
Alanya/Beldeler,3+0,0.0
Alanya/Beldeler,3+1,-0.3688701258817811
Alanya/Beldeler,3+2,0.0
Alanya/Beldeler,3.5+1,0.0
Alanya/Beldeler,4+1,0.3595326076101159
Alanya/Beldeler,4+2,0.0
Alanya/Beldeler,4.5+1,0.0
Alanya/Beldeler,5+1,-8.0
Alanya/Beldeler,5+2,0.0
Alanya/Beldeler,6+1,0.0
Alanya/Beldeler,7+1,0.0
Alanya/Beldeler,Stüdyo (1+0),-7.627118644067797
Alanya/Demirtaş,1+1,0.0
Alanya/Demirtaş,3+1,0.0
Alanya/Köyler,1+1,0.0
Alanya/Köyler,1.5+1,-43.28358208955223
Alanya/Köyler,2+1,-9.019607843137255
Alanya/Köyler,3+1,-2.608695652173913
Alanya/Köyler,4+1,0.0
Alanya/İncekum (Yeşilköy),1+1,8.333333333333332
Alanya/İncekum (Yeşilköy),2+1,23.076923076923077
Alanya/İncekum (Yeşilköy),3+1,-7.954545454545451
Alanya/İncekum (Yeşilköy),4+1,-32.417582417582416
Demre/Kale(Demre),1+1,-13.501144164759724
Demre/Kale(Demre),2+0,0.0
Demre/Kale(Demre),2+1,-1.7595307917888565
Demre/Kale(Demre),3+0,0.0
Demre/Kale(Demre),3+1,5.597014925373134
Demre/Kale(Demre),4+1,0.0
Demre/Kale(Demre),5+2,0.0
Demre/Kale(Demre),6+3,0.0
Demre/Köyler,1+1,0.0
Demre/Köyler,2+0,0.0
Demre/Köyler,2+1,0.0
Demre/Köyler,3+1,-29.310344827586203
Döşemealtı/Düzlerçamı,1+1,0.0
Döşemealtı/Düzlerçamı,2+1,0.0
Döşemealtı/Düzlerçamı,3+1,0.0
Döşemealtı/Düzlerçamı,4+1,0.0
Döşemealtı/Düzlerçamı,5+1,0.0
Döşemealtı/Düzlerçamı,6+1,0.0
Döşemealtı/Köyler,1+1,0.0
Döşemealtı/Köyler,2+1,-12.5
Döşemealtı/Köyler,3+1,-11.578947368421053
Döşemealtı/Merkez,1+1,-3.2233472635160894
Döşemealtı/Merkez,2+1,0.7826831356243091
Döşemealtı/Merkez,3+1,-1.5815400570391498
Döşemealtı/Merkez,4+1,-2.2693997071742316
Döşemealtı/Merkez,5+1,0.6457739791073034
Döşemealtı/Merkez,5+2,0.0
Döşemealtı/Merkez,6+1,-5.263157894736842
Döşemealtı/Merkez,7+1,-5.55555555555556
Döşemealtı/Merkez,8+1,0.0
