Location,Rooms,Weekly Inflation(%)
Akseki/Güzelsu,2+1,0.0
Aksu,1+1,-0.9412373521726738
Aksu,1.5+1,0.0
Aksu,2+0,0.0
Aksu,2+1,1.0307396026542788
Aksu,3+1,6.653871432367044
Aksu,4+1,3.5513169845594827
Aksu,4+2,0.0
Aksu,5+1,0.0
Aksu,6+1,-8.333333333333332
Aksu,7+1,0.0
Aksu,Stüdyo (1+0),-15.94202898550725
Aksu/Köyler,1+1,5.89102062909725
Aksu/Köyler,2+1,-3.9985545500251387
Aksu/Köyler,3+1,4.67435538612492
Aksu/Köyler,3.5+1,0.0
Aksu/Köyler,4+1,3.3333333333333286
Aksu/Köyler,4+2,0.0
Aksu/Köyler,6+2,0.0
Aksu/Pınarlı,1+1,-19.318181818181817
Aksu/Pınarlı,2+1,4.44444444444444
Aksu/Pınarlı,6+1,0.0
Aksu/Pınarlı,Stüdyo (1+0),0.0
Aksu/Çalkaya,3+1,0.0
Alanya,1+1,3.4691011797548126
Alanya,1.5+1,0.0
Alanya,2+0,0.0
Alanya,2+1,-0.8200730730708936
Alanya,2+2,0.0
Alanya,2.5+1,0.0
Alanya,3+0,0.0
Alanya,3+1,-3.229129091211158
Alanya,3+2,0.0
Alanya,3.5+1,0.0
Alanya,4+1,-15.997823703630987
Alanya,4+2,-11.11111111111111
Alanya,4.5+2,0.0
Alanya,5+1,-40.298507462686565
Alanya,6+1,36.58536585365854
Alanya,Stüdyo (1+0),9.259259259259265
Alanya/Beldeler,1+1,-2.093587719640668
Alanya/Beldeler,2+1,-2.0539014822138326
Alanya/Beldeler,2.5+1,0.0
Alanya/Beldeler,3+0,0.0
Alanya/Beldeler,3+1,3.0324563565060805
Alanya/Beldeler,3+2,0.0
Alanya/Beldeler,3.5+1,0.0
Alanya/Beldeler,4+1,-0.40683482506101937
Alanya/Beldeler,4+2,0.0
Alanya/Beldeler,4.5+1,0.0
Alanya/Beldeler,5+1,0.0
Alanya/Beldeler,6+2,0.0
Alanya/Beldeler,Stüdyo (1+0),-6.7114093959731544
Alanya/Demirtaş,1+1,20.0
Alanya/Demirtaş,3+1,0.0
Alanya/Köyler,1+1,0.0
Alanya/Köyler,2+1,-5.539358600583089
Alanya/Köyler,3+1,-21.568627450980387
Alanya/Köyler,4+1,0.0
Alanya/İncekum (Yeşilköy),1+1,0.0
Alanya/İncekum (Yeşilköy),2+1,-11.56462585034013
Alanya/İncekum (Yeşilköy),3+1,0.0
Alanya/İncekum (Yeşilköy),4+1,0.0
Demre/Kale(Demre),1+1,3.2657657657657677
Demre/Kale(Demre),2+0,0.0
Demre/Kale(Demre),2+1,18.26163301141353
Demre/Kale(Demre),3+0,-65.21739130434783
Demre/Kale(Demre),3+1,2.9869921310422334
Demre/Kale(Demre),4+1,0.0
Demre/Kale(Demre),5+1,-7.142857142857142
Demre/Kale(Demre),5+2,0.0
Demre/Kale(Demre),6+3,0.0
Demre/Kale(Demre),Stüdyo (1+0),0.0
Demre/Köyler,1+1,0.0
Demre/Köyler,2+1,28.57142857142857
Döşemealtı/Düzlerçamı,1+1,0.0
Döşemealtı/Düzlerçamı,2+1,0.0
Döşemealtı/Düzlerçamı,3+1,162.5
Döşemealtı/Düzlerçamı,4+1,0.0
Döşemealtı/Düzlerçamı,5+1,-7.187500000000006
Döşemealtı/Düzlerçamı,6+1,0.0
Döşemealtı/Köyler,1+1,0.0
Döşemealtı/Köyler,2+1,0.0
Döşemealtı/Köyler,3+1,-5.263157894736842
Döşemealtı/Merkez,1+1,0.260607881301162
Döşemealtı/Merkez,2+1,9.8499127399651
Döşemealtı/Merkez,3+1,9.075315764852638
Döşemealtı/Merkez,4+1,12.208694570847884
Döşemealtı/Merkez,5+1,-3.1872509960159325
Döşemealtı/Merkez,5+2,0.0
Döşemealtı/Merkez,6+1,0.0
Döşemealtı/Merkez,6+3,0.0
Döşemealtı/Merkez,7+1,-16.5
Döşemealtı/Merkez,Stüdyo (1+0),0.0
Döşemealtı/Yeniköy,1+1,-1.2542262257292143
Döşemealtı/Yeniköy,2+0,0.0
Döşemealtı/Yeniköy,2+1,0.016205758165526423
Döşemealtı/Yeniköy,2.5+1,0.0
Döşemealtı/Yeniköy,3+1,-0.8946078810989266
Döşemealtı/Yeniköy,4+1,35.53979511426321
Döşemealtı/Yeniköy,5+1,0.0
Döşemealtı/Yeniköy,6+1,0.0
Döşemealtı/Yeniköy,Stüdyo (1+0),0.0
Döşemealtı/Yeşilbayır,1+1,0.7404181184669053
Döşemealtı/Yeşilbayır,2+0,0.0
