Location,Rooms,Weekly Inflation(%)
Aksu,1+1,0.249193135647208
Aksu,1.5+1,0.0
Aksu,2+1,1.560770660303758
Aksu,3+1,-3.9727891156462523
Aksu,4+1,-8.590679393599103
Aksu,5+1,0.0
Aksu,7+1,0.0
Aksu,Stüdyo (1+0),48.484848484848484
Aksu/Köyler,1+1,0.20131771595900438
Aksu/Köyler,2+1,1.8413123535319684
Aksu/Köyler,3+1,12.506035731530657
Aksu/Köyler,4+1,0.0
Aksu/Köyler,4+2,0.0
Aksu/Köyler,6+1,46.15384615384615
Aksu/Köyler,6+2,0.0
Aksu/Köyler,8+2,0.0
Aksu/Köyler,Stüdyo (1+0),-27.27272727272727
Aksu/Pınarlı,1+1,0.0
Aksu/Çalkaya,1+1,-27.500000000000004
Aksu/Çalkaya,2+1,5.88235294117647
Aksu/Çalkaya,3+1,0.0
Alanya,1+1,-0.612702072430435
Alanya,2+0,0.0
Alanya,2+1,-2.7523742197705547
Alanya,2+2,0.0
Alanya,3+1,0.6206893354560264
Alanya,3+2,41.17647058823529
Alanya,3.5+1,-11.11111111111111
Alanya,4+1,-0.816516178749623
Alanya,4+2,0.0
Alanya,4.5+2,20.0
Alanya,5+1,14.313160422670501
Alanya,6+1,15.929203539823009
Alanya,6+2,0.0
Alanya,Stüdyo (1+0),0.9803921568627522
Alanya/Beldeler,1+1,1.8850992779496891
Alanya/Beldeler,2+1,2.7798718160952873
Alanya/Beldeler,2.5+1,0.0
Alanya/Beldeler,3+1,-0.2634473973713173
Alanya/Beldeler,3+2,0.0
Alanya/Beldeler,3.5+1,0.0
Alanya/Beldeler,4+1,8.598130841121487
Alanya/Beldeler,4.5+1,0.0
Alanya/Beldeler,5+1,0.0
Alanya/Beldeler,Stüdyo (1+0),16.512549537648614
Alanya/Demirtaş,1+1,-20.37037037037037
Alanya/Köyler,1+1,3.75
Alanya/Köyler,1.5+1,-4.761904761904762
Alanya/Köyler,2+1,33.33333333333333
Alanya/Köyler,3+1,46.837060702875405
Alanya/İncekum (Yeşilköy),1+1,-73.91304347826086
Alanya/İncekum (Yeşilköy),2+1,1.9607843137254901
Alanya/İncekum (Yeşilköy),3+1,11.233480176211454
Alanya/İncekum (Yeşilköy),4+1,13.513513513513514
Demre/Kale(Demre),1+1,169.87951807228916
Demre/Kale(Demre),2+0,-45.5
Demre/Kale(Demre),2+1,-16.241974028965476
Demre/Kale(Demre),3+0,0.0
Demre/Kale(Demre),3+1,-3.151862464183386
Demre/Kale(Demre),4+1,0.0
Demre/Kale(Demre),5+1,0.0
Demre/Kale(Demre),5+2,0.0
Demre/Kale(Demre),6+3,0.0
Demre/Köyler,1+1,0.0
Demre/Köyler,2+1,-80.9090909090909
Döşemealtı/Düzlerçamı,5+1,-23.61111111111111
Döşemealtı/Köyler,0,0.0
Döşemealtı/Köyler,2+1,57.14285714285714
Döşemealtı/Köyler,3+1,17.985611510791365
Döşemealtı/Merkez,1,0.0
Döşemealtı/Merkez,1+1,-3.2082060235705
Döşemealtı/Merkez,2+0,9.363295880149808
Döşemealtı/Merkez,2+1,5.444620962157321
Döşemealtı/Merkez,3+1,-7.221566312475403
Döşemealtı/Merkez,4+1,-1.5447154471544715
Döşemealtı/Merkez,5+1,0.8363949034628193
Döşemealtı/Merkez,5+2,0.0
Döşemealtı/Merkez,7+1,0.0
Döşemealtı/Merkez,8+1,0.0
Döşemealtı/Merkez,Stüdyo (1+0),109.09090909090908
Döşemealtı/Yeniköy,1+1,0.9981772415588924
Döşemealtı/Yeniköy,2+0,0.0
Döşemealtı/Yeniköy,2+1,2.48622757003245
Döşemealtı/Yeniköy,3+1,0.7117623211907027
Döşemealtı/Yeniköy,4+1,6.32709908475926
Döşemealtı/Yeniköy,5+1,21.09826589595376
Döşemealtı/Yeniköy,6+1,0.0
Döşemealtı/Yeniköy,Stüdyo (1+0),0.0
Döşemealtı/Yeşilbayır,1+1,17.762237762237763
Döşemealtı/Yeşilbayır,2+1,-5.145118733509236
Döşemealtı/Yeşilbayır,2.5+1,0.0
Döşemealtı/Yeşilbayır,3+1,8.285714285714278
Döşemealtı/Yeşilbayır,3.5+1,0.0
Döşemealtı/Yeşilbayır,4+1,13.799621928166339
Döşemealtı/Yeşilbayır,5+1,-2.8657616892910966
Döşemealtı/Yeşilbayır,6+1,0.0
Döşemealtı/Yeşilbayır,7+1,-6.451612903225806
Döşemealtı/Yeşilbayır,8+2,0.0
