Location,Rooms,Weekly Inflation(%)
Aksu,1+1,-0.10211917242575166
Aksu,1.5+1,0.0
Aksu,2+0,0.0
Aksu,2+1,1.719601135394101
Aksu,3+1,8.047932293975894
Aksu,4+1,8.038147138964575
Aksu,4+2,0.0
Aksu,5+1,0.0
Aksu,6+1,-8.333333333333332
Aksu,7+1,0.0
Aksu,Stüdyo (1+0),-10.14492753623188
Aksu/Köyler,1+1,5.1351502289735365
Aksu/Köyler,2+1,-1.4795661854485482
Aksu/Köyler,3+1,5.180323884179497
Aksu/Köyler,3.5+1,0.0
Aksu/Köyler,4+1,15.0
Aksu/Köyler,4+2,0.0
Aksu/Köyler,6+2,0.0
Aksu/Pınarlı,1+1,-23.48484848484849
Aksu/Pınarlı,2+1,48.333333333333336
Aksu/Pınarlı,3+1,0.0
Aksu/Pınarlı,6+1,0.0
Aksu/Pınarlı,Stüdyo (1+0),0.0
Aksu/Çalkaya,3+1,0.0
Alanya,1+1,6.1425292539054634
Alanya,1.5+1,0.0
Alanya,2+0,45.83333333333333
Alanya,2+1,1.8262700019724494
Alanya,2+2,0.0
Alanya,2.5+1,13.617021276595745
Alanya,3+1,-1.7794412317982278
Alanya,3+2,0.0
Alanya,3.5+1,6.666666666666667
Alanya,4+1,-15.616017323100923
Alanya,4+2,-11.11111111111111
Alanya,4.5+2,0.0
Alanya,5+1,-30.348258706467657
Alanya,6+1,36.58536585365854
Alanya,Stüdyo (1+0),-5.555555555555555
Alanya/Beldeler,1+1,0.8705646986031746
Alanya/Beldeler,2+1,2.4765678724775864
Alanya/Beldeler,2.5+1,0.0
Alanya/Beldeler,3+0,0.0
Alanya/Beldeler,3+1,8.355252978492965
Alanya/Beldeler,3+2,0.0
Alanya/Beldeler,3.5+1,0.0
Alanya/Beldeler,4+1,0.604440311519251
Alanya/Beldeler,4+2,0.0
Alanya/Beldeler,4.5+1,0.0
Alanya/Beldeler,5+1,0.0
Alanya/Beldeler,6+2,0.0
Alanya/Beldeler,Stüdyo (1+0),1.476510067114094
Alanya/Demirtaş,1+1,48.0
Alanya/Demirtaş,3+1,0.0
Alanya/Köyler,1+1,0.0
Alanya/Köyler,2+1,-8.84353741496599
Alanya/Köyler,3+1,-12.352941176470589
Alanya/Köyler,4+1,0.0
Alanya/İncekum (Yeşilköy),1+1,0.0
Alanya/İncekum (Yeşilköy),2+1,-11.56462585034013
Alanya/İncekum (Yeşilköy),3+1,-24.44444444444444
Alanya/İncekum (Yeşilköy),4+1,0.0
Demre/Kale(Demre),1+1,-6.98198198198198
Demre/Kale(Demre),2+0,0.0
Demre/Kale(Demre),2+1,7.701492537313433
Demre/Kale(Demre),3+0,-65.21739130434783
Demre/Kale(Demre),3+1,5.445372303409879
Demre/Kale(Demre),5+1,-7.142857142857142
Demre/Kale(Demre),5+2,0.0
Demre/Kale(Demre),6+3,0.0
Demre/Kale(Demre),Stüdyo (1+0),0.0
Demre/Köyler,1+1,0.0
Demre/Köyler,2+1,19.047619047619058
Döşemealtı/Düzlerçamı,1+1,0.0
