Location,Rooms,Weekly Inflation(%)
Aksu,1+1,0.8097441022031014
Aksu,1.5+1,0.0
Aksu,2+1,0.3134236667562937
Aksu,2.5+1,0.0
Aksu,3+1,-6.221167891476894
Aksu,4+1,10.597014925373136
Aksu,4+2,-9.090909090909092
Aksu,5+1,0.0
Aksu,Stüdyo (1+0),13.333333333333334
Aksu/Köyler,1+1,2.4880382775119636
Aksu/Köyler,2+1,0.17415464529832186
Aksu/Köyler,3+1,0.7619901389511423
Aksu/Köyler,3.5+1,0.0
Aksu/Köyler,4+1,-8.67614061331338
Aksu/Köyler,4+2,0.0
Aksu/Köyler,5+1,0.0
Aksu/Köyler,6+1,0.0
Aksu/Köyler,6+2,0.0
Aksu/Pınarlı,1+1,0.0
Aksu/Pınarlı,2+1,14.285714285714285
Aksu/Çalkaya,1+1,0.0
Aksu/Çalkaya,2+1,0.0
Aksu/Çalkaya,3+1,0.0
Alanya,1+1,1.4037862300160895
Alanya,2+0,63.63636363636363
Alanya,2+1,-2.448017200727923
Alanya,2+2,0.0
Alanya,3+1,-0.8571908826638872
Alanya,3+2,0.0
Alanya,3.5+1,0.0
Alanya,4+1,3.165014456836024
Alanya,4+2,0.0
Alanya,4.5+2,0.0
Alanya,5+1,1.4150943396226416
Alanya,6+1,-29.03225806451613
Alanya,6+2,0.0
Alanya,Stüdyo (1+0),74.375
Alanya/Beldeler,1+1,1.1502587745090953
Alanya/Beldeler,2+0,0.0
Alanya/Beldeler,2+1,1.654208970218781
Alanya/Beldeler,2.5+1,-7.8125
Alanya/Beldeler,3+1,10.82884269951246
Alanya/Beldeler,3+2,0.0
Alanya/Beldeler,3.5+1,-12.5
Alanya/Beldeler,4+1,3.8295577130528593
Alanya/Beldeler,4+2,0.0
Alanya/Beldeler,4.5+1,0.0
Alanya/Beldeler,5+1,8.695652173913043
Alanya/Beldeler,Stüdyo (1+0),-23.464566929133863
Alanya/Demirtaş,1+1,0.0
Alanya/Köyler,1+1,0.0
Alanya/Köyler,1.5+1,0.0
Alanya/Köyler,2+1,0.0
Alanya/Köyler,3+1,29.03225806451613
Alanya/İncekum (Yeşilköy),2+1,-3.7037037037037033
Alanya/İncekum (Yeşilköy),3+1,7.7227722772277225
Alanya/İncekum (Yeşilköy),4+1,0.0
Demre/Kale(Demre),1+1,10.37037037037037
Demre/Kale(Demre),2+0,0.0
Demre/Kale(Demre),2+1,6.491945179129598
Demre/Kale(Demre),3+0,0.0
Demre/Kale(Demre),3+1,-0.7692307692307693
Demre/Kale(Demre),4+1,-55.134281200631904
Demre/Kale(Demre),5+1,0.0
Demre/Kale(Demre),5+2,0.0
Demre/Kale(Demre),6+3,0.0
Demre/Köyler,1+1,50.0
Demre/Köyler,2+0,0.0
Demre/Köyler,2+1,0.0
Demre/Köyler,3+1,0.0
Döşemealtı/Düzlerçamı,5+1,-3.030303030303023
Döşemealtı/Köyler,2+1,0.0
Döşemealtı/Köyler,3+1,0.0
Döşemealtı/Köyler,Stüdyo (1+0),0.0
Döşemealtı/Merkez,1,0.0
Döşemealtı/Merkez,1+1,-1.6074037993180852
Döşemealtı/Merkez,2+0,0.0
Döşemealtı/Merkez,2+1,-15.354377605717694
Döşemealtı/Merkez,3+1,-19.50483655251781
Döşemealtı/Merkez,4+1,6.110587496072887
Döşemealtı/Merkez,5+1,24.35661764705882
Döşemealtı/Merkez,5+2,0.0
Döşemealtı/Merkez,6+1,-25.0
Döşemealtı/Merkez,6+2,-16.666666666666664
Döşemealtı/Merkez,7+1,20.0
Döşemealtı/Merkez,8+1,0.0
Döşemealtı/Yeniköy,1+1,1.2522615259841428
Döşemealtı/Yeniköy,2+0,0.0
Döşemealtı/Yeniköy,2+1,2.1009174797458066
