Location,Rooms,Weekly Inflation(%)
Aksu,1+1,0.3802608440898682
Aksu,1.5+1,0.0
Aksu,2+1,-0.12125877367235394
Aksu,2.5+1,0.0
Aksu,3+1,-3.4672567143355573
Aksu,4+1,10.597014925373136
Aksu,4+2,-9.090909090909092
Aksu,5+1,0.0
Aksu,7+1,0.0
Aksu,Stüdyo (1+0),0.0
Aksu/Köyler,1+1,1.463551927948214
Aksu/Köyler,2+1,2.656137832017229
Aksu/Köyler,3+1,-7.958666406706954
Aksu/Köyler,3.5+1,0.0
Aksu/Köyler,4+1,1.7499999999999998
Aksu/Köyler,4+2,0.0
Aksu/Köyler,6+1,0.0
Aksu/Köyler,6+2,0.0
Aksu/Pınarlı,1+1,0.0
Aksu/Pınarlı,2+1,14.285714285714285
Aksu/Çalkaya,1+1,0.0
Aksu/Çalkaya,2+1,0.0
Aksu/Çalkaya,3+1,0.0
Alanya,1+1,-0.6271769134331803
Alanya,2+0,0.0
Alanya,2+1,-2.6571207336499447
Alanya,2+2,0.0
Alanya,3+1,0.7214686998494505
Alanya,3+2,0.0
Alanya,3.5+1,0.0
Alanya,4+1,3.6959178486646094
Alanya,4+2,-3.571428571428571
Alanya,4.5+2,0.0
Alanya,5+1,0.2798507462686567
Alanya,6+1,-29.03225806451613
Alanya,6+2,0.0
Alanya,Stüdyo (1+0),19.39999999999999
Alanya/Beldeler,1+1,-1.2697653415299541
Alanya/Beldeler,2+1,0.5815622150779851
Alanya/Beldeler,2.5+1,-7.8125
Alanya/Beldeler,3+1,11.318668528864048
Alanya/Beldeler,3+2,-16.203703703703702
Alanya/Beldeler,3.5+1,-12.5
Alanya/Beldeler,4+1,1.7218076041605357
Alanya/Beldeler,4+2,0.0
Alanya/Beldeler,4.5+1,0.0
Alanya/Beldeler,5+1,4.84472049689441
Alanya/Beldeler,Stüdyo (1+0),11.186440677966102
Alanya/Demirtaş,1+1,0.0
Alanya/Köyler,1+1,0.0
Alanya/Köyler,1.5+1,0.0
Alanya/Köyler,2+1,0.0
Alanya/Köyler,3+1,-12.587412587412588
Alanya/İncekum (Yeşilköy),2+1,0.0
Alanya/İncekum (Yeşilköy),3+1,-6.8493150684931505
Alanya/İncekum (Yeşilköy),4+1,-34.69387755102041
Demre/Kale(Demre),1+1,0.0
Demre/Kale(Demre),2+0,0.0
Demre/Kale(Demre),2+1,1.5507883173946717
Demre/Kale(Demre),3+0,0.0
Demre/Kale(Demre),3+1,-20.031746031746035
Demre/Kale(Demre),4+1,-0.6993006993006892
Demre/Kale(Demre),5+1,0.0
Demre/Kale(Demre),5+2,0.0
Demre/Kale(Demre),6+3,0.0
Demre/Köyler,1+1,0.0
Demre/Köyler,2+0,0.0
Demre/Köyler,2+1,0.0
Demre/Köyler,3+1,0.0
Döşemealtı/Düzlerçamı,5+1,-3.030303030303023
Döşemealtı/Köyler,2+1,0.0
Döşemealtı/Köyler,3+1,0.0
Döşemealtı/Köyler,Stüdyo (1+0),0.0
Döşemealtı/Merkez,1,0.0
Döşemealtı/Merkez,1+1,0.15967139383376355
Döşemealtı/Merkez,2+0,0.0
Döşemealtı/Merkez,2+1,-3.0462347301685413
Döşemealtı/Merkez,3+1,-18.647051427134418
Döşemealtı/Merkez,4+1,31.061192873741287
Döşemealtı/Merkez,5+1,-5.637254901960792
Döşemealtı/Merkez,5+2,0.0
Döşemealtı/Merkez,6+1,0.0
Döşemealtı/Merkez,6+2,0.0
Döşemealtı/Merkez,7+1,20.0
Döşemealtı/Merkez,8+1,0.0
Döşemealtı/Merkez,Stüdyo (1+0),117.3913043478261
Döşemealtı/Yeniköy,1+1,1.0793880156485351
Döşemealtı/Yeniköy,2+0,0.0
Döşemealtı/Yeniköy,2+1,1.9909606075205997
Döşemealtı/Yeniköy,3+1,0.16044506892492338
Döşemealtı/Yeniköy,4+1,-13.795674869500377
Döşemealtı/Yeniköy,5+1,0.0
Döşemealtı/Yeniköy,Stüdyo (1+0),0.0
Döşemealtı/Yeşilbayır,1+1,2.686915887850474
Döşemealtı/Yeşilbayır,2+1,-7.112526539278127
Döşemealtı/Yeşilbayır,3+1,-3.6942675159235634
Döşemealtı/Yeşilbayır,3.5+1,0.0
Döşemealtı/Yeşilbayır,4+1,-8.497414132980818
Döşemealtı/Yeşilbayır,5+1,-0.31055900621118465
Döşemealtı/Yeşilbayır,6+1,-19.54022988505747
Döşemealtı/Yeşilbayır,7+1,0.0
Döşemealtı/Yeşilbayır,Stüdyo (1+0),0.0
Elmalı,2+1,19.444444444444446
Elmalı,3+1,4.597701149425296
Finike,1+1,-1.8200657746542317
Finike,1.5+1,0.0
Finike,2+0,0.0
Finike,2+1,-0.08787607983319033
Finike,3+1,-0.8065339458907606
Finike,3.5+1,0.0
Finike,Stüdyo (1+0),0.0
Finike/Beldeler,1+1,-0.49495816520533226
Finike/Beldeler,2+1,4.305043050430498
Finike/Beldeler,3+1,0.5507897211507016
Finike/Beldeler,4+1,3.571428571428571
Gazipaşa,1+1,-0.30430241149045445
Gazipaşa,2+1,-0.09661835748790736
Gazipaşa,3+1,-8.857205253798394
Gazipaşa,3+2,0.0
Gazipaşa,4+1,-19.078947368421048
Gazipaşa/Köyler,1+1,0.0
Gazipaşa/Köyler,2+1,0.0
Gazipaşa/Köyler,3+1,0.0
Kaş,1+1,-0.7482826300294377
Kaş,2+1,2.563041439055354
Kaş,3+1,12.048192771084327
Kaş,4+1,0.0
Kaş,5+1,-27.727272727272727
Kaş,7+2,0.0
Kaş,Stüdyo (1+0),0.0
Kaş/Kalkan,1+1,15.433819911431842
Kaş/Kalkan,2+1,-0.035347971815666235
Kaş/Kalkan,2.5+1,0.0
Kaş/Kalkan,3+1,19.017480409885458
Kaş/Kalkan,4+1,9.51872104940317
Kaş/Kalkan,5+1,13.741411617738914
Kaş/Kalkan,5+2,29.11392405063291
Kaş/Kalkan,6+3,0.0
Kaş/Kalkan,7+2,0.0
Kaş/Köyler,1+1,-8.61497680583168
Kaş/Köyler,2,0.0
Kaş/Köyler,2+1,1.230846520974631
Kaş/Köyler,3+1,0.0
Kaş/Köyler,4+1,0.0
Kaş/Köyler,5+4,0.0
Kaş/Köyler,Stüdyo (1+0),0.0
Kemer,1+1,-1.176470588235296
Kemer,2+1,7.92763157894736
Kemer,3+1,9.997773324426634
Kemer,3.5+1,0.0
Kemer,4+1,-5.965846085606562
Kemer,4+4,0.0
Kemer,4.5+1,0.0
Kemer,5+1,0.0
Kemer,6+1,-20.0
Kemer,7+1,0.0
Kemer,Stüdyo (1+0),1.3888888888888837
Kemer/Göynük,1+1,-0.6015037593984897
Kemer/Göynük,1.5+1,0.0
Kemer/Göynük,10 Üzeri,0.0
Kemer/Göynük,2+1,19.056214543579173
Kemer/Göynük,3+1,43.67816091954023
Kemer/Göynük,4+1,0.0
Kemer/Göynük,5+1,0.0
Kemer/Göynük,7+2,0.0
Kemer/Göynük,Stüdyo (1+0),0.0
Kemer/Köyler,1+1,30.769230769230756
Kemer/Köyler,2+1,0.0
Kemer/Köyler,2.5+1,12.5
Kemer/Tekirova,1+1,0.0
Kemer/Tekirova,2+1,0.0
Kemer/Tekirova,3+1,3.8461538461538463
Kemer/Tekirova,Stüdyo (1+0),0.0
Kepez/Ahatlı,1+1,0.8118181210628059
Kepez/Ahatlı,2+0,1.9406792924969818
Kepez/Ahatlı,2+1,0.5933692697083788
Kepez/Ahatlı,3+1,5.887834734196698
Kepez/Ahatlı,4+0,0.0
Kepez/Ahatlı,4+4,11.11111111111111
Kepez/Ahatlı,5+1,2.7093596059113225
Kepez/Ahatlı,5+2,0.0
Kepez/Ahatlı,Stüdyo (1+0),1.3603292646102942
Kepez/Altınova,3+1,0.0
Kepez/Dokuma,1+1,-4.53717502897832
Kepez/Dokuma,1.5+1,0.0
Kepez/Dokuma,2+1,4.99131944444445
Kepez/Dokuma,3+1,-0.11662645982778008
Kepez/Dokuma,4+1,0.0
Kepez/Dokuma,5+1,0.0
Kepez/Dokuma,Stüdyo (1+0),0.0
