Location,Rooms,Weekly Inflation(%)
Akseki/Güzelsu,2+1,0.0
Aksu,1+1,0.29322152923897327
Aksu,1.5+1,18.91891891891892
Aksu,2+0,0.0
Aksu,2+1,0.7366731400016662
Aksu,3+1,1.3719563151535976
Aksu,4+1,-7.263049450549443
Aksu,4+2,0.0
Aksu,5+1,1.3392857142857142
Aksu,7+1,0.0
Aksu,Stüdyo (1+0),63.33333333333333
Aksu/Köyler,1+1,-1.399784648515614
Aksu/Köyler,2+1,-2.584063512748847
Aksu/Köyler,3+1,-7.279881947860299
Aksu/Köyler,3.5+1,0.0
Aksu/Köyler,4+1,-21.568627450980394
Aksu/Köyler,4+2,0.0
Aksu/Köyler,6+2,0.0
Aksu/Pınarlı,1+1,-26.666666666666668
Aksu/Pınarlı,2+1,1.5625
Aksu/Pınarlı,3+1,11.11111111111111
Aksu/Pınarlı,6+1,0.0
Aksu/Çalkaya,3+1,-43.18181818181818
Alanya,1+1,0.5845590292307069
Alanya,1.5+1,0.0
Alanya,2+1,1.8551539194866697
Alanya,2+2,5.263157894736842
Alanya,2.5+1,6.914893617021277
Alanya,3+1,-0.7472090673208347
Alanya,3.5+1,0.0
Alanya,4+1,9.984159984159996
Alanya,4+2,14.285714285714285
Alanya,4.5+2,0.0
Alanya,5+1,54.463130659767145
Alanya,6+1,0.0
Alanya,Stüdyo (1+0),-18.160919540229887
Alanya/Beldeler,1+1,5.709357619254328
Alanya/Beldeler,2+1,3.9854572246245548
Alanya/Beldeler,2.5+1,0.0
Alanya/Beldeler,3+0,0.0
Alanya/Beldeler,3+1,-0.9726100882928831
Alanya/Beldeler,3+2,0.0
Alanya/Beldeler,4+1,-9.360561818517828
Alanya/Beldeler,4+2,0.0
Alanya/Beldeler,4.5+1,0.0
Alanya/Beldeler,5+1,-17.391304347826086
Alanya/Beldeler,5+2,0.0
Alanya/Beldeler,6+1,0.0
Alanya/Beldeler,7+1,0.0
Alanya/Beldeler,Stüdyo (1+0),22.018348623853214
Alanya/Demirtaş,1+1,0.0
Alanya/Demirtaş,3+1,0.0
Alanya/Köyler,1+1,0.0
Alanya/Köyler,2+1,63.17733990147782
Alanya/Köyler,3+1,54.08163265306123
Alanya/Köyler,4+1,0.0
Alanya/İncekum (Yeşilköy),1+1,0.0
Alanya/İncekum (Yeşilköy),2+1,-6.25
Alanya/İncekum (Yeşilköy),3+1,11.11111111111111
Alanya/İncekum (Yeşilköy),4+1,-46.34146341463415
Demre/Kale(Demre),1+1,34.49074074074074
Demre/Kale(Demre),2+0,0.0
Demre/Kale(Demre),2+1,2.9850746268656714
Demre/Kale(Demre),3+0,0.0
Demre/Kale(Demre),3+1,-4.593639575971727
Demre/Kale(Demre),4+1,0.0
Demre/Kale(Demre),5+1,0.0
Demre/Kale(Demre),5+2,0.0
Demre/Kale(Demre),6+3,0.0
Demre/Köyler,1+1,0.0
Demre/Köyler,2+1,0.0
Döşemealtı/Düzlerçamı,1+1,-8.333333333333332
Döşemealtı/Düzlerçamı,2+1,-4.0
Döşemealtı/Düzlerçamı,3+1,162.5
Döşemealtı/Düzlerçamı,4+1,0.0
Döşemealtı/Düzlerçamı,5+1,0.0
Döşemealtı/Düzlerçamı,6+1,0.0
Döşemealtı/Köyler,1+1,0.0
Döşemealtı/Köyler,2+1,-3.8095238095238098
Döşemealtı/Köyler,3+1,13.095238095238097
Döşemealtı/Merkez,1+1,-1.7711151426419294
Döşemealtı/Merkez,2+1,2.680396467276021
Döşemealtı/Merkez,3+1,14.929521540599552
Döşemealtı/Merkez,4+1,3.156597110754409
Döşemealtı/Merkez,5+1,12.13522276930467
Döşemealtı/Merkez,5+2,0.0
Döşemealtı/Merkez,6+1,0.0
Döşemealtı/Merkez,7+1,5.8823529411764754
Döşemealtı/Merkez,Stüdyo (1+0),18.181818181818183
Döşemealtı/Yeniköy,1+1,-1.7729741184051244
Döşemealtı/Yeniköy,2+0,0.0
Döşemealtı/Yeniköy,2+1,-1.8867419746359533
Döşemealtı/Yeniköy,3+1,2.3160483705677364
Döşemealtı/Yeniköy,4+1,6.2418725617685284
Döşemealtı/Yeniköy,6+1,-6.666666666666667
Döşemealtı/Yeniköy,Stüdyo (1+0),-9.090909090909092
Döşemealtı/Yeşilbayır,1+1,4.695304695304692
Döşemealtı/Yeşilbayır,2+1,22.222222222222225
Döşemealtı/Yeşilbayır,2.5+1,0.0
Döşemealtı/Yeşilbayır,3+1,9.296662369288072
Döşemealtı/Yeşilbayır,3.5+1,0.0
Döşemealtı/Yeşilbayır,4+1,4.561824729891951
Döşemealtı/Yeşilbayır,4+2,0.0
Döşemealtı/Yeşilbayır,5+1,-4.040404040404041
Döşemealtı/Yeşilbayır,5.5+1,0.0
Döşemealtı/Yeşilbayır,6+1,0.0
Döşemealtı/Yeşilbayır,7+1,0.0
Döşemealtı/Yeşilbayır,8+2,0.0
Döşemealtı/Çığlık,4+1,0.0
Elmalı,2+1,-11.600000000000001
Elmalı,3+1,-6.25
Finike,1+1,-3.15364469663902
Finike,2+0,0.0
Finike,2+1,0.7031749414020891
Finike,3+1,-9.433962264150944
Finike,3.5+1,0.0
Finike/Beldeler,1+1,-0.32478355699903605
Finike/Beldeler,2+1,-1.8338323353293353
Finike/Beldeler,3+1,2.7716994894237854
Finike/Beldeler,4+1,0.0
Gazipaşa,1+1,3.393721202913153
Gazipaşa,2+1,1.3073551332444593
Gazipaşa,3+1,2.1147943523634103
Gazipaşa,4+1,0.0
Gazipaşa/Köyler,1+1,0.0
Gazipaşa/Köyler,3+1,-4.5614035087719245
Kaş,1+1,-9.122623408337692
Kaş,2+1,-1.3211307107535686
Kaş,3+1,5.0335570469798805
Kaş,4+1,0.0
Kaş,5+1,0.0
Kaş,Stüdyo (1+0),12.820512820512814
Kaş/Kalkan,1+1,-20.412919220439367
Kaş/Kalkan,2+1,-3.0455474843738264
Kaş/Kalkan,3+1,14.749202527168013
Kaş/Kalkan,4+1,3.644154159683622
Kaş/Kalkan,5+1,-21.32306725329982
Kaş/Kalkan,5+2,0.0
Kaş/Kalkan,6+1,0.0
Kaş/Kalkan,7+2,80.0
Kaş/Kalkan,Stüdyo (1+0),0.0
Kaş/Köyler,1+1,-16.227258218959467
Kaş/Köyler,2,0.0
Kaş/Köyler,2+1,-7.387340901272793
Kaş/Köyler,2+2,-16.666666666666664
Kaş/Köyler,3+1,-11.341330425299889
Kaş/Köyler,3+2,0.0
Kaş/Köyler,5+4,0.0
Kaş/Köyler,Stüdyo (1+0),0.0
Kemer,1+1,2.6229508196721394
Kemer,2+1,7.168458781362006
Kemer,3+1,18.5925692695214
Kemer,3.5+1,0.0
Kemer,4+1,-10.13807012100527
Kemer,5+1,-42.857142857142854
Kemer,6+1,0.0
Kemer,Stüdyo (1+0),-4.693140794223822
Kemer/Göynük,1+1,2.6764314247669674
Kemer/Göynük,1.5+1,0.0
Kemer/Göynük,2+1,5.158730158730158
Kemer/Göynük,3+1,-5.697745277269953
Kemer/Göynük,4+1,-7.4468085106382915
Kemer/Göynük,5+1,0.0
Kemer/Göynük,7+2,0.0
Kemer/Göynük,9+1,0.0
Kemer/Göynük,Stüdyo (1+0),3.300900900900901
Kemer/Köyler,1+1,-14.285714285714285
Kemer/Köyler,2+1,-3.4632034632034583
Kemer/Köyler,2.5+1,0.0
Kemer/Köyler,3+0,0.0
Kemer/Köyler,3+1,0.0
