Location,Rooms,Weekly Inflation(%)
Aksu,1+1,-0.36223453072620704
Aksu,1.5+1,0.0
Aksu,2+1,-0.852394150176835
Aksu,3+1,-3.076923076923081
Aksu,4+1,-7.957639939485619
Aksu,5+1,8.646616541353383
Aksu,7+1,0.0
Aksu,Stüdyo (1+0),0.0
Aksu/Köyler,1+1,1.519756838905766
Aksu/Köyler,2+1,-0.5137503777576378
Aksu/Köyler,3+1,16.500785751702455
Aksu/Köyler,4+1,7.735583684950778
Aksu/Köyler,4+2,0.0
Aksu/Köyler,6+1,18.75
Aksu/Köyler,6+2,0.0
Aksu/Pınarlı,1+1,0.0
Aksu/Çalkaya,2+1,5.88235294117647
Aksu/Çalkaya,3+1,0.0
Alanya,1+1,3.3385734721805638
Alanya,2+0,-18.51851851851852
Alanya,2+1,-0.7654109589041104
Alanya,3+1,3.113588157056802
Alanya,3+2,0.0
Alanya,3.5+1,-6.25
Alanya,4+1,-2.437047170289301
Alanya,4+2,-41.05263157894737
Alanya,4.5+2,20.0
Alanya,5+1,-1.9396551724137994
Alanya,6+1,23.451327433628315
Alanya,6+2,0.0
Alanya,Stüdyo (1+0),13.504490276774842
Alanya/Beldeler,1+1,1.789524675228862
Alanya/Beldeler,2+1,-2.075424519245649
Alanya/Beldeler,2.5+1,60.0
Alanya/Beldeler,3+1,4.783589209818715
Alanya/Beldeler,3+2,0.0
Alanya/Beldeler,3.5+1,0.0
Alanya/Beldeler,4+1,5.011116812040372
Alanya/Beldeler,4.5+1,0.0
Alanya/Beldeler,5+1,-11.199999999999994
Alanya/Beldeler,Stüdyo (1+0),-13.813166765516263
Alanya/Demirtaş,1+1,0.0
Alanya/Köyler,1+1,-3.125
Alanya/Köyler,1.5+1,-4.761904761904762
Alanya/Köyler,2+1,28.571428571428566
Alanya/Köyler,3+1,14.229765013054829
Alanya/İncekum (Yeşilköy),1+1,0.0
Alanya/İncekum (Yeşilköy),2+1,-14.754098360655737
Alanya/İncekum (Yeşilköy),3+1,11.233480176211454
Alanya/İncekum (Yeşilköy),4+1,5.494505494505499
Demre/Kale(Demre),1+1,-15.0
Demre/Kale(Demre),2+0,-45.5
Demre/Kale(Demre),2+1,-5.967604433077579
Demre/Kale(Demre),3+0,0.0
Demre/Kale(Demre),3+1,-0.49634273772205034
Demre/Kale(Demre),4+1,0.0
Demre/Kale(Demre),5+1,0.0
Demre/Kale(Demre),5+2,0.0
Demre/Kale(Demre),6+3,0.0
Demre/Köyler,1+1,0.0
Demre/Köyler,2+1,0.0
