Location,Rooms,Weekly Inflation(%)
Aksu,1+1,0.4356048627503848
Aksu,1.5+1,-2.631578947368421
Aksu,2+1,0.6722878895603672
Aksu,2.5+1,0.0
Aksu,3+1,-7.434752644353214
Aksu,4+1,18.825489379425235
Aksu,4+2,0.0
Aksu,5+1,108.51393188854487
Aksu,Stüdyo (1+0),0.0
Aksu/Köyler,1+1,-0.5680763375784387
Aksu/Köyler,2+1,-2.0605193760336005
Aksu/Köyler,3+1,1.2446761639007262
Aksu/Köyler,3.5+1,0.0
Aksu/Köyler,4+1,20.366455250176188
Aksu/Köyler,4+2,20.30075187969925
Aksu/Köyler,4.5+1,0.0
Aksu/Köyler,6+2,-3.125
Aksu/Pınarlı,1+1,0.0
Aksu/Pınarlı,2+1,12.5
Aksu/Pınarlı,6+1,0.0
Aksu/Çalkaya,1+1,-25.0
Aksu/Çalkaya,3+1,0.0
Alanya,1+1,2.03180346688595
Alanya,2+0,9.090909090909092
Alanya,2+1,1.22167677106727
Alanya,2+2,0.0
Alanya,3+1,0.7606240469689765
Alanya,3+2,0.0
Alanya,3.5+1,0.0
Alanya,4+1,-0.6089133271999748
Alanya,4+2,0.0
Alanya,4.5+2,0.0
Alanya,5+1,0.3863298662704266
Alanya,6+1,0.0
Alanya,6+2,0.0
Alanya,Stüdyo (1+0),81.5126050420168
Alanya/Beldeler,1+1,-3.2723528793994165
Alanya/Beldeler,1.5+1,0.0
Alanya/Beldeler,2+1,-0.20546211205878165
Alanya/Beldeler,2.5+1,0.0
Alanya/Beldeler,3+1,-4.587438423645327
Alanya/Beldeler,3+2,0.0
Alanya/Beldeler,3.5+1,0.0
Alanya/Beldeler,4+1,0.25423728813559693
Alanya/Beldeler,4+2,21.428571428571427
Alanya/Beldeler,4.5+1,0.0
Alanya/Beldeler,5+1,7.913669064748195
Alanya/Beldeler,5+2,0.0
Alanya/Beldeler,7+1,0.0
Alanya/Beldeler,Stüdyo (1+0),-9.173553719008268
Alanya/Demirtaş,1+1,-28.05755395683453
Alanya/Demirtaş,3+1,0.0
Alanya/Köyler,1+1,-3.225806451612903
Alanya/Köyler,2+1,0.0
Alanya/Köyler,3+1,-0.5
Alanya/Köyler,4+1,0.0
Alanya/İncekum (Yeşilköy),1+1,0.0
Alanya/İncekum (Yeşilköy),2+1,10.76923076923077
Alanya/İncekum (Yeşilköy),3+1,20.40441176470588
Alanya/İncekum (Yeşilköy),4+1,-1.5625
Demre/Kale(Demre),1+1,-35.871848739495796
Demre/Kale(Demre),2+0,-83.4862385321101
Demre/Kale(Demre),2+1,-15.520565552699228
Demre/Kale(Demre),3+0,0.0
Demre/Kale(Demre),3+1,-11.37566137566138
Demre/Kale(Demre),4+1,-1.4084507042253622
Demre/Kale(Demre),5+1,0.0
Demre/Kale(Demre),5+2,0.0
Demre/Kale(Demre),6+3,0.0
Demre/Köyler,1+1,10.0
Demre/Köyler,2+0,0.0
Demre/Köyler,2+1,0.0
Demre/Köyler,3+1,0.0
Döşemealtı/Düzlerçamı,5+1,0.0
Döşemealtı/Düzlerçamı,6+1,0.0
Döşemealtı/Köyler,2+1,39.53488372093023
Döşemealtı/Köyler,3+1,-48.924731182795696
Döşemealtı/Merkez,1+1,2.49058930425753
Döşemealtı/Merkez,2+1,9.11376492771842
Döşemealtı/Merkez,3+1,-4.915605567071362
Döşemealtı/Merkez,4+1,-4.028389623103265
Döşemealtı/Merkez,5+1,0.5321888412017217
Döşemealtı/Merkez,5+2,0.0
Döşemealtı/Merkez,6+1,75.0
Döşemealtı/Merkez,6+2,0.0
Döşemealtı/Merkez,7+1,0.0
Döşemealtı/Merkez,8+1,0.0
Döşemealtı/Yeniköy,1+1,-0.1820023086674091
Döşemealtı/Yeniköy,2+0,-4.3478260869565215
