Location,Rooms,Weekly Inflation(%)
Akseki/Güzelsu,2+1,0.0
Aksu,1+1,-1.131627976498179
Aksu,1.5+1,0.0
Aksu,2+0,0.0
Aksu,2+1,1.6193009759734451
Aksu,2.5+1,0.0
Aksu,3+1,7.442561284277936
Aksu,4+1,0.7084468664850135
Aksu,4+2,0.0
Aksu,5+1,0.0
Aksu,6+1,-8.333333333333332
Aksu,7+1,0.0
Aksu,Stüdyo (1+0),-15.94202898550725
Aksu/Köyler,1+1,5.821856017321222
Aksu/Köyler,2+1,-3.9985545500251387
Aksu/Köyler,3+1,3.24643757785677
Aksu/Köyler,3.5+1,0.0
Aksu/Köyler,4+1,3.3333333333333286
Aksu/Köyler,4+2,0.0
Aksu/Köyler,6+2,0.0
Aksu/Pınarlı,1+1,-0.757575757575763
Aksu/Pınarlı,2+1,4.44444444444444
Aksu/Pınarlı,6+1,0.0
Aksu/Pınarlı,Stüdyo (1+0),0.0
Aksu/Çalkaya,3+1,0.0
Alanya,1+1,1.3703991392448889
Alanya,1.5+1,0.0
Alanya,2+0,0.0
Alanya,2+1,-0.07971229276929191
Alanya,2+2,0.0
Alanya,2.5+1,0.0
Alanya,3+1,-1.5467256014867732
Alanya,3+2,0.0
Alanya,3.5+1,0.0
Alanya,4+1,-12.910510038780624
Alanya,4+2,-11.11111111111111
Alanya,4.5+2,0.0
Alanya,5+1,-40.298507462686565
Alanya,6+1,36.58536585365854
Alanya,Stüdyo (1+0),-5.555555555555555
Alanya/Beldeler,1+1,0.7190487732622256
Alanya/Beldeler,2+1,-0.4561890754102696
Alanya/Beldeler,2.5+1,0.0
Alanya/Beldeler,3+0,0.0
Alanya/Beldeler,3+1,0.0
Alanya/Beldeler,3+2,0.0
Alanya/Beldeler,3.5+1,0.0
Alanya/Beldeler,4+1,0.6916192026037489
Alanya/Beldeler,4.5+1,0.0
Alanya/Beldeler,5+1,48.68421052631579
Alanya/Beldeler,6+2,0.0
Alanya/Beldeler,7+1,0.0
Alanya/Beldeler,Stüdyo (1+0),12.21476510067114
Alanya/Demirtaş,1+1,25.33333333333333
Alanya/Demirtaş,3+1,0.0
Alanya/Köyler,1+1,0.0
Alanya/Köyler,2+1,-5.539358600583089
Alanya/Köyler,3+1,-21.568627450980387
Alanya/Köyler,4+1,0.0
Alanya/İncekum (Yeşilköy),1+1,0.0
Alanya/İncekum (Yeşilköy),2+1,-1.0204081632653061
Alanya/İncekum (Yeşilköy),3+1,461.11111111111114
Alanya/İncekum (Yeşilköy),4+1,0.0
Demre/Kale(Demre),1+1,3.2657657657657677
Demre/Kale(Demre),2+0,0.0
