Location,Rooms,Weekly Inflation(%)
Aksu,1+1,-0.8061211582755992
Aksu,1.5+1,0.0
Aksu,2+1,-0.5110559642658171
Aksu,2.5+1,0.0
Aksu,3+1,-2.6977365739580783
Aksu,4+1,1.2837837837837838
Aksu,4+2,0.0
Aksu,5+1,0.0
Aksu,7+1,0.0
Aksu,Stüdyo (1+0),0.0
Aksu/Köyler,1+1,-5.180776014109346
Aksu/Köyler,2+1,-0.6183115338882215
Aksu/Köyler,3+1,6.698685540950462
Aksu/Köyler,4+1,1.170960187353635
Aksu/Köyler,4+2,0.0
Aksu/Köyler,6+1,0.0
Aksu/Köyler,6+2,0.0
Aksu/Pınarlı,1+1,0.0
Aksu/Pınarlı,2+1,0.0
Aksu/Çalkaya,2+1,0.0
Aksu/Çalkaya,3+1,0.0
Alanya,1+1,-1.1401398213989045
Alanya,2+0,-8.333333333333332
Alanya,2+1,-1.7694065118716973
Alanya,2+2,0.0
Alanya,3+1,1.174947595057119
Alanya,3+2,81.81818181818183
Alanya,3.5+1,0.0
Alanya,4+1,-0.8513240205070317
Alanya,4+2,0.0
Alanya,4.5+2,0.0
Alanya,5+1,13.363363363363367
Alanya,6+1,-29.03225806451613
Alanya,6+2,0.0
Alanya,Stüdyo (1+0),1.5625
Alanya/Beldeler,1+1,0.42044480564964276
Alanya/Beldeler,2+1,-0.6292672824751797
Alanya/Beldeler,2.5+1,0.0
Alanya/Beldeler,3+1,3.7843573160873043
Alanya/Beldeler,3+2,12.5
Alanya/Beldeler,3.5+1,0.0
Alanya/Beldeler,4+1,2.121010084173673
Alanya/Beldeler,4+2,0.0
Alanya/Beldeler,4.5+1,0.0
Alanya/Beldeler,5+1,21.96969696969697
Alanya/Beldeler,Stüdyo (1+0),-11.445783132530122
Alanya/Demirtaş,1+1,9.322033898305078
Alanya/Köyler,1+1,0.0
Alanya/Köyler,1.5+1,0.0
Alanya/Köyler,2+1,0.0
Alanya/Köyler,3+1,-65.55555555555556
Alanya/İncekum (Yeşilköy),1+1,0.0
Alanya/İncekum (Yeşilköy),2+1,10.204081632653061
Alanya/İncekum (Yeşilköy),3+1,0.0
Alanya/İncekum (Yeşilköy),4+1,0.0
Demre/Kale(Demre),1+1,71.42857142857143
Demre/Kale(Demre),2+0,38.559322033898304
Demre/Kale(Demre),2+1,10.476512335248394
Demre/Kale(Demre),3+0,-39.473684210526315
Demre/Kale(Demre),3+1,-3.7037037037037033
Demre/Kale(Demre),4+1,18.33333333333334
Demre/Kale(Demre),5+1,0.0
Demre/Kale(Demre),5+2,0.0
Demre/Kale(Demre),6+3,-6.25
Demre/Köyler,1+1,0.0
Demre/Köyler,2+0,0.0
Demre/Köyler,2+1,0.0
Demre/Köyler,3+1,0.0
Döşemealtı/Düzlerçamı,5+1,-3.030303030303023
Döşemealtı/Köyler,2+1,-28.333333333333332
Döşemealtı/Köyler,3+1,30.373831775700943
Döşemealtı/Köyler,Stüdyo (1+0),0.0
Döşemealtı/Merkez,1,0.0
Döşemealtı/Merkez,1+1,0.44554455445545377
Döşemealtı/Merkez,2+0,-7.116104868913853
Döşemealtı/Merkez,2+1,5.43569569938738
Döşemealtı/Merkez,3+1,12.921597633136091
Döşemealtı/Merkez,4+1,-4.864253393665171
Döşemealtı/Merkez,5+1,-2.5526197939991015
Döşemealtı/Merkez,5+2,0.0
Döşemealtı/Merkez,6+1,0.0
Döşemealtı/Merkez,6+2,0.0
Döşemealtı/Merkez,7+1,20.0
Döşemealtı/Merkez,8+1,0.0
Döşemealtı/Merkez,Stüdyo (1+0),0.0
Döşemealtı/Yeniköy,1+1,-1.9838649252075482
Döşemealtı/Yeniköy,2+0,-4.166666666666666
Döşemealtı/Yeniköy,2+1,0.21151423932576513
Döşemealtı/Yeniköy,3+1,-3.175886015325667
Döşemealtı/Yeniköy,4+1,18.62160371106693
Döşemealtı/Yeniköy,5+1,-44.49760765550239
Döşemealtı/Yeniköy,Stüdyo (1+0),-10.0
Döşemealtı/Yeşilbayır,1+1,-5.204872646733119
Döşemealtı/Yeşilbayır,2+1,-4.672897196261679
Döşemealtı/Yeşilbayır,2.5+1,0.0
Döşemealtı/Yeşilbayır,3+1,1.4631806188534418
Döşemealtı/Yeşilbayır,3.5+1,0.0
Döşemealtı/Yeşilbayır,4+1,-9.571103238866396
Döşemealtı/Yeşilbayır,5+1,-13.55661881977672
Döşemealtı/Yeşilbayır,6+1,6.097560975609756
Döşemealtı/Yeşilbayır,7+1,0.0
Döşemealtı/Yeşilbayır,8+2,0.0
Döşemealtı/Yeşilbayır,Stüdyo (1+0),0.0
Elmalı,2+1,8.196721311475416
Elmalı,3+1,1.6652059596844848
Finike,1+1,29.664429530201332
Finike,1.5+1,0.0
Finike,2+0,0.0
Finike,2+1,4.752764127764129
Finike,3+1,-0.5354752342704101
Finike,3.5+1,0.0
Finike,Stüdyo (1+0),0.0
Finike/Beldeler,1+1,4.6770169787099904
Finike/Beldeler,2+1,-6.932291924135326
Finike/Beldeler,3+1,4.290454313425215
Finike/Beldeler,4+1,0.0
Gazipaşa,1+1,-4.477369193912778
Gazipaşa,2+1,3.136605993748842
Gazipaşa,3+1,-6.674669867947179
Gazipaşa,3+2,0.0
Gazipaşa,4+1,-27.61904761904762
Gazipaşa/Köyler,1+1,0.0
Gazipaşa/Köyler,2+1,26.923076923076916
Gazipaşa/Köyler,3+1,25.0
Gazipaşa/Köyler,4+1,0.0
Kaş,1+1,0.969696969696974
Kaş,2+1,7.013938527519666
Kaş,3+1,8.955223880597014
Kaş,5+1,0.0
Kaş,Stüdyo (1+0),-7.952622673434852
Kaş/Kalkan,1+1,25.930680359435172
Kaş/Kalkan,2+1,2.46508342897501
Kaş/Kalkan,2.5+1,0.0
Kaş/Kalkan,3+1,-3.993154592127775
Kaş/Kalkan,3+2,0.0
Kaş/Kalkan,4+1,-14.627380119030365
Kaş/Kalkan,5+1,0.0
Kaş/Kalkan,5+2,0.0
Kaş/Kalkan,6+3,-6.666666666666667
Kaş/Kalkan,7+2,0.0
Kaş/Köyler,1+1,-9.90532510732665
Kaş/Köyler,2,0.0
Kaş/Köyler,2+1,-4.509906152241918
Kaş/Köyler,2.5+1,0.0
Kaş/Köyler,3+1,-3.289473684210513
Kaş/Köyler,3+2,0.0
Kaş/Köyler,4+1,-26.66666666666667
Kaş/Köyler,6+2,0.0
Kaş/Köyler,Stüdyo (1+0),0.0
Kemer,1+1,-4.888152444076234
Kemer,2+1,5.657894736842109
Kemer,3+1,-5.8789790650989415
Kemer,3.5+1,0.0
Kemer,4+1,20.893412496465935
Kemer,4+4,0.0
Kemer,4.5+1,0.0
Kemer,5+1,0.0
Kemer,6+1,0.0
Kemer,7+1,0.0
Kemer,Stüdyo (1+0),-9.189189189189186
Kemer/Göynük,1+1,2.527075812274379
Kemer/Göynük,1.5+1,0.0
Kemer/Göynük,10 Üzeri,0.0
Kemer/Göynük,2+1,6.646608315098473
Kemer/Göynük,3+1,43.67816091954023
Kemer/Göynük,4+1,-19.444444444444446
Kemer/Göynük,5+1,0.0
Kemer/Göynük,7+2,0.0
Kemer/Göynük,Stüdyo (1+0),2.677579365079365
Kemer/Köyler,1+1,-21.212121212121207
Kemer/Köyler,2+1,6.578947368421048
Kemer/Köyler,2.5+1,0.0
Kemer/Tekirova,1+1,6.717557251908403
Kemer/Tekirova,2+1,38.0
Kemer/Tekirova,3+1,116.66666666666667
Kemer/Tekirova,Stüdyo (1+0),0.0
Kepez/Ahatlı,1+1,-0.09536048865108429
Kepez/Ahatlı,2+0,-0.8240713857722383
Kepez/Ahatlı,2+1,-0.2944146065251094
Kepez/Ahatlı,3+1,-1.356759942743274
Kepez/Ahatlı,4+0,0.0
