Location,Rooms,Weekly Inflation(%)
Aksu,1+1,1.0276859359764638
Aksu,1.5+1,29.824561403508774
Aksu,2+1,0.2957297056784297
Aksu,2.5+1,0.0
Aksu,3+1,-6.9241789144160775
Aksu,4+1,1.9402985074626975
Aksu,4+2,0.0
Aksu,5+1,0.0
Aksu,Stüdyo (1+0),0.0
Aksu/Köyler,1+1,10.571043165467623
Aksu/Köyler,2+1,-1.9480759971852744
Aksu/Köyler,3+1,-3.818009478672983
Aksu/Köyler,3.5+1,-5.405405405405405
Aksu/Köyler,4+1,22.42063492063492
Aksu/Köyler,4+2,0.0
Aksu/Köyler,6+1,0.0
Aksu/Köyler,6+2,0.0
Aksu/Pınarlı,1+1,0.0
Aksu/Pınarlı,2+1,28.57142857142857
Aksu/Pınarlı,6+1,0.0
Aksu/Çalkaya,1+1,0.0
Aksu/Çalkaya,2+1,0.0
Aksu/Çalkaya,3+1,0.0
Alanya,1+1,2.4420483253796306
Alanya,2+0,0.0
Alanya,2+1,0.11815429289417326
Alanya,2+2,0.0
Alanya,3+1,-0.9999649655118011
Alanya,3+2,0.0
Alanya,3.5+1,0.0
Alanya,4+1,3.533657460778915
Alanya,4+2,0.0
Alanya,4.5+2,0.0
Alanya,5+1,0.5660377358490566
Alanya,6+1,0.0
Alanya,6+2,0.0
Alanya,8+1,0.0
Alanya,Stüdyo (1+0),-8.64864864864865
Alanya/Beldeler,1+1,-0.3315024798314518
Alanya/Beldeler,2+1,4.894316734544396
Alanya/Beldeler,2.5+1,0.5681818181818249
Alanya/Beldeler,3+1,3.115028257275774
Alanya/Beldeler,3+2,-7.4074074074074
Alanya/Beldeler,3.5+1,-12.5
Alanya/Beldeler,4+1,3.2446226759022876
Alanya/Beldeler,4+2,0.0
Alanya/Beldeler,4.5+1,0.0
Alanya/Beldeler,5+1,15.113871635610773
Alanya/Beldeler,Stüdyo (1+0),3.289473684210526
Alanya/Demirtaş,1+1,19.379844961240316
Alanya/Köyler,1+1,0.0
Alanya/Köyler,1.5+1,0.0
Alanya/Köyler,2+1,25.0
Alanya/Köyler,3+1,29.03225806451613
Alanya/İncekum (Yeşilköy),1+1,0.0
Alanya/İncekum (Yeşilköy),2+1,-3.7037037037037033
Alanya/İncekum (Yeşilköy),3+1,7.7227722772277225
Alanya/İncekum (Yeşilköy),4+1,0.0
Demre/Kale(Demre),1+1,12.592592592592592
Demre/Kale(Demre),2+0,-83.4862385321101
Demre/Kale(Demre),2+1,10.85779424337418
Demre/Kale(Demre),3+0,0.0
Demre/Kale(Demre),3+1,-12.751798561151077
Demre/Kale(Demre),4+1,0.0
Demre/Kale(Demre),5+1,-28.205128205128204
Demre/Kale(Demre),5+2,0.0
Demre/Kale(Demre),6+3,0.0
Demre/Köyler,1+1,0.0
Demre/Köyler,2+0,0.0
Demre/Köyler,2+1,0.0
Demre/Köyler,3+1,0.0
Döşemealtı/Düzlerçamı,5+1,0.0
Döşemealtı/Köyler,2+1,0.0
Döşemealtı/Köyler,3+1,0.0
Döşemealtı/Köyler,Stüdyo (1+0),0.0
Döşemealtı/Merkez,1,0.0
Döşemealtı/Merkez,1+1,-3.083192386870939
Döşemealtı/Merkez,2+0,0.0
Döşemealtı/Merkez,2+1,0.1214871865401285
Döşemealtı/Merkez,3+1,-0.5202578268876579
Döşemealtı/Merkez,4+1,3.7977174340810675
Döşemealtı/Merkez,5+1,6.003039513677813
Döşemealtı/Merkez,5+2,0.0
Döşemealtı/Merkez,6+1,-11.11111111111111
Döşemealtı/Merkez,6+2,0.0
Döşemealtı/Merkez,7+1,16.666666666666664
Döşemealtı/Merkez,8+1,0.0
Döşemealtı/Yeniköy,1+1,2.333352330333902
Döşemealtı/Yeniköy,2+0,0.0
Döşemealtı/Yeniköy,2+1,3.2908725242382073
Döşemealtı/Yeniköy,3+1,-1.8906840293796472
Döşemealtı/Yeniköy,4+1,-16.80345572354212
Döşemealtı/Yeniköy,5+1,0.0
Döşemealtı/Yeniköy,Stüdyo (1+0),11.11111111111111
Döşemealtı/Yeşilbayır,1+1,0.534045393858479
Döşemealtı/Yeşilbayır,2+1,-19.730702572990268
Döşemealtı/Yeşilbayır,3+1,-0.14184397163120155
Döşemealtı/Yeşilbayır,3.5+1,0.0
Döşemealtı/Yeşilbayır,4+1,-11.946020761245672
Döşemealtı/Yeşilbayır,5+1,11.152187307455321
Döşemealtı/Yeşilbayır,6+1,-19.54022988505747
Döşemealtı/Yeşilbayır,7+1,0.0
Döşemealtı/Yeşilbayır,Stüdyo (1+0),0.0
Elmalı,2+1,-6.8181818181818175
Elmalı,3+1,-0.34013605442177364
Finike,1+1,-6.991720331186753
Finike,1.5+1,0.0
Finike,2+0,0.0
Finike,2+1,1.2253829321662957
Finike,3+1,-5.266301642608263
Finike,3.5+1,0.0
Finike/Beldeler,1+1,3.0180658873538846
Finike/Beldeler,2+1,5.961244514570295
Finike/Beldeler,3+1,2.059108527131777
Finike/Beldeler,4+1,3.571428571428571
Gazipaşa,1+1,7.746091884428087
Gazipaşa,2+1,0.6825938566552917
Gazipaşa,3+1,1.2138263665594835
Gazipaşa,3+2,0.0
Gazipaşa,4+1,-18.0
Gazipaşa/Köyler,2+1,0.0
Gazipaşa/Köyler,3+1,0.0
Kaş,1+1,7.202184548867904
Kaş,2+1,13.411870124393838
Kaş,3+1,15.611814345991574
Kaş,4+1,0.0
Kaş,5+1,-55.45454545454545
Kaş,Stüdyo (1+0),-0.7352941176470641
Kaş/Kalkan,1+1,-6.7037138496458395
Kaş/Kalkan,2+1,-11.232300797207778
Kaş/Kalkan,2.5+1,0.0
Kaş/Kalkan,3+1,0.37610619469026874
Kaş/Kalkan,4+1,36.202046625101644
Kaş/Kalkan,5+1,-12.366436203645513
Kaş/Kalkan,5+2,0.0
Kaş/Kalkan,6+3,0.0
Kaş/Kalkan,Stüdyo (1+0),0.0
Kaş/Köyler,1+1,1.6191138946880128
Kaş/Köyler,2,0.0
Kaş/Köyler,2+1,-0.45442395081527764
Kaş/Köyler,2+2,0.0
