Location,Rooms,Weekly Inflation(%)
Akseki/Güzelsu,2+1,0.0
Aksu,1+1,-0.7239812206444023
Aksu,1.5+1,22.22222222222222
Aksu,2+0,0.0
Aksu,2+1,1.2040226741676254
Aksu,3+1,-0.0073247003399911
Aksu,4+1,-2.237001209189836
Aksu,4+2,0.0
Aksu,5+1,-21.72413793103448
Aksu,7+1,0.0
Aksu,Stüdyo (1+0),-23.333333333333332
Aksu/Köyler,1+1,-3.3302000805693517
Aksu/Köyler,2+1,1.5336134453781478
Aksu/Köyler,3+1,3.5618514632155747
Aksu/Köyler,3.5+1,0.0
Aksu/Köyler,4+1,-24.183006535947708
Aksu/Köyler,4+2,0.0
Aksu/Köyler,6+2,0.0
Aksu/Pınarlı,1+1,-4.3478260869565215
Aksu/Pınarlı,2+1,-13.919413919413923
Aksu/Pınarlı,6+1,0.0
Aksu/Pınarlı,Stüdyo (1+0),0.0
Aksu/Çalkaya,3+1,0.0
Alanya,1+1,0.04001766143899187
Alanya,1.5+1,5.555555555555555
Alanya,2+0,0.0
Alanya,2+1,1.3673340914365457
Alanya,2+2,0.0
Alanya,2.5+1,0.0
Alanya,3+1,3.0762199476646477
Alanya,3.5+1,0.0
Alanya,4+1,-5.151007144146696
Alanya,4+2,0.0
Alanya,4.5+2,0.0
Alanya,5+1,2.9236739974126817
Alanya,6+1,-50.0
Alanya,Stüdyo (1+0),0.0
Alanya/Beldeler,1+1,1.358221781826971
Alanya/Beldeler,2+1,5.278365982380448
Alanya/Beldeler,2.5+1,0.0
Alanya/Beldeler,3+0,0.0
Alanya/Beldeler,3+1,1.0023711484621116
Alanya/Beldeler,3+2,0.0
Alanya/Beldeler,3.5+1,0.0
Alanya/Beldeler,4+1,-4.706790123456796
Alanya/Beldeler,4+2,0.0
Alanya/Beldeler,4.5+1,5.714285714285714
Alanya/Beldeler,5+1,-13.636363636363635
Alanya/Beldeler,5+2,0.0
Alanya/Beldeler,7+1,0.0
Alanya/Beldeler,Stüdyo (1+0),0.0
Alanya/Demirtaş,1+1,0.0
Alanya/Demirtaş,3+1,0.0
Alanya/Köyler,1+1,-25.0
Alanya/Köyler,2+1,-9.259259259259256
Alanya/Köyler,3+1,54.08163265306123
Alanya/Köyler,4+1,0.0
Alanya/İncekum (Yeşilköy),1+1,20.192307692307693
Alanya/İncekum (Yeşilköy),2+1,2.272727272727277
Alanya/İncekum (Yeşilköy),3+1,-5.263157894736846
Alanya/İncekum (Yeşilköy),4+1,159.0909090909091
Demre/Kale(Demre),1+1,12.500000000000005
Demre/Kale(Demre),2+0,0.0
Demre/Kale(Demre),2+1,-12.260061919504643
Demre/Kale(Demre),3+0,0.0
Demre/Kale(Demre),3+1,-5.555555555555555
Demre/Kale(Demre),4+1,0.0
Demre/Kale(Demre),5+1,0.0
Demre/Kale(Demre),5+2,0.0
Demre/Kale(Demre),6+3,0.0
Demre/Köyler,1+1,0.0
Demre/Köyler,2+1,0.0
Döşemealtı/Düzlerçamı,1+1,-8.333333333333332
Döşemealtı/Düzlerçamı,2+1,-4.0
Döşemealtı/Düzlerçamı,3+1,0.0
Döşemealtı/Düzlerçamı,4+1,220.00000000000003
