Location,Rooms,Weekly Inflation(%)
Akseki/Güzelsu,2+1,0.0
Aksu,1+1,-0.8145435924955152
Aksu,1.5+1,0.0
Aksu,2+0,0.0
Aksu,2+1,0.7949286300878458
Aksu,3+1,7.901892644459731
Aksu,4+1,5.086285195277026
Aksu,4+2,0.0
Aksu,5+1,0.0
Aksu,6+1,-8.333333333333332
Aksu,7+1,0.0
Aksu,Stüdyo (1+0),0.0
Aksu/Köyler,1+1,2.6458170445660687
Aksu/Köyler,2+1,-4.395604395604406
Aksu/Köyler,3+1,3.4213193070501413
Aksu/Köyler,3.5+1,0.0
Aksu/Köyler,4+1,3.3333333333333286
Aksu/Köyler,4+2,0.0
Aksu/Köyler,6+2,0.0
Aksu/Pınarlı,1+1,-19.318181818181817
Aksu/Pınarlı,2+1,6.666666666666667
Aksu/Pınarlı,3+1,0.0
Aksu/Pınarlı,6+1,0.0
Aksu/Pınarlı,Stüdyo (1+0),0.0
Aksu/Çalkaya,3+1,0.0
Alanya,1+1,2.3966787120457482
Alanya,1.5+1,0.0
Alanya,2+0,0.0
Alanya,2+1,0.2510315234819747
Alanya,2+2,0.0
Alanya,2.5+1,-9.042553191489363
Alanya,3+1,-0.8430516268375892
Alanya,3+2,0.0
Alanya,3.5+1,0.0
Alanya,4+1,-14.279694991245732
Alanya,4+2,-11.11111111111111
Alanya,4.5+2,0.0
Alanya,5+1,-40.298507462686565
Alanya,6+1,36.58536585365854
Alanya,6+2,0.0
Alanya,Stüdyo (1+0),4.6296296296296235
Alanya/Beldeler,1+1,-0.47100479242056664
Alanya/Beldeler,2+1,-1.0187180479557205
Alanya/Beldeler,2.5+1,0.0
Alanya/Beldeler,3+0,0.0
Alanya/Beldeler,3+1,6.945215550762046
Alanya/Beldeler,3+2,0.0
Alanya/Beldeler,3.5+1,0.0
Alanya/Beldeler,4+1,-0.40683482506101937
Alanya/Beldeler,4+2,0.0
Alanya/Beldeler,4.5+1,0.0
Alanya/Beldeler,5+1,0.0
Alanya/Beldeler,6+2,0.0
Alanya/Beldeler,Stüdyo (1+0),-6.7114093959731544
Alanya/Demirtaş,1+1,48.0
Alanya/Demirtaş,3+1,0.0
Alanya/Köyler,1+1,0.0
Alanya/Köyler,2+1,47.70408163265306
Alanya/Köyler,3+1,-12.352941176470589
Alanya/Köyler,4+1,0.0
Alanya/İncekum (Yeşilköy),1+1,0.0
Alanya/İncekum (Yeşilköy),2+1,-11.56462585034013
Alanya/İncekum (Yeşilköy),3+1,0.0
Alanya/İncekum (Yeşilköy),4+1,0.0
Demre/Kale(Demre),1+1,3.2657657657657677
Demre/Kale(Demre),2+0,0.0
Demre/Kale(Demre),2+1,18.325041459369825
Demre/Kale(Demre),3+0,-65.21739130434783
Demre/Kale(Demre),3+1,5.445372303409879
Demre/Kale(Demre),4+1,0.0
Demre/Kale(Demre),5+1,-7.142857142857142
Demre/Kale(Demre),5+2,0.0
Demre/Kale(Demre),6+3,0.0
Demre/Kale(Demre),Stüdyo (1+0),0.0
Demre/Köyler,1+1,0.0
Demre/Köyler,2+1,28.57142857142857
Döşemealtı/Düzlerçamı,1+1,0.0
Döşemealtı/Düzlerçamı,2+1,0.0
Döşemealtı/Düzlerçamı,3+1,162.5
Döşemealtı/Düzlerçamı,4+1,0.0
Döşemealtı/Düzlerçamı,5+1,-7.187500000000006
Döşemealtı/Düzlerçamı,6+1,0.0
Döşemealtı/Köyler,1+1,0.0
Döşemealtı/Köyler,2+1,0.0
Döşemealtı/Köyler,3+1,-5.263157894736842
Döşemealtı/Merkez,1+1,-0.5638552672088091
Döşemealtı/Merkez,2+1,2.6563791678148245
Döşemealtı/Merkez,3+1,7.429809515211698
Döşemealtı/Merkez,4+1,13.249591552024581
Döşemealtı/Merkez,5+1,-3.1872509960159325
Döşemealtı/Merkez,5+2,0.0
Döşemealtı/Merkez,6+1,-29.166666666666668
Döşemealtı/Merkez,6+3,0.0
Döşemealtı/Merkez,7+1,0.0
Döşemealtı/Merkez,Stüdyo (1+0),0.0
Döşemealtı/Yeniköy,1+1,-1.6587522322226975
Döşemealtı/Yeniköy,2+0,0.0
Döşemealtı/Yeniköy,2+1,0.18657650718539343
Döşemealtı/Yeniköy,2.5+1,0.0
Döşemealtı/Yeniköy,3+1,-0.37213374924752685
Döşemealtı/Yeniköy,4+1,57.919621749408975
Döşemealtı/Yeniköy,5+1,0.0
Döşemealtı/Yeniköy,6+1,0.0
Döşemealtı/Yeniköy,Stüdyo (1+0),0.0
Döşemealtı/Yeşilbayır,1+1,6.707317073170733
Döşemealtı/Yeşilbayır,2+1,-12.590799031476996
Döşemealtı/Yeşilbayır,2.5+1,0.0
Döşemealtı/Yeşilbayır,3+1,4.439777567439658
Döşemealtı/Yeşilbayır,4+1,-7.474053430713055
Döşemealtı/Yeşilbayır,4+2,0.0
Döşemealtı/Yeşilbayır,5+1,39.33486238532109
Döşemealtı/Yeşilbayır,5.5+1,0.0
Döşemealtı/Yeşilbayır,6+1,0.0
Döşemealtı/Yeşilbayır,7+1,0.0
Döşemealtı/Yeşilbayır,8+2,0.0
Döşemealtı/Çığlık,2+1,0.0
Elmalı,2+1,-0.4524886877828055
Elmalı,3+1,2.256561196958539
Finike,1+1,-3.883878612336253
Finike,2+1,0.5166709470789936
Finike,3+1,-1.2
Finike,3.5+1,0.0
Finike/Beldeler,1+1,3.6754360476272443
Finike/Beldeler,2+1,2.245762711864401
Finike/Beldeler,3+1,19.568655643421994
Finike/Beldeler,4+1,0.0
Gazipaşa,1+1,1.1776753712237524
Gazipaşa,2+1,-0.3170629832762737
Gazipaşa,3+1,-1.7945602392747042
Gazipaşa,4+1,17.307692307692307
Gazipaşa/Köyler,1+1,0.0
Gazipaşa/Köyler,2+1,0.0
Gazipaşa/Köyler,3+1,25.0
Kaş,1+1,-6.322795341098169
Kaş,2+1,-1.3185403706791505
Kaş,3+1,7.751623376623386
Kaş,4+1,0.0
Kaş,5+1,0.0
Kaş,Stüdyo (1+0),0.0
Kaş/Kalkan,1+1,-5.678538577942181
Kaş/Kalkan,2+1,-4.215090240250256
Kaş/Kalkan,2.5+1,0.0
Kaş/Kalkan,3+1,-2.8369749410684446
Kaş/Kalkan,4+1,-13.184489678899086
Kaş/Kalkan,5+1,4.1966426858513195
Kaş/Kalkan,5+2,0.0
Kaş/Kalkan,6+1,0.0
Kaş/Kalkan,Stüdyo (1+0),-56.05095541401274
Kaş/Köyler,1+1,8.546878948698518
Kaş/Köyler,2,0.0
Kaş/Köyler,2+1,-4.538396842854367
Kaş/Köyler,2+2,8.0
Kaş/Köyler,3+1,-30.373485035864462
Kaş/Köyler,3+2,0.0
Kaş/Köyler,5+4,0.0
Kaş/Köyler,Stüdyo (1+0),0.0
Kemer,1+1,11.635687732341992
Kemer,2+1,9.646020052658178
Kemer,3+1,46.4841108857336
Kemer,3.5+1,0.0
Kemer,4+1,-3.802880288028803
Kemer,4+4,0.0
Kemer,5+1,0.0
Kemer,6+1,0.0
Kemer,Stüdyo (1+0),0.0
Kemer/Göynük,1+1,5.077262693156728
Kemer/Göynük,1.5+1,0.0
Kemer/Göynük,2+1,-11.446540880503145
Kemer/Göynük,3+1,0.0
Kemer/Göynük,4+1,-1.7241379310344827
Kemer/Göynük,5+1,138.88888888888889
Kemer/Göynük,7+2,0.0
Kemer/Göynük,Stüdyo (1+0),-1.3767807873760876
Kemer/Köyler,2+1,16.39344262295082
Kemer/Köyler,2.5+1,0.0
Kemer/Köyler,3+0,-28.749999999999996
Kemer/Köyler,3+1,0.0
Kemer/Köyler,Stüdyo (1+0),0.0
Kemer/Tekirova,1+1,-5.8908045977011545
Kemer/Tekirova,2+1,40.0
Kemer/Tekirova,3+1,80.0
Kemer/Tekirova,5+1,0.0
Kepez/Ahatlı,1+1,-0.015541857745812498
Kepez/Ahatlı,2+0,-1.5305937397990665
Kepez/Ahatlı,2+1,0.8717875848513946
Kepez/Ahatlı,3+0,0.0
Kepez/Ahatlı,3+1,-1.3632920979550631
Kepez/Ahatlı,4+1,0.0
Kepez/Ahatlı,4+4,0.0
Kepez/Ahatlı,5+1,0.0
Kepez/Ahatlı,5+2,0.0
Kepez/Ahatlı,Stüdyo (1+0),-0.8350922145294065
Kepez/Dokuma,1+1,-1.006133469632652
Kepez/Dokuma,1.5+1,0.0
Kepez/Dokuma,2+1,-1.0439024390243896
Kepez/Dokuma,3+0,0.0
Kepez/Dokuma,3+1,2.346041055718465
Kepez/Dokuma,4+1,12.408759124087592
Kepez/Dokuma,Stüdyo (1+0),10.052910052910045
Kepez/Duraliler,1+1,-0.6134465461253596
Kepez/Duraliler,2+0,-4.129793510324482
Kepez/Duraliler,2+1,-1.6424264613545254
Kepez/Duraliler,3+1,-3.7178077889447234
Kepez/Duraliler,3.5+1,0.0
Kepez/Duraliler,4+1,-29.6875
Kepez/Duraliler,4+2,-48.51485148514851
Kepez/Duraliler,6+1,0.0
Kepez/Duraliler,Stüdyo (1+0),0.9776304888152504
Kepez/Düdenbaşı,1+1,3.7987927565392416
Kepez/Düdenbaşı,2+1,-0.16627587673713565
Kepez/Düdenbaşı,3+1,-2.413633760879521
Kepez/Düdenbaşı,4+1,0.0
Kepez/Düdenbaşı,4+2,0.0
Kepez/Erenköy,1+1,0.9084807298014865
Kepez/Erenköy,2+0,4.0
Kepez/Erenköy,2+1,-3.2927658930754395
Kepez/Erenköy,2+2,0.0
Kepez/Erenköy,3+1,3.926197428092188
Kepez/Erenköy,4+1,-3.0031558586989853
Kepez/Erenköy,5+1,7.462686567164178
Kepez/Erenköy,Stüdyo (1+0),0.0
Kepez/Köyler,2+1,-6.209150326797381
Kepez/Köyler,3+1,6.418918918918918
Kepez/Köyler,3+2,0.0
Kepez/Köyler,4+1,-1.8691588785046782
Kepez/Merkez,1+1,-0.02441008950366033
Kepez/Merkez,2+1,3.179190751445091
Kepez/Merkez,3+1,-25.255474452554743
Kepez/Merkez,4+1,-18.842364532019705
Kepez/Merkez,5+1,0.0
Kepez/Merkez,Stüdyo (1+0),-7.608695652173914
Kepez/Sütçüler,1+1,0.5395312935973341
Kepez/Sütçüler,2+0,0.0
Kepez/Sütçüler,2+1,0.7832650225500327
Kepez/Sütçüler,3+1,-6.652137302491451
Kepez/Sütçüler,4+1,6.837606837606831
Kepez/Sütçüler,4+2,0.0
Kepez/Sütçüler,6+1,-9.375
Kepez/Sütçüler,Stüdyo (1+0),0.0
Kepez/Varsak,1+1,-0.1483004276093185
Kepez/Varsak,2+1,-8.578402916324695
Kepez/Varsak,3+1,7.657471898862978
Kepez/Varsak,4+1,0.0
Kepez/Varsak,5+1,0.0
Kepez/Varsak,5+2,20.833333333333336
Kepez/Varsak,Stüdyo (1+0),11.818181818181818
Kepez/Yeniemek,1+1,-0.591715976331361
Kepez/Yeniemek,2+1,-1.3308091519249468
Kepez/Yeniemek,3+1,0.08424599831507758
Kepez/Yeniemek,5+1,7.6923076923076925
Kepez/Yeniemek,Stüdyo (1+0),31.944444444444443
Konyaaltı/Arapsuyu,1+1,0.9430035405561584
Konyaaltı/Arapsuyu,2+0,30.188679245283012
Konyaaltı/Arapsuyu,2+1,-2.407195398247254
Konyaaltı/Arapsuyu,2+2,0.0
Konyaaltı/Arapsuyu,3+1,-1.703755031967238
Konyaaltı/Arapsuyu,3+2,-5.682656826568261
Konyaaltı/Arapsuyu,4+1,-0.08660402000483357
Konyaaltı/Arapsuyu,4+2,0.0
Konyaaltı/Arapsuyu,5+1,-1.748963292888959
Konyaaltı/Arapsuyu,5+2,-5.0
Konyaaltı/Arapsuyu,6+1,9.821428571428568
Konyaaltı/Arapsuyu,7+1,-2.3809523809523876
Konyaaltı/Arapsuyu,Stüdyo (1+0),-10.29508196721312
Konyaaltı/Doyran,2+1,0.0
Konyaaltı/Köyler,1+1,4.896907216494846
Konyaaltı/Köyler,2+1,0.0
