Location,Rooms,Weekly Inflation(%)
Aksu,1+1,0.21710192345924414
Aksu,1.5+1,0.0
Aksu,2+1,0.03978826865932471
Aksu,2.5+1,0.0
Aksu,3+1,-0.2503576537911203
Aksu,4+1,1.0370550063678727
Aksu,4+2,0.0
Aksu,5+1,-25.028835063437143
Aksu,Stüdyo (1+0),0.0
Aksu/Köyler,1+1,6.487475372924285
Aksu/Köyler,2+1,1.8730013704888095
Aksu/Köyler,3+1,-3.0679933665008243
Aksu/Köyler,3.5+1,0.0
Aksu/Köyler,4+1,8.101851851851839
Aksu/Köyler,4+2,0.0
Aksu/Köyler,6+1,0.0
Aksu/Köyler,6+2,0.0
Aksu/Pınarlı,1+1,0.0
Aksu/Pınarlı,2+1,14.285714285714285
Aksu/Pınarlı,6+1,0.0
Aksu/Çalkaya,1+1,0.0
Aksu/Çalkaya,2+1,0.0
Aksu/Çalkaya,3+1,0.0
Alanya,1+1,2.2903801917757947
Alanya,2+0,0.0
Alanya,2+1,-0.290215398056375
Alanya,2+2,0.0
Alanya,3+1,-2.962863270411628
Alanya,3+2,0.0
Alanya,3.5+1,0.0
Alanya,4+1,5.581910183428206
Alanya,4+2,0.0
Alanya,4.5+2,0.0
Alanya,5+1,6.78807947019867
Alanya,6+1,0.0
Alanya,6+2,0.0
Alanya,Stüdyo (1+0),-8.461538461538462
Alanya/Beldeler,1+1,1.0491792992221793
Alanya/Beldeler,2+1,-0.9255013064960984
Alanya/Beldeler,2.5+1,-7.8125
Alanya/Beldeler,3+1,8.85657256914741
Alanya/Beldeler,3+2,-7.4074074074074
Alanya/Beldeler,3.5+1,-12.5
Alanya/Beldeler,4+1,-1.6525890561880197
Alanya/Beldeler,4+2,0.0
Alanya/Beldeler,4.5+1,0.0
Alanya/Beldeler,5+1,8.695652173913043
Alanya/Beldeler,Stüdyo (1+0),2.857142857142857
Alanya/Demirtaş,1+1,19.379844961240316
Alanya/Köyler,1+1,0.0
Alanya/Köyler,1.5+1,0.0
Alanya/Köyler,2+1,0.0
Alanya/Köyler,3+1,29.03225806451613
Alanya/İncekum (Yeşilköy),2+1,-3.7037037037037033
Alanya/İncekum (Yeşilköy),3+1,7.7227722772277225
Alanya/İncekum (Yeşilköy),4+1,0.0
Demre/Kale(Demre),1+1,2.9629629629629632
Demre/Kale(Demre),2+0,0.0
Demre/Kale(Demre),2+1,18.99663505659223
Demre/Kale(Demre),3+0,0.0
Demre/Kale(Demre),3+1,-3.076923076923077
Demre/Kale(Demre),4+1,0.0
Demre/Kale(Demre),5+1,0.0
Demre/Kale(Demre),5+2,0.0
Demre/Kale(Demre),6+3,0.0
Demre/Köyler,1+1,0.0
Demre/Köyler,2+0,0.0
Demre/Köyler,2+1,0.0
Demre/Köyler,3+1,0.0
Döşemealtı/Düzlerçamı,5+1,0.0
Döşemealtı/Köyler,2+1,0.0
Döşemealtı/Köyler,3+1,0.0
Döşemealtı/Köyler,Stüdyo (1+0),0.0
Döşemealtı/Merkez,1,0.0
Döşemealtı/Merkez,1+1,-0.9993976233503135
Döşemealtı/Merkez,2+0,6.451612903225801
Döşemealtı/Merkez,2+1,-15.915318416523242
Döşemealtı/Merkez,3+1,-18.067101249925248
Döşemealtı/Merkez,4+1,14.744351961950075
Döşemealtı/Merkez,5+1,-1.9301470588235319
Döşemealtı/Merkez,5+2,0.0
Döşemealtı/Merkez,6+1,0.0
Döşemealtı/Merkez,6+2,0.0
Döşemealtı/Merkez,7+1,0.0
Döşemealtı/Merkez,8+1,0.0
