Location,Rooms,Weekly Inflation(%)
Aksu,1+1,0.41619797733447655
Aksu,1.5+1,2.631578947368421
Aksu,2+1,2.9007194077483796
Aksu,2.5+1,0.0
Aksu,3+1,-8.71704661611239
Aksu,4+1,6.602822580645156
Aksu,4+2,7.5
Aksu,5+1,0.0
Aksu,Stüdyo (1+0),0.0
Aksu/Köyler,1+1,5.6859205776173285
Aksu/Köyler,2+1,-7.617762947712175
Aksu/Köyler,3+1,-1.9797979797979797
Aksu/Köyler,3.5+1,0.0
Aksu/Köyler,4+1,13.075060532687644
Aksu/Köyler,4+2,0.0
Aksu/Köyler,6+1,0.0
Aksu/Köyler,6+2,0.0
Aksu/Pınarlı,1+1,0.0
Aksu/Pınarlı,2+1,28.57142857142857
Aksu/Pınarlı,6+1,0.0
Aksu/Çalkaya,1+1,0.0
Aksu/Çalkaya,3+1,0.0
Alanya,1+1,1.0318445856049678
Alanya,2+0,-35.294117647058826
Alanya,2+1,-0.17921590092914685
Alanya,2+2,0.0
Alanya,3+1,-0.1448658239983095
Alanya,3+2,0.0
Alanya,3.5+1,0.0
Alanya,4+1,1.513885988724158
Alanya,4+2,0.0
Alanya,4.5+2,0.0
Alanya,5+1,-0.8372093023255814
Alanya,6+1,0.0
Alanya,6+2,0.0
Alanya,Stüdyo (1+0),23.410852713178297
Alanya/Beldeler,1+1,-1.7888564763479493
Alanya/Beldeler,1.5+1,0.0
Alanya/Beldeler,2+1,0.2513115407217717
Alanya/Beldeler,2.5+1,0.5681818181818249
Alanya/Beldeler,3+1,1.3920547053077101
Alanya/Beldeler,3+2,-7.4074074074074
Alanya/Beldeler,3.5+1,0.0
Alanya/Beldeler,4+1,0.5314685314685286
Alanya/Beldeler,4+2,0.0
Alanya/Beldeler,4.5+1,0.0
Alanya/Beldeler,5+1,9.794628751974729
Alanya/Beldeler,Stüdyo (1+0),-0.31746031746031744
Alanya/Demirtaş,1+1,19.379844961240316
Alanya/Köyler,1+1,0.0
Alanya/Köyler,1.5+1,0.0
Alanya/Köyler,2+1,0.0
Alanya/Köyler,3+1,28.000000000000004
Alanya/Köyler,6+1,0.0
Alanya/İncekum (Yeşilköy),1+1,0.0
Alanya/İncekum (Yeşilköy),2+1,-3.7037037037037033
Alanya/İncekum (Yeşilköy),3+1,0.0
Alanya/İncekum (Yeşilköy),4+1,0.0
Demre/Kale(Demre),1+1,-4.012345679012341
Demre/Kale(Demre),2+0,-83.4862385321101
Demre/Kale(Demre),2+1,33.33545431407484
