Location,Rooms,Weekly Inflation(%)
Aksu,1+1,0.011809436371803074
Aksu,1.5+1,13.432835820895523
Aksu,2+1,-1.908583035827232
Aksu,2.5+1,0.0
Aksu,3+0,0.0
Aksu,3+1,-0.5900108065137092
Aksu,4+1,0.6006006006005918
Aksu,4+2,0.0
Aksu,5+1,0.0
Aksu,7+1,0.0
Aksu,Stüdyo (1+0),0.0
Aksu/Köyler,1+1,-3.391734052111418
Aksu/Köyler,2+1,-0.40187376725838625
Aksu/Köyler,3+1,4.955703211517151
Aksu/Köyler,4+1,-5.213270142180086
Aksu/Köyler,4+2,0.0
Aksu/Köyler,6+1,0.0
Aksu/Köyler,6+2,0.0
Aksu/Pınarlı,1+1,0.0
Aksu/Pınarlı,2+1,0.0
Aksu/Çalkaya,2+1,0.0
Aksu/Çalkaya,3+1,0.0
Alanya,1+1,2.767493766493446
Alanya,2+0,0.0
Alanya,2+1,-4.465316072253148
Alanya,2+2,0.0
Alanya,3+1,-16.941158977894887
Alanya,3+2,0.0
Alanya,3.5+1,-16.666666666666664
Alanya,4+1,-10.761331607094014
Alanya,4+2,-58.2089552238806
Alanya,4.5+2,0.0
Alanya,5+1,15.517241379310345
Alanya,6+1,0.0
Alanya,6+2,0.0
Alanya,Stüdyo (1+0),6.837606837606845
Alanya/Beldeler,1+1,0.08496531726428688
Alanya/Beldeler,2+1,-5.326539319952653
Alanya/Beldeler,2.5+1,60.0
Alanya/Beldeler,3+1,-2.3134916434376565
Alanya/Beldeler,3+2,0.0
Alanya/Beldeler,3.5+1,0.0
Alanya/Beldeler,4+1,3.70370370370371
Alanya/Beldeler,4+2,0.0
Alanya/Beldeler,4.5+1,0.0
Alanya/Beldeler,5+1,-3.3999999999999946
Alanya/Beldeler,Stüdyo (1+0),-10.060975609756099
Alanya/Demirtaş,1+1,0.0
Alanya/Köyler,1+1,1.0869565217391264
Alanya/Köyler,1.5+1,0.0
Alanya/Köyler,3+1,-59.14285714285714
Alanya/İncekum (Yeşilköy),1+1,0.0
Alanya/İncekum (Yeşilköy),2+1,0.0
Alanya/İncekum (Yeşilköy),3+1,15.643564356435643
Alanya/İncekum (Yeşilköy),4+1,55.55555555555556
Demre/Kale(Demre),1+1,-3.571428571428571
Demre/Kale(Demre),2+0,0.0
Demre/Kale(Demre),2+1,8.819025594549826
Demre/Kale(Demre),3+0,0.0
Demre/Kale(Demre),3+1,10.352075669994756
Demre/Kale(Demre),4+1,0.0
Demre/Kale(Demre),5+1,0.0
Demre/Kale(Demre),5+2,0.0
Demre/Kale(Demre),6+3,-6.25
Demre/Köyler,1+1,0.0
Demre/Köyler,2+1,0.0
Döşemealtı/Düzlerçamı,5+1,0.0
Döşemealtı/Köyler,2+1,-28.333333333333332
Döşemealtı/Köyler,3+1,13.414634146341465
Döşemealtı/Köyler,Stüdyo (1+0),0.0
Döşemealtı/Merkez,1,0.0
Döşemealtı/Merkez,1+1,-0.5030873924665276
Döşemealtı/Merkez,2+0,-1.1235955056179776
Döşemealtı/Merkez,2+1,-4.021519838601218
Döşemealtı/Merkez,3+1,-1.4730694354315388
Döşemealtı/Merkez,4+1,-5.239012753463625
Döşemealtı/Merkez,5+1,1.2093023255814048
Döşemealtı/Merkez,5+2,0.0
Döşemealtı/Merkez,6+1,0.0
Döşemealtı/Merkez,6+2,0.0
Döşemealtı/Merkez,7+1,0.0
Döşemealtı/Merkez,8+1,0.0
Döşemealtı/Merkez,Stüdyo (1+0),4.545454545454546
Döşemealtı/Yeniköy,1+1,-0.2458456800883153
Döşemealtı/Yeniköy,2+0,-2.127659574468085
Döşemealtı/Yeniköy,2+1,-1.7773763935137636
Döşemealtı/Yeniköy,3+1,-2.8468716536637517
Döşemealtı/Yeniköy,4+1,18.74262101534829
Döşemealtı/Yeniköy,5+1,-44.49760765550239
Döşemealtı/Yeniköy,Stüdyo (1+0),-10.0
