Location,Rooms,Weekly Inflation(%)
Akseki/Güzelsu,2+1,0.0
Aksu,1+1,0.6047957898334306
Aksu,1.5+1,0.0
Aksu,2+1,0.8212982073699597
Aksu,2.5+1,0.0
Aksu,3+1,-0.7483735053044002
Aksu,4+1,2.102496714848883
Aksu,4+2,0.0
Aksu,5+1,0.0
Aksu,Stüdyo (1+0),0.0
Aksu/Köyler,1+1,1.1111882769636716
Aksu/Köyler,2+1,-3.2541877977562605
Aksu/Köyler,3+1,-0.5847953216374269
Aksu/Köyler,3.5+1,0.0
Aksu/Köyler,4+1,-7.031249999999992
Aksu/Köyler,4+2,0.0
Aksu/Köyler,6+2,-25.806451612903224
Aksu/Pınarlı,1+1,0.0
Aksu/Pınarlı,2+1,-1.0101010101010064
Aksu/Pınarlı,3+1,12.5
Aksu/Pınarlı,6+1,0.0
Aksu/Çalkaya,3+1,0.0
Alanya,1+1,0.2288229903514702
Alanya,1.5+1,0.0
Alanya,2+0,0.0
Alanya,2+1,0.003825481221168535
Alanya,2+2,5.555555555555555
Alanya,2.5+1,-6.9306930693069315
Alanya,3+1,-0.37715615502830513
Alanya,3.5+1,0.0
Alanya,4+1,-2.095268600713817
Alanya,4+2,0.0
Alanya,4.5+2,0.0
Alanya,5+1,26.101141924959204
Alanya,Stüdyo (1+0),-1.3513513513513513
Alanya/Beldeler,1+1,0.49037638269881545
Alanya/Beldeler,1.5+1,-5.660377358490567
Alanya/Beldeler,2+1,0.24338373064812496
Alanya/Beldeler,2.5+1,-16.666666666666664
Alanya/Beldeler,3+0,0.0
Alanya/Beldeler,3+1,1.3452043997344616
Alanya/Beldeler,3+2,0.0
Alanya/Beldeler,3.5+1,0.0
Alanya/Beldeler,4+1,-13.776041666666657
Alanya/Beldeler,4+2,0.0
Alanya/Beldeler,4.5+1,0.0
Alanya/Beldeler,5+1,0.0
Alanya/Beldeler,5+2,0.0
Alanya/Beldeler,6+1,0.0
Alanya/Beldeler,7+1,0.0
Alanya/Beldeler,Stüdyo (1+0),-5.491329479768782
Alanya/Demirtaş,1+1,0.0
Alanya/Demirtaş,3+1,0.0
Alanya/Köyler,1+1,0.0
Alanya/Köyler,1.5+1,0.0
Alanya/Köyler,2+1,-7.450980392156863
Alanya/Köyler,3+1,-2.4875621890547266
Alanya/Köyler,4+1,0.0
Alanya/İncekum (Yeşilköy),1+1,8.333333333333332
Alanya/İncekum (Yeşilköy),2+1,3.8461538461538463
Alanya/İncekum (Yeşilköy),3+1,-7.954545454545451
Alanya/İncekum (Yeşilköy),4+1,-34.92063492063492
Demre/Kale(Demre),1+1,-10.47053836371344
Demre/Kale(Demre),2+0,0.0
Demre/Kale(Demre),2+1,-8.357771260997067
Demre/Kale(Demre),3+0,0.0
Demre/Kale(Demre),3+1,-0.5081300813008145
Demre/Kale(Demre),4+1,-36.0
Demre/Kale(Demre),5+2,0.0
Demre/Kale(Demre),6+3,0.0
Demre/Köyler,1+1,0.0
Demre/Köyler,2+0,0.0
Demre/Köyler,2+1,0.0
Demre/Köyler,3+1,0.0
Döşemealtı/Düzlerçamı,1+1,0.0
Döşemealtı/Düzlerçamı,2+1,0.0
Döşemealtı/Düzlerçamı,4+1,0.0
Döşemealtı/Düzlerçamı,5+1,0.0
Döşemealtı/Düzlerçamı,6+1,0.0
Döşemealtı/Köyler,1+1,0.0
Döşemealtı/Köyler,2+1,-12.5
Döşemealtı/Köyler,3+1,-11.578947368421053
Döşemealtı/Merkez,1+1,2.0052088847481193
Döşemealtı/Merkez,2+1,1.1644832605531348
Döşemealtı/Merkez,3+1,4.483342744212317
Döşemealtı/Merkez,4+1,3.8404003275208902
Döşemealtı/Merkez,4.5+1,0.0
Döşemealtı/Merkez,5+1,0.6457739791073034
Döşemealtı/Merkez,5+2,0.0
Döşemealtı/Merkez,6+1,-5.263157894736842
Döşemealtı/Merkez,7+1,0.0
Döşemealtı/Merkez,8+1,0.0
Döşemealtı/Merkez,Stüdyo (1+0),0.0
Döşemealtı/Yeniköy,1+1,3.1540716786012593
Döşemealtı/Yeniköy,2+0,-12.0
Döşemealtı/Yeniköy,2+1,-0.08715272199418778
Döşemealtı/Yeniköy,2+2,0.0
Döşemealtı/Yeniköy,3+1,4.605149037374723
Döşemealtı/Yeniköy,4+1,1.0144927536231927
Döşemealtı/Yeniköy,6+1,0.0
Döşemealtı/Yeniköy,Stüdyo (1+0),0.0
Döşemealtı/Yeşilbayır,1+1,11.11111111111111
Döşemealtı/Yeşilbayır,2+1,-4.090909090909091
Döşemealtı/Yeşilbayır,2.5+1,0.0
Döşemealtı/Yeşilbayır,3+1,1.4165666266506638
Döşemealtı/Yeşilbayır,4+1,0.8846903583745619
Döşemealtı/Yeşilbayır,4+2,0.0
Döşemealtı/Yeşilbayır,5+1,-0.7751937984496079
Döşemealtı/Yeşilbayır,5.5+1,0.0
Döşemealtı/Yeşilbayır,6+1,0.0
Döşemealtı/Yeşilbayır,7+1,116.66666666666667
Döşemealtı/Yeşilbayır,8+2,0.0
Döşemealtı/Çığlık,4+1,0.0
Elmalı,1+1,0.0
Elmalı,2+1,6.060606060606055
Elmalı,3+1,11.344853493613824
Finike,1+1,1.111636707663197
Finike,1.5+1,0.0
Finike,2+0,11.11111111111111
Finike,2+1,-2.0797227036395234
Finike,3+1,-3.0825496342737666
Finike,3.5+1,0.0
Finike/Beldeler,1+1,-0.2276404925811183
Finike/Beldeler,2+1,0.32922684791843493
Finike/Beldeler,3+1,0.1978518937252613
Finike/Beldeler,4+1,3.4482758620689653
Gazipaşa,1+1,-1.2093985678891308
Gazipaşa,2+1,3.1666791539043144
Gazipaşa,3+1,-2.916526986255445
Gazipaşa,4+1,0.0
Gazipaşa/Köyler,1+1,0.0
Gazipaşa/Köyler,3+1,-8.771929824561399
Kaş,1+1,14.109347442680779
Kaş,2+1,18.53635320137742
Kaş,3+1,-12.719298245614041
