Location,Rooms,Weekly Inflation(%)
Aksu,1+1,1.1277997232705976
Aksu,1.5+1,0.0
Aksu,2+1,0.33380218702020953
Aksu,2.5+1,-9.90990990990991
Aksu,3+1,-2.5063387423935013
Aksu,4+1,3.0030030030029984
Aksu,4+2,0.0
Aksu,5+1,-25.49019607843137
Aksu,Stüdyo (1+0),0.0
Aksu/Köyler,1+1,9.585561497326205
Aksu/Köyler,2+1,2.5137002620919633
Aksu/Köyler,3+1,-1.4785340314136082
Aksu/Köyler,3.5+1,0.0
Aksu/Köyler,4+1,-7.133507853403138
Aksu/Köyler,4+2,-16.875
Aksu/Köyler,6+1,0.0
Aksu/Köyler,6+2,0.0
Aksu/Pınarlı,1+1,0.0
Aksu/Pınarlı,2+1,14.285714285714285
Aksu/Pınarlı,6+1,0.0
Aksu/Çalkaya,1+1,0.0
Aksu/Çalkaya,2+1,0.0
Aksu/Çalkaya,3+1,0.0
Alanya,1+1,-0.7967172428141992
Alanya,2+0,-56.00000000000001
Alanya,2+1,-0.39152626012646113
Alanya,2+2,0.0
Alanya,3+1,-3.057269806469956
Alanya,3+2,0.0
Alanya,3.5+1,0.0
Alanya,4+1,3.8404956454487262
Alanya,4+2,0.0
Alanya,4.5+2,0.0
Alanya,5+1,5.8176100628930865
Alanya,6+1,80.32786885245902
Alanya,6+2,0.0
Alanya,Stüdyo (1+0),-23.717948717948715
Alanya/Beldeler,1+1,0.7384576664702344
Alanya/Beldeler,2+1,0.5188127170548007
Alanya/Beldeler,2.5+1,0.5681818181818249
Alanya/Beldeler,3+1,4.90956072351422
Alanya/Beldeler,3+2,-7.4074074074074
Alanya/Beldeler,3.5+1,-12.5
Alanya/Beldeler,4+1,-3.2654734253313276
Alanya/Beldeler,4+2,0.0
Alanya/Beldeler,4.5+1,0.0
Alanya/Beldeler,5+1,15.113871635610773
Alanya/Beldeler,Stüdyo (1+0),13.721804511278199
Alanya/Demirtaş,1+1,61.627906976744185
Alanya/Köyler,1+1,0.0
Alanya/Köyler,1.5+1,0.0
Alanya/Köyler,2+1,-53.84615384615385
Alanya/Köyler,3+1,29.03225806451613
Alanya/İncekum (Yeşilköy),1+1,0.0
Alanya/İncekum (Yeşilköy),2+1,-3.7037037037037033
Alanya/İncekum (Yeşilköy),3+1,7.7227722772277225
Alanya/İncekum (Yeşilköy),4+1,0.0
Alanya/İncekum (Yeşilköy),6+1,0.0
Demre/Kale(Demre),1+1,67.90123456790124
Demre/Kale(Demre),2+0,0.0
Demre/Kale(Demre),2+1,18.99663505659223
Demre/Kale(Demre),3+0,0.0
Demre/Kale(Demre),3+1,-3.076923076923077
