Location,Rooms,Weekly Inflation(%)
Aksu,1+1,-1.0250306929919306
Aksu,1.5+1,0.0
Aksu,2+0,0.0
Aksu,2+1,2.5964556289560554
Aksu,3+1,3.258966076224951
Aksu,4+1,11.226158038147137
Aksu,4+2,0.0
Aksu,5+1,10.719530102790019
Aksu,6+1,-8.333333333333332
Aksu,7+1,0.0
Aksu,Stüdyo (1+0),-30.434782608695656
Aksu/Köyler,1+1,4.633249355688759
Aksu/Köyler,2+1,1.0321473989294077
Aksu/Köyler,3+1,13.146780907240299
Aksu/Köyler,3.5+1,0.0
Aksu/Köyler,4+1,3.3333333333333286
Aksu/Köyler,4+2,0.0
Aksu/Köyler,6+2,0.0
Aksu/Pınarlı,1+1,-21.59090909090909
Aksu/Pınarlı,2+1,0.0
Aksu/Pınarlı,3+1,0.0
Aksu/Pınarlı,6+1,0.0
Aksu/Pınarlı,Stüdyo (1+0),0.0
Aksu/Çalkaya,3+1,0.0
Alanya,1+1,3.7625831250191832
Alanya,1.5+1,0.0
Alanya,2+0,46.25
Alanya,2+1,1.2254982103300909
Alanya,2+2,0.0
Alanya,2.5+1,-9.042553191489363
Alanya,3+1,-3.1321261905605016
Alanya,3+2,0.0
Alanya,3.5+1,-6.666666666666667
Alanya,4+1,-15.416002844209608
Alanya,4+2,-11.11111111111111
Alanya,4.5+1,0.0
Alanya,4.5+2,0.0
Alanya,5+1,-30.348258706467657
Alanya,6+1,36.58536585365854
Alanya,Stüdyo (1+0),5.555555555555555
Alanya/Beldeler,1+1,0.27039303359915223
Alanya/Beldeler,2+1,1.2717811165040003
Alanya/Beldeler,2.5+1,0.0
Alanya/Beldeler,3+1,5.590798906596518
Alanya/Beldeler,3+2,0.0
Alanya/Beldeler,3.5+1,0.0
Alanya/Beldeler,4+1,0.6916192026037489
Alanya/Beldeler,4+2,0.0
Alanya/Beldeler,4.5+1,0.0
Alanya/Beldeler,5+1,-5.263157894736842
Alanya/Beldeler,6+2,0.0
Alanya/Beldeler,Stüdyo (1+0),-6.7114093959731544
Alanya/Demirtaş,1+1,6.666666666666672
Alanya/Demirtaş,3+1,0.0
Alanya/Köyler,1+1,0.0
Alanya/Köyler,2+1,-9.863945578231293
Alanya/Köyler,3+1,-12.352941176470589
