Location,Rooms,Weekly Inflation(%)
Aksu,1+1,0.41570432566492893
Aksu,1.5+1,2.631578947368421
Aksu,2+1,1.8852846070391438
Aksu,2.5+1,0.0
Aksu,3+1,-9.669559920816198
Aksu,4+1,-0.4629629629629629
Aksu,4+2,0.0
Aksu,5+1,0.0
Aksu,Stüdyo (1+0),0.0
Aksu/Köyler,1+1,8.04481546572935
Aksu/Köyler,2+1,-3.1572556162720136
Aksu/Köyler,3+1,3.3854166666666665
Aksu/Köyler,3.5+1,-5.405405405405405
Aksu/Köyler,4+1,26.085069444444457
Aksu/Köyler,4+2,0.0
Aksu/Köyler,6+1,0.0
Aksu/Köyler,6+2,0.0
Aksu/Pınarlı,1+1,0.0
Aksu/Pınarlı,2+1,28.57142857142857
Aksu/Pınarlı,6+1,0.0
Aksu/Çalkaya,1+1,0.0
Aksu/Çalkaya,3+1,0.0
Alanya,1+1,1.2766541181649318
Alanya,2+0,0.0
Alanya,2+1,-0.14531071876027254
Alanya,2+2,0.0
Alanya,3+1,0.22149020267134895
Alanya,3+2,0.0
Alanya,3.5+1,0.0
Alanya,4+1,10.032102728731946
Alanya,4+2,0.0
Alanya,4.5+2,0.0
Alanya,5+1,0.5660377358490566
Alanya,6+1,0.0
Alanya,6+2,0.0
Alanya,Stüdyo (1+0),16.307692307692307
Alanya/Beldeler,1+1,1.0557952464298674
Alanya/Beldeler,1.5+1,0.0
Alanya/Beldeler,2+1,-0.6939770231079336
Alanya/Beldeler,2.5+1,0.5681818181818249
Alanya/Beldeler,3+1,-1.285901285901277
Alanya/Beldeler,3+2,-7.4074074074074
Alanya/Beldeler,3.5+1,-6.666666666666667
Alanya/Beldeler,4+1,1.4696685428392693
Alanya/Beldeler,4+2,0.0
Alanya/Beldeler,4.5+1,0.0
Alanya/Beldeler,5+1,15.113871635610773
Alanya/Beldeler,Stüdyo (1+0),3.289473684210526
Alanya/Demirtaş,1+1,19.379844961240316
Alanya/Köyler,1+1,0.0
Alanya/Köyler,1.5+1,0.0
Alanya/Köyler,2+1,-14.285714285714285
Alanya/Köyler,3+1,29.03225806451613
Alanya/İncekum (Yeşilköy),1+1,0.0
Alanya/İncekum (Yeşilköy),2+1,-3.7037037037037033
Alanya/İncekum (Yeşilköy),3+1,7.7227722772277225
Alanya/İncekum (Yeşilköy),4+1,0.0
Demre/Kale(Demre),1+1,12.592592592592592
Demre/Kale(Demre),2+0,-83.4862385321101
Demre/Kale(Demre),2+1,18.470870821968003
Demre/Kale(Demre),3+0,0.0
Demre/Kale(Demre),3+1,-13.675213675213671
Demre/Kale(Demre),4+1,-1.4084507042253622
Demre/Kale(Demre),5+1,0.0
Demre/Kale(Demre),5+2,0.0
Demre/Kale(Demre),6+3,0.0
Demre/Köyler,1+1,0.0
Demre/Köyler,2+0,0.0
Demre/Köyler,2+1,0.0
Demre/Köyler,3+1,0.0
Döşemealtı/Düzlerçamı,5+1,0.0
Döşemealtı/Köyler,2+1,0.0
Döşemealtı/Köyler,3+1,-63.23529411764706
Döşemealtı/Köyler,Stüdyo (1+0),0.0
Döşemealtı/Merkez,1,0.0
Döşemealtı/Merkez,1+1,1.6596343178621638
Döşemealtı/Merkez,2+1,-3.2372085003664015
Döşemealtı/Merkez,3+1,7.539335664335671
Döşemealtı/Merkez,4+1,9.61891643709825
Döşemealtı/Merkez,5+1,0.6079027355623035
Döşemealtı/Merkez,5+2,0.0
Döşemealtı/Merkez,6+1,75.0
Döşemealtı/Merkez,6+2,0.0
Döşemealtı/Merkez,7+1,16.666666666666664
Döşemealtı/Merkez,8+1,0.0
Döşemealtı/Yeniköy,1+1,2.0013043157604264
Döşemealtı/Yeniköy,2+0,-4.166666666666666
Döşemealtı/Yeniköy,2+1,3.177525387358272
Döşemealtı/Yeniköy,3+1,0.1449174806895582
Döşemealtı/Yeniköy,4+1,-23.741648106904233
Döşemealtı/Yeniköy,5+1,0.0
Döşemealtı/Yeniköy,Stüdyo (1+0),11.11111111111111
Döşemealtı/Yeşilbayır,1+1,2.76167746334812
Döşemealtı/Yeşilbayır,2+1,-21.233859397417497
Döşemealtı/Yeşilbayır,3+1,2.06855791962175
Döşemealtı/Yeşilbayır,3.5+1,0.0
Döşemealtı/Yeşilbayır,4+1,-1.2241516848413436
Döşemealtı/Yeşilbayır,5+1,7.024029574861363
Döşemealtı/Yeşilbayır,6+1,-30.555555555555557
Döşemealtı/Yeşilbayır,6+2,0.0
Döşemealtı/Yeşilbayır,7+1,0.0
Döşemealtı/Yeşilbayır,Stüdyo (1+0),0.0
Elmalı,2+1,0.0
Elmalı,3+1,-1.1248593925759385
Finike,1+1,-5.195371132523116
Finike,1.5+1,0.0
Finike,2+0,0.0
Finike,2+1,1.555540892745198
Finike,3+1,-6.854521625163823
Finike,3.5+1,0.0
Finike/Beldeler,1+1,-4.501020517778486
Finike/Beldeler,2+1,4.880852041989121
Finike/Beldeler,3+1,-9.044071020925806
Finike/Beldeler,4+1,3.571428571428571
Gazipaşa,1+1,1.972063385456672
Gazipaşa,2+1,1.9855706218841493
Gazipaşa,3+1,-5.44199510131373
Gazipaşa,3+2,0.0
Gazipaşa,4+1,2.631578947368426
Gazipaşa/Köyler,2+1,0.0
Gazipaşa/Köyler,3+1,-9.333333333333329
Kaş,1+1,11.34347275031686
Kaş,2+1,12.12464589235126
Kaş,3+1,7.240704500978479
Kaş,4+1,0.0
Kaş,5+1,1.8181818181818181
Kaş,Stüdyo (1+0),-8.16326530612245
Kaş/Kalkan,1+1,-2.632458322503998
Kaş/Kalkan,2+1,-8.40079697326426
Kaş/Kalkan,2.5+1,0.0
Kaş/Kalkan,3+1,-6.876251501802161
Kaş/Kalkan,3.5+1,0.0
Kaş/Kalkan,4+1,56.40027352297592
Kaş/Kalkan,5+1,12.180504142429058
Kaş/Kalkan,5+2,0.0
Kaş/Kalkan,Stüdyo (1+0),0.0
Kaş/Köyler,1+1,1.6191138946880128
Kaş/Köyler,2,0.0
Kaş/Köyler,2+1,2.8901734104046244
Kaş/Köyler,2+2,0.0
Kaş/Köyler,2.5+1,0.0
Kaş/Köyler,3+1,40.476190476190474
Kaş/Köyler,4+1,0.0
Kaş/Köyler,5+4,0.0
Kaş/Köyler,Stüdyo (1+0),0.0
Kemer,1+1,57.82533256217466
Kemer,2+1,-3.064516129032264
Kemer,3+1,20.297029702970292
Kemer,3.5+1,0.0
Kemer,4+1,12.075471698113205
Kemer,4+4,0.0
Kemer,4.5+1,0.0
Kemer,5+1,0.0
Kemer,6+1,-20.0
Kemer,Stüdyo (1+0),9.166666666666666
Kemer/Göynük,1+1,27.73851590106008
Kemer/Göynük,1.5+1,0.0
Kemer/Göynük,10 Üzeri,0.0
Kemer/Göynük,2+1,2.9543994861913845
Kemer/Göynük,3+1,-30.4
Kemer/Göynük,4+1,0.0
Kemer/Göynük,5+1,0.0
Kemer/Göynük,7+2,0.0
Kemer/Göynük,Stüdyo (1+0),0.0
Kemer/Köyler,1+1,33.33333333333333
Kemer/Köyler,2+1,-1.375661375661385
Kemer/Köyler,2.5+1,0.0
Kemer/Tekirova,1+1,4.6137339055794
Kemer/Tekirova,2+1,3.91566265060241
Kemer/Tekirova,3+1,92.85714285714286
Kemer/Tekirova,Stüdyo (1+0),0.0
Kepez/Ahatlı,1+1,1.0689996389364014
Kepez/Ahatlı,2+0,4.633197897250093
Kepez/Ahatlı,2+1,-0.05839251090088461
Kepez/Ahatlı,3+0,0.0
Kepez/Ahatlı,3+1,3.2533982082174817
Kepez/Ahatlı,4+0,0.0
Kepez/Ahatlı,4+4,0.0
Kepez/Ahatlı,5+1,-7.333333333333333
Kepez/Ahatlı,5+2,0.0
Kepez/Ahatlı,Stüdyo (1+0),-2.862764805088835
Kepez/Altınova,3+1,0.0
Kepez/Dokuma,1+1,-1.141078838174271
Kepez/Dokuma,2+1,-0.8798821178144335
Kepez/Dokuma,3+1,3.7238455988455974
Kepez/Dokuma,4+1,0.0
Kepez/Dokuma,Stüdyo (1+0),0.0
Kepez/Duraliler,1+1,1.279615914847222
Kepez/Duraliler,2+0,-2.0872420262664297
Kepez/Duraliler,2+1,1.7849142745275486
Kepez/Duraliler,2.5+1,0.0
Kepez/Duraliler,3+1,-0.706947924574662
Kepez/Duraliler,4+1,-20.430107526881716
Kepez/Duraliler,4+2,25.0
Kepez/Duraliler,5+1,0.0
Kepez/Duraliler,6+1,0.0
Kepez/Duraliler,Stüdyo (1+0),-9.56348712846661
Kepez/Düdenbaşı,1+1,0.8594539939332652
Kepez/Düdenbaşı,2+1,-1.0778801420426052
Kepez/Düdenbaşı,3+1,17.73162939297124
Kepez/Erenköy,1+1,0.5152809425067755
Kepez/Erenköy,2+0,-1.36986301369863
Kepez/Erenköy,2+1,-2.0849524504176795
Kepez/Erenköy,2+2,-3.076923076923077
Kepez/Erenköy,3+0,0.0
Kepez/Erenköy,3+1,1.5388693565489124
Kepez/Erenköy,4+1,13.374485596707814
Kepez/Erenköy,5+1,-2.7027027027027026
Kepez/Erenköy,5+2,0.0
Kepez/Erenköy,5.5+1,0.0
Kepez/Erenköy,Stüdyo (1+0),-13.157894736842108
Kepez/Köyler,1+1,0.0
Kepez/Köyler,2+1,40.15151515151515
Kepez/Köyler,3+1,21.27659574468086
Kepez/Köyler,3+2,0.0
Kepez/Köyler,4+1,-8.769448373408768
Kepez/Merkez,1+1,3.308168960050887
Kepez/Merkez,2+1,-2.82861430154122
Kepez/Merkez,3+1,0.0
Kepez/Merkez,4+1,-4.761904761904762
Kepez/Merkez,Stüdyo (1+0),0.0
Kepez/Sütçüler,1+1,-1.0776972309299797
Kepez/Sütçüler,2+1,1.9413458373651313
Kepez/Sütçüler,3+1,-0.32395499970549085
Kepez/Sütçüler,4+1,2.284263959390863
Kepez/Varsak,1+1,-1.6082806771819842
Kepez/Varsak,2+1,-0.010678683729656047
Kepez/Varsak,3+1,1.926028118955405
Kepez/Varsak,4+1,2.9255319148936207
Kepez/Varsak,5+1,0.0
Kepez/Varsak,5+2,0.0
Kepez/Varsak,6+1,-2.7027027027027026
Kepez/Yeniemek,1+1,-0.6919206038579824
Kepez/Yeniemek,2+1,1.2470413114377035
Kepez/Yeniemek,3+1,2.2720801776664206
Kepez/Yeniemek,4+1,-3.9215686274509767
Kepez/Yeniemek,Stüdyo (1+0),14.285714285714285
Konyaaltı/Arapsuyu,1+1,-0.4800683256565681
Konyaaltı/Arapsuyu,1.5+1,0.0
Konyaaltı/Arapsuyu,2+0,18.16546762589927
Konyaaltı/Arapsuyu,2+1,-1.6847492955691223
Konyaaltı/Arapsuyu,3+1,0.563535781664902
Konyaaltı/Arapsuyu,3+2,-4.633620689655173
