Location,Rooms,Weekly Inflation(%)
Aksu,1+1,0.9566305657485129
Aksu,1.5+1,0.0
Aksu,2+1,-0.4435499993336162
Aksu,3+1,-1.4457691189299224
Aksu,4+1,8.345534407027818
Aksu,5+1,0.0
Aksu,7+1,0.0
Aksu,Stüdyo (1+0),-9.090909090909092
Aksu/Köyler,1+1,3.3905065815715965
Aksu/Köyler,2+1,-0.16619183285850644
Aksu/Köyler,3+1,9.693877551020394
Aksu/Köyler,4+1,2.9535864978902953
Aksu/Köyler,4+2,0.0
Aksu/Köyler,6+1,18.75
Aksu/Köyler,6+2,0.0
Aksu/Pınarlı,1+1,0.0
Aksu/Çalkaya,2+1,5.88235294117647
Aksu/Çalkaya,3+1,0.0
Alanya,1+1,4.952962525790321
Alanya,2+0,-21.311475409836063
Alanya,2+1,0.6573727280044733
Alanya,3+1,0.8975671769244159
Alanya,3+2,-45.0
Alanya,3.5+1,-6.25
Alanya,4+1,-3.6850052851462194
Alanya,4+2,-41.05263157894737
Alanya,4.5+2,20.0
Alanya,5+1,-11.70454545454545
Alanya,6+1,23.451327433628315
Alanya,6+2,0.0
Alanya,Stüdyo (1+0),-1.5384615384615385
Alanya/Beldeler,1+1,1.224341305302894
Alanya/Beldeler,2+1,1.5129266398700452
Alanya/Beldeler,2.5+1,60.0
Alanya/Beldeler,3+1,5.6768185895519245
Alanya/Beldeler,3+2,0.0
Alanya/Beldeler,3.5+1,0.0
Alanya/Beldeler,4+1,11.217703626462765
Alanya/Beldeler,4.5+1,0.0
Alanya/Beldeler,5+1,-20.799999999999997
Alanya/Beldeler,Stüdyo (1+0),-9.912517456710974
Alanya/Demirtaş,1+1,-8.52713178294573
Alanya/Köyler,1+1,3.3333333333333335
Alanya/Köyler,1.5+1,-4.761904761904762
Alanya/Köyler,2+1,28.571428571428566
Alanya/Köyler,3+1,71.10266159695817
Alanya/İncekum (Yeşilköy),1+1,0.0
Alanya/İncekum (Yeşilköy),2+1,-5.769230769230769
Alanya/İncekum (Yeşilköy),3+1,11.233480176211454
Alanya/İncekum (Yeşilköy),4+1,5.494505494505499
Demre/Kale(Demre),1+1,-28.000000000000004
Demre/Kale(Demre),2+0,-60.66666666666666
Demre/Kale(Demre),2+1,-8.453076658645584
Demre/Kale(Demre),3+0,65.21739130434783
Demre/Kale(Demre),3+1,0.8620689655172403
Demre/Kale(Demre),4+1,0.0
Demre/Kale(Demre),4+2,0.0
Demre/Kale(Demre),5+1,0.0
Demre/Kale(Demre),5+2,0.0
Demre/Kale(Demre),6+3,0.0
Demre/Köyler,1+1,0.0
Demre/Köyler,2+1,0.0
Döşemealtı/Düzlerçamı,5+1,-23.61111111111111
Döşemealtı/Köyler,0,0.0
Döşemealtı/Köyler,2+1,36.36363636363637
Döşemealtı/Köyler,3+1,0.0
Döşemealtı/Merkez,1,0.0
Döşemealtı/Merkez,1+1,-0.15302736887721616
Döşemealtı/Merkez,2+0,0.0
Döşemealtı/Merkez,2+1,-0.5760702114747133
Döşemealtı/Merkez,3+1,-11.615744563721439
Döşemealtı/Merkez,4+1,-13.69595536959553
Döşemealtı/Merkez,5+1,3.860465116279077
Döşemealtı/Merkez,5+2,0.0
Döşemealtı/Merkez,6+1,0.0
Döşemealtı/Merkez,7+1,0.0
Döşemealtı/Merkez,8+1,0.0
Döşemealtı/Yeniköy,1+1,2.3699880054831994
Döşemealtı/Yeniköy,2+0,2.127659574468085
Döşemealtı/Yeniköy,2+1,0.9335188456036548
Döşemealtı/Yeniköy,3+1,4.667641986710576
Döşemealtı/Yeniköy,4+1,5.104477611940303
Döşemealtı/Yeniköy,5+1,-0.23866348448687352
Döşemealtı/Yeniköy,Stüdyo (1+0),0.0
Döşemealtı/Yeşilbayır,1+1,1.995481927710839
Döşemealtı/Yeşilbayır,2+1,4.662093495934949
Döşemealtı/Yeşilbayır,2.5+1,0.0
Döşemealtı/Yeşilbayır,3+1,0.387123064384676
Döşemealtı/Yeşilbayır,3.5+1,0.0
Döşemealtı/Yeşilbayır,4+1,2.479962281942477
Döşemealtı/Yeşilbayır,5+1,13.381555153707048
Döşemealtı/Yeşilbayır,6+1,0.0
Döşemealtı/Yeşilbayır,7+1,-6.451612903225806
Döşemealtı/Yeşilbayır,8+2,0.0
Elmalı,2+1,4.273504273504267
Elmalı,3+1,2.6079136690647404
Finike,1+1,-24.530816805288968
Finike,2+0,0.0
Finike,2+1,0.3353454057679305
Finike,3+1,-9.248291571753986
Finike,3.5+1,0.0
Finike,Stüdyo (1+0),0.0
Finike/Beldeler,1+1,4.711246200607919
Finike/Beldeler,2+1,6.437299035369773
Finike/Beldeler,3+1,6.2652563059397846
Finike/Beldeler,4+1,0.0
Gazipaşa,1+1,2.981599273057699
Gazipaşa,2+1,-1.0371179039301184
Gazipaşa,3+1,7.324338531627829
Gazipaşa,4+1,100.0
Gazipaşa/Köyler,1+1,0.0
Gazipaşa/Köyler,2+1,0.0
Gazipaşa/Köyler,3+1,0.0
Kaş,1+1,1.0719754977029141
Kaş,2+1,-0.17992864898402366
Kaş,3+1,-14.102564102564102
Kaş,5+1,38.36477987421384
Kaş,Stüdyo (1+0),26.282051282051285
Kaş/Kalkan,1+1,16.698292220113846
Kaş/Kalkan,2+1,-5.438121952848458
Kaş/Kalkan,3+1,35.5842455973346
Kaş/Kalkan,3+2,0.0
Kaş/Kalkan,4+1,2.750700755665573
Kaş/Kalkan,5+1,0.0
Kaş/Kalkan,6+3,-16.666666666666664
Kaş/Kalkan,7+2,0.0
Kaş/Köyler,1+1,10.005649154288376
Kaş/Köyler,2,0.0
Kaş/Köyler,2+1,0.7923033389926438
Kaş/Köyler,2.5+1,0.0
Kaş/Köyler,3+1,6.891701828410681
Kaş/Köyler,3+2,0.0
Kaş/Köyler,4+1,0.0
Kaş/Köyler,Stüdyo (1+0),0.0
Kemer,1+1,9.850438370293979
Kemer,2+1,-3.143585386576038
Kemer,3+1,3.1613203161320302
Kemer,3.5+1,0.0
Kemer,4+1,-2.584985835694049
Kemer,4+4,0.0
Kemer,4.5+1,0.0
Kemer,5+1,0.0
Kemer,6+1,0.0
Kemer,7+1,0.0
Kemer,Stüdyo (1+0),14.492006188757092
Kemer/Göynük,1+1,5.927342256214137
Kemer/Göynük,1.5+1,0.0
Kemer/Göynük,10 Üzeri,0.0
Kemer/Göynük,2+1,7.910271546635178
Kemer/Göynük,3+1,0.0
Kemer/Göynük,4+1,100.0
Kemer/Göynük,5+1,0.0
Kemer/Göynük,7+2,0.0
Kemer/Göynük,Stüdyo (1+0),0.8
Kemer/Köyler,1+1,4.761904761904762
Kemer/Köyler,2+1,0.0
Kemer/Tekirova,1+1,-24.057971014492757
Kemer/Tekirova,2+1,-23.076923076923077
Kemer/Tekirova,3+1,0.0
Kemer/Tekirova,5+1,0.0
Kemer/Tekirova,Stüdyo (1+0),0.0
Kepez/Ahatlı,1+1,-0.30954063112977076
Kepez/Ahatlı,2+0,-0.09448087100379264
Kepez/Ahatlı,2+1,-0.40748952778419034
Kepez/Ahatlı,3+0,0.0
Kepez/Ahatlı,3+1,-0.6508209154992328
Kepez/Ahatlı,4+0,0.0
Kepez/Ahatlı,4+1,33.33333333333333
Kepez/Ahatlı,4+4,-80.43478260869566
Kepez/Ahatlı,5+1,1.3732833957553132
Kepez/Ahatlı,5+2,0.0
Kepez/Ahatlı,Stüdyo (1+0),-3.33244511217492
Kepez/Altınova,2+1,7.246376811594203
Kepez/Dokuma,1+1,7.0795454545454595
Kepez/Dokuma,1.5+1,0.0
Kepez/Dokuma,2+0,0.0
Kepez/Dokuma,2+1,1.5775873793009643
Kepez/Dokuma,3+1,-2.82828690077813
Kepez/Dokuma,4+1,27.86885245901639
Kepez/Dokuma,5+1,0.0
Kepez/Dokuma,Stüdyo (1+0),6.666666666666667
Kepez/Duraliler,1+1,0.5443464878443486
Kepez/Duraliler,2+0,1.0887772194304797
Kepez/Duraliler,2+1,2.666918949081792
Kepez/Duraliler,3+1,1.643937700275739
Kepez/Duraliler,4+1,6.756756756756746
Kepez/Duraliler,5+1,0.0
Kepez/Duraliler,6+1,0.0
Kepez/Duraliler,Stüdyo (1+0),2.2834818972157978
Kepez/Düdenbaşı,1+1,2.3255813953488325
Kepez/Düdenbaşı,2+1,1.676593867196119
Kepez/Düdenbaşı,3+1,-2.2519242770959083
Kepez/Erenköy,1+1,0.9747392801596364
Kepez/Erenköy,2+0,-11.607142857142863
Kepez/Erenköy,2+1,0.763145524121519
Kepez/Erenköy,2+2,0.0
Kepez/Erenköy,3+1,3.1917846239245167
Kepez/Erenköy,3+2,7.142857142857142
Kepez/Erenköy,4+1,0.8
Kepez/Erenköy,5+1,-1.8656716417910446
Kepez/Erenköy,5+2,0.0
Kepez/Erenköy,5.5+1,0.0
Kepez/Erenköy,6+1,0.0
Kepez/Erenköy,6+2,0.0
Kepez/Erenköy,Stüdyo (1+0),0.0
Kepez/Köyler,1+1,0.0
Kepez/Köyler,2+1,-0.07142857142857142
Kepez/Köyler,3+1,0.0
Kepez/Köyler,3+2,0.0
Kepez/Köyler,4+1,17.05078958600086
Kepez/Köyler,5+1,-15.53784860557769
Kepez/Merkez,1+1,-0.9678600411965643
Kepez/Merkez,2+1,2.5936141924473617
Kepez/Merkez,3+1,0.0
Kepez/Merkez,4+1,0.0
Kepez/Merkez,Stüdyo (1+0),0.0
Kepez/Sütçüler,1+1,5.450943179536127
Kepez/Sütçüler,2+1,-0.7769692244996775
Kepez/Sütçüler,3+1,-3.9497206703910575
Kepez/Sütçüler,4+1,-10.857142857142858
Kepez/Varsak,1+1,-1.1440898791335357
Kepez/Varsak,2+1,-0.33035444701443545
Kepez/Varsak,3+1,-1.4686152083975919
Kepez/Varsak,4+1,5.3221288515406115
Kepez/Varsak,5+1,0.0
Kepez/Varsak,5+2,30.0
Kepez/Varsak,6+1,0.0
Kepez/Varsak,Stüdyo (1+0),0.0
Kepez/Yeniemek,1+1,1.7615267312522345
Kepez/Yeniemek,2+1,1.5223865137115677
Kepez/Yeniemek,3+1,-1.5499963953572142
Kepez/Yeniemek,4+1,0.0
Kepez/Yeniemek,Stüdyo (1+0),13.461538461538462
Konyaaltı/Arapsuyu,1+1,0.03192623382975598
Konyaaltı/Arapsuyu,2+0,0.0
Konyaaltı/Arapsuyu,2+1,2.332982390841911
Konyaaltı/Arapsuyu,3+1,3.7151836398452236
Konyaaltı/Arapsuyu,3+2,12.654320987654321
Konyaaltı/Arapsuyu,4+1,-7.8895890369466075
Konyaaltı/Arapsuyu,4+2,-7.142857142857142
Konyaaltı/Arapsuyu,5+1,12.542865446091254
Konyaaltı/Arapsuyu,5+2,0.0
Konyaaltı/Arapsuyu,6+1,22.602739726027394
Konyaaltı/Arapsuyu,6+2,-42.66666666666667
Konyaaltı/Arapsuyu,7+1,5.88235294117647
Konyaaltı/Arapsuyu,Stüdyo (1+0),-0.5393167293219351
Konyaaltı/Doyran,2+1,0.0
Konyaaltı/Köyler,1+1,1.9325842696629212
Konyaaltı/Köyler,2+0,22.222222222222214
Konyaaltı/Köyler,2+1,39.784946236559136
Konyaaltı/Köyler,3+1,-38.14262023217247
Konyaaltı/Köyler,3+2,0.0
Konyaaltı/Köyler,4+1,0.0
Konyaaltı/Köyler,5+1,0.0
Konyaaltı/Köyler,6+2,0.0
Konyaaltı/Köyler,8+3,0.0
Konyaaltı/Merkez,1+1,0.2825809776929706
Konyaaltı/Merkez,2+0,0.0
Konyaaltı/Merkez,2+1,1.097899615149581
Konyaaltı/Merkez,3+1,4.954878861969332
Konyaaltı/Merkez,3+2,2.941176470588235
Konyaaltı/Merkez,4+1,-0.2060008956560592
Konyaaltı/Merkez,5+1,0.8710801393728306
Konyaaltı/Merkez,5+2,0.0
Konyaaltı/Merkez,Stüdyo (1+0),7.706766917293227
Korkuteli,1+1,1.2499999999999953
Korkuteli,2+0,0.0
Korkuteli,2+1,0.8215399376349343
Korkuteli,3+1,0.9357351910631239
Korkuteli,4+1,0.0
Korkuteli/Bozova,2+1,0.0
Korkuteli/Köyler,2+1,-33.33333333333333
Korkuteli/Köyler,3+1,25.0
Kumluca,1+1,-1.8372703412073583
Kumluca,1.5+1,0.0
Kumluca,2+0,9.67741935483871
Kumluca,2+1,6.0754489988828695
Kumluca,3+1,3.4123598849320382
Kumluca,3.5+1,0.0
Kumluca,4+1,0.8403361344537877
Kumluca/Beldeler,1+1,1.7751479289940828
Kumluca/Beldeler,2+1,43.835616438356176
Kumluca/Beykonak,3+1,0.0
Kumluca/Beykonak,4+1,0.0
Kumluca/Köyler,1+1,29.577464788732392
Kumluca/Köyler,1.5+1,0.0
Kumluca/Köyler,2+1,3.9772727272727315
Kumluca/Köyler,3+1,0.0
Kumluca/Mavikent,2+1,0.0
Kumluca/Mavikent,4+2,0.0
Kumluca/Mavikent,5+1,-5.063291139240507
Kumluca/Mavikent,6+1,0.0
Manavgat,1+1,-1.2214206437291775
Manavgat,1.5+1,0.0
Manavgat,2+0,-10.909090909090908
Manavgat,2+1,-0.5522683441426248
Manavgat,2.5+1,0.0
Manavgat,3+1,0.8254130403576081
Manavgat,3+2,0.0
Manavgat,4+1,-1.5307597773440251
Manavgat,4+2,0.0
Manavgat,5+1,5.204540586849427
Manavgat,5+2,0.0
Manavgat,5+3,0.0
Manavgat,Stüdyo (1+0),1.8915510718789348
Manavgat/Ilıca,1+1,7.721357721357718
Manavgat/Ilıca,2+0,3.571428571428571
Manavgat/Ilıca,2+1,2.884927066450572
Manavgat/Ilıca,2.5+1,0.0
Manavgat/Ilıca,3+1,-4.845528455284541
Manavgat/Ilıca,4+1,-8.375491849353558
Manavgat/Ilıca,4+2,0.0
Manavgat/Ilıca,5+1,0.0
Manavgat/Ilıca,6+1,0.0
Manavgat/Köyler,1+1,-13.83748994368463
Manavgat/Köyler,2+1,-5.380798826887625
Manavgat/Köyler,3+1,-2.4189371834223907
Manavgat/Köyler,3+2,0.0
Manavgat/Köyler,4+1,3.0534351145038165
Manavgat/Köyler,4+3,0.0
Manavgat/Oymapınar,2+1,0.0
Manavgat/Sarılar,1+1,-9.665763324299903
Manavgat/Sarılar,2+0,0.0
Manavgat/Sarılar,2+1,1.3694638694638714
Manavgat/Sarılar,3+1,-3.2442748091603053
Manavgat/Sarılar,4+1,3.747072599531611
Manavgat/Taşağıl,1+1,8.928571428571415
Manavgat/Taşağıl,2+1,17.672413793103452
Manavgat/Taşağıl,3+1,0.0
Manavgat/Taşağıl,4+1,0.0
Manavgat/Taşağıl,5+1,0.0
Manavgat/Çolaklı,2+1,-11.987673343605545
Manavgat/Çolaklı,2.5+1,0.0
Manavgat/Çolaklı,3+1,-0.3508771929824561
Manavgat/Çolaklı,4+1,-43.39622641509433
Manavgat/Çolaklı,5.5+1,0.0
Muratpaşa/Bahçelievler,1+1,-1.3838692737775244
Muratpaşa/Bahçelievler,2+1,4.872011703674768
Muratpaşa/Bahçelievler,3+1,1.9929360045639097
Muratpaşa/Bahçelievler,4+1,18.217821782178216
Muratpaşa/Bahçelievler,4+2,0.0
Muratpaşa/Bahçelievler,Stüdyo (1+0),-10.967741935483872
Muratpaşa/Eskisanayi,1+1,0.9775496660332884
Muratpaşa/Eskisanayi,2+1,-0.25394646267778975
Muratpaşa/Eskisanayi,3+1,0.8187604865666793
Muratpaşa/Eskisanayi,4+1,-9.877551020408164
Muratpaşa/Eskisanayi,5+1,0.0
Muratpaşa/Eskisanayi,Stüdyo (1+0),-3.571428571428571
Muratpaşa/Fener,1+1,4.325915686874423
Muratpaşa/Fener,1.5+1,-18.0327868852459
Muratpaşa/Fener,2+1,8.71914770878535
Muratpaşa/Fener,3+1,6.161670020319643
Muratpaşa/Fener,3.5+1,0.0
Muratpaşa/Fener,4+1,-5.069665939231151
Muratpaşa/Fener,4+2,0.0
Muratpaşa/Fener,5+1,0.0
Muratpaşa/Fener,5+2,0.0
Muratpaşa/Fener,6+1,0.0
Muratpaşa/Fener,7+1,33.33333333333333
Muratpaşa/Fener,Stüdyo (1+0),-10.822510822510816
Muratpaşa/Gençlik,1+1,-18.11830461108524
Muratpaşa/Gençlik,2+1,2.387421797190017
Muratpaşa/Gençlik,3+1,8.474941097360379
