Location,Rooms,Weekly Inflation(%)
Aksu,1+1,-0.41618971733264276
Aksu,1.5+1,-2.631578947368421
Aksu,2+1,0.3886298784977838
Aksu,2.5+1,0.0
Aksu,3+1,-7.9326206465468925
Aksu,4+1,4.081632653061223
Aksu,4+2,0.0
Aksu,5+1,108.04953560371516
Aksu,Stüdyo (1+0),0.0
Aksu/Köyler,1+1,-0.7767069252978791
Aksu/Köyler,2+1,4.689964306466338
Aksu/Köyler,3+1,4.527271328563739
Aksu/Köyler,3.5+1,24.285714285714285
Aksu/Köyler,4+1,20.366455250176188
Aksu/Köyler,4+2,72.93233082706767
Aksu/Köyler,6+2,-3.125
Aksu/Pınarlı,1+1,0.0
Aksu/Pınarlı,2+1,3.125
Aksu/Pınarlı,3+1,0.0
Aksu/Pınarlı,6+1,0.0
Aksu/Çalkaya,1+1,-25.0
Aksu/Çalkaya,2+1,-7.4074074074074066
Aksu/Çalkaya,3+1,0.0
Alanya,1+1,0.35588040503280866
Alanya,2+0,9.090909090909092
Alanya,2+1,0.9631258817065793
Alanya,2+2,0.0
Alanya,3+1,2.673607638232441
Alanya,3.5+1,0.0
Alanya,4+1,2.69173689871608
Alanya,4+2,0.0
Alanya,4+4,0.0
Alanya,4.5+2,0.0
Alanya,5+1,-7.429420505200603
Alanya,6+1,0.0
Alanya,6+2,0.0
Alanya,Stüdyo (1+0),31.092436974789916
Alanya/Beldeler,1+1,-1.820561092495197
Alanya/Beldeler,1.5+1,0.0
Alanya/Beldeler,2+1,0.5871500938931606
Alanya/Beldeler,2.5+1,-2.3728813559322033
Alanya/Beldeler,3+1,-3.9408866995073963
Alanya/Beldeler,3+2,0.0
Alanya/Beldeler,3.5+1,7.142857142857142
Alanya/Beldeler,4+1,-0.11299435028247684
Alanya/Beldeler,4+2,42.857142857142854
Alanya/Beldeler,4.5+1,0.0
Alanya/Beldeler,5+1,7.913669064748195
Alanya/Beldeler,5+2,0.0
Alanya/Beldeler,7+1,0.0
Alanya/Beldeler,Stüdyo (1+0),-22.865013774104682
Alanya/Demirtaş,1+1,-28.05755395683453
Alanya/Demirtaş,3+1,0.0
Alanya/Köyler,1+1,-3.225806451612903
Alanya/Köyler,2+0,0.0
Alanya/Köyler,2+1,43.75
Alanya/Köyler,3+1,-7.916666666666661
Alanya/Köyler,4+1,0.0
Alanya/İncekum (Yeşilköy),1+1,0.0
Alanya/İncekum (Yeşilköy),2+1,5.769230769230769
Alanya/İncekum (Yeşilköy),3+1,7.843137254901957
Alanya/İncekum (Yeşilköy),4+1,-1.5625
Demre/Kale(Demre),1+1,-35.871848739495796
Demre/Kale(Demre),2+0,-83.4862385321101
Demre/Kale(Demre),2+1,-10.625535561268215
Demre/Kale(Demre),3+0,0.0
Demre/Kale(Demre),3+1,-11.37566137566138
Demre/Kale(Demre),4+1,-1.4084507042253622
Demre/Kale(Demre),5+1,0.0
Demre/Kale(Demre),5+2,0.0
Demre/Kale(Demre),6+3,0.0
Demre/Köyler,1+1,0.0
Demre/Köyler,2+0,0.0
Demre/Köyler,2+1,0.0
Demre/Köyler,3+1,0.0
Döşemealtı/Düzlerçamı,5+1,0.0
Döşemealtı/Düzlerçamı,6+1,0.0
Döşemealtı/Köyler,1+1,0.0
Döşemealtı/Köyler,2+1,39.53488372093023
Döşemealtı/Köyler,3+1,-48.924731182795696
Döşemealtı/Merkez,1+1,2.0862656232406303
Döşemealtı/Merkez,2+1,6.599622878692651
Döşemealtı/Merkez,3+1,-4.190679027812578
Döşemealtı/Merkez,4+1,-3.0036043251902256
Döşemealtı/Merkez,5+1,3.298589822194982
Döşemealtı/Merkez,5+2,0.0
Döşemealtı/Merkez,6+1,75.0
Döşemealtı/Merkez,7+1,0.0
Döşemealtı/Merkez,8+1,0.0
Döşemealtı/Yeniköy,1+1,-0.022774533605837536
Döşemealtı/Yeniköy,2+0,-4.3478260869565215
Döşemealtı/Yeniköy,2+1,-0.45045918901826043
Döşemealtı/Yeniköy,3+1,5.410811540211151
Döşemealtı/Yeniköy,4+1,4.2071197411003185
Döşemealtı/Yeniköy,5+1,34.73684210526316
Döşemealtı/Yeniköy,Stüdyo (1+0),0.0
Döşemealtı/Yeşilbayır,1+1,16.085657370517936
Döşemealtı/Yeşilbayır,2+1,8.087091757387247
Döşemealtı/Yeşilbayır,2.5+1,0.0
