Location,Rooms,Weekly Inflation(%)
Akseki/Güzelsu,2+1,0.0
Aksu,1+1,0.6038349805238858
Aksu,1.5+1,-2.7027027027027026
Aksu,2+1,-0.9926634064079584
Aksu,3+1,1.9670503336605725
Aksu,4+1,-8.065711462450603
Aksu,5+1,29.464285714285715
Aksu,Stüdyo (1+0),0.0
Aksu/Köyler,1+1,0.0873597204488974
Aksu/Köyler,2+1,-5.394295832542843
Aksu/Köyler,3+1,-11.831825657894738
Aksu/Köyler,3.5+1,0.0
Aksu/Köyler,4+1,-17.741935483870968
Aksu/Köyler,4+2,0.0
Aksu/Köyler,6+2,-25.806451612903224
Aksu/Pınarlı,1+1,-23.333333333333332
Aksu/Pınarlı,2+1,10.303030303030303
Aksu/Pınarlı,3+1,0.0
Aksu/Pınarlı,6+1,0.0
Aksu/Çalkaya,3+1,0.0
Alanya,1+1,2.757254614425035
Alanya,1.5+1,0.0
Alanya,2+0,0.0
Alanya,2+1,0.31867207971674005
Alanya,2+2,11.11111111111111
Alanya,2.5+1,0.0
Alanya,3+1,-1.3780211210459525
Alanya,3.5+1,0.0
Alanya,4+1,7.9943625566808185
Alanya,4+2,14.285714285714285
Alanya,4.5+2,0.0
Alanya,5+1,26.101141924959204
Alanya,6+1,81.81818181818183
Alanya,Stüdyo (1+0),-5.263157894736842
Alanya/Beldeler,1+1,-0.937353424620601
Alanya/Beldeler,2+1,0.6386486653745529
Alanya/Beldeler,2.5+1,0.0
Alanya/Beldeler,3+0,0.0
Alanya/Beldeler,3+1,-4.6983951956138075
Alanya/Beldeler,3+2,0.0
Alanya/Beldeler,3.5+1,0.0
Alanya/Beldeler,4+1,-2.739212007504685
Alanya/Beldeler,4+2,0.0
Alanya/Beldeler,4.5+1,0.0
Alanya/Beldeler,5+1,-12.0
Alanya/Beldeler,5+2,0.0
Alanya/Beldeler,6+1,0.0
Alanya/Beldeler,7+1,0.0
Alanya/Beldeler,Stüdyo (1+0),21.58273381294964
Alanya/Demirtaş,1+1,0.0
