Location,Rooms,Weekly Inflation(%)
Akseki/Güzelsu,2+1,0.0
Aksu,1+1,-0.20057032120646456
Aksu,1.5+1,0.0
Aksu,2+0,0.0
Aksu,2+1,0.1845429420281409
Aksu,3+1,7.721577117365346
Aksu,4+1,6.547619047619041
Aksu,4+2,0.0
Aksu,5+1,0.0
Aksu,6+1,0.0
Aksu,7+1,0.0
Aksu,Stüdyo (1+0),-23.333333333333332
Aksu/Köyler,1+1,1.1494252873563178
Aksu/Köyler,2+1,-1.3130929791271373
Aksu/Köyler,3+1,1.8666798471068897
Aksu/Köyler,3.5+1,-16.346153846153847
Aksu/Köyler,4+1,3.3333333333333286
Aksu/Köyler,4+2,-10.144927536231888
Aksu/Köyler,6+2,-34.78260869565217
Aksu/Pınarlı,1+1,-0.757575757575763
Aksu/Pınarlı,2+1,-3.589743589743594
Aksu/Pınarlı,6+1,0.0
Aksu/Pınarlı,Stüdyo (1+0),0.0
Aksu/Çalkaya,3+1,0.0
Alanya,1+1,0.013223565405897425
Alanya,1.5+1,0.0
Alanya,2+0,0.0
Alanya,2+1,0.9367237404792564
Alanya,2+2,0.0
Alanya,2.5+1,0.0
Alanya,3+1,2.383817538073521
Alanya,3+2,0.0
Alanya,3.5+1,0.0
Alanya,4+1,-9.487622861303235
Alanya,4+2,0.0
Alanya,4.5+2,0.0
Alanya,5+1,14.888628370457212
Alanya,6+1,0.0
Alanya,Stüdyo (1+0),0.0
Alanya/Beldeler,1+1,2.0658264196669656
Alanya/Beldeler,2+1,-0.0992161965590666
Alanya/Beldeler,2.5+1,0.0
Alanya/Beldeler,3+0,0.0
Alanya/Beldeler,3+1,-2.365169061314814
Alanya/Beldeler,3+2,0.0
Alanya/Beldeler,3.5+1,0.0
Alanya/Beldeler,4+1,-6.468797564687981
Alanya/Beldeler,4+2,0.0
Alanya/Beldeler,4.5+1,5.714285714285714
Alanya/Beldeler,5+1,-13.636363636363635
Alanya/Beldeler,5+2,0.0
Alanya/Beldeler,6+2,0.0
Alanya/Beldeler,7+1,0.0
Alanya/Beldeler,Stüdyo (1+0),12.030075187969924
Alanya/Demirtaş,1+1,22.66666666666667
Alanya/Demirtaş,3+1,0.0
Alanya/Köyler,1+1,0.0
Alanya/Köyler,2+1,3.469079939668175
Alanya/Köyler,3+1,-21.568627450980387
Alanya/Köyler,4+1,0.0
Alanya/İncekum (Yeşilköy),1+1,0.0
Alanya/İncekum (Yeşilköy),2+1,-17.32954545454545
Alanya/İncekum (Yeşilköy),3+1,-5.263157894736846
Alanya/İncekum (Yeşilköy),4+1,215.9090909090909
Demre/Kale(Demre),1+1,-2.2504892367906106
Demre/Kale(Demre),2+0,0.0
Demre/Kale(Demre),2+1,4.896584896584892
Demre/Kale(Demre),3+0,0.0
Demre/Kale(Demre),3+1,-3.931623931623924
Demre/Kale(Demre),4+1,0.0
Demre/Kale(Demre),5+1,0.0
Demre/Kale(Demre),5+2,0.0
