Location,Rooms,Daily Inflation(%)
Akseki/Güzelsu,2+1,0.0
Aksu,1+1,0.646300046360074
Aksu,1.5+1,0.0
Aksu,2+0,0.0
Aksu,2+1,0.2817609909096009
Aksu,3+1,0.2648406949163353
Aksu,4+1,0.0
Aksu,4+2,0.0
Aksu,5+1,0.0
Aksu,6+1,-8.333333333333332
Aksu,7+1,0.0
Aksu,Stüdyo (1+0),0.0
Aksu/Köyler,1+1,0.9090909090909132
Aksu/Köyler,2+1,-2.428133228372099
Aksu/Köyler,3+1,-3.9593071212537807
Aksu/Köyler,3.5+1,0.0
Aksu/Köyler,4+1,0.0
Aksu/Köyler,4+2,11.290322580645167
Aksu/Köyler,6+2,0.0
Aksu/Pınarlı,1+1,0.0
Aksu/Pınarlı,2+1,0.0
Aksu/Pınarlı,6+1,0.0
Aksu/Pınarlı,Stüdyo (1+0),0.0
Aksu/Çalkaya,3+1,0.0
Alanya,1+1,-0.5484437833993119
Alanya,1.5+1,0.0
Alanya,2+0,0.0
Alanya,2+1,0.17986492396106232
Alanya,2+2,0.0
Alanya,2.5+1,0.0
Alanya,3+1,-1.990330941877247
Alanya,3+2,0.0
Alanya,3.5+1,-13.77777777777778
Alanya,4+1,-3.0516313910814037
Alanya,4+2,0.0
Alanya,4.5+2,0.0
Alanya,5+1,0.0
Alanya,6+1,0.0
Alanya,Stüdyo (1+0),0.0
Alanya/Beldeler,1+1,-0.42320475350836495
Alanya/Beldeler,2+1,1.119562200245604
Alanya/Beldeler,2.5+1,0.0
Alanya/Beldeler,3+0,0.0
Alanya/Beldeler,3+1,-0.13193308354003463
Alanya/Beldeler,3+2,0.0
Alanya/Beldeler,3.5+1,0.0
Alanya/Beldeler,4+1,-0.9102929210740381
Alanya/Beldeler,4+2,0.0
Alanya/Beldeler,4.5+1,0.0
Alanya/Beldeler,5+1,-17.105263157894736
Alanya/Beldeler,5+2,0.0
Alanya/Beldeler,6+2,0.0
Alanya/Beldeler,7+1,0.0
Alanya/Beldeler,Stüdyo (1+0),-6.7114093959731544
Alanya/Demirtaş,1+1,-18.478260869565222
Alanya/Demirtaş,3+1,0.0
Alanya/Köyler,1+1,5.0
Alanya/Köyler,2+1,14.795918367346935
Alanya/Köyler,3+1,0.0
Alanya/Köyler,4+1,0.0
Alanya/İncekum (Yeşilköy),1+1,0.0
Alanya/İncekum (Yeşilköy),2+1,0.0
Alanya/İncekum (Yeşilköy),3+1,0.0
Alanya/İncekum (Yeşilköy),4+1,0.0
Demre/Kale(Demre),1+1,3.2657657657657677
Demre/Kale(Demre),2+0,0.0
Demre/Kale(Demre),2+1,-11.738811445341161
Demre/Kale(Demre),3+0,0.0
Demre/Kale(Demre),3+1,0.17793594306048396
Demre/Kale(Demre),4+1,0.0
Demre/Kale(Demre),5+1,-7.142857142857142
Demre/Kale(Demre),5+2,0.0
Demre/Kale(Demre),6+3,0.0
Demre/Köyler,1+1,0.0
Demre/Köyler,2+1,0.0
Döşemealtı/Düzlerçamı,1+1,0.0
Döşemealtı/Düzlerçamı,2+1,-43.302083333333336
Döşemealtı/Düzlerçamı,3+1,-30.0
Döşemealtı/Düzlerçamı,4+1,0.0
Döşemealtı/Düzlerçamı,5+1,0.0
Döşemealtı/Düzlerçamı,6+1,0.0
Döşemealtı/Köyler,1+1,0.0
Döşemealtı/Köyler,2+1,0.0
