Location,Rooms,Daily Inflation(%)
Akseki/Güzelsu,2+1,0.0
Aksu,1+1,0.4557434698668266
Aksu,1.5+1,0.0
Aksu,2+0,0.0
Aksu,2+1,-0.08202630817449678
Aksu,2.5+1,0.0
Aksu,3+1,-0.18174959051426062
Aksu,4+1,-5.204326923076918
Aksu,5+1,0.0
Aksu,Stüdyo (1+0),0.0
Aksu/Köyler,1+1,-0.476849715428399
Aksu/Köyler,2+1,-0.4475385380407671
Aksu/Köyler,3+1,-2.693787795492033
Aksu/Köyler,3.5+1,0.0
Aksu/Köyler,4+1,0.0
Aksu/Köyler,4+2,0.0
Aksu/Köyler,6+2,0.0
Aksu/Pınarlı,1+1,0.0
Aksu/Pınarlı,2+1,3.125
Aksu/Pınarlı,3+1,0.0
Aksu/Pınarlı,6+1,0.0
Aksu/Çalkaya,3+1,0.0
Alanya,1+1,-0.12858415847680252
Alanya,1.5+1,0.0
Alanya,2+0,74.19354838709677
Alanya,2+1,0.46335110112302824
Alanya,2+2,0.0
Alanya,2.5+1,0.0
Alanya,3+1,-0.48229748986079146
Alanya,3.5+1,0.0
Alanya,4+1,1.966526966526969
Alanya,4+2,0.0
Alanya,5+1,0.0
Alanya,Stüdyo (1+0),-13.218390804597702
Alanya/Beldeler,1+1,0.2321671031102325
Alanya/Beldeler,2+1,-0.9044930521491414
Alanya/Beldeler,2.5+1,0.0
Alanya/Beldeler,3+0,0.0
Alanya/Beldeler,3+1,-1.5516985529675942
Alanya/Beldeler,3+2,11.11111111111111
Alanya/Beldeler,3.5+1,0.0
Alanya/Beldeler,4+1,-5.4333764553686965
Alanya/Beldeler,4+2,0.0
Alanya/Beldeler,4.5+1,0.0
Alanya/Beldeler,5+1,-4.3478260869565215
Alanya/Beldeler,6+1,0.0
Alanya/Beldeler,7+1,0.0
Alanya/Beldeler,Stüdyo (1+0),0.0
Alanya/Demirtaş,1+1,0.0
Alanya/Demirtaş,3+1,0.0
Alanya/Köyler,1+1,0.0
Alanya/Köyler,2+1,0.0
Alanya/Köyler,3+1,4.591836734693878
Alanya/Köyler,4+1,0.0
Alanya/İncekum (Yeşilköy),1+1,0.0
Alanya/İncekum (Yeşilköy),2+1,-8.333333333333337
Alanya/İncekum (Yeşilköy),3+1,0.0
Alanya/İncekum (Yeşilköy),4+1,0.0
Demre/Kale(Demre),1+1,0.0
Demre/Kale(Demre),2+0,0.0
Demre/Kale(Demre),2+1,-6.840796019900501
Demre/Kale(Demre),3+0,0.0
Demre/Kale(Demre),3+1,-4.593639575971727
Demre/Kale(Demre),4+1,0.0
Demre/Kale(Demre),5+2,0.0
Demre/Kale(Demre),6+3,0.0
Demre/Köyler,1+1,0.0
Demre/Köyler,2+0,0.0
Demre/Köyler,2+1,0.0
Demre/Köyler,3+1,41.46341463414634
Döşemealtı/Düzlerçamı,1+1,0.0
Döşemealtı/Düzlerçamı,2+1,0.0
Döşemealtı/Düzlerçamı,3+1,0.0
Döşemealtı/Düzlerçamı,4+1,0.0
Döşemealtı/Düzlerçamı,5+1,0.0
Döşemealtı/Düzlerçamı,6+1,0.0
Döşemealtı/Köyler,1+1,0.0
Döşemealtı/Köyler,2+1,0.0
Döşemealtı/Köyler,3+1,13.095238095238097
Döşemealtı/Merkez,1+1,-1.797479232311658
Döşemealtı/Merkez,2+1,0.3802127573514559
Döşemealtı/Merkez,3+1,13.192376414532465
Döşemealtı/Merkez,4+1,-0.000149812734082397
Döşemealtı/Merkez,5+1,0.0
Döşemealtı/Merkez,5+2,0.0
Döşemealtı/Merkez,6+1,0.0
Döşemealtı/Merkez,7+1,5.8823529411764754
Döşemealtı/Merkez,8+1,0.0
Döşemealtı/Merkez,Stüdyo (1+0),0.0
Döşemealtı/Yeniköy,1+1,2.2988662271287015
Döşemealtı/Yeniköy,2+0,0.0
Döşemealtı/Yeniköy,2+1,-0.28840211494884693
Döşemealtı/Yeniköy,3+1,-2.3379107740657252
Döşemealtı/Yeniköy,4+1,5.743389683571745
Döşemealtı/Yeniköy,6+1,0.0
Döşemealtı/Yeniköy,Stüdyo (1+0),-9.090909090909092
Döşemealtı/Yeşilbayır,1+1,0.0
Döşemealtı/Yeşilbayır,2+1,9.508716323296358
Döşemealtı/Yeşilbayır,2.5+1,0.0
Döşemealtı/Yeşilbayır,3+1,3.5668242372152985
Döşemealtı/Yeşilbayır,3.5+1,0.0
Döşemealtı/Yeşilbayır,4+1,5.442176870748295
Döşemealtı/Yeşilbayır,4+2,0.0
Döşemealtı/Yeşilbayır,5+1,0.0
Döşemealtı/Yeşilbayır,5.5+1,0.0
Döşemealtı/Yeşilbayır,6+1,-12.990196078431374
Döşemealtı/Yeşilbayır,7+1,0.0
Döşemealtı/Yeşilbayır,8+2,0.0
Döşemealtı/Çığlık,4+1,0.0
Elmalı,1+1,0.0
Elmalı,2+1,0.0
Elmalı,3+1,0.0
Finike,1+1,0.0
Finike,1.5+1,0.0
Finike,2+0,0.0
Finike,2+1,2.8087044534412975
Finike,3+1,0.0
Finike,3.5+1,0.0
Finike/Beldeler,1+1,-1.0095911155981878
Finike/Beldeler,2+1,-1.6788644932357517
Finike/Beldeler,3+1,0.5446146365183674
Finike/Beldeler,4+1,0.0
Gazipaşa,1+1,-0.07088984183429492
Gazipaşa,2+1,-0.15065945797031421
Gazipaşa,3+1,2.1860718914125865
Gazipaşa,4+1,0.0
Gazipaşa/Köyler,1+1,0.0
Gazipaşa/Köyler,3+1,0.0
Kaş,1+1,2.0408163265306123
Kaş,2+1,4.69259723964868
Kaş,3+1,3.062080536912757
Kaş,4+1,0.0
Kaş,5+1,0.0
Kaş,Stüdyo (1+0),-7.6923076923076925
Kaş/Kalkan,1+1,3.81704240253927
Kaş/Kalkan,2+1,-6.406228618315908
Kaş/Kalkan,3+1,-4.6264348716150705
Kaş/Kalkan,4+1,4.50527183591056
Kaş/Kalkan,5+1,0.0
Kaş/Kalkan,5+2,0.0
Kaş/Kalkan,6+1,0.0
Kaş/Kalkan,7+2,0.0
Kaş/Kalkan,Stüdyo (1+0),-28.04232804232804
Kaş/Köyler,1+1,-0.9543568464730279
Kaş/Köyler,2,0.0
Kaş/Köyler,2+1,-3.715170278637762
Kaş/Köyler,2+2,0.0
Kaş/Köyler,2.5+1,0.0
Kaş/Köyler,3+1,-9.923664122137405
Kaş/Köyler,3+2,0.0
Kaş/Köyler,5+4,0.0
Kaş/Köyler,Stüdyo (1+0),0.0
Kemer,1+1,0.42857142857143404
Kemer,2+1,2.1190970257184234
Kemer,3+1,-2.9439546599496293
Kemer,3.5+1,0.0
Kemer,4+1,-18.610163064087978
Kemer,4+4,0.0
Kemer,4.5+1,0.0
Kemer,5+1,-42.857142857142854
Kemer,6+1,0.0
Kemer,Stüdyo (1+0),-14.65703971119133
Kemer/Göynük,1+1,0.0
Kemer/Göynük,2+1,0.0
Kemer/Göynük,3+1,-5.697745277269953
Kemer/Göynük,4+1,-5.851063829787228
Kemer/Göynük,5+1,0.0
Kemer/Göynük,7+2,0.0
Kemer/Göynük,9+1,0.0
Kemer/Göynük,Stüdyo (1+0),0.0
Kemer/Köyler,1+1,0.0
Kemer/Köyler,2+1,0.0
Kemer/Köyler,3+1,0.0
Kemer/Köyler,Stüdyo (1+0),0.0
Kemer/Tekirova,1+1,1.688693098384723
Kemer/Tekirova,2+1,0.0
Kemer/Tekirova,3+1,1.8867924528301887
Kemer/Tekirova,Stüdyo (1+0),0.0
Kepez/Ahatlı,1+1,-0.6090024873972173
Kepez/Ahatlı,1.5+1,0.0
Kepez/Ahatlı,2+0,1.2433623568820305
Kepez/Ahatlı,2+1,0.9573405069258873
Kepez/Ahatlı,2.5+1,0.0
Kepez/Ahatlı,3+0,0.0
Kepez/Ahatlı,3+1,0.13096147549928516
Kepez/Ahatlı,4+1,0.0
Kepez/Ahatlı,4+4,0.0
Kepez/Ahatlı,5+1,0.0
Kepez/Ahatlı,5+2,0.0
Kepez/Ahatlı,Stüdyo (1+0),0.723303848929639
Kepez/Dokuma,1+1,1.9686109938634309
Kepez/Dokuma,1.5+1,0.0
Kepez/Dokuma,2+1,-0.29865259063758665
Kepez/Dokuma,3+1,-2.0791075050709815
Kepez/Dokuma,4+1,0.0
Kepez/Dokuma,Stüdyo (1+0),0.0
Kepez/Duraliler,1+1,-4.180810702875403
Kepez/Duraliler,2+0,-0.7317073170731708
Kepez/Duraliler,2+1,0.31778360367210756
Kepez/Duraliler,3+1,0.16553550736633008
Kepez/Duraliler,4+1,0.0
Kepez/Duraliler,4+2,0.0
Kepez/Duraliler,5+1,0.0
Kepez/Duraliler,6+1,0.0
Kepez/Duraliler,Stüdyo (1+0),-2.1829521829521794
Kepez/Düdenbaşı,1+1,2.85612034758149
Kepez/Düdenbaşı,2+1,0.3481466311693646
Kepez/Düdenbaşı,3+1,-2.3313905079100707
Kepez/Erenköy,1+1,1.300449400494845
Kepez/Erenköy,2+0,6.280193236714969
Kepez/Erenköy,2+1,-0.5856662137689018
Kepez/Erenköy,2+2,0.0
Kepez/Erenköy,3+1,1.2822727391039974
Kepez/Erenköy,4+1,-4.887020493956903
Kepez/Erenköy,5+1,-4.117647058823529
Kepez/Erenköy,Stüdyo (1+0),0.0
Kepez/Köyler,1+1,0.0
Kepez/Köyler,2+1,4.828389489574639
Kepez/Köyler,3+1,0.0
Kepez/Köyler,3+2,0.0
Kepez/Köyler,4+1,0.0
Kepez/Köyler,4.5+1,0.0
Kepez/Köyler,5+1,-3.6363636363636362
Kepez/Köyler,5.5+1,0.0
Kepez/Merkez,1+1,0.0
Kepez/Merkez,2+1,0.7816127534437494
Kepez/Merkez,3+1,-20.8955223880597
Kepez/Merkez,4+1,3.0057803468208135
Kepez/Merkez,5+1,0.0
Kepez/Merkez,Stüdyo (1+0),-2.0547945205479454
Kepez/Sütçüler,1+1,-5.087934280415229
Kepez/Sütçüler,2+1,0.5379903313131779
Kepez/Sütçüler,3+1,-0.736684525685471
Kepez/Sütçüler,4+1,13.36405529953918
Kepez/Sütçüler,4+2,0.0
Kepez/Varsak,1+1,-1.1651859835134475
Kepez/Varsak,2+0,0.0
Kepez/Varsak,2+1,0.35506943850324363
Kepez/Varsak,2.5+1,0.0
Kepez/Varsak,3+1,-1.0768751945222474
Kepez/Varsak,4+1,0.0
Kepez/Varsak,5+2,0.0
Kepez/Varsak,Stüdyo (1+0),0.0
Kepez/Yeniemek,1+1,4.098893949251793
Kepez/Yeniemek,2+1,0.673903889701032
Kepez/Yeniemek,3+1,0.4258517034068085
Kepez/Yeniemek,5+1,0.0
Kepez/Yeniemek,Stüdyo (1+0),0.0
Konyaaltı/Arapsuyu,1+1,-0.016797961075060253
Konyaaltı/Arapsuyu,2+0,0.0
Konyaaltı/Arapsuyu,2+1,-1.035268847708706
Konyaaltı/Arapsuyu,2+2,0.0
Konyaaltı/Arapsuyu,3+1,-0.30560425383920603
Konyaaltı/Arapsuyu,3+2,7.258687258687265
Konyaaltı/Arapsuyu,4+1,1.0703257113497229
Konyaaltı/Arapsuyu,4+2,0.0
Konyaaltı/Arapsuyu,5+1,0.0
Konyaaltı/Arapsuyu,5+2,0.0
Konyaaltı/Arapsuyu,6+1,-0.31645569620252983
Konyaaltı/Arapsuyu,7+1,0.0
Konyaaltı/Arapsuyu,Stüdyo (1+0),-14.814814814814811
Konyaaltı/Doyran,2+1,0.0
Konyaaltı/Köyler,1+1,0.0
Konyaaltı/Köyler,2+0,0.0
Konyaaltı/Köyler,2+1,-10.0
Konyaaltı/Köyler,3+1,0.0
Konyaaltı/Köyler,4+1,0.0
Konyaaltı/Köyler,5+1,0.0
Konyaaltı/Köyler,6+2,0.0
Konyaaltı/Merkez,1+1,-1.752522700075454
Konyaaltı/Merkez,2+0,43.85964912280701
Konyaaltı/Merkez,2+1,0.945752085436473
Konyaaltı/Merkez,3+1,1.8260113780025207
Konyaaltı/Merkez,4+1,0.0
Konyaaltı/Merkez,5+1,0.0
Konyaaltı/Merkez,Stüdyo (1+0),3.578947368421052
Korkuteli,1+1,-16.577540106951872
Korkuteli,2+0,0.0
Korkuteli,2+1,2.556989020208337
Korkuteli,3+1,1.0177347843611373
Korkuteli,3.5+1,0.0
Korkuteli,5+1,0.0
Korkuteli/Bozova,2+1,0.0
Korkuteli/Köyler,1+1,0.0
Korkuteli/Köyler,2+1,2.1696252465483306
Korkuteli/Köyler,3+1,0.0
Kumluca,1+1,3.8234954372184395
Kumluca,2+0,0.0
Kumluca,2+1,-2.047735286140494
Kumluca,3+1,-0.24045840581192104
Kumluca,4+1,-25.0
Kumluca,Stüdyo (1+0),0.0
Kumluca/Beldeler,1+1,0.0
Kumluca/Beldeler,2+1,0.0
Kumluca/Beykonak,3+1,0.0
Kumluca/Köyler,1+1,0.0
Kumluca/Köyler,1.5+1,0.0
Kumluca/Köyler,2+1,-1.131372288034071
Kumluca/Köyler,3+1,0.0
