Location,Rooms,Daily Inflation(%)
Aksu,1+1,-1.4437683600853342
Aksu,1.5+1,0.0
Aksu,2+1,-0.865691374771816
Aksu,3+1,-3.474484256243214
Aksu,4+1,-8.64864864864865
Aksu,5+1,0.0
Aksu,7+1,0.0
Aksu,Stüdyo (1+0),0.0
Aksu/Köyler,1+1,-1.208847736625516
Aksu/Köyler,2+1,-2.140309155766944
Aksu/Köyler,3+1,2.6596913878753283
Aksu/Köyler,4+1,4.644808743169403
Aksu/Köyler,4+2,0.0
Aksu/Köyler,6+1,0.0
Aksu/Köyler,6+2,0.0
Aksu/Pınarlı,1+1,0.0
Aksu/Çalkaya,2+1,0.0
Aksu/Çalkaya,3+1,0.0
Alanya,1+1,-0.1760934060272564
Alanya,2+0,-8.333333333333332
Alanya,2+1,0.027686580321984487
Alanya,3+1,1.3879095388470974
Alanya,3+2,81.81818181818183
Alanya,3.5+1,0.0
Alanya,4+1,0.632875008492339
Alanya,4+2,0.0
Alanya,4.5+2,0.0
Alanya,5+1,9.797297297297296
Alanya,6+1,0.0
Alanya,6+2,0.0
Alanya,Stüdyo (1+0),3.5714285714285783
Alanya/Beldeler,1+1,1.139139571960451
Alanya/Beldeler,2+1,-2.627077915320978
Alanya/Beldeler,2.5+1,0.0
Alanya/Beldeler,3+1,3.064249143473069
Alanya/Beldeler,3+2,0.0
Alanya/Beldeler,3.5+1,0.0
Alanya/Beldeler,4+1,-2.988443481401228
Alanya/Beldeler,4.5+1,0.0
Alanya/Beldeler,5+1,12.121212121212121
Alanya/Beldeler,Stüdyo (1+0),-7.79116465863454
Alanya/Demirtaş,1+1,9.322033898305078
Alanya/Köyler,1+1,0.0
Alanya/Köyler,1.5+1,0.0
Alanya/Köyler,2+1,0.0
Alanya/Köyler,3+1,-2.7777777777777777
Alanya/İncekum (Yeşilköy),1+1,0.0
Alanya/İncekum (Yeşilköy),2+1,6.122448979591836
Alanya/İncekum (Yeşilköy),3+1,0.0
Alanya/İncekum (Yeşilköy),4+1,0.0
Demre/Kale(Demre),1+1,51.11111111111111
Demre/Kale(Demre),2+0,38.559322033898304
Demre/Kale(Demre),2+1,11.828320378506252
Demre/Kale(Demre),3+0,-39.473684210526315
Demre/Kale(Demre),3+1,-1.346801346801348
Demre/Kale(Demre),4+1,0.0
Demre/Kale(Demre),5+1,0.0
Demre/Kale(Demre),5+2,0.0
Demre/Kale(Demre),6+3,0.0
Demre/Köyler,1+1,0.0
Demre/Köyler,2+1,0.0
Döşemealtı/Düzlerçamı,5+1,0.0
Döşemealtı/Köyler,2+1,0.0
Döşemealtı/Köyler,3+1,0.0
Döşemealtı/Merkez,1,0.0
Döşemealtı/Merkez,1+1,0.5512443136205509
Döşemealtı/Merkez,2+0,0.0
Döşemealtı/Merkez,2+1,-5.7493802118548665
Döşemealtı/Merkez,3+1,5.76250672404518
Döşemealtı/Merkez,4+1,2.7432126696832513
Döşemealtı/Merkez,5+1,0.0
Döşemealtı/Merkez,5+2,0.0
Döşemealtı/Merkez,6+1,0.0
Döşemealtı/Merkez,6+2,0.0
Döşemealtı/Merkez,7+1,0.0
Döşemealtı/Merkez,8+1,0.0
Döşemealtı/Yeniköy,1+1,-1.4461307634600802
Döşemealtı/Yeniköy,2+0,0.0
Döşemealtı/Yeniköy,2+1,-0.17033371406931647
Döşemealtı/Yeniköy,3+1,-3.2327586206896473
Döşemealtı/Yeniköy,4+1,7.898066148563165
Döşemealtı/Yeniköy,5+1,0.0
Döşemealtı/Yeniköy,Stüdyo (1+0),0.0
Döşemealtı/Yeşilbayır,1+1,-5.795496493170909
Döşemealtı/Yeşilbayır,2+1,-0.9879839786381804
Döşemealtı/Yeşilbayır,2.5+1,0.0
Döşemealtı/Yeşilbayır,3+1,-5.54089709762533
Döşemealtı/Yeşilbayır,3.5+1,0.0
Döşemealtı/Yeşilbayır,4+1,-3.3653846153846154
Döşemealtı/Yeşilbayır,5+1,-0.797448165869214
Döşemealtı/Yeşilbayır,6+1,0.0
Döşemealtı/Yeşilbayır,7+1,0.0
Döşemealtı/Yeşilbayır,8+2,0.0
Döşemealtı/Yeşilbayır,Stüdyo (1+0),0.0
Elmalı,2+1,-11.475409836065568
Elmalı,3+1,1.6652059596844848
Elmalı,Stüdyo (1+0),0.0
