Location,Rooms,Daily Inflation(%)
Akseki/Güzelsu,2+1,0.0
Aksu,1+1,0.34323276631654703
Aksu,2+1,-1.2101276590823868
Aksu,2.5+1,0.0
Aksu,3+1,0.2669309253852262
Aksu,4+1,0.7782101167315175
Aksu,4+2,0.0
Aksu,5+1,0.0
Aksu,6+1,0.0
Aksu,Stüdyo (1+0),0.0
Aksu/Köyler,1+1,14.093677798781762
Aksu/Köyler,2+1,-0.15600299525749575
Aksu/Köyler,3+1,1.1802575107296105
Aksu/Köyler,3.5+1,0.0
Aksu/Köyler,4+1,-8.07843137254902
Aksu/Köyler,4+2,0.0
Aksu/Köyler,6+2,-25.806451612903224
Aksu/Pınarlı,1+1,0.0
Aksu/Pınarlı,2+1,0.0
Aksu/Pınarlı,3+1,0.0
Aksu/Pınarlı,6+1,0.0
Aksu/Çalkaya,3+1,0.0
Alanya,1+1,-0.04698343848757995
Alanya,1.5+1,0.0
Alanya,2+0,54.166666666666664
Alanya,2+1,-0.09605111651135523
Alanya,2+2,0.0
Alanya,2.5+1,0.0
Alanya,3+1,0.6661161511946933
Alanya,3.5+1,0.0
Alanya,4+1,-2.685957489204179
Alanya,4+2,0.0
Alanya,4.5+2,0.0
Alanya,5+1,-8.662068965517236
Alanya,7+1,0.0
Alanya,Stüdyo (1+0),10.642201834862378
Alanya/Beldeler,1+1,-1.26664185485954
Alanya/Beldeler,1.5+1,0.0
Alanya/Beldeler,2+1,-1.2528713071351818
Alanya/Beldeler,2.5+1,0.0
Alanya/Beldeler,3+0,0.0
Alanya/Beldeler,3+1,2.035680671331779
Alanya/Beldeler,3+2,0.0
Alanya/Beldeler,3.5+1,0.0
Alanya/Beldeler,4+1,1.49291497975709
Alanya/Beldeler,4+2,0.0
Alanya/Beldeler,4.5+1,0.0
Alanya/Beldeler,5+1,0.0
Alanya/Beldeler,5+2,0.0
Alanya/Beldeler,7+1,0.0
Alanya/Beldeler,Stüdyo (1+0),16.69724770642202
Alanya/Demirtaş,1+1,0.0
Alanya/Demirtaş,3+1,0.0
Alanya/Köyler,1+1,0.0
Alanya/Köyler,1.5+1,0.0
Alanya/Köyler,2+1,-18.627450980392158
Alanya/Köyler,3+1,0.0
Alanya/Köyler,4+1,0.0
Alanya/İncekum (Yeşilköy),1+1,0.0
Alanya/İncekum (Yeşilköy),2+1,3.8461538461538463
Alanya/İncekum (Yeşilköy),3+1,0.0
Alanya/İncekum (Yeşilköy),4+1,0.0
Demre/Kale(Demre),1+1,14.270538243626065
Demre/Kale(Demre),2+0,0.0
Demre/Kale(Demre),2+1,-8.357771260997067
Demre/Kale(Demre),3+0,0.0
Demre/Kale(Demre),3+1,0.0
Demre/Kale(Demre),4+1,0.0
Demre/Kale(Demre),5+2,0.0
Demre/Kale(Demre),6+3,0.0
Demre/Köyler,1+1,0.0
Demre/Köyler,2+0,0.0
Demre/Köyler,2+1,50.0
Demre/Köyler,3+1,0.0
Döşemealtı/Düzlerçamı,1+1,0.0
Döşemealtı/Düzlerçamı,2+1,0.0
Döşemealtı/Düzlerçamı,4+1,0.0
Döşemealtı/Düzlerçamı,5+1,0.0
Döşemealtı/Düzlerçamı,6+1,0.0
Döşemealtı/Köyler,1+1,0.0
Döşemealtı/Köyler,2+1,0.0
Döşemealtı/Köyler,3+1,0.0
Döşemealtı/Merkez,1+1,-1.2969051942961576
Döşemealtı/Merkez,2+1,-1.959192971964749
Döşemealtı/Merkez,3+1,0.0
Döşemealtı/Merkez,4+1,-0.7326007326007326
Döşemealtı/Merkez,5+1,0.6457739791073034
Döşemealtı/Merkez,5+2,0.0
Döşemealtı/Merkez,6+1,0.0
Döşemealtı/Merkez,7+1,0.0
